レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202102222401,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,1R,一般,1800,15:18,1,5055,眞鳥章太,25,長崎,52.0,B1,4.67,23.81,3.4,14.81,22,35.86,21,36.08,6,3,1,,,,5,,,,,,23,2,4462,夏山亮平,34,大阪,57.0,B1,5.08,32.81,4.68,27.27,58,47.02,68,38.51,3,5,3,,,,5,5,,,,,5,3,3926,大古場貴,45,佐賀,51.0,B2,2.87,4.35,3.64,10.71,41,19.7,49,40.65,5,,,,,,6,6,6,6,5,,,4,4355,小川広大,37,福岡,57.0,B1,3.84,17.72,4.13,12.5,26,35.92,32,28.19,4,2,3,,,,5,3,2,,,,12,5,5011,高木圭大,23,長崎,52.0,B1,3.26,11.25,2.5,7.14,71,33.12,66,38.41,1,6,5,,,,2,3,6,,,,12,6,4996,中尾智博,27,佐賀,52.0,B1,2.32,2.44,1.12,,45,35.63,22,21.49,3,4,6,,,,4,6,6,,,,6
202102222402,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,2R,一般,1800,15:43,1,5032,谷口知優,23,香川,52.0,B1,3.18,12.09,2.02,2.0,40,24.67,25,39.35,4,,,,,,4,6,3,,,,25,2,3858,織田 猛,47,佐賀,53.0,B1,3.93,14.93,4.25,21.92,44,28.08,31,26.52,6,,,,,,5,4,3,,,,46,3,3523,寳田亮治,52,福岡,53.0,B2,4.35,20.24,4.83,33.33,75,50.0,57,27.78,2,,,,,,1,5,6,2,4,,8,4,3870,寺嶋 雄,45,福井,52.0,B1,4.93,30.48,4.25,12.5,17,32.03,70,35.37,1,5,4,,,,1,6,5,,,,6,5,3616,中村 真,47,福岡,54.0,A2,5.55,35.94,6.3,56.67,54,26.76,46,32.91,4,5,6,5,2,,6,,,,,,12,6,5142,常住 蓮,20,佐賀,51.0,B1,3.02,8.06,1.47,,11,36.11,60,40.91,3,,,,,,4,3,4,,,,2
202102222403,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,3R,一般,1800,16:08,1,5008,羽野 諒,24,福岡,52.0,B1,3.76,13.04,2.23,,53,33.77,48,41.61,4,,,,,,3,,,,,,6435,2,4513,河野真也,31,福岡,53.0,A2,5.96,40.44,6.58,50.0,67,31.43,38,27.27,3,,,,,,5,6,1,3,6,,9,3,3307,上瀧和則,52,佐賀,52.0,B2,5.74,48.48,,,48,35.53,59,38.96,1,3,3,1,1,,8,,,,,,,4,4656,大崎 翔,33,兵庫,55.0,B1,4.85,28.33,4.11,22.22,39,32.7,39,33.54,6,,,,,,6,2,2,,,,52,5,3164,森脇 徹,60,山口,52.0,B1,3.33,11.11,,,51,23.31,65,31.16,1,,,,,,4,5,3,,,,46,6,3572,安田政彦,49,兵庫,53.0,A1,5.11,33.33,6.87,47.37,33,28.97,73,35.37,4,1,3,4,3,,1,1,,,,,
202102222404,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,4R,一般,1800,16:36,1,3233,小畑実成,54,岡山,53.0,A2,5.4,32.17,5.75,36.36,62,36.96,55,27.21,3,6,4,,,,1,,,,,,34,2,3878,胡本悟志,43,山口,51.0,B1,4.33,22.47,4.04,16.0,35,33.33,16,30.92,1,5,3,,,,5,,,,,,32,3,3370,坪内 実,54,大阪,55.0,B1,4.33,22.73,2.31,,69,29.68,12,26.53,2,6,2,,,,5,,,,,,44,4,4096,石橋道友,39,長崎,53.0,A1,6.61,50.0,7.0,55.83,34,26.06,58,33.56,1,2,3,1,4,,9,,,,,,,5,4121,富永修一,39,福岡,52.0,B1,4.58,25.49,6.0,55.56,18,49.02,50,25.17,3,5,2,,,,4,5,3,,,,7,6,4919,吉田翔悟,30,長崎,52.0,B1,4.94,32.38,4.43,24.57,70,39.61,51,30.0,,,,,,,2,4,1,,,,13
202102222405,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,5R,一般,1800,17:04,1,4072,森永 淳,40,佐賀,52.0,A1,6.22,49.0,6.65,53.16,19,24.82,54,38.16,2,,,,,,3,3,6,1,1,4,11,2,3834,細川明人,46,岡山,55.0,A2,5.17,29.89,5.29,28.95,29,40.41,23,27.14,4,,,,,,6,4,5,,,,34,3,4462,夏山亮平,34,大阪,57.0,B1,5.08,32.81,4.68,27.27,58,47.02,68,38.51,3,5,3,,,,5,5,,,,,1,4,3558,山本浩次,47,岡山,54.0,A2,5.46,35.09,5.52,37.04,15,33.33,27,35.76,2,6,2,,,,6,,,,,,65,5,4232,笠 雅雄,37,福岡,61.0,B1,3.93,19.0,,,68,32.73,34,27.14,5,,,,,,1,2,4,4,1,,9,6,4397,西村拓也,34,大阪,53.0,A1,7.35,57.04,6.24,35.29,28,26.87,69,26.15,3,4,1,1,1,,4,3,,,,,8
202102222406,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,6R,一般,1800,17:32,1,4469,土山卓也,34,福井,55.0,A2,6.13,45.8,6.44,44.44,13,41.72,47,29.49,6,2,5,5,4,,1,,,,,,11,2,4996,中尾智博,27,佐賀,52.0,B1,2.32,2.44,1.12,,45,35.63,22,21.49,3,4,6,,,,4,6,6,,,,1,3,3870,寺嶋 雄,45,福井,52.0,B1,4.93,30.48,4.25,12.5,17,32.03,70,35.37,1,5,4,,,,1,6,5,,,,2,4,3557,太田和美,48,大阪,54.0,A1,6.97,44.92,6.94,50.0,30,38.67,14,24.83,5,5,1,1,2,,1,0,,,,,,5,4264,長尾章平,36,山口,52.0,B1,5.57,35.43,6.09,36.36,16,20.16,11,29.03,1,5,4,,,,6,,,,,,25,6,4002,古結 宏,43,兵庫,53.0,A1,7.34,58.26,7.83,70.83,46,25.19,74,29.05,5,3,5,,,,2,1,1,2,,,9
202102222407,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,7R,一般 進入固定 Ｈ１８０,ｍ電,17:56,1,4424,松尾昂明,35,福岡,51.0,A2,5.97,43.85,5.79,42.42,56,24.44,56,29.01,4,,,,,,1,2,4,4,1,3,10,2,3164,森脇 徹,60,山口,52.0,B1,3.33,11.11,,,51,23.31,65,31.16,1,,,,,,4,5,3,,,,46,3,4121,富永修一,39,福岡,52.0,B1,4.58,25.49,6.0,55.56,18,49.02,50,25.17,3,5,2,,,,4,5,3,,,,4,4,4262,馬場貴也,36,滋賀,54.0,A1,7.44,51.09,7.81,37.04,72,42.11,37,33.97,4,1,1,2,1,,1,1,,,,,,5,4122,安東幸治,39,福岡,56.0,B1,4.7,22.22,3.7,14.81,74,26.03,18,27.92,3,,,,,,2,5,3,,,,53,6,4523,中村辰也,32,長崎,52.0,A1,5.8,37.29,6.04,39.86,31,28.24,20,32.91,4,6,,,,,5,,,,,,6
202102222408,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,8R,準優進出戦,1800,18:23,1,4397,西村拓也,34,大阪,53.0,A1,7.35,57.04,6.24,35.29,28,26.87,69,26.15,3,4,1,1,1,,4,3,,,,,5,2,4614,石倉洋行,40,福岡,53.0,B1,6.35,45.61,6.24,47.83,14,34.01,61,37.93,2,,,,,,4,2,2,2,2,,,3,4079,出畑孝典,42,福岡,53.0,A2,5.84,40.91,5.58,36.36,57,34.81,43,41.94,2,,,,,,1,3,3,6,3,5,,4,3307,上瀧和則,52,佐賀,52.0,B2,5.74,48.48,,,48,35.53,59,38.96,1,3,3,1,1,,3,,,,,,,5,3233,小畑実成,54,岡山,53.0,A2,5.4,32.17,5.75,36.36,62,36.96,55,27.21,3,6,4,,,,1,,,,,,34,6,3523,寳田亮治,52,福岡,53.0,B2,4.35,20.24,4.83,33.33,75,50.0,57,27.78,2,,,,,,1,5,6,2,4,,2
202102222409,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,9R,準優進出戦,1800,18:54,1,4096,石橋道友,39,長崎,53.0,A1,6.61,50.0,7.0,55.83,34,26.06,58,33.56,1,2,3,1,4,,4,,,,,,,2,4002,古結 宏,43,兵庫,53.0,A1,7.34,58.26,7.83,70.83,46,25.19,74,29.05,5,3,5,,,,2,1,1,2,,,6,3,4232,笠 雅雄,37,福岡,61.0,B1,3.93,19.0,,,68,32.73,34,27.14,5,,,,,,1,2,4,4,1,,5,4,4336,松田竜馬,37,福岡,54.0,A2,5.71,40.0,6.97,54.84,37,37.11,71,35.44,2,3,1,,,,3,6,5,4,,,,5,5142,常住 蓮,20,佐賀,51.0,B1,3.02,8.06,1.47,,11,36.11,60,40.91,3,,,,,,4,3,4,,,,2,6,4513,河野真也,31,福岡,53.0,A2,5.96,40.44,6.58,50.0,67,31.43,38,27.27,3,,,,,,5,6,1,3,6,,3
202102222410,スポーツ報知杯,第5日,2021-02-22,ボートレース大村,10R,準優進出戦,1800,19:24,1,3557,太田和美,48,大阪,54.0,A1,6.97,44.92,6.94,50.0,30,38.67,14,24.83,5,5,1,1,2,,6,,,,,,,2,4424,松尾昂明,35,福岡,51.0,A2,5.97,43.85,5.79,42.42,56,24.44,56,29.01,4,,,,,,1,2,4,4,1,3,7,3,3600,玄馬 徹,50,岡山,51.0,B1,4.62,28.57,4.57,33.33,47,26.06,19,39.58,2,1,2,,,,4,2,5,6,,,,4,3963,原田秀弥,42,大阪,55.0,A1,5.92,38.98,6.64,48.0,52,32.03,29,36.43,1,,,,,,3,6,3,2,6,1,,5,3878,胡本悟志,43,山口,51.0,B1,4.33,22.47,4.04,16.0,35,33.33,16,30.92,1,5,3,,,,5,,,,,,32,6,5055,眞鳥章太,25,長崎,52.0,B1,4.67,23.81,3.4,14.81,22,35.86,21,36.08,6,3,1,,,,5,,,,,,23
