レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202609201001,2026-09-20,10,01R,08:32,2026-09-20T08:22:24.350924+09:00,0759,5.0,1,5.0,1,24.0,25.0
202609201401,2026-09-20,14,01R,08:40,2026-09-20T08:30:30.385710+09:00,0744,4.0,8,4.0,2,25.0,27.0
202609202301,2026-09-20,23,01R,08:48,2026-09-20T08:38:19.535277+09:00,0800,7.0,2,7.0,2,24.0,25.0
202609201002,2026-09-20,10,02R,08:58,2026-09-20T08:48:24.681187+09:00,0835,5.0,1,5.0,1,24.0,25.0
202609201402,2026-09-20,14,02R,09:06,2026-09-20T08:56:23.257071+09:00,0744,4.0,8,4.0,2,25.0,27.0
202609202302,2026-09-20,23,02R,09:14,2026-09-20T09:04:27.224472+09:00,0852,7.0,2,7.0,3,23.0,25.0
202609201003,2026-09-20,10,03R,09:24,2026-09-20T09:14:23.937977+09:00,0835,5.0,1,5.0,1,24.0,25.0
202609201403,2026-09-20,14,03R,09:32,2026-09-20T09:22:22.416258+09:00,0844,3.0,8,3.0,2,25.0,27.0
202609202303,2026-09-20,23,03R,09:40,2026-09-20T09:30:30.403421+09:00,0918,7.0,2,7.0,3,23.0,25.0
202609201004,2026-09-20,10,04R,09:54,2026-09-20T09:44:23.077843+09:00,0931,7.0,8,7.0,1,25.0,25.0
202609201404,2026-09-20,14,04R,09:58,2026-09-20T09:48:21.154200+09:00,0910,2.0,8,2.0,2,25.0,27.0
202609202304,2026-09-20,23,04R,10:06,2026-09-20T09:56:19.736267+09:00,0944,7.0,2,7.0,3,23.0,25.0
202609201005,2026-09-20,10,05R,10:22,2026-09-20T10:12:25.675052+09:00,0957,8.0,1,8.0,1,25.0,25.0
202609201405,2026-09-20,14,05R,10:24,2026-09-20T10:14:21.234072+09:00,0936,3.0,8,3.0,2,25.0,27.0
202609200501,2026-09-20,05,01R,10:30,2026-09-20T10:20:23.250054+09:00,0915,2.0,2,2.0,3,23.0,23.0
202609201301,2026-09-20,13,01R,10:36,2026-09-20T10:26:22.984582+09:00,1023,3.0,4,0.0,2,27.8,24.7
202609202305,2026-09-20,23,05R,10:38,2026-09-20T10:28:22.554545+09:00,1010,7.0,2,7.0,3,23.0,25.0
202609201701,2026-09-20,17,01R,10:40,2026-09-20T10:30:33.227401+09:00,0955,6.0,2,6.0,1,27.0,25.0
202609200201,2026-09-20,02,01R,10:47,2026-09-20T10:38:23.007282+09:00,1030,1.0,1,1.0,3,23.0,23.0
202609201006,2026-09-20,10,06R,10:49,2026-09-20T10:40:25.962625+09:00,1025,7.0,8,7.0,1,25.0,25.0
202609201601,2026-09-20,16,01R,10:50,2026-09-20T10:40:25.962625+09:00,0951,4.0,1,3.0,1,26.0,27.0
202609201406,2026-09-20,14,06R,10:52,2026-09-20T10:42:25.440665+09:00,1028,3.0,8,3.0,2,25.0,27.0
202609200502,2026-09-20,05,02R,10:57,2026-09-20T10:48:22.605033+09:00,1034,0.0,,2.0,3,23.0,23.0
202609201302,2026-09-20,13,02R,11:00,2026-09-20T10:50:31.896198+09:00,1023,3.0,4,0.0,2,27.8,24.7
202609201702,2026-09-20,17,02R,11:07,2026-09-20T10:58:18.697739+09:00,1043,6.0,2,6.0,1,27.0,25.0
202609202306,2026-09-20,23,06R,11:11,2026-09-20T11:02:22.740657+09:00,1042,7.0,2,7.0,2,24.0,25.0
202609200301,2026-09-20,03,01R,11:14,2026-09-20T11:04:25.050524+09:00,1100,3.0,2,5.0,3,22.0,24.0
202609200202,2026-09-20,02,02R,11:16,2026-09-20T11:06:27.900388+09:00,1050,0.0,,0.0,3,23.0,23.0
202609201007,2026-09-20,10,07R,11:19,2026-09-20T11:10:23.563643+09:00,1052,7.0,8,7.0,1,25.0,25.0
202609201602,2026-09-20,16,02R,11:21,2026-09-20T11:12:20.038766+09:00,1053,2.0,2,3.0,2,27.0,27.0
202609201407,2026-09-20,14,07R,11:23,2026-09-20T11:14:25.005686+09:00,1056,3.0,8,3.0,2,25.0,27.0
202609201303,2026-09-20,13,03R,11:25,2026-09-20T11:16:23.765764+09:00,1039,6.0,2,4.0,2,28.0,24.7
202609200503,2026-09-20,05,03R,11:27,2026-09-20T11:18:24.997700+09:00,1101,1.0,1,2.0,3,23.0,23.0
202609200601,2026-09-20,06,01R,11:32,2026-09-20T11:22:20.609636+09:00,0940,3.0,8,2.0,2,27.0,26.0
202609201703,2026-09-20,17,03R,11:37,2026-09-20T11:28:19.532733+09:00,1110,7.0,2,7.0,1,27.0,25.0
202609200302,2026-09-20,03,02R,11:41,2026-09-20T11:32:22.797421+09:00,1117,3.0,2,5.0,3,22.0,25.0
202609202307,2026-09-20,23,07R,11:43,2026-09-20T11:34:23.629017+09:00,1115,8.0,2,8.0,3,23.0,25.0
202609200203,2026-09-20,02,03R,11:45,2026-09-20T11:36:22.974358+09:00,1119,1.0,1,1.0,3,23.0,24.0
202609201304,2026-09-20,13,04R,11:48,2026-09-20T11:38:23.351452+09:00,1105,8.0,2,6.0,2,28.1,24.7
202609201603,2026-09-20,16,03R,11:50,2026-09-20T11:40:22.730727+09:00,1125,3.0,2,3.0,2,28.0,27.0
202609201008,2026-09-20,10,08R,11:52,2026-09-20T11:42:23.294754+09:00,1122,5.0,8,5.0,1,25.0,25.0
202609201408,2026-09-20,14,08R,11:54,2026-09-20T11:44:21.669404+09:00,1126,3.0,8,3.0,2,26.0,27.0
202609200504,2026-09-20,05,04R,11:57,2026-09-20T11:48:26.846953+09:00,1131,1.0,2,2.0,3,24.0,23.0
202609200602,2026-09-20,06,02R,12:02,2026-09-20T11:52:24.929696+09:00,1136,2.0,3,1.0,2,27.0,26.0
202609200303,2026-09-20,03,03R,12:08,2026-09-20T11:58:20.143841+09:00,1144,4.0,2,5.0,2,22.0,25.0
202609201704,2026-09-20,17,04R,12:07,2026-09-20T11:58:20.143841+09:00,1140,6.0,2,6.0,1,28.0,25.0
202609202308,2026-09-20,23,08R,12:12,2026-09-20T12:02:21.880879+09:00,1147,8.0,2,8.0,2,24.0,25.0
202609200204,2026-09-20,02,04R,12:14,2026-09-20T12:04:19.634175+09:00,1148,1.0,2,1.0,3,23.0,24.0
202609201305,2026-09-20,13,05R,12:20,2026-09-20T12:10:26.179518+09:00,1151,3.0,4,0.0,2,29.0,24.8
202609201604,2026-09-20,16,04R,12:22,2026-09-20T12:12:25.863177+09:00,1154,1.0,2,3.0,2,28.0,27.0
202609201009,2026-09-20,10,09R,12:24,2026-09-20T12:14:20.504205+09:00,1155,6.0,8,6.0,1,25.0,25.0
202609200505,2026-09-20,05,05R,12:27,2026-09-20T12:18:23.005838+09:00,1201,1.0,2,2.0,3,24.0,23.0
202609201409,2026-09-20,14,09R,12:31,2026-09-20T12:22:23.780659+09:00,1158,3.0,8,3.0,2,26.0,27.0
202609200603,2026-09-20,06,03R,12:33,2026-09-20T12:24:24.448119+09:00,1206,2.0,1,1.0,2,27.0,26.0
202609200304,2026-09-20,03,04R,12:35,2026-09-20T12:26:17.909990+09:00,1144,4.0,2,5.0,2,22.0,25.0
202609201705,2026-09-20,17,05R,12:40,2026-09-20T12:30:22.139762+09:00,1210,6.0,2,6.0,1,28.0,25.0
202609200205,2026-09-20,02,05R,12:44,2026-09-20T12:34:20.669079+09:00,1217,1.0,1,1.0,2,23.0,24.0
202609202309,2026-09-20,23,09R,12:47,2026-09-20T12:38:21.924175+09:00,1216,8.0,1,8.0,2,24.0,25.0
202609201306,2026-09-20,13,06R,12:51,2026-09-20T12:42:23.303751+09:00,1223,2.0,3,0.0,2,29.5,24.9
