レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202608081001,2026-08-08,10,01R,08:32,2026-08-08T08:22:21.645511+09:00,2.6,16.1,6.7,33.2,6.1,3.1,19.9,45.9,149.4,66.4,49.8,19.9,74.7,99.6,298.8,99.6,42.6,298.8,74.7,298.8,1.6,2.7,1.0,1.0,3.6,6.0,2.0,3.5,9.9,16.5,2.1,3.7,14.8,17.0,6.3,7.5,11.6,12.9,5.1,8.6,1.9,3.1,4.6,7.5,11.6,12.8,48.0,49.5,9.4,10.4,1.4,21.0,1.9,0.0,21.0,0.0,1.0,1.2,5.7,9.6,1.0,1.3,16.5,27.7,2.3,3.8,8.4,14.2
202608081401,2026-08-08,14,01R,08:44,2026-08-08T08:34:31.128943+09:00,7.1,10.9,16.2,14.7,4.3,7.1,5.6,9.2,9.9,19.8,63.5,48.8,79.4,70.5,90.7,90.7,37.3,28.8,70.5,158.8,1.7,2.0,1.4,1.5,2.0,2.3,3.8,4.3,1.8,2.1,3.1,4.4,7.0,9.1,6.6,7.9,10.1,13.3,5.0,6.9,3.8,4.7,6.3,9.0,11.6,13.4,8.5,10.9,9.2,10.9,1.0,22.5,7.5,0.0,0.0,22.5,1.0,1.0,0.0,0.0,2.6,37.5,0.0,0.0,1.1,12.5,1.5,18.7
202608081002,2026-08-08,10,02R,08:58,2026-08-08T08:48:18.721554+09:00,3.1,4.7,3.5,20.8,13.9,50.1,250.5,16.7,25.0,62.6,27.8,14.7,50.1,25.0,19.2,0.0,41.7,125.2,250.5,83.5,1.0,1.0,3.0,10.5,4.6,17.0,1.6,3.7,1.5,4.5,6.3,26.0,6.6,25.8,2.2,6.0,10.5,51.3,0.0,0.0,15.8,25.6,0.0,0.0,8.3,13.1,15.8,51.7,10.1,17.3,1.0,0.0,19.5,0.0,19.5,0.0,1.0,1.0,1.3,6.3,1.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
202608081402,2026-08-08,14,02R,09:10,2026-08-08T09:00:57.644935+09:00,14.0,5.7,28.0,56.1,4.3,18.7,93.5,6.5,25.5,280.5,8.5,16.5,93.5,10.3,56.1,140.2,6.3,46.7,140.2,20.0,2.7,3.2,1.7,2.5,2.6,3.1,6.5,7.5,4.5,6.2,3.4,6.1,4.0,4.9,2.0,2.2,19.7,33.0,2.4,4.0,6.6,11.6,0.0,0.0,2.3,2.6,5.5,8.2,7.0,11.6,2.5,0.0,7.5,1.5,7.5,0.0,1.2,2.7,1.1,2.0,1.6,4.1,1.6,4.1,0.0,0.0,0.0,0.0
202608081003,2026-08-08,10,03R,09:24,2026-08-08T09:14:28.271097+09:00,3.2,17.3,25.5,30.3,4.5,5.3,4.9,34.7,69.4,32.4,32.4,30.3,34.7,69.4,34.7,121.5,40.5,48.6,81.0,81.0,2.0,2.9,1.2,1.3,1.5,1.8,3.4,4.3,2.3,2.9,1.7,2.3,13.1,17.5,14.7,17.3,28.5,34.2,10.0,16.8,4.3,6.0,4.1,6.1,13.7,17.3,25.7,34.2,15.1,17.3,1.1,6.7,3.3,0.0,0.0,0.0,1.0,1.2,2.6,4.1,2.6,4.1,4.8,7.5,1.8,2.8,1.5,2.2
202608081403,2026-08-08,14,03R,09:36,2026-08-08T09:26:37.724567+09:00,10.0,2.2,50.0,23.0,6.6,23.0,25.0,9.6,6.9,100.0,14.2,42.8,75.0,100.0,33.3,100.0,25.0,50.0,100.0,60.0,2.1,2.7,1.1,1.8,1.1,1.2,3.5,4.7,4.5,7.1,3.4,6.9,5.8,9.0,10.5,12.0,10.7,17.3,4.6,13.4,8.9,18.1,0.0,0.0,5.1,7.3,5.2,10.8,16.7,26.8,1.0,0.0,0.0,9.7,0.0,0.0,1.0,1.6,1.0,2.2,0.0,0.0,1.3,3.3,0.0,0.0,0.0,0.0
202608081004,2026-08-08,10,04R,09:50,2026-08-08T09:40:19.373896+09:00,19.1,6.5,11.4,22.9,31.3,23.7,172.3,2.5,12.0,11.1,76.5,32.8,137.8,23.7,20.8,36.2,27.5,86.1,137.8,7.5,2.5,2.8,11.1,17.3,2.7,5.7,2.7,3.1,20.2,36.0,11.1,18.1,5.9,13.7,4.1,4.8,11.1,18.2,0.0,0.0,8.6,12.2,33.7,36.0,1.5,3.1,1.0,1.3,3.4,6.3,1.6,0.0,9.7,9.7,2.4,9.7,1.8,4.0,0.0,0.0,1.8,4.0,1.8,4.0,1.5,3.0,1.8,4.0
202608081404,2026-08-08,14,04R,10:02,2026-08-08T09:53:21.223093+09:00,4.1,12.9,17.3,69.5,2.4,4.0,50.5,11.3,61.8,69.5,29.2,46.3,139.1,92.7,92.7,185.5,23.1,111.3,556.5,69.5,3.9,6.3,1.0,1.2,1.5,2.1,4.5,7.1,30.5,45.5,3.0,4.7,5.8,7.1,2.2,2.5,41.5,45.5,3.8,7.1,3.6,5.6,15.6,23.0,2.8,3.4,40.2,45.5,41.5,45.5,1.0,22.5,6.4,7.5,45.0,0.0,1.0,1.0,1.5,8.0,1.3,6.4,2.8,16.1,2.8,16.1,0.0,0.0
202608081005,2026-08-08,10,05R,10:18,2026-08-08T10:08:25.026788+09:00,19.8,16.9,13.2,21.6,21.6,14.8,25.0,6.3,11.5,3.3,59.4,25.0,95.1,31.7,25.0,25.0,29.7,59.4,20.6,7.7,3.1,3.6,5.5,7.0,4.4,5.7,1.5,1.6,2.9,3.7,1.6,1.6,4.8,5.7,7.1,8.6,11.1,13.1,21.2,26.2,5.7,6.7,7.6,9.2,2.8,3.4,6.1,7.1,2.5,3.1,1.2,30.7,4.3,10.2,7.6,15.3,2.2,6.0,0.0,0.0,2.2,6.0,1.1,2.0,1.3,3.0,2.2,6.0
202608081405,2026-08-08,14,05R,10:28,2026-08-08T10:18:23.280998+09:00,7.5,10.2,10.3,17.4,10.1,7.7,15.5,7.7,22.9,17.4,19.3,37.9,72.6,24.9,58.1,54.5,6.4,27.2,58.1,19.3,6.7,7.4,4.5,5.4,2.7,3.0,5.1,6.2,4.4,4.9,5.3,6.3,3.0,3.5,2.4,2.8,11.0,12.0,1.8,2.0,3.3,4.3,6.3,7.5,1.7,1.8,3.2,3.5,7.6,8.9,1.1,2.2,0.0,0.0,0.0,0.0,1.6,4.1,3.0,8.2,1.6,4.1,1.2,2.0,1.6,4.1,0.0,0.0
