レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202608161001,2026-08-16,10,01R,08:32,2026-08-16T08:22:38.417494+09:00,7.8,2.8,18.5,8.2,8.6,30.4,32.3,8.3,5.8,19.1,86.3,57.5,259.1,51.8,34.5,86.3,129.5,172.7,51.8,27.2,1.3,1.6,7.4,9.3,1.2,1.4,4.3,5.6,1.7,2.2,4.1,5.0,3.1,4.8,6.2,7.6,5.5,7.6,9.6,12.3,17.7,18.7,16.2,18.7,4.3,5.7,3.0,4.5,10.7,12.7,1.0,16.0,48.0,12.0,48.0,48.0,1.0,1.0,1.8,11.2,0.0,0.0,1.0,3.7,0.0,0.0,0.0,0.0
202608161401,2026-08-16,14,01R,08:40,2026-08-16T08:30:27.550279+09:00,5.0,10.4,20.8,13.8,5.1,10.4,4.5,12.3,8.8,17.4,45.1,67.6,41.6,77.3,67.6,77.3,41.6,54.1,180.5,180.5,1.7,2.1,1.3,1.5,3.6,4.4,6.1,7.2,2.3,2.8,2.4,3.3,6.5,7.4,5.4,6.0,5.0,6.1,3.6,4.5,8.0,9.5,3.4,4.5,5.9,6.1,6.8,7.4,7.0,7.4,1.0,152.2,0.0,0.0,0.0,0.0,1.0,1.0,1.6,2.8,1.6,2.8,4.1,7.8,2.2,4.1,4.1,7.8
202608161801,2026-08-16,18,01R,08:48,2026-08-16T08:38:39.190882+09:00,4.4,3.3,22.1,23.6,3.8,14.5,22.8,13.7,12.4,23.6,19.0,62.3,342.7,76.1,85.6,97.9,97.9,76.1,137.1,68.5,1.6,1.9,1.9,2.3,1.6,1.9,7.4,8.6,4.5,5.2,2.5,3.2,2.4,3.2,5.2,6.0,5.1,6.0,2.7,3.5,10.3,11.5,6.2,7.2,5.2,6.1,9.6,11.5,16.5,17.0,1.0,46.7,0.0,0.0,0.0,70.1,1.0,1.0,1.3,2.7,3.3,7.5,3.3,7.5,3.3,7.5,1.8,3.9
202608161002,2026-08-16,10,02R,08:58,2026-08-16T08:48:24.563097+09:00,4.1,3.3,3.9,13.0,21.3,19.5,117.3,15.6,78.2,29.3,23.4,19.5,29.3,16.7,78.2,58.6,117.3,234.7,234.7,78.2,1.5,1.8,3.6,4.3,3.7,5.6,4.2,5.6,13.2,15.5,4.3,5.5,1.3,1.5,1.9,2.4,6.6,8.0,3.4,4.3,3.1,3.6,15.0,15.2,4.0,5.6,12.5,15.5,14.0,15.5,1.0,0.0,0.0,0.0,3.7,0.0,1.2,4.5,1.0,1.2,3.0,13.5,1.6,6.7,3.0,13.5,0.0,0.0
202608161402,2026-08-16,14,02R,09:06,2026-08-16T08:56:27.663592+09:00,10.5,10.8,5.4,4.5,28.8,30.8,28.8,13.9,27.0,27.0,24.0,18.0,15.4,36.0,14.4,7.3,30.8,33.2,48.0,54.0,1.5,1.7,14.7,23.0,6.3,7.5,3.3,4.1,17.0,23.0,1.5,1.6,3.9,4.6,3.3,4.0,2.5,2.7,3.3,4.1,4.7,5.8,16.7,23.0,7.1,7.4,3.2,3.6,4.3,4.8,1.2,1.8,0.0,0.0,0.0,0.0,1.5,6.7,1.0,1.1,0.0,0.0,0.0,0.0,1.1,4.5,2.6,13.5
202608161802,2026-08-16,18,02R,09:14,2026-08-16T09:04:36.883219+09:00,5.5,2.6,24.1,64.5,5.2,64.5,96.7,6.2,17.5,64.5,12.0,38.7,64.5,32.2,193.5,64.5,38.7,38.7,64.5,38.7,1.6,2.3,2.1,4.1,1.0,1.2,3.0,6.0,4.0,7.8,3.0,5.1,1.9,3.0,13.5,23.6,7.1,12.1,3.5,8.1,0.0,0.0,7.3,24.0,5.3,12.1,10.5,23.6,0.0,0.0,1.0,19.5,19.5,19.5,0.0,0.0,1.8,6.3,1.0,1.4,1.3,4.2,1.3,4.2,0.0,0.0,0.0,0.0
202608161003,2026-08-16,10,03R,09:24,2026-08-16T09:14:40.801758+09:00,2.1,20.5,13.7,8.5,10.5,7.7,10.5,41.1,41.1,32.3,26.6,22.6,16.1,113.0,75.3,90.4,56.5,75.3,90.4,113.0,1.3,2.0,1.3,1.9,5.0,6.1,8.0,9.7,23.0,27.7,1.0,1.3,6.8,9.6,5.1,7.4,5.1,7.3,3.7,4.9,3.2,4.3,3.2,4.3,26.0,28.0,13.2,14.3,8.9,9.8,1.3,5.0,7.5,15.0,15.0,7.5,1.0,1.0,2.5,7.0,1.0,2.4,9.0,27.0,9.0,27.0,2.5,7.0
202608161403,2026-08-16,14,03R,09:34,2026-08-16T09:24:23.457107+09:00,13.3,18.0,43.7,13.3,7.6,25.5,5.7,15.3,4.4,17.0,34.0,21.8,30.6,61.2,21.8,51.0,20.4,9.8,34.0,23.5,6.7,7.3,3.0,3.5,1.6,2.0,2.0,2.3,1.9,2.4,5.5,6.0,5.1,6.0,20.0,22.5,6.6,8.0,2.7,3.2,6.6,7.8,6.3,7.8,6.0,7.8,1.6,1.9,9.2,11.6,2.5,3.7,7.5,0.0,0.0,1.8,1.0,1.0,1.3,14.2,0.0,0.0,1.3,14.2,0.0,0.0,2.2,28.5
202608161803,2026-08-16,18,03R,09:40,2026-08-16T09:30:39.077033+09:00,8.8,13.1,144.2,5.4,9.2,72.1,4.0,86.5,2.4,54.0,54.0,108.1,61.8,0.0,39.3,216.3,432.7,24.0,144.2,86.5,2.6,3.8,2.2,4.6,1.9,2.7,12.5,26.2,1.1,1.1,2.0,3.0,4.3,5.1,35.0,49.1,7.7,12.8,4.3,7.3,0.0,0.0,4.0,9.6,17.1,27.1,4.6,7.8,12.5,27.5,1.0,0.0,54.7,0.0,0.0,13.6,1.0,1.0,0.0,0.0,3.0,36.7,3.0,36.7,5.6,73.5,1.0,8.1
202608161004,2026-08-16,10,04R,09:50,2026-08-16T09:40:30.077701+09:00,2.8,8.8,10.3,120.7,5.1,7.7,181.1,21.3,90.5,60.3,7.8,8.6,120.7,45.2,181.1,181.1,20.1,181.1,120.7,120.7,2.2,2.8,2.4,4.2,2.0,2.4,5.2,6.2,20.7,32.2,1.7,2.7,3.8,5.1,2.6,3.3,21.2,30.0,2.0,3.2,2.4,4.2,0.0,0.0,3.5,4.3,20.7,31.1,21.7,32.2,1.0,12.0,4.0,0.0,0.0,0.0,1.0,1.2,2.0,8.1,1.0,3.3,2.4,10.1,8.6,40.5,0.0,0.0
202608161404,2026-08-16,14,04R,10:00,2026-08-16T09:50:24.966564+09:00,14.3,14.3,9.3,40.6,6.9,11.6,34.8,3.0,10.5,12.1,34.8,24.3,40.6,48.7,48.7,34.8,18.7,27.0,81.2,34.8,5.0,6.5,1.4,2.4,1.2,1.7,1.4,1.7,4.3,6.3,5.5,9.8,7.2,14.6,5.5,6.7,18.0,28.5,2.3,9.6,3.0,6.0,0.0,0.0,5.8,14.6,0.0,0.0,15.2,28.5,1.0,57.0,57.0,28.5,57.0,0.0,1.0,1.5,1.8,6.0,0.0,0.0,1.1,3.0,1.8,6.0,0.0,0.0
