レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202605201401,2026-05-20,14,01R,08:32,2026-05-20T08:22:21.674481+09:00,1,50.0,2.0,6.77,0.0,52.0,0.0,6.78,0.0,53.0,0.0,6.79,-0.5,50.0,2.0,6.73,0.0,55.4,0.0,6.74,-0.5,52.0,0.0,6.76,0.0
202605201801,2026-05-20,18,01R,08:44,2026-05-20T08:35:04.524134+09:00,1,46.5,0.5,6.96,0.0,55.0,0.0,7.05,0.0,46.5,0.5,7.03,0.0,48.7,0.0,7.02,0.0,45.5,1.5,6.99,0.0,46.0,1.0,6.99,0.0
202605201402,2026-05-20,14,02R,08:58,2026-05-20T08:48:18.855221+09:00,1,54.9,0.0,6.73,0.5,52.0,0.0,6.73,0.0,52.1,0.0,6.75,0.0,52.5,0.0,6.7,-0.5,52.0,0.0,6.77,0.0,54.4,0.0,6.74,0.0
202605201802,2026-05-20,18,02R,09:10,2026-05-20T09:02:00.764942+09:00,1,45.0,2.0,6.96,0.0,45.5,1.5,6.93,0.0,45.5,1.5,6.96,0.0,44.0,3.0,6.96,-0.5,47.2,0.0,7.06,0.0,47.0,0.0,6.97,0.0
202605201403,2026-05-20,14,03R,09:24,2026-05-20T09:14:48.252342+09:00,1,52.0,0.0,6.6,0.0,52.0,0.0,6.66,0.0,52.0,0.0,6.73,0.0,52.0,0.0,6.73,-0.5,52.0,0.0,6.63,0.0,52.6,0.0,6.8,0.0
202605201803,2026-05-20,18,03R,09:36,2026-05-20T09:26:28.811938+09:00,1,44.5,2.5,6.94,0.0,46.5,0.5,7.06,0.0,47.0,0.0,7.06,0.0,47.0,0.0,6.97,0.0,66.9,0.0,7.1,0.0,45.0,2.0,6.96,0.0
202605201404,2026-05-20,14,04R,09:50,2026-05-20T09:40:21.311067+09:00,1,51.5,0.5,6.73,-0.5,52.1,0.0,6.76,0.0,52.0,0.0,6.69,-0.5,52.0,0.0,6.64,0.0,52.5,0.0,6.68,0.0,54.2,0.0,6.72,0.0
202605201804,2026-05-20,18,04R,10:02,2026-05-20T09:52:07.266440+09:00,1,47.0,0.0,,0.0,47.8,0.0,,0.0,50.8,0.0,,0.0,47.3,0.0,,0.0,48.7,0.0,,0.0,48.5,0.0,,0.0
202605201405,2026-05-20,14,05R,10:18,2026-05-20T10:08:27.367691+09:00,1,55.4,0.0,6.71,0.0,54.4,0.0,6.7,0.0,52.8,0.0,6.71,0.0,52.3,0.0,6.77,0.0,51.5,0.5,6.79,0.0,52.0,0.0,6.81,-0.5
202605200801,2026-05-20,08,01R,10:31,2026-05-20T10:21:00.870787+09:00,1,52.2,0.0,6.74,0.0,53.0,0.0,6.78,0.0,53.8,0.0,6.81,-0.5,52.1,0.0,6.83,0.0,55.3,0.0,6.79,0.0,47.6,0.0,6.75,0.0
202605200901,2026-05-20,09,01R,10:31,2026-05-20T10:21:00.870787+09:00,1,52.0,0.0,6.81,0.0,52.0,0.0,6.78,-0.5,52.9,0.0,6.75,0.0,53.8,0.0,6.9,-0.5,52.0,0.0,6.81,-0.5,52.4,0.0,6.8,0.0
202605201805,2026-05-20,18,05R,10:30,2026-05-20T10:21:00.870787+09:00,1,49.9,0.0,7.01,0.0,46.5,0.5,6.96,0.0,47.5,0.0,6.99,-0.5,46.5,0.5,6.98,0.0,52.3,0.0,7.02,0.0,49.6,0.0,6.99,-0.5
