レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202605061801,2026-05-06,18,01R,08:38,2026-05-06T08:30:23.364900+09:00,1,45.0,2.0,6.83,0.0,52.3,0.0,6.92,0.0,56.9,0.0,7.01,-0.5,52.4,0.0,6.95,0.0,52.0,0.0,6.98,0.0,52.3,0.0,6.98,-0.5
202605062301,2026-05-06,23,01R,08:32,2026-05-06T08:30:23.364900+09:00,1,52.0,0.0,6.63,-0.5,52.6,0.0,6.65,0.0,51.0,1.0,6.63,0.0,46.5,0.5,6.66,-0.5,51.5,0.5,6.66,-0.5,49.8,0.0,6.62,0.0
202605061001,2026-05-06,10,01R,08:44,2026-05-06T08:35:23.626116+09:00,1,52.2,0.0,6.74,-0.5,52.0,0.0,6.66,-0.5,52.3,0.0,6.66,0.0,52.9,0.0,6.64,-0.5,53.1,0.0,6.69,-0.5,53.6,0.0,6.65,-0.5
202605062101,2026-05-06,21,01R,08:50,2026-05-06T08:40:22.466329+09:00,1,50.5,1.5,6.7,0.0,53.1,0.0,6.74,0.0,48.5,0.0,6.74,-0.5,52.0,0.0,6.71,-0.5,52.0,0.0,6.74,0.0,52.2,0.0,6.75,0.0
202605062302,2026-05-06,23,02R,09:00,2026-05-06T08:50:24.072875+09:00,1,53.1,0.0,6.63,0.0,52.1,0.0,6.63,-0.5,52.0,0.0,6.64,-0.5,52.4,0.0,6.62,-0.5,53.2,0.0,6.65,-0.5,48.9,0.0,6.61,0.0
202605061802,2026-05-06,18,02R,09:04,2026-05-06T08:55:24.957353+09:00,1,52.0,0.0,6.89,0.0,52.0,0.0,6.94,-0.5,52.9,0.0,6.91,0.0,53.8,0.0,6.95,-0.5,53.1,0.0,6.93,-0.5,53.0,0.0,6.95,0.0
202605061002,2026-05-06,10,02R,09:10,2026-05-06T09:00:35.160033+09:00,1,52.0,0.0,,-0.5,52.0,0.0,,-0.5,54.1,0.0,,-0.5,52.0,0.0,,0.0,52.0,0.0,,0.0,54.1,0.0,,-0.5
202605062102,2026-05-06,21,02R,09:16,2026-05-06T09:10:24.948735+09:00,1,52.3,0.0,6.68,0.0,52.2,0.0,6.73,0.0,48.5,0.0,6.72,-0.5,52.4,0.0,6.78,-0.5,54.2,0.0,6.79,0.0,50.1,0.0,6.67,-0.5
202605061803,2026-05-06,18,03R,09:30,2026-05-06T09:20:21.108210+09:00,1,52.7,0.0,,0.0,52.0,0.0,,0.0,52.0,0.0,,0.0,53.2,0.0,,-0.5,45.5,1.5,,-0.5,52.1,0.0,,0.0
202605062303,2026-05-06,23,03R,09:26,2026-05-06T09:20:21.108210+09:00,1,54.9,0.0,6.64,0.0,52.0,0.0,6.71,-0.5,52.0,0.0,6.62,0.0,52.0,0.0,6.67,0.5,,,,,46.0,1.0,6.68,0.0
202605061003,2026-05-06,10,03R,09:36,2026-05-06T09:30:26.904610+09:00,1,54.3,0.0,6.68,-0.5,52.0,0.0,6.58,0.0,54.1,0.0,6.7,-0.5,46.5,0.5,6.68,0.0,52.4,0.0,6.72,0.0,54.2,0.0,6.73,-0.5
202605062103,2026-05-06,21,03R,09:42,2026-05-06T09:35:28.359241+09:00,1,52.8,0.0,6.77,0.0,48.7,0.0,6.74,-0.5,52.0,0.0,6.75,0.0,52.0,0.0,6.72,0.0,53.6,0.0,6.74,-0.5,53.4,0.0,6.73,0.0
202605062304,2026-05-06,23,04R,09:52,2026-05-06T09:45:23.665906+09:00,1,52.0,0.0,6.67,-0.5,51.0,1.0,6.66,0.0,51.5,0.5,6.64,0.0,51.1,0.0,6.63,0.0,43.5,3.5,6.7,0.0,47.0,0.0,6.63,-0.5
202605061804,2026-05-06,18,04R,09:56,2026-05-06T09:50:22.409602+09:00,1,52.3,0.0,6.89,0.0,52.9,0.0,6.95,0.0,55.5,0.0,6.99,-0.5,52.0,0.0,6.94,0.0,53.8,0.0,6.92,0.0,54.0,0.0,6.91,0.0
202605061004,2026-05-06,10,04R,10:02,2026-05-06T09:55:21.051220+09:00,1,53.1,0.0,6.67,-0.5,54.7,0.0,6.63,0.0,53.4,0.0,6.69,0.0,52.6,0.0,6.66,0.5,52.0,0.0,6.69,0.5,52.4,0.0,6.67,0.0
202605062104,2026-05-06,21,04R,10:08,2026-05-06T10:00:32.083099+09:00,1,52.2,0.0,6.8,0.5,50.2,0.0,6.77,0.0,51.0,1.0,6.78,0.0,52.0,0.0,6.7,0.5,54.5,0.0,6.76,-0.5,52.3,0.0,6.73,0.0
202605060801,2026-05-06,08,01R,10:20,2026-05-06T10:10:25.468670+09:00,1,51.5,0.5,,0.0,54.9,0.0,,-0.5,52.4,0.0,,-0.5,54.1,0.0,,-0.5,52.0,0.0,,-0.5,52.0,0.0,,-0.5
202605062305,2026-05-06,23,05R,10:19,2026-05-06T10:10:25.468670+09:00,1,54.5,0.0,6.75,0.0,53.3,0.0,6.69,-0.5,52.6,0.0,6.71,0.0,52.6,0.0,6.78,-0.5,51.5,0.5,6.64,-0.5,52.8,0.0,6.71,0.0
202605061805,2026-05-06,18,05R,10:24,2026-05-06T10:15:26.593016+09:00,1,49.9,0.0,6.94,0.0,54.2,0.0,6.96,0.0,53.2,0.0,6.92,0.0,52.0,0.0,6.93,0.0,52.4,0.0,6.96,0.0,52.0,0.0,6.98,-0.5
202605060901,2026-05-06,09,01R,10:28,2026-05-06T10:20:24.245758+09:00,1,52.0,0.0,6.72,-0.5,51.5,0.5,6.72,0.0,58.7,0.0,6.73,0.0,52.3,0.0,6.72,0.0,52.6,0.0,6.76,-0.5,53.1,0.0,6.72,-0.5
202605061005,2026-05-06,10,05R,10:30,2026-05-06T10:20:24.245758+09:00,1,54.4,0.0,6.65,0.0,51.5,0.5,6.56,0.0,57.3,0.0,6.69,0.0,52.2,0.0,6.62,0.0,52.0,0.0,6.68,0.0,52.0,0.0,6.63,0.0
202605061301,2026-05-06,13,01R,10:36,2026-05-06T10:30:23.291703+09:00,1,52.0,0.0,6.85,-0.5,58.1,0.0,6.78,0.0,51.5,0.5,6.85,-0.5,52.8,0.0,6.94,-0.5,47.0,0.0,6.82,0.0,52.1,0.0,6.76,0.0
202605062105,2026-05-06,21,05R,10:39,2026-05-06T10:30:23.291703+09:00,1,52.6,0.0,6.7,-0.5,51.0,1.0,6.75,0.0,52.9,0.0,6.7,0.0,53.1,0.0,6.78,-0.5,53.9,0.0,6.7,0.0,45.0,2.0,6.72,-0.5
202605061101,2026-05-06,11,01R,10:41,2026-05-06T10:35:21.156011+09:00,1,53.3,0.0,6.71,0.0,53.6,0.0,6.84,0.0,54.1,0.0,6.74,-0.5,52.6,0.0,6.77,0.0,52.7,0.0,6.75,0.5,55.8,0.0,6.86,0.0
202605061601,2026-05-06,16,01R,10:43,2026-05-06T10:35:21.156011+09:00,1,55.1,0.0,6.72,-0.5,52.5,0.0,6.7,-0.5,45.5,1.5,6.75,0.0,53.5,0.0,6.69,-0.5,50.5,1.5,6.68,0.0,53.3,0.0,6.68,1.5
