レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202009282401,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,1R,一般,1800,15:15,1,3906,飯山晃三,42,長崎,58.0,B1,4.75,28.45,5.65,38.99,15,26.42,63,23.21,5,2,1,,,,5,6,,,,,,2,4393,田中孝明,34,福岡,56.0,B1,4.32,15.85,5.19,33.33,26,22.73,52,28.0,4,,,,,,2,3,6,,,,12,3,4031,飯島 誠,42,埼玉,52.0,B1,4.12,26.92,4.4,20.0,34,17.78,73,37.04,6,,,,,,2,2,5,6,,,,4,4705,吉川勇作,32,長崎,53.0,B1,4.22,23.58,5.02,30.77,24,26.53,58,29.09,4,5,5,,,,4,,,,,,8,5,3151,落合敬一,56,長崎,56.0,B1,3.92,12.99,5.12,32.28,30,54.9,66,34.55,4,6,3,,,,5,3,,,,,,6,4457,神田達也,34,愛知,52.0,B1,4.18,17.95,4.21,10.53,47,27.27,64,36.21,6,6,6,,,,6,,,,,,6
202009282402,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,2R,一般,1800,15:45,1,4368,山口隆史,34,福岡,52.0,B1,4.51,19.44,5.33,30.56,54,29.63,14,12.5,1,,,,,,6,6,2,,,,8,2,4855,江頭賢太,24,長崎,51.0,B1,3.59,15.07,4.96,30.0,49,30.36,20,42.86,1,,,,,,4,6,5,,,,,3,3459,中野和裕,53,佐賀,54.0,B1,3.74,8.77,3.79,17.86,57,31.48,56,29.63,2,,,,,,3,4,2,,,,10,4,4226,村田浩司,38,山口,53.0,B1,4.56,23.26,4.16,28.89,73,33.33,46,30.91,4,,,,,,5,5,6,,,,,5,5136,濱野斗馬,20,香川,54.0,B2,1.18,,,,52,30.0,38,31.11,5,,,,,,6,,,,,,66,6,4747,山戸信二,35,長崎,51.0,B1,3.71,13.41,4.24,20.0,56,28.85,25,48.15,2,,,,,,1,,,,,,25
202009282403,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,3R,一般,1800,16:09,1,4309,坂口明義,36,香川,54.0,B2,2.57,3.57,3.63,10.0,17,33.33,22,27.78,5,,,,,,6,1,6,,,,,2,3853,岩崎正哉,48,福岡,58.0,A2,5.73,33.81,5.65,25.0,43,30.91,40,37.74,3,1,1,3,4,,9,,,,,,,3,3522,長溝一生,52,佐賀,52.0,A2,6.13,45.74,6.0,43.18,32,23.08,21,37.04,3,3,3,5,3,,1,2,,,,,,4,4121,富永修一,38,福岡,51.0,B1,5.07,31.91,,,16,20.45,70,42.11,3,2,1,,,,5,2,,,,,11,5,3951,石川吉鎬,44,大阪,56.0,B1,5.36,31.68,5.0,25.0,27,50.94,76,28.89,1,4,2,4,1,,1,0,,,,,,6,5131,江藤敦宏,21,福岡,51.0,B2,1.28,,1.13,,62,39.62,11,32.2,6,6,5,,,,6,,,,,,7
202009282404,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,4R,一般,1800,16:34,1,4635,峰重力也,30,岡山,53.0,B1,5.09,30.21,4.63,23.33,48,37.5,67,37.5,6,2,4,,,,5,5,,,,,,2,4931,木谷賢太,24,香川,53.0,A2,5.73,41.11,5.61,35.71,13,44.23,44,25.64,3,4,2,,,,3,5,,,,,9,3,3737,上平真二,46,広島,53.0,A1,7.56,59.15,,,21,18.75,27,39.62,4,2,2,5,2,,1,0,,,,,,4,4679,植田太一,31,福岡,60.0,A2,4.0,25.33,6.13,33.33,74,19.23,19,40.35,6,,,,,,6,6,1,,,,,5,4946,船越健吾,28,香川,51.0,B1,4.23,17.58,2.71,17.65,67,37.5,30,12.24,4,,,,,,4,5,3,,,,,6,3246,星野政彦,56,兵庫,54.0,B1,4.88,26.36,3.86,14.29,61,28.57,36,49.09,1,5,6,,,,4,1,,,,,
202009282405,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,5R,一般,1800,17:00,1,4144,石塚久也,39,埼玉,52.0,A1,6.25,42.47,6.76,55.17,29,39.22,72,22.0,4,6,1,1,4,,9,,,,,,,2,4886,入海 馨,24,岡山,54.0,A2,5.31,35.96,6.73,53.85,71,38.89,51,17.07,1,5,3,6,1,,1,0,,,,,,3,3514,山一鉄也,53,福岡,51.0,A1,6.8,52.48,6.71,56.36,60,40.35,53,28.57,1,3,5,2,4,,1,1,,,,,,4,4323,山田佑樹,33,岡山,57.0,B1,5.11,32.73,3.24,12.2,37,37.04,59,33.33,2,,,,,,2,3,1,3,,,9,5,4259,真庭明志,36,長崎,52.0,A2,5.97,45.19,5.89,42.07,58,37.5,45,36.54,2,2,3,2,2,,1,1,,,,,,6,4252,松下哲也,37,福岡,51.0,B1,4.44,21.24,4.33,23.08,12,54.72,24,30.36,1,,,,,,4,5,4,3,,,
202009282406,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,6R,一般,1800,17:28,1,3284,渡邊伸太,52,佐賀,53.0,A1,6.42,48.33,6.3,30.0,19,17.78,61,33.33,2,1,4,3,3,,9,,,,,,,2,3690,河合三弘,49,愛知,52.0,A2,5.4,39.26,4.2,30.0,45,34.62,26,34.55,3,3,4,,,,1,,,,,,11,3,4041,小林基樹,41,山口,55.0,B1,4.4,22.79,5.04,30.43,44,30.77,55,15.69,6,,,,,,5,6,2,,,,,4,4547,中田竜太,32,埼玉,50.0,A1,6.38,45.95,6.31,30.77,36,33.33,62,17.78,2,4,2,1,4,,1,0,,,,,,5,4457,神田達也,34,愛知,52.0,B1,4.18,17.95,4.21,10.53,47,27.27,64,36.21,6,6,6,,,,6,,,,,,1,6,4725,佐竹太一,34,兵庫,51.0,B1,4.93,28.8,5.21,33.33,65,28.57,12,26.42,3,6,5,,,,1,,,,,,12
202009282407,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,7R,一般 進入固定 Ｈ１８０,ｍ電,17:57,1,3054,北川幸典,57,広島,57.0,A2,5.74,42.72,5.7,40.0,35,35.29,28,41.51,3,,,,,,3,1,3,3,,,10,2,4782,浜崎準也,33,岡山,49.0,B1,5.93,42.75,4.31,25.0,50,40.38,43,36.54,5,5,6,,,,1,4,,,,,,3,3623,深川真二,46,佐賀,51.0,A1,7.54,61.43,7.3,61.36,40,15.38,75,42.31,1,1,2,1,2,,1,1,,,,,,4,3211,北川敏弘,58,佐賀,53.0,B1,4.32,21.65,5.21,33.33,69,47.27,47,28.07,1,,,,,,2,3,4,5,,,,5,4215,吉島祥之,36,愛知,56.0,B1,5.05,27.56,5.76,40.0,66,24.53,49,44.23,4,5,4,,,,3,,,,,,12,6,5131,江藤敦宏,21,福岡,51.0,B2,1.28,,1.13,,62,39.62,11,32.2,6,6,5,,,,6,,,,,,3
202009282408,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,8R,一般,1800,18:28,1,4184,渡邊雄一,34,大阪,50.0,A1,6.2,42.64,,,72,38.46,69,18.87,2,5,4,1,3,,1,1,,,,,,2,4705,吉川勇作,32,長崎,53.0,B1,4.22,23.58,5.02,30.77,24,26.53,58,29.09,4,5,5,,,,4,,,,,,1,3,4368,山口隆史,34,福岡,52.0,B1,4.51,19.44,5.33,30.56,54,29.63,14,12.5,1,,,,,,6,6,2,,,,2,4,3873,別府昌樹,44,広島,52.0,A2,6.22,43.9,5.64,39.29,59,23.73,39,43.4,5,6,1,4,5,,1,2,,,,,,5,4919,吉田翔悟,29,長崎,52.0,B1,4.83,30.48,4.16,19.85,41,11.36,74,19.57,3,5,3,,,,2,6,,,,,,6,2878,富山弘幸,62,大阪,57.0,A2,5.34,28.18,,,63,35.59,34,10.87,3,4,4,5,6,,1,2,,,,,
202009282409,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,9R,準優勝戦,1800,18:58,1,4323,山田佑樹,33,岡山,57.0,B1,5.11,32.73,3.24,12.2,37,37.04,59,33.33,2,,,,,,2,3,1,3,,,5,2,4144,石塚久也,39,埼玉,52.0,A1,6.25,42.47,6.76,55.17,29,39.22,72,22.0,4,6,1,1,4,,5,,,,,,,3,3284,渡邊伸太,52,佐賀,53.0,A1,6.42,48.33,6.3,30.0,19,17.78,61,33.33,2,1,4,3,3,,6,,,,,,,4,4747,山戸信二,35,長崎,51.0,B1,3.71,13.41,4.24,20.0,56,28.85,25,48.15,2,,,,,,1,,,,,,25,5,3853,岩崎正哉,48,福岡,58.0,A2,5.73,33.81,5.65,25.0,43,30.91,40,37.74,3,1,1,3,4,,3,,,,,,,6,4931,木谷賢太,24,香川,53.0,A2,5.73,41.11,5.61,35.71,13,44.23,44,25.64,3,4,2,,,,3,5,,,,,4
202009282410,ＢＴＳ松浦開設記念,第4日,2020-09-28,ボートレース大村,10R,準優勝戦,1800,19:30,1,4547,中田竜太,32,埼玉,50.0,A1,6.38,45.95,6.31,30.77,36,33.33,62,17.78,2,4,2,1,4,,6,,,,,,,2,3951,石川吉鎬,44,大阪,56.0,B1,5.36,31.68,5.0,25.0,27,50.94,76,28.89,1,4,2,4,1,,3,,,,,,,3,4886,入海 馨,24,岡山,54.0,A2,5.31,35.96,6.73,53.85,71,38.89,51,17.07,1,5,3,6,1,,5,,,,,,,4,3054,北川幸典,57,広島,57.0,A2,5.74,42.72,5.7,40.0,35,35.29,28,41.51,3,,,,,,3,1,3,3,,,7,5,3737,上平真二,46,広島,53.0,A1,7.56,59.15,,,21,18.75,27,39.62,4,2,2,5,2,,4,,,,,,,6,3459,中野和裕,53,佐賀,54.0,B1,3.74,8.77,3.79,17.86,57,31.48,56,29.63,2,,,,,,3,4,2,,,,2
