レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202001072401,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,1R,予選,1800,15:17,1,4088,野田祥子,39,長崎,47.0,B1,4.07,26.04,4.72,28.21,75,31.84,65,43.18,3,4,4,,,,,,,,,,,2,4408,仁科さや,33,長崎,47.0,B2,3.43,17.39,5.06,33.33,53,36.87,28,39.2,6,,,,,,3,5,,,,,,3,4720,西澤日花,25,長崎,42.0,B1,3.73,15.56,3.4,14.29,46,36.15,18,33.06,5,,,,,,1,6,,,,,,4,5019,柴田百恵,20,静岡,46.0,B1,3.2,10.61,1.0,,70,32.98,15,35.29,3,,,,,,5,,,,,,7,5,4929,梅内夕貴,24,東京,44.0,B2,2.26,7.89,2.52,,15,37.25,58,37.3,5,,,,,,6,,,,,,6,6,5072,吉田杏美,25,埼玉,53.0,B2,1.2,,1.0,,23,44.39,32,39.84,6,,,,,,6,,,,,,5
202001072402,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,2R,予選,1800,15:41,1,4546,浜田亜理,31,埼玉,47.0,B1,4.73,26.56,6.55,45.45,68,31.47,17,40.46,3,6,3,,,,9,,,,,,,2,4819,蜂須瑞生,28,群馬,47.0,A2,5.15,34.07,7.2,60.0,44,29.81,38,37.3,4,6,5,,,,8,,,,,,,3,4283,石井裕美,35,東京,49.0,B1,4.39,16.67,5.25,12.5,25,39.59,25,40.16,2,6,4,,,,,,,,,,,4,4400,加藤奈月,31,福井,53.0,B1,4.08,18.92,5.05,31.58,45,30.73,75,37.01,4,,,,,,4,,,,,,7,5,5057,上田紗奈,23,大阪,46.0,B2,1.83,2.78,1.44,,58,38.46,59,34.43,6,,,,,,2,6,,,,,,6,4758,富樫麗加,30,東京,51.0,B1,4.97,26.32,5.63,30.0,26,36.59,51,28.8,3,2,3,,,,,,,,,,
202001072403,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,3R,予選,1800,16:05,1,4714,喜多須杏,29,徳島,47.0,B1,5.47,38.24,4.06,18.75,14,36.99,66,32.79,6,5,3,,,,8,,,,,,,2,3289,高橋淳美,56,大阪,47.0,A2,4.64,22.95,3.8,20.0,27,33.88,62,34.68,5,1,4,,,,1,1,,,,,,3,3704,本部めぐ,46,三重,46.0,B1,4.36,27.66,2.56,6.25,67,40.28,40,39.64,5,5,1,,,,,,,,,,,4,4843,深尾巴恵,27,群馬,48.0,B2,4.39,26.09,2.38,,62,39.6,47,34.13,5,,,,,,5,5,,,,,,5,5056,西岡成美,23,徳島,44.0,B1,2.82,3.45,,,22,30.1,26,38.52,6,,,,,,6,,,,,,6,6,4590,渡邉優美,27,福岡,50.0,A1,6.37,46.22,5.13,30.77,74,35.91,52,28.32,6,2,5,2,,,1,0,,,,,
202001072404,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,4R,予選,1800,16:30,1,4841,高橋悠花,28,岡山,47.0,B1,4.18,28.21,3.24,23.81,71,37.19,44,31.45,2,,,,,,4,6,,,,,,2,4530,小野生奈,31,福岡,46.0,A1,5.42,22.22,7.54,54.17,63,38.98,31,45.76,5,4,2,1,,,1,1,,,,,,3,4443,津田裕絵,33,山口,49.0,A2,5.75,44.05,7.16,61.29,69,38.5,27,35.43,3,2,2,,,,1,2,,,,,,4,4694,高田 綾,34,福岡,46.0,B1,2.95,10.0,4.41,21.88,61,41.46,67,34.43,1,,,,,,4,4,,,,,8,5,4825,倉持莉々,26,東京,51.0,A2,5.43,31.03,4.76,19.05,47,30.0,39,36.36,4,,,,,,5,4,,,,,9,6,4569,中澤宏奈,31,東京,47.0,B1,4.34,24.05,4.8,30.0,19,35.35,60,32.0,4,,,,,,2,1,,,,,10
202001072405,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,5R,予選 進入固定 Ｈ１８０,ｍ電,16:59,1,4011,堀之内紀,40,岡山,45.0,A2,6.29,46.22,5.59,31.48,48,40.53,24,29.29,4,,,,,,3,6,,,,,11,2,4399,松本晶恵,32,群馬,46.0,A1,6.9,52.5,5.94,43.75,12,37.44,70,29.09,4,3,2,1,,,1,2,,,,,,3,3254,柳澤千春,52,香川,47.0,B1,4.1,19.4,4.12,19.23,49,39.89,46,31.58,1,,,,,,4,4,,,,,,4,4045,佐々木裕,40,山口,46.0,A2,5.67,38.18,4.83,39.02,65,35.03,45,36.67,4,6,3,1,,,,,,,,,,5,4244,鈴木成美,33,静岡,44.0,B1,4.88,30.93,4.81,37.5,59,37.21,57,37.19,5,,,,,,1,3,,,,,,6,5072,吉田杏美,25,埼玉,53.0,B2,1.2,,1.0,,23,44.39,32,39.84,6,,,,,,6,,,,,,1
202001072406,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,6R,夜ガチ戦予選,1800,17:28,1,4304,藤崎小百,36,福岡,49.0,A2,5.65,40.21,5.93,47.54,72,37.04,56,37.4,2,,,,,,2,5,,,,,10,2,4929,梅内夕貴,24,東京,44.0,B2,2.26,7.89,2.52,,15,37.25,58,37.3,5,,,,,,6,,,,,,1,3,4482,守屋美穂,30,岡山,44.0,A1,7.1,50.0,7.66,68.18,76,43.2,30,44.26,6,3,2,1,,,9,,,,,,,4,5056,西岡成美,23,徳島,44.0,B1,2.82,3.45,,,22,30.1,26,38.52,6,,,,,,6,,,,,,3,5,4050,田口節子,38,岡山,46.0,A1,6.23,40.0,6.65,53.85,41,30.84,41,31.09,2,5,2,1,,,1,2,,,,,,6,3280,垣内清美,52,三重,50.0,B1,4.33,24.24,3.84,16.0,73,37.07,61,35.71,2,,,,,,1,2,,,,,11
202001072407,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,7R,夜ドキ戦予選,1800,17:57,1,4744,伊藤玲奈,27,福岡,45.0,B1,3.82,11.76,3.77,,40,34.74,48,33.62,5,4,2,,,,,,,,,,,2,4611,今井美亜,29,福井,46.0,A2,6.31,49.14,5.67,38.89,33,31.28,12,39.84,1,1,6,3,,,1,0,,,,,,3,4400,加藤奈月,31,福井,53.0,B1,4.08,18.92,5.05,31.58,45,30.73,75,37.01,4,,,,,,4,,,,,,2,4,4519,清水沙樹,32,東京,47.0,A2,6.45,48.91,,,37,29.9,43,33.06,2,4,1,2,,,1,2,,,,,,5,5019,柴田百恵,20,静岡,46.0,B1,3.2,10.61,1.0,,70,32.98,15,35.29,3,,,,,,5,,,,,,1,6,4387,平山智加,34,香川,44.0,A1,7.05,60.0,,,36,33.17,37,32.23,2,1,5,4,,,1,1,,,,,
202001072408,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,8R,予選,1800,18:27,1,4804,高田ひか,25,三重,49.0,A1,5.58,35.48,5.84,42.11,11,31.44,29,41.6,1,5,6,3,,,1,2,,,,,,2,4694,高田 綾,34,福岡,46.0,B1,2.95,10.0,4.41,21.88,61,41.46,67,34.43,1,,,,,,4,4,,,,,4,3,4730,土屋実沙,30,静岡,45.0,A2,6.03,46.77,,,28,40.38,74,32.74,4,1,1,,,,1,1,,,,,,4,4714,喜多須杏,29,徳島,47.0,B1,5.47,38.24,4.06,18.75,14,36.99,66,32.79,6,5,3,,,,3,,,,,,,5,4819,蜂須瑞生,28,群馬,47.0,A2,5.15,34.07,7.2,60.0,44,29.81,38,37.3,4,6,5,,,,2,,,,,,,6,3232,山川美由,53,香川,46.0,A1,6.92,49.41,4.75,,38,38.61,14,30.33,2,6,,,,,,,,,,,
202001072409,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,9R,予選特賞,1800,18:57,1,4183,宇野弥生,33,愛知,48.0,A2,5.79,40.4,5.36,21.43,50,36.02,36,40.0,2,3,3,6,,,,,,,,,,2,4825,倉持莉々,26,東京,51.0,A2,5.43,31.03,4.76,19.05,47,30.0,39,36.36,4,,,,,,5,4,,,,,4,3,4546,浜田亜理,31,埼玉,47.0,B1,4.73,26.56,6.55,45.45,68,31.47,17,40.46,3,6,3,,,,2,,,,,,,4,3871,池田紫乃,44,長崎,45.0,B1,5.82,43.82,4.79,32.26,20,32.68,13,28.46,1,3,3,,,,,,,,,,,5,4482,守屋美穂,30,岡山,44.0,A1,7.1,50.0,7.66,68.18,76,43.2,30,44.26,6,3,2,1,,,6,,,,,,,6,4964,土屋 南,22,岡山,48.0,A2,5.63,38.89,4.11,16.67,34,55.12,63,32.31,1,3,4,3,,,1,2,,,,,
202001072410,特別ヴィーナスシリーズ第２戦マンスリー杯,第3日,2020-01-07,ボートレース大村,10R,予選特賞,1800,19:28,1,4611,今井美亜,29,福井,46.0,A2,6.31,49.14,5.67,38.89,33,31.28,12,39.84,1,1,6,3,,,7,,,,,,,2,4304,藤崎小百,36,福岡,49.0,A2,5.65,40.21,5.93,47.54,72,37.04,56,37.4,2,,,,,,2,5,,,,,6,3,4590,渡邉優美,27,福岡,50.0,A1,6.37,46.22,5.13,30.77,74,35.91,52,28.32,6,2,5,2,,,3,,,,,,,4,4569,中澤宏奈,31,東京,47.0,B1,4.34,24.05,4.8,30.0,19,35.35,60,32.0,4,,,,,,2,1,,,,,4,5,4678,水野望美,31,愛知,45.0,A2,5.84,40.83,6.15,45.0,66,37.8,50,38.28,3,1,5,5,,,,,,,,,,6,4534,坂咲友理,30,大阪,43.0,B1,5.04,32.86,5.11,36.84,32,31.36,73,39.17,1,3,5,,,,,,,,,,
