レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202605142301,2026-05-14,23,01R,08:32,2026-05-14T08:25:25.637497+09:00,3,一周,まわり足,直線,石川 吉鎬,37.29,5.3,7.93,中島 浩哉,37.37,5.4,7.83,宇土 泰就,37.66,5.57,7.83,村田 浩司,36.87,5.5,7.63,本村 大,37.27,5.57,7.77,日高 龍之介,37.8,5.47,7.8
202605141801,2026-05-14,18,01R,08:39,2026-05-14T08:30:31.962262+09:00,2,一周,まわり足,,西舘 健,37.97,11.77,,宮武 英司,37.82,11.79,,田代 達也,37.6,11.55,,川添 英正,38.12,11.86,,小林 京平,37.47,11.71,,西村 仁吾,38.06,11.8,
202605141001,2026-05-14,10,01R,08:46,2026-05-14T08:40:31.374487+09:00,3,一周,まわり足,直線,高野 哲史,36.83,5.63,6.82,表 憲一,37.02,5.63,6.82,小林 遼太,37.68,6.12,6.78,永田 義紘,37.1,5.8,6.78,柳瀬 幹太,37.18,5.7,6.77,中曽 瑠華,37.77,5.88,6.83
202605142302,2026-05-14,23,02R,08:58,2026-05-14T08:50:29.035800+09:00,3,一周,まわり足,直線,楠原 翔太,36.83,5.46,7.88,末永 祐輝,36.67,5.64,7.74,樅山 拓馬,37.57,5.5,7.8,川辺 郭人,37.37,5.72,7.67,鐘ヶ江 真司,37.34,5.67,7.73,杉山 勝匡,38.07,5.73,7.8
202605141802,2026-05-14,18,02R,09:05,2026-05-14T08:55:27.820362+09:00,2,一周,まわり足,,岩瀬 裕亮,37.36,11.62,,原田 雄次,38.49,12.03,,吉田 一心,37.69,11.55,,廣瀬 凜,37.98,11.69,,安河内 将,37.77,11.63,,川上 清人,38.0,11.85,
202605141002,2026-05-14,10,02R,09:12,2026-05-14T09:05:28.661087+09:00,3,一周,まわり足,直線,倉持 莉々,37.1,5.75,6.72,津田 裕絵,37.55,5.87,6.77,石井 裕美,38.4,7.07,6.67,菅野 はやか,37.98,6.15,6.8,小野 桜,37.77,6.17,6.78,中西 月輝,37.78,6.12,6.8
202605142303,2026-05-14,23,03R,09:24,2026-05-14T09:20:31.622649+09:00,3,一周,まわり足,直線,大神 康司,38.0,5.87,8.07,山田 和佐,37.46,5.53,7.83,木幡 純也,38.37,5.93,8.0,石井 伸長,38.1,5.77,7.9,青木 幸太郎,37.6,5.9,7.8,吉川 颯汰,37.47,5.43,8.0
202605141803,2026-05-14,18,03R,09:31,2026-05-14T09:25:35.637117+09:00,2,一周,まわり足,,小野 達哉,37.09,11.49,,田中 宏樹,37.62,11.54,,井上 大輔,38.06,12.02,,山本 寛久,37.86,11.73,,内山 峻輔,37.71,11.84,,中田 竜太,37.84,11.58,
202605141003,2026-05-14,10,03R,09:38,2026-05-14T09:30:28.966447+09:00,3,一周,まわり足,直線,浅見 昌克,36.8,5.48,6.83,田中 孝明,37.2,5.73,6.72,梶野 学志,37.22,5.57,6.8,大森 翼,37.48,5.95,6.73,川崎 誠志,38.2,5.92,6.73,松田 竜馬,37.75,5.82,6.8
202605142304,2026-05-14,23,04R,09:50,2026-05-14T09:40:24.373378+09:00,3,一周,まわり足,直線,白井 友晴,36.82,5.36,7.83,塩田 雄一,37.03,5.4,7.8,君島 秀三,37.4,5.6,7.77,泥谷 一毅,37.07,5.67,7.87,今泉 博人,36.93,5.73,7.87,田中 京介,37.48,5.67,7.83
