レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202606231001,2026-06-23,10,01R,08:32,2026-06-23T08:22:21.136571+09:00,1,0.09,2,0.11,3,0.13,4,0.09,5,0.13,6,0.19
202606232301,2026-06-23,23,01R,08:44,2026-06-23T08:34:25.611320+09:00,1,0.05,2,0.04,3,0.2,4,0.21,6,0.15,5,0.2
202606231002,2026-06-23,10,02R,08:58,2026-06-23T08:48:25.947983+09:00,1,0.06,2,0.2,3,0.18,4,0.11,5,0.02,6,0.18
202606232302,2026-06-23,23,02R,09:10,2026-06-23T09:00:24.397083+09:00,1,0.01,2,0.22,3,0.18,4,-0.07,5,0.03,6,-0.05
202606231003,2026-06-23,10,03R,09:24,2026-06-23T09:14:20.807083+09:00,1,0.01,2,0.07,3,0.1,4,0.05,5,-0.03,6,0.09
202606232303,2026-06-23,23,03R,09:36,2026-06-23T09:26:22.655663+09:00,1,-0.05,2,0.03,3,-0.03,4,0.14,5,0.19,6,0.09
202606231004,2026-06-23,10,04R,09:50,2026-06-23T09:40:26.293665+09:00,1,-0.07,2,-0.01,3,0.03,4,0.06,5,-0.02,6,0.01
202606232304,2026-06-23,23,04R,10:02,2026-06-23T09:52:20.691798+09:00,1,0.06,3,0.02,4,0.11,5,0.06,6,0.19,2,0.02
202606231005,2026-06-23,10,05R,10:18,2026-06-23T10:08:24.674301+09:00,1,0.09,2,0.11,3,0.05,4,0.03,5,-0.03,6,0.1
202606232305,2026-06-23,23,05R,10:30,2026-06-23T10:20:28.490902+09:00,1,0.08,2,0.07,3,0.06,4,0.01,5,0.04,6,0.11
202606231101,2026-06-23,11,01R,10:36,2026-06-23T10:26:25.596377+09:00,1,0.16,2,0.09,3,0.12,4,0.14,5,0.12,6,0.12
202606230801,2026-06-23,08,01R,10:42,2026-06-23T10:32:26.064365+09:00,1,0.19,2,0.21,3,0.21,4,0.15,5,0.05,6,0.13
202606231006,2026-06-23,10,06R,10:44,2026-06-23T10:34:21.130287+09:00,1,0.29,2,0.32,3,0.28,4,0.06,5,0.04,6,-0.06
202606230201,2026-06-23,02,01R,10:47,2026-06-23T10:38:20.832111+09:00,1,0.06,2,0.08,3,0.36,4,0.01,5,0.15,6,0.2
202606231401,2026-06-23,14,01R,10:50,2026-06-23T10:40:25.030790+09:00,1,0.02,2,0.03,3,-0.02,4,0.02,5,-0.08,6,0.09
202606231601,2026-06-23,16,01R,10:57,2026-06-23T10:48:17.908657+09:00,1,0.17,2,0.19,3,0.27,4,0.09,6,-0.01,5,-0.01
202606232306,2026-06-23,23,06R,10:59,2026-06-23T10:50:29.628042+09:00,1,0.21,2,0.19,3,0.1,4,0.01,5,0.06,6,0.09
202606231102,2026-06-23,11,02R,11:02,2026-06-23T10:52:20.704100+09:00,1,-0.01,2,0.04,3,-0.05,4,0.03,5,0.0,6,0.09
202606230802,2026-06-23,08,02R,11:09,2026-06-23T11:00:38.708478+09:00,1,0.03,2,0.01,3,-0.07,4,0.27,5,0.0,6,-0.07
202606231007,2026-06-23,10,07R,11:13,2026-06-23T11:04:23.450815+09:00,1,-0.03,2,0.08,3,0.05,4,0.01,6,0.03,5,0.13
202606230202,2026-06-23,02,02R,11:16,2026-06-23T11:06:21.741001+09:00,1,0.05,2,-0.01,3,-0.07,4,0.11,5,0.01,6,0.05
202606231402,2026-06-23,14,02R,11:17,2026-06-23T11:08:25.504567+09:00,1,-0.08,2,0.14,3,-0.04,4,0.01,5,0.03,6,-0.06
202606231602,2026-06-23,16,02R,11:26,2026-06-23T11:16:24.627108+09:00,1,0.26,2,0.43,3,0.25,4,0.11,5,0.05,6,0.07
202606232307,2026-06-23,23,07R,11:29,2026-06-23T11:20:22.615821+09:00,1,0.15,2,0.08,3,0.01,4,0.08,5,0.12,6,0.15
202606230601,2026-06-23,06,01R,11:32,2026-06-23T11:22:23.950394+09:00,1,0.04,2,0.33,3,0.08,4,0.08,6,0.16,5,0.13
202606231103,2026-06-23,11,03R,11:31,2026-06-23T11:22:23.950394+09:00,1,0.14,2,0.06,3,0.07,4,0.22,5,-0.01,6,0.04
202606230803,2026-06-23,08,03R,11:38,2026-06-23T11:28:18.863819+09:00,1,0.18,2,0.15,3,0.09,4,-0.02,5,-0.03,6,-0.04
202606231403,2026-06-23,14,03R,11:44,2026-06-23T11:34:24.422669+09:00,1,0.01,2,-0.02,3,0.16,4,0.07,5,-0.01,6,0.04
202606230203,2026-06-23,02,03R,11:45,2026-06-23T11:36:21.044264+09:00,1,0.09,2,0.04,3,0.04,4,0.02,5,0.02,6,0.04
202606231008,2026-06-23,10,08R,11:48,2026-06-23T11:38:26.808101+09:00,1,0.13,2,0.05,3,0.07,4,0.16,5,0.16,6,0.21
202606231603,2026-06-23,16,03R,11:55,2026-06-23T11:46:24.322482+09:00,1,0.03,2,0.22,3,0.07,4,0.06,5,0.03,6,0.05
