レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202608171001,2026-08-17,10,01R,08:32,2026-08-17T08:22:24.641512+09:00,18,10,08,06,04,02,01,A2,4711,前出 達吉,2.80,38,00,10,4.00,0,3.67,0,3.33,0,3.00,0,2.67,0,2.50,0,B1,4666,日笠 勝弘,3.25,37,00,5,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0,B1,3635,石田 政吾,7.60,7,01,9,8.00,5,7.67,5,7.33,5,7.00,5,6.67,5,6.50,3,B1,5282,中本 大樹,5.00,25,00,6,6.00,3,5.60,2,5.20,2,4.80,0,4.40,0,4.20,0,B1,3620,信濃 由行,3.50,34,00,7,4.80,0,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,B2,5465,直江 健成,1.00,42,00,8,2.80,0,2.40,0,2.00,0,1.60,0,1.20,0,1.00,0
202608171401,2026-08-17,14,01R,08:40,2026-08-17T08:31:01.702708+09:00,18,10,08,06,04,02,01,A1,4505,島田 賢人,4.00,22,00,11,6.00,2,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,B1,5052,赤井 星璃菜,2.00,32,00,6,6.00,2,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,B1,3509,池 千夏,1.00,36,00,8,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,3471,赤峰 和也,1.00,36,00,10,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,5407,中岡 駿,1.00,36,00,5,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B2,5423,高橋 嗣穏,1.00,36,00,9,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0
202608171801,2026-08-17,18,01R,08:48,2026-08-17T08:38:26.683514+09:00,18,10,08,06,04,02,01,A2,4890,石川 諒,2.75,40,00,10,4.20,0,3.80,0,3.40,0,3.00,0,2.60,0,2.40,0,B1,5000,岡本 翔太郎,5.33,22,00,7,6.50,3,6.00,3,5.50,2,5.00,2,4.50,0,4.25,0,B1,5022,伊藤 尚汰,4.00,31,00,6,5.50,2,5.00,2,4.50,0,4.00,0,3.50,0,3.25,0,B2,5391,出穂 和鼓,1.67,41,00,11,3.75,0,3.25,0,2.75,0,2.25,0,1.75,0,1.50,0,B1,3726,桂林 寛,4.67,28,00,,6.00,5,5.50,0,5.00,0,4.50,0,4.00,0,3.75,0,B1,5311,小林 京平,3.00,38,00,8,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0
202608171002,2026-08-17,10,02R,08:58,2026-08-17T08:48:34.487891+09:00,18,10,08,06,04,02,01,A2,4824,松井 洪弥,4.40,28,00,11,5.33,2,5.00,2,4.67,0,4.33,0,4.00,0,3.83,0,A1,3556,田中 信一郎,8.00,3,01,9,8.33,5,8.00,5,7.67,5,7.33,5,7.00,5,6.83,5,B1,3870,寺嶋 雄,4.80,26,00,,5.67,0,5.33,0,5.00,0,4.67,0,4.33,0,4.17,0,B1,5185,加藤 優弥,6.60,11,01,6,7.17,5,6.83,5,6.50,3,6.17,3,5.83,3,5.67,2,B1,4405,南野 利騰,4.80,26,00,,5.67,0,5.33,0,5.00,0,4.67,0,4.33,0,4.17,0,B1,3814,金子 貴志,7.80,5,01,8,8.17,5,7.83,5,7.50,5,7.17,5,6.83,5,6.67,5
202608171402,2026-08-17,14,02R,09:06,2026-08-17T08:56:21.122002+09:00,18,10,08,06,04,02,01,A1,4798,浜先 真範,9.00,3,01,9,9.33,5,8.67,3,8.00,3,7.33,3,6.67,2,6.33,2,B1,4417,服部 剛,2.00,32,00,11,6.00,2,5.00,2,4.00,0,3.00,0,2.00,0,1.50,0,B1,3873,別府 昌樹,1.00,36,00,7,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,5177,松井 貫太,8.00,8,01,6,9.00,3,8.00,3,7.00,3,6.00,2,5.00,0,4.50,0,B1,4899,占部 一真,1.00,36,00,10,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,A2,4575,戸塚 邦好,3.50,28,00,12,5.67,2,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0
202608171802,2026-08-17,18,02R,09:14,2026-08-17T09:04:38.810305+09:00,18,12,10,08,06,04,03,A1,4108,吉村 正明,6.00,17,01,7,7.50,5,7.00,3,6.50,3,6.00,3,5.50,2,5.25,2,B1,4045,佐々木 裕美,5.33,22,00,,7.00,5,6.50,5,6.00,5,5.50,0,5.00,0,4.75,0,A2,5238,笹木 香吾,4.75,27,00,11,6.20,3,5.80,2,5.40,2,5.00,0,4.60,0,4.40,0,A1,4950,高岡 竜也,7.00,11,01,9,8.25,5,7.75,5,7.25,5,6.75,3,6.25,3,6.00,3,B1,3350,藤本 佳史,4.33,30,00,6,6.25,3,5.75,2,5.25,2,4.75,0,4.25,0,4.00,0,A2,4015,前野 竜一,6.50,14,01,,7.60,5,7.20,5,6.80,5,6.40,5,6.00,5,5.80,0
202608171003,2026-08-17,10,03R,09:24,2026-08-17T09:14:26.323035+09:00,18,10,08,06,04,02,01,A1,4797,中山 将,2.80,39,00,9,4.00,0,3.67,0,3.33,0,3.00,0,2.67,0,2.50,0,B1,3692,竹腰 正樹,5.50,23,00,12,6.40,3,6.00,3,5.60,2,5.20,2,4.80,2,4.60,0,A2,3548,室田 泰史,3.60,35,00,8,4.67,0,4.33,0,4.00,0,3.67,0,3.33,0,3.17,0,B1,4400,加藤 奈月,3.50,37,00,10,4.80,0,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,B1,4904,松本 一毅,5.60,21,00,7,6.33,3,6.00,3,5.67,2,5.33,2,5.00,0,4.83,0,B2,5366,塩嶋 泰空,賞除,--,00,,-18.60,0,-19.00,0,-19.40,0,-19.80,0,-20.20,0,-20.40,0
202608171403,2026-08-17,14,03R,09:32,2026-08-17T09:22:23.840753+09:00,18,10,08,06,04,02,01,A1,4512,高野 哲史,4.00,24,00,7,6.00,2,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,B1,4085,荻野 裕介,10.00,2,01,12,10.00,5,9.00,5,8.00,3,7.00,3,6.00,2,5.50,2,B2,3788,一宮 稔弘,7.50,15,01,9,8.33,3,7.67,3,7.00,3,6.33,2,5.67,0,5.33,0,B1,4047,吉永 浩則,3.50,29,00,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,B2,3953,志道 吉和,8.00,8,01,11,9.00,5,8.00,3,7.00,3,6.00,2,5.00,2,4.50,0,A1,4123,細川 裕子,11.00,1,01,8,10.67,5,10.00,5,9.33,5,8.67,3,8.00,3,7.67,3
202608171803,2026-08-17,18,03R,09:40,2026-08-17T09:30:36.252508+09:00,18,10,08,06,04,02,01,A1,4601,森野 正弘,8.67,3,01,10,9.00,5,8.50,5,8.00,5,7.50,5,7.00,3,6.75,3,B1,4263,武重 雄介,6.67,12,01,9,7.50,5,7.00,3,6.50,3,6.00,3,5.50,2,5.25,2,A2,3915,繁野谷 圭介,8.67,3,01,7,9.00,5,8.50,5,8.00,5,7.50,5,7.00,3,6.75,3,A1,4237,大峯 豊,6.50,14,01,11,7.20,5,6.80,3,6.40,3,6.00,3,5.60,2,5.40,2,B1,4017,向井 美鈴,7.33,9,01,12,8.00,5,7.50,5,7.00,5,6.50,3,6.00,3,5.75,2,B2,5406,小畑 楓夏,1.33,42,00,,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0
202608171004,2026-08-17,10,04R,09:50,2026-08-17T09:40:42.383504+09:00,18,10,08,06,04,02,01,A1,4587,木田 峰由季,5.67,18,01,,6.29,5,6.00,5,5.71,5,5.43,0,5.14,0,5.00,0,B1,4339,平瀬 城啓,5.20,24,00,,6.00,5,5.67,5,5.33,0,5.00,0,4.67,0,4.50,0,A2,4520,高倉 孝太,4.40,28,00,10,5.33,2,5.00,2,4.67,0,4.33,0,4.00,0,3.83,0,B2,4650,中山 雄太,4.25,31,00,8,5.40,2,5.00,2,4.60,0,4.20,0,3.80,0,3.60,0,B2,4663,籾山 佳岳,8.00,3,01,11,8.40,5,8.00,5,7.60,5,7.20,5,6.80,5,6.60,5,A2,3654,武田 光史,6.60,10,01,12,7.17,5,6.83,5,6.50,5,6.17,3,5.83,3,5.67,3
202608171404,2026-08-17,14,04R,09:58,2026-08-17T09:48:30.472620+09:00,18,10,08,06,04,02,01,B1,4022,待鳥 雄紀,8.00,8,01,8,9.00,3,8.00,3,7.00,3,6.00,2,5.00,0,4.50,0,A1,3813,佐藤 大介,4.00,24,00,12,6.00,2,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,B1,3718,伊達 正利,2.00,36,00,9,6.00,2,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,A1,4757,山田 祐也,2.00,36,00,11,4.67,0,4.00,0,3.33,0,2.67,0,2.00,0,1.67,0,B1,5198,奥村 明日香,7.00,16,01,,8.00,5,7.33,5,6.67,0,6.00,0,5.33,0,5.00,0,B2,4090,中村 尊,8.00,8,01,10,8.67,3,8.00,3,7.33,3,6.67,2,6.00,2,5.67,0
