レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202605081401,2026-05-08,14,01R,08:40,2026-05-08T08:30:31.120259+09:00,1,0.05,2,0.22,3,0.09,4,-0.06,5,0.01,6,0.33
202605081801,2026-05-08,18,01R,08:32,2026-05-08T08:30:31.120259+09:00,1,0.08,2,0.13,3,0.05,4,0.04,5,0.04,6,-0.04
202605082101,2026-05-08,21,01R,08:48,2026-05-08T08:40:27.126862+09:00,1,0.23,2,0.11,3,0.05,4,0.23,5,-0.02,6,0.18
202605081802,2026-05-08,18,02R,08:58,2026-05-08T08:50:25.590242+09:00,1,-0.01,2,0.15,3,0.19,4,0.24,5,0.13,6,0.08
202605081402,2026-05-08,14,02R,09:06,2026-05-08T09:00:30.766051+09:00,1,0.11,2,-0.05,3,0.18,4,0.05,5,0.06,6,0.09
202605082102,2026-05-08,21,02R,09:14,2026-05-08T09:05:27.926035+09:00,1,0.03,2,-0.01,3,0.05,4,-0.01,5,-0.01,6,0.11
202605081803,2026-05-08,18,03R,09:24,2026-05-08T09:15:28.344302+09:00,1,0.23,2,0.2,3,0.18,4,0.31,5,0.33,6,0.2
202605081403,2026-05-08,14,03R,09:34,2026-05-08T09:25:23.860887+09:00,1,-0.12,2,-0.07,3,0.51,4,0.12,5,0.02,6,-0.02
202605082103,2026-05-08,21,03R,09:40,2026-05-08T09:30:27.612532+09:00,1,-0.01,2,0.03,3,-0.05,4,-0.01,5,-0.01,6,0.08
202605081804,2026-05-08,18,04R,09:50,2026-05-08T09:40:27.563994+09:00,1,-0.01,2,0.19,3,0.25,4,0.13,5,0.28,6,0.27
202605081404,2026-05-08,14,04R,10:00,2026-05-08T09:50:27.505999+09:00,1,0.05,2,0.09,3,0.02,4,0.31,5,0.08,6,-0.03
202605082104,2026-05-08,21,04R,10:06,2026-05-08T10:00:39.041904+09:00,1,-0.06,2,-0.08,3,-0.04,4,0.1,5,0.19,6,0.22
202605081805,2026-05-08,18,05R,10:17,2026-05-08T10:10:24.839860+09:00,1,0.14,2,0.15,3,0.4,4,0.11,5,0.19,6,0.03
202605080801,2026-05-08,08,01R,10:30,2026-05-08T10:20:29.656565+09:00,1,0.03,2,0.2,3,0.02,4,0.05,5,0.1,6,0.07
202605081405,2026-05-08,14,05R,10:26,2026-05-08T10:20:29.656565+09:00,1,0.03,2,0.08,3,0.1,4,-0.04,5,0.06,6,0.05
202605081301,2026-05-08,13,01R,10:34,2026-05-08T10:25:25.981732+09:00,1,0.13,2,0.09,3,0.05,4,0.04,5,0.07,6,0.04
202605082105,2026-05-08,21,05R,10:37,2026-05-08T10:30:32.706377+09:00,1,0.03,2,0.06,3,-0.01,4,0.01,5,0.21,6,0.05
202605081806,2026-05-08,18,06R,10:48,2026-05-08T10:40:30.389747+09:00,1,0.09,2,0.17,3,-0.01,4,0.05,5,0.02,6,0.11
202605081406,2026-05-08,14,06R,10:53,2026-05-08T10:45:25.412494+09:00,1,0.21,2,0.17,3,0.17,4,0.14,5,0.15,6,0.13
202605080802,2026-05-08,08,02R,11:00,2026-05-08T10:50:21.680797+09:00,1,-0.01,2,0.06,3,0.14,4,0.24,5,-0.05,6,0.01
202605081302,2026-05-08,13,02R,10:58,2026-05-08T10:50:21.680797+09:00,1,-0.12,2,-0.02,3,-0.05,4,0.05,5,0.08,6,0.06
