レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201710010201,スカパー・ブロードキャスティング杯,2017-10-01,2,01R,5.0,1,3.0,2,24.0,24.0,1,1,51.4,0.0,6.64,-0.5,-0.04,2,2,51.6,0.0,6.61,-0.5,-0.05,3,3,53.0,0.0,6.61,-0.5,0.36,4,4,51.6,0.0,6.62,-0.5,0.02,5,5,51.0,0.0,6.63,-0.5,-0.05,6,6,51.0,0.0,6.75,-0.5,0.04
201710010202,スカパー・ブロードキャスティング杯,2017-10-01,2,02R,0.0,1,0.0,1,21.0,24.0,1,1,58.1,0.0,6.69,-0.5,0.13,2,2,55.4,0.0,6.63,-0.5,0.09,3,3,54.5,0.0,6.69,-0.5,0.11,4,4,51.1,0.0,6.65,-0.5,0.08,5,5,51.1,0.0,6.68,-0.5,0.06,6,6,50.5,0.5,6.74,-0.5,0.11
201710010203,スカパー・ブロードキャスティング杯,2017-10-01,2,03R,0.0,1,0.0,1,22.0,24.0,1,1,50.5,0.5,6.71,-0.5,0.21,2,2,60.5,0.0,6.63,-0.5,-0.01,3,3,50.0,1.0,6.64,0.0,-0.07,4,4,53.0,0.0,6.6,0.0,-0.05,5,5,51.2,0.0,6.62,-0.5,-0.1,6,6,50.5,0.5,6.69,-0.5,0.19
201710010204,スカパー・ブロードキャスティング杯,2017-10-01,2,04R,0.0,1,0.0,1,22.0,24.0,1,1,55.9,0.0,6.68,-0.5,0.09,2,2,52.3,0.0,6.72,-0.5,0.14,3,3,51.0,0.0,6.66,-0.5,0.14,4,4,50.5,0.5,6.72,-0.5,0.06,5,5,51.1,0.0,6.65,-0.5,0.03,6,6,54.4,0.0,6.69,-0.5,0.09
201710010205,スカパー・ブロードキャスティング杯,2017-10-01,2,05R,3.0,1,1.0,1,23.0,24.0,1,1,51.0,0.0,6.7,-0.5,0.22,2,2,53.8,0.0,6.54,-0.5,0.15,3,3,53.0,0.0,6.66,-0.5,0.03,4,4,52.0,0.0,6.66,-0.5,0.07,5,5,53.9,0.0,6.62,0.0,-0.05,6,6,54.2,0.0,6.62,-0.5,-0.04
201710010206,スカパー・ブロードキャスティング杯,2017-10-01,2,06R,2.0,1,1.0,1,24.0,24.0,1,1,51.0,0.0,6.6,-0.5,0.05,2,2,54.8,0.0,6.72,-0.5,0.05,3,3,50.5,0.5,6.69,-0.5,0.03,4,4,54.5,0.0,6.73,-0.5,-0.12,5,5,51.0,0.0,6.73,-0.5,-0.06,6,6,51.0,0.0,6.75,-0.5,-0.01
201710010207,スカパー・ブロードキャスティング杯,2017-10-01,2,07R,1.0,1,1.0,1,24.0,24.0,1,1,52.1,0.0,6.67,-0.5,0.03,2,2,51.0,0.0,6.66,-0.5,0.01,3,3,50.5,0.5,6.65,-0.5,-0.11,4,4,55.4,0.0,6.67,-0.5,-0.01,5,5,53.0,0.0,6.78,-0.5,-0.12,6,6,60.5,0.0,6.75,-0.5,0.04
201710010208,スカパー・ブロードキャスティング杯,2017-10-01,2,08R,4.0,1,2.0,1,24.0,24.0,1,1,57.6,0.0,6.69,-0.5,0.06,2,2,51.1,0.0,6.66,-0.5,0.15,3,3,51.1,0.0,6.7,-0.5,0.08,4,4,51.2,0.0,6.7,-0.5,-0.03,5,5,51.2,0.0,6.69,-0.5,0.11,6,6,51.6,0.0,6.68,-0.5,0.05
201710010209,スカパー・ブロードキャスティング杯,2017-10-01,2,09R,4.0,1,2.0,1,24.0,24.0,1,1,53.0,0.0,6.69,0.0,0.07,2,2,52.0,0.0,6.65,-0.5,0.09,3,3,51.1,0.0,6.63,-0.5,0.06,4,4,53.9,0.0,6.61,0.0,-0.08,5,5,54.8,0.0,6.7,-0.5,0.02,6,6,51.6,0.0,6.63,-0.5,-0.09
201710010210,スカパー・ブロードキャスティング杯,2017-10-01,2,10R,2.0,1,1.0,2,24.0,24.0,1,1,51.0,0.0,6.68,-0.5,-0.01,2,2,50.5,0.5,6.66,-0.5,-0.11,3,4,53.8,0.0,6.65,-0.5,0.03,4,5,51.0,0.0,6.7,-0.5,0.0,5,6,50.0,1.0,6.78,-0.5,0.31,6,3,55.9,0.0,6.76,-0.5,-0.13
201710010211,スカパー・ブロードキャスティング杯,2017-10-01,2,11R,4.0,1,2.0,2,24.0,24.0,1,1,54.2,0.0,6.68,-0.5,-0.03,2,2,50.5,0.5,6.75,-0.5,-0.02,3,3,52.3,0.0,6.67,-0.5,0.2,4,4,53.0,0.0,6.76,-0.5,0.01,5,5,51.0,0.0,6.74,-0.5,0.01,6,6,52.1,0.0,6.74,-0.5,-0.1
201710010212,スカパー・ブロードキャスティング杯,2017-10-01,2,12R,4.0,1,2.0,2,24.0,24.0,1,1,51.1,0.0,6.66,-0.5,0.02,2,2,51.0,0.0,6.59,-0.5,-0.01,3,3,51.0,0.0,6.6,-0.5,0.04,4,4,51.0,0.0,6.52,-0.5,0.12,5,5,53.0,0.0,6.65,-0.5,-0.03,6,6,50.5,0.5,6.58,-0.5,0.01
201710010301,江戸川メルマガ会員ご招待カップ,2017-10-01,3,01R,5.0,3,5.0,2,24.0,23.0,1,1,53.9,0.0,7.01,-0.5,0.06,2,2,53.9,0.0,6.93,0.0,-0.02,3,3,53.5,0.0,6.92,0.0,0.01,4,4,55.3,0.0,7.02,0.5,-0.01,5,5,51.3,0.0,6.95,0.0,-0.04,6,6,54.0,0.0,6.96,-0.5,-0.03
201710010302,江戸川メルマガ会員ご招待カップ,2017-10-01,3,02R,3.0,3,5.0,1,24.0,23.0,1,1,52.6,0.0,6.87,0.0,0.14,2,2,55.7,0.0,7.01,0.0,0.24,3,3,52.7,0.0,6.94,0.0,0.35,4,4,62.0,0.0,7.03,0.5,0.04,5,5,52.5,0.0,7.0,0.5,0.03,6,6,51.0,0.0,6.95,0.0,0.01
201710010303,江戸川メルマガ会員ご招待カップ,2017-10-01,3,03R,3.0,,5.0,1,23.0,23.0,1,1,51.1,0.0,6.99,0.0,0.07,2,2,53.1,0.0,7.01,0.0,0.03,3,3,51.2,0.0,7.19,0.0,0.09,4,4,52.4,0.0,7.07,0.0,0.08,5,5,50.5,0.5,7.15,0.0,0.25,6,6,52.8,0.0,6.97,0.0,-0.01
201710010304,江戸川メルマガ会員ご招待カップ,2017-10-01,3,04R,4.0,3,5.0,1,24.0,23.0,1,1,54.0,0.0,6.91,0.5,0.34,2,2,51.0,0.0,6.98,0.0,0.13,3,3,49.5,1.5,6.93,0.0,0.23,4,4,52.8,0.0,7.06,0.5,0.04,5,6,53.5,0.0,7.01,0.0,0.1,6,5,55.5,0.0,7.08,0.0,0.01
