レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202607101001,2026-07-10,10,01R,08:32,2026-07-10T08:48:21.123746+09:00,0835,逃　げ,1,鳥居塚　孝博,"1'50""8",5,富山　　弘幸,"1'51""3",4,岡部　　　哲,"1'53""0",3,飯山　　晃三,"1'53""9",2,森林　　　太,,6,佐々木　英樹,,1,0.21,,2,0.27,,3,0.25,,4,0.22,,5,0.26,,6,0.27,,1,4,2.0,2.0,28.0,26.0
202607102301,2026-07-10,23,01R,08:39,2026-07-10T08:58:24.295379+09:00,0843,逃　げ,1,松尾　　　拓,"1'54""5",3,常盤　　海心,"1'56""9",4,森　　　竜也,"1'57""9",2,川辺　　郭人,"2'01""2",6,石倉　　拓美,"2'04""0",,,,1,0.16,,2,0.19,,3,0.2,,4,0.2,,6,0.18,,5,0.26,,1,1,1.0,1.0,30.0,28.0
202607101401,2026-07-10,14,01R,08:46,2026-07-10T09:04:26.521588+09:00,0850,逃　げ,1,島川　　海輝,"1'51""2",6,熊本　　英一,"1'51""5",4,坪内　　　実,"1'52""8",2,大塚　　浩二,"1'54""3",5,出穂　　和鼓,,3,村松　　遥輝,,1,0.26,,2,0.27,,3,0.25,,4,0.17,,5,0.28,,6,0.36,,1,4,3.0,3.0,27.0,24.0
202607101002,2026-07-10,10,02R,08:58,2026-07-10T09:14:24.080494+09:00,0901,逃　げ,1,桑原　　　啓,"1'50""5",2,室田　　泰史,"1'52""1",6,池本　　輝明,"1'53""5",4,繁野谷　圭介,"1'54""5",3,信濃　　由行,,5,富永　　正人,,1,0.16,,2,0.13,,3,0.17,,4,0.15,,5,0.18,,6,0.29,,1,4,3.0,3.0,28.0,26.0
202607102302,2026-07-10,23,02R,09:05,2026-07-10T09:24:22.181597+09:00,0911,逃　げ,1,桑島　　和宏,"1'50""8",2,谷村　　一哉,"1'51""9",3,抹香　　雄三,"1'53""0",5,深山　　祐二,"1'54""6",6,志道　　吉和,"1'56""1",4,桂林　　　寛,"1'58""5",1,0.2,,2,0.15,,3,0.12,,4,0.22,,5,0.07,,6,0.13,,1,1,2.0,2.0,30.0,28.0
202607101402,2026-07-10,14,02R,09:12,2026-07-10T09:28:27.059018+09:00,0916,まくり差し,3,丸尾　　義孝,"1'49""7",2,野相　　弘司,"1'51""5",4,植竹　　玲奈,"1'52""9",6,笹木　　香吾,"1'53""0",1,小玉　　啓太,,5,古園井　綾南,,1,0.2,,2,0.13,,3,0.14,,4,0.19,,6,0.16,,5,0.28,,1,4,4.0,4.0,27.0,24.0
202607101003,2026-07-10,10,03R,09:24,2026-07-10T09:40:25.114025+09:00,0927,逃　げ,1,柳瀬　　興志,"1'50""3",4,橋口　　真樹,"1'51""8",3,竹腰　　正樹,"1'53""9",2,西田　　　靖,"1'55""2",6,廣中　　良一,,5,武田　　光史,,1,0.18,,2,0.11,,5,0.25,,3,0.14,,4,0.15,,6,0.21,,1,5,1.0,1.0,29.0,26.0
202607102303,2026-07-10,23,03R,09:31,2026-07-10T09:50:26.193152+09:00,0937,まくり,4,深川　　和仁,"1'50""0",5,古田　　祐貴,"1'51""3",3,西村　　拓也,"1'52""9",1,永嶋　　裕一,"1'53""1",6,今泉　　博人,"1'55""6",2,松尾　　宣邦,"1'57""6",1,0.1,,3,0.16,,2,0.31,,4,0.01,,5,0.04,,6,0.06,,1,1,2.0,2.0,31.0,28.0
202607101403,2026-07-10,14,03R,09:38,2026-07-10T09:56:23.203778+09:00,0942,逃　げ,1,木田　峰由季,"1'50""0",3,石原　　　翼,"1'51""3",2,横田　　　茂,"1'53""4",5,稲生　　夏季,"1'53""5",4,藤山　　湧太,,6,中島　　　航,,1,0.11,,2,0.21,,3,0.16,,4,0.24,,5,0.25,,6,0.32,,1,3,3.0,3.0,27.0,24.0
202607101004,2026-07-10,10,04R,09:50,2026-07-10T10:06:22.465297+09:00,0953,逃　げ,1,山本　　修一,"1'49""5",3,平石　　和男,"1'50""7",2,浦田　　信義,"1'52""9",4,長野　　道臣,"1'54""3",5,濱崎　　　誠,,6,長谷川　　充,,1,0.09,,2,0.12,,3,0.15,,4,0.11,,5,0.13,,6,0.17,,1,,0.0,0.0,29.0,26.0
202607102304,2026-07-10,23,04R,09:57,2026-07-10T10:14:20.981186+09:00,1003,まくり差し,6,浜先　　真範,"1'50""2",1,岸本　　雄貴,"1'52""0",2,中　　　亮太,"1'53""5",4,中岡　　健人,"1'55""3",5,櫻井　　　隼,"1'55""8",3,吉永　　則雄,"1'56""1",1,0.09,,2,0.15,,3,0.13,,4,0.1,,5,0.19,,6,0.04,,1,1,3.0,3.0,31.0,28.0
202607101404,2026-07-10,14,04R,10:04,2026-07-10T10:22:21.241588+09:00,1008,逃　げ,1,山本　　梨菜,"1'49""3",2,青木　　　蓮,"1'51""0",3,三木　　晴斗,"1'51""9",5,加藤　　翔馬,"1'53""2",4,平瀬　　城啓,,6,山浦　　　槙,,1,0.17,,2,0.16,,3,0.18,,4,0.14,,5,0.14,,6,0.29,,1,4,5.0,5.0,27.0,24.0
