レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202108010201,スポーツ報知サマーカップ,2021-08-01,2,01R,3.0,1,1.0,1,32.0,31.0,1,1,54.2,0.0,6.94,-0.5,0.06,2,2,49.5,2.5,6.9,-0.5,0.21,3,3,52.8,0.0,6.95,-0.5,0.04,4,5,52.3,0.0,6.9,0.0,0.07,5,4,50.0,2.0,6.84,-0.5,0.07,6,6,47.0,0.0,6.93,0.0,0.12
202108010202,スポーツ報知サマーカップ,2021-08-01,2,02R,2.0,1,1.0,1,32.0,30.0,1,1,52.4,0.0,6.9,-0.5,-0.01,2,2,52.0,0.0,6.87,-0.5,0.11,3,3,50.5,1.5,6.89,-0.5,-0.01,4,4,52.0,0.0,6.88,-0.5,-0.04,5,5,52.4,0.0,6.83,-0.5,0.02,6,6,47.0,0.0,6.88,-0.5,0.12
202108010203,スポーツ報知サマーカップ,2021-08-01,2,03R,2.0,2,1.0,1,32.0,30.0,1,1,45.0,2.0,6.79,0.0,-0.09,2,2,52.0,0.0,6.89,0.0,-0.09,3,3,44.5,2.5,6.85,-0.5,0.0,4,4,51.5,0.5,6.88,-0.5,0.13,5,5,51.5,0.5,6.96,0.0,0.01,6,6,54.6,0.0,6.91,-0.5,0.03
202108010204,スポーツ報知サマーカップ,2021-08-01,2,04R,3.0,1,1.0,1,32.0,30.0,1,1,52.0,0.0,6.84,-0.5,-0.07,2,3,45.5,1.5,6.89,-0.5,-0.06,3,4,51.5,0.5,6.89,-0.5,0.09,4,5,52.0,0.0,6.87,-0.5,0.07,5,6,44.5,2.5,6.88,-0.5,0.11,6,2,52.0,0.0,6.91,0.0,-0.12
202108010205,スポーツ報知サマーカップ,2021-08-01,2,05R,2.0,1,1.0,1,32.0,30.0,1,1,52.0,0.0,6.8,-0.5,0.06,2,2,52.2,0.0,6.92,0.0,0.08,3,3,50.0,2.0,6.87,-0.5,0.05,4,4,52.0,0.0,6.86,-0.5,0.13,5,5,52.1,0.0,6.93,-0.5,0.17,6,6,52.0,0.0,6.97,0.0,0.19
202108010206,スポーツ報知サマーカップ,2021-08-01,2,06R,3.0,1,1.0,1,32.0,30.0,1,1,45.5,1.5,6.79,-0.5,0.02,2,2,52.4,0.0,6.87,-0.5,0.19,3,3,52.0,0.0,6.9,0.0,0.17,4,4,52.3,0.0,6.87,0.0,-0.01,5,5,52.3,0.0,6.86,0.0,0.05,6,6,53.1,0.0,6.82,-0.5,0.08
202108010207,スポーツ報知サマーカップ,2021-08-01,2,07R,4.0,1,2.0,1,32.0,30.0,1,1,52.1,0.0,6.8,-0.5,0.17,2,2,54.2,0.0,6.93,-0.5,0.07,3,3,52.0,0.0,6.88,-0.5,-0.01,4,4,51.0,1.0,6.9,-0.5,-0.05,5,5,51.5,0.5,6.81,-0.5,-0.04,6,6,44.5,2.5,6.84,-0.5,0.21
202108010208,スポーツ報知サマーカップ,2021-08-01,2,08R,3.0,1,1.0,1,33.0,30.0,1,1,51.5,0.5,6.82,-0.5,0.22,2,2,52.0,0.0,6.88,0.0,0.09,3,3,45.5,1.5,6.85,-0.5,0.12,4,4,49.5,2.5,6.87,-0.5,0.17,5,5,51.0,1.0,6.85,0.0,0.13,6,6,52.4,0.0,6.85,-0.5,0.13
202108010209,スポーツ報知サマーカップ,2021-08-01,2,09R,4.0,1,2.0,1,33.0,30.0,1,1,50.5,1.5,6.88,-0.5,0.07,2,2,51.5,0.5,6.84,-0.5,0.14,3,3,52.2,0.0,6.74,0.0,0.11,4,4,54.6,0.0,6.85,0.0,0.12,5,5,52.8,0.0,6.86,-0.5,0.04,6,6,51.5,0.5,6.82,0.0,0.05
202108010210,スポーツ報知サマーカップ,2021-08-01,2,10R,3.0,1,1.0,1,32.0,30.0,1,1,52.7,0.0,6.79,-0.5,0.07,2,2,45.5,1.5,6.78,-0.5,0.04,3,3,44.5,2.5,6.74,-0.5,-0.03,4,4,52.0,0.0,6.95,0.0,-0.16,5,6,52.0,0.0,6.84,-0.5,0.15,6,5,52.0,0.0,6.94,0.0,0.07
