レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201608150001,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,1R,一般,1800,08:46,1,3809,吉田 光,41,佐賀,49.0,A2,5.92,40.6,6.04,43.48,51,17.65,54,39.6,3,1,3,,,,1,4,3,5,,,12,2,3291,河原順一,51,福岡,53.0,B1,3.5,15.85,3.84,13.95,24,42.11,37,26.92,6,4,5,4,6,,5,6,,,,,,3,3593,横井光弘,47,長崎,56.0,B1,4.36,18.97,3.69,11.43,33,37.5,72,30.39,5,6,5,,,,5,6,4,,,,6,4,4724,吉田祐貴,30,佐賀,52.0,B1,4.08,19.19,3.15,9.65,34,29.41,38,29.63,6,,,,,,3,5,4,3,5,,9,5,3851,森田昭彦,44,福岡,57.0,B1,4.27,24.72,5.11,36.84,31,18.75,58,40.19,5,,,,,,5,5,3,6,5,,9,6,4822,百武 翔,23,佐賀,50.0,B2,3.64,12.12,3.13,6.1,69,21.43,68,25.45,6,3,,,,,,,,,,,
201608150002,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,2R,一般,1800,09:15,1,4445,宮地元輝,29,佐賀,53.0,A2,6.91,56.62,6.37,48.23,37,41.18,76,35.24,5,2,1,,,,2,2,2,5,,,10,2,4072,森永 淳,35,佐賀,52.0,A1,7.77,65.91,7.76,67.26,22,12.5,35,34.86,2,3,6,,,,1,6,2,3,,,10,3,3974,深山祐二,39,佐賀,51.0,B1,4.12,22.62,4.38,22.81,52,16.67,55,29.7,2,,,,,,4,5,4,4,1,2,,4,3459,中野和裕,49,佐賀,58.0,B1,4.89,27.78,4.53,21.93,32,31.25,75,32.35,6,4,2,,,,2,2,5,,,,7,5,4603,谷川将太,28,長崎,52.0,B1,4.34,22.99,3.44,11.11,65,27.78,86,21.57,6,4,5,6,5,,4,1,,,,,9,6,3678,小林純一,43,佐賀,54.0,B1,3.57,13.58,3.63,13.54,23,62.5,87,41.12,4,5,1,,,,3,5,5,,,,7
201608150003,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,3R,一般,1800,09:44,1,3892,草場康幸,40,佐賀,52.0,A2,5.88,38.94,5.95,43.09,55,11.76,84,41.75,1,2,2,4,2,,3,3,,,,,10,2,4718,北川太一,23,佐賀,49.0,B1,4.66,25.0,5.61,37.5,35,33.33,31,26.85,5,4,3,,,,1,2,3,,,,11,3,4294,古賀繁輝,30,佐賀,54.0,A1,6.65,48.0,7.56,63.39,62,36.84,65,31.48,1,5,1,1,3,,3,1,,,,,12,4,4744,伊藤玲奈,23,福岡,43.0,B1,4.75,22.33,3.89,11.11,25,13.33,69,29.9,4,6,6,2,6,,3,6,,,,,8,5,4720,西澤日花,22,長崎,42.0,B2,3.42,11.32,3.0,,48,31.58,56,32.11,2,6,5,2,5,,3,,,,,,7,6,4531,武富智亮,27,佐賀,51.0,B1,4.6,29.09,4.95,34.38,40,38.1,74,38.46,3,,,,,,3,3,3,2,1,,10
201608150004,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,4R,一般,1800,10:14,1,4503,上野真之,28,佐賀,51.0,A1,7.02,54.48,6.94,59.15,38,17.65,40,33.98,2,6,1,3,3,,1,6,,,,,10,2,4498,宮本夏樹,29,長崎,51.0,B1,4.52,26.73,4.67,30.23,54,47.37,80,36.79,1,,,,,,2,2,1,1,4,,11,3,4301,関 裕也,33,福岡,51.0,A2,5.29,31.18,4.22,16.67,64,21.05,64,30.93,1,,,,,,5,4,3,5,1,5,9,4,4304,藤崎小百,33,福岡,47.0,A1,6.78,49.18,6.94,50.0,58,11.76,61,24.24,3,5,6,,,,4,6,4,,,,8,5,4106,坂井康嗣,36,佐賀,52.0,B1,4.57,26.67,4.53,22.3,39,,46,27.45,2,1,4,3,4,,1,,,,,,10,6,3373,黒瀬三幸,49,福岡,53.0,B1,3.85,17.98,4.21,24.24,30,35.29,33,38.24,3,6,3,5,2,,6,1,,,,,
201608150005,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,5R,一般,1800,10:44,1,3623,深川真二,42,佐賀,50.0,A1,7.5,55.47,8.31,74.79,60,31.58,62,23.76,3,2,2,,,,1,1,1,4,,,12,2,4268,和合俊介,30,福岡,57.0,B1,4.0,16.88,5.0,30.43,26,64.71,57,38.78,4,5,2,,,,6,2,4,4,,,,3,4222,山口高志,34,佐賀,52.0,A2,5.4,35.0,5.4,35.65,47,23.53,70,29.13,2,,,,,,1,4,2,3,1,1,11,4,3471,赤峰和也,46,佐賀,53.0,B1,4.45,19.79,5.16,28.32,43,22.22,53,26.42,3,6,4,6,5,,3,5,,,,,,5,3284,渡邊伸太,48,佐賀,52.0,A2,6.47,45.22,6.64,52.14,36,58.82,49,41.58,3,,,,,,1,1,4,3,6,2,11,6,3224,栗山繁洋,51,佐賀,53.0,B1,4.96,32.43,5.58,40.63,42,63.64,66,43.4,4,4,4,,,,4,3,2,4,,,
201608150006,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,6R,一般,1800,11:15,1,4320,峰 竜太,31,佐賀,49.0,A1,7.76,52.17,8.53,76.32,57,30.0,59,44.95,1,1,1,1,1,,,,,,,,,2,4006,小野勇作,38,佐賀,50.0,A2,6.19,48.15,6.24,46.38,28,64.71,63,27.1,1,,,,,,3,6,1,4,2,4,11,3,3335,小菅文隆,47,佐賀,58.0,B1,4.38,25.0,4.12,20.18,50,52.63,81,34.38,3,,,,,,3,5,5,3,4,,9,4,3593,横井光弘,47,長崎,56.0,B1,4.36,18.97,3.69,11.43,33,37.5,72,30.39,5,6,5,,,,5,6,4,,,,1,5,4070,中村亮太,35,長崎,51.0,A2,6.78,54.95,7.0,41.67,29,47.06,44,33.65,4,1,3,2,6,,2,2,,,,,12,6,4500,山田康二,28,佐賀,53.0,A1,7.01,52.59,6.9,57.05,49,18.18,60,35.42,1,4,3,,,,1,4,2,,,,
201608150007,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,7R,一般 進入固定 Ｈ１８０,ｍ電,11:46,1,4241,大串重幸,31,長崎,53.0,B1,5.48,36.94,5.63,40.0,61,28.57,36,39.05,5,3,4,,,,5,1,3,,,,12,2,3459,中野和裕,49,佐賀,58.0,B1,4.89,27.78,4.53,21.93,32,31.25,75,32.35,6,4,2,,,,2,2,5,,,,2,3,3678,小林純一,43,佐賀,54.0,B1,3.57,13.58,3.63,13.54,23,62.5,87,41.12,4,5,1,,,,3,5,5,,,,2,4,4624,高田 明,31,佐賀,49.0,B1,5.19,30.93,6.06,40.19,56,25.0,41,30.93,4,3,1,1,6,,2,,,,,,12,5,4652,酒見峻介,31,佐賀,51.0,B1,4.0,18.6,4.2,19.42,63,16.67,50,42.45,5,,,,,,2,2,2,5,2,,11,6,4720,西澤日花,22,長崎,42.0,B2,3.42,11.32,3.0,,48,31.58,56,32.11,2,6,5,2,5,,3,,,,,,3
201608150008,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,8R,一般,1800,12:18,1,4304,藤崎小百,33,福岡,47.0,A1,6.78,49.18,6.94,50.0,58,11.76,61,24.24,3,5,6,,,,4,6,4,,,,4,2,4744,伊藤玲奈,23,福岡,43.0,B1,4.75,22.33,3.89,11.11,25,13.33,69,29.9,4,6,6,2,6,,3,6,,,,,3,3,4801,小城千奈,23,福岡,45.0,B1,3.13,13.04,2.9,12.9,45,5.88,48,39.05,5,6,4,,,,6,6,5,6,,,,4,3128,鳥居智恵,52,福岡,46.0,B1,4.23,23.91,3.62,14.0,27,43.75,79,36.63,1,5,6,6,3,,4,5,,,,,,5,4885,大山千広,20,福岡,47.0,B2,3.88,18.68,1.38,,53,25.0,78,29.91,2,,,,,,6,5,5,2,6,5,,6,4938,小芦るり,18,佐賀,48.0,B2,1.84,,1.5,,46,65.0,88,51.85,6,,,,,,6,6,5,6,6,,
201608150009,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,9R,一般特賞,1800,12:50,1,3335,小菅文隆,47,佐賀,58.0,B1,4.38,25.0,4.12,20.18,50,52.63,81,34.38,3,,,,,,3,5,5,3,4,,6,2,4724,吉田祐貴,30,佐賀,52.0,B1,4.08,19.19,3.15,9.65,34,29.41,38,29.63,6,,,,,,3,5,4,3,5,,1,3,4603,谷川将太,28,長崎,52.0,B1,4.34,22.99,3.44,11.11,65,27.78,86,21.57,6,4,5,6,5,,4,1,,,,,2,4,3851,森田昭彦,44,福岡,57.0,B1,4.27,24.72,5.11,36.84,31,18.75,58,40.19,5,,,,,,5,5,3,6,5,,1,5,4301,関 裕也,33,福岡,51.0,A2,5.29,31.18,4.22,16.67,64,21.05,64,30.93,1,,,,,,5,4,3,5,1,5,4,6,3998,冨成謙児,37,佐賀,51.0,A2,5.13,34.29,5.47,37.93,59,11.76,67,35.0,3,,,,,,4,6,4,4,2,4,
201608150010,唐津市長杯お盆特選,第5日,2016-08-15,ボートレース唐津,10R,準優勝戦,1800,13:26,1,4531,武富智亮,27,佐賀,51.0,B1,4.6,29.09,4.95,34.38,40,38.1,74,38.46,3,,,,,,3,3,3,2,1,,3,2,4106,坂井康嗣,36,佐賀,52.0,B1,4.57,26.67,4.53,22.3,39,,46,27.45,2,1,4,3,4,,1,,,,,,4,3,3892,草場康幸,40,佐賀,52.0,A2,5.88,38.94,5.95,43.09,55,11.76,84,41.75,1,2,2,4,2,,3,3,,,,,3,4,4072,森永 淳,35,佐賀,52.0,A1,7.77,65.91,7.76,67.26,22,12.5,35,34.86,2,3,6,,,,1,6,2,3,,,2,5,4445,宮地元輝,29,佐賀,53.0,A2,6.91,56.62,6.37,48.23,37,41.18,76,35.24,5,2,1,,,,2,2,2,5,,,2,6,4503,上野真之,28,佐賀,51.0,A1,7.02,54.48,6.94,59.15,38,17.65,40,33.98,2,6,1,3,3,,1,6,,,,,4
