レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202111210201,ＢＡＣＨプラザ杯,2021-11-21,2,01R,1.0,1,1.0,2,16.0,14.0,1,1,50.5,1.5,6.64,0.0,0.07,2,2,53.9,0.0,6.68,-0.5,0.18,3,3,52.3,0.0,6.87,-0.5,0.13,4,4,51.5,0.5,6.74,0.0,0.14,5,5,50.0,2.0,6.75,-0.5,0.08,6,6,55.8,0.0,6.77,0.0,0.02
202111210202,ＢＡＣＨプラザ杯,2021-11-21,2,02R,0.0,1,0.0,2,16.0,14.0,1,1,55.2,0.0,6.75,0.0,-0.02,2,2,52.2,0.0,6.82,-0.5,-0.04,3,3,54.4,0.0,6.72,-0.5,-0.06,4,4,52.0,0.0,6.81,-0.5,0.09,5,5,52.0,0.0,6.78,0.0,0.14,6,6,50.5,1.5,6.86,-0.5,0.15
202111210203,ＢＡＣＨプラザ杯,2021-11-21,2,03R,0.0,1,0.0,2,16.0,14.0,1,1,52.0,0.0,6.76,0.0,0.04,2,2,51.5,0.5,6.76,-0.5,0.12,3,3,56.5,0.0,6.66,-0.5,-0.03,4,4,50.5,1.5,6.78,-0.5,-0.02,5,5,52.0,0.0,6.74,-0.5,-0.02,6,6,52.6,0.0,6.75,-0.5,-0.03
202111210204,ＢＡＣＨプラザ杯,2021-11-21,2,04R,1.0,,1.0,2,16.0,14.0,1,1,52.0,0.0,6.7,0.0,0.11,2,2,52.0,0.0,6.78,-0.5,0.09,3,3,52.0,0.0,6.8,-0.5,0.16,4,4,52.0,0.0,6.81,-0.5,0.01,5,5,52.7,0.0,6.73,0.0,0.02,6,6,52.0,0.0,6.72,0.0,-0.04
202111210205,ＢＡＣＨプラザ杯,2021-11-21,2,05R,0.0,1,0.0,2,16.0,14.0,1,1,53.9,0.0,6.73,-0.5,0.04,2,2,52.3,0.0,6.81,0.0,0.03,3,3,50.5,1.5,6.78,0.0,0.03,4,4,52.0,0.0,6.76,0.0,-0.01,5,5,53.6,0.0,6.8,-0.5,0.01,6,6,51.0,1.0,6.78,-0.5,0.04
202111210206,ＢＡＣＨプラザ杯,2021-11-21,2,06R,0.0,1,0.0,2,16.0,14.0,1,1,51.5,0.5,6.76,0.0,0.25,2,2,52.0,0.0,6.66,0.0,0.11,3,3,53.8,0.0,6.65,0.0,-0.03,4,4,55.8,0.0,6.79,0.0,0.17,5,5,55.2,0.0,6.73,0.0,0.16,6,6,52.1,0.0,6.79,-0.5,0.06
202111210207,ＢＡＣＨプラザ杯,2021-11-21,2,07R,2.0,1,1.0,2,16.0,14.0,1,1,50.5,1.5,6.74,0.0,0.07,2,2,56.5,0.0,6.77,-0.5,0.14,3,3,52.6,0.0,6.74,-0.5,0.05,4,4,52.3,0.0,6.8,-0.5,0.13,5,5,52.5,0.0,6.75,-0.5,0.08,6,6,52.3,0.0,6.69,0.0,0.19
202111210208,ＢＡＣＨプラザ杯,2021-11-21,2,08R,1.0,1,1.0,2,16.0,14.0,1,1,52.0,0.0,6.78,-0.5,0.12,2,2,50.0,2.0,6.74,-0.5,0.09,3,3,52.0,0.0,6.81,-0.5,0.17,4,4,52.0,0.0,6.71,-0.5,0.05,5,5,51.5,0.5,6.74,0.0,0.09,6,6,51.5,0.5,6.72,0.0,0.22
202111210209,ＢＡＣＨプラザ杯,2021-11-21,2,09R,1.0,1,1.0,2,16.0,14.0,1,1,52.0,0.0,6.85,0.0,0.07,2,2,52.7,0.0,6.71,0.0,0.08,3,3,52.0,0.0,6.76,0.0,0.11,4,4,52.0,0.0,6.81,-0.5,-0.04,5,5,52.3,0.0,6.8,-0.5,-0.07,6,6,52.8,0.0,6.78,0.0,-0.03
202111210210,ＢＡＣＨプラザ杯,2021-11-21,2,10R,1.0,1,1.0,2,16.0,14.0,1,1,52.0,0.0,6.58,0.0,0.04,2,2,52.0,0.0,6.66,-0.5,-0.01,3,3,52.0,0.0,6.67,0.0,0.06,4,4,53.8,0.0,6.7,0.0,0.07,5,5,52.3,0.0,6.77,0.0,0.37,6,6,52.0,0.0,6.75,-0.5,0.17
