レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202607121001,2026-07-12,10,01R,08:32,2026-07-12T08:22:20.973689+09:00,1,54.9,0.0,6.71,-0.5,52.1,0.0,6.71,-0.5,52.5,0.0,6.81,-0.5,58.4,0.0,6.64,-0.5,52.5,0.0,6.77,0.0,53.5,0.0,6.72,0.0
202607122301,2026-07-12,23,01R,08:39,2026-07-12T08:30:20.881151+09:00,1,52.3,0.0,6.69,0.0,52.0,0.0,6.76,0.0,54.2,0.0,6.74,0.0,52.4,0.0,6.74,0.0,53.5,0.0,6.71,0.0,50.5,1.5,6.69,0.5
202607121401,2026-07-12,14,01R,08:46,2026-07-12T08:36:19.051931+09:00,1,52.0,0.0,6.8,0.0,52.2,0.0,6.92,0.0,52.6,0.0,6.84,-0.5,52.0,0.0,6.89,0.0,47.5,0.0,6.92,-0.5,53.4,0.0,6.94,0.0
202607121002,2026-07-12,10,02R,08:58,2026-07-12T08:48:21.444837+09:00,1,51.0,1.0,6.72,-0.5,53.3,0.0,6.8,-0.5,54.6,0.0,6.76,-0.5,52.0,0.0,6.71,0.0,52.0,0.0,6.72,-0.5,52.0,0.0,6.69,0.0
202607122302,2026-07-12,23,02R,09:05,2026-07-12T08:56:19.867133+09:00,1,53.4,0.0,6.74,-0.5,52.0,0.0,6.74,-0.5,53.2,0.0,6.68,-0.5,52.1,0.0,6.68,0.0,52.3,0.0,6.72,-0.5,51.5,0.5,6.73,-0.5
202607121402,2026-07-12,14,02R,09:12,2026-07-12T09:02:21.482099+09:00,1,52.0,0.0,6.73,0.0,53.0,0.0,6.74,0.0,52.0,0.0,6.8,0.0,47.0,0.0,6.71,0.0,47.2,0.0,6.84,0.0,52.1,0.0,6.85,0.0
202607121003,2026-07-12,10,03R,09:24,2026-07-12T09:14:19.185174+09:00,1,54.9,0.0,6.73,-0.5,53.7,0.0,6.78,-0.5,51.0,1.0,6.74,0.0,60.8,0.0,6.84,-0.5,52.0,0.0,6.75,0.0,53.4,0.0,6.65,0.0
202607122303,2026-07-12,23,03R,09:31,2026-07-12T09:22:22.145836+09:00,1,52.3,0.0,6.63,-0.5,56.8,0.0,6.74,0.0,52.0,0.0,6.75,0.0,52.3,0.0,6.79,0.0,53.8,0.0,6.76,0.0,53.4,0.0,6.75,0.0
202607121403,2026-07-12,14,03R,09:38,2026-07-12T09:28:20.159080+09:00,1,52.6,0.0,6.77,0.0,52.4,0.0,6.81,0.0,52.0,0.0,6.85,0.0,57.2,0.0,6.79,0.0,53.2,0.0,6.81,0.0,52.0,0.0,6.93,0.0
202607121004,2026-07-12,10,04R,09:50,2026-07-12T09:40:24.502632+09:00,1,51.0,1.0,6.79,-0.5,54.0,0.0,6.78,-0.5,52.5,0.0,6.86,-0.5,52.8,0.0,6.77,0.0,54.2,0.0,6.81,-0.5,52.0,0.0,6.76,-0.5
