レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202607052101,2026-07-05,21,01R,08:32,2026-07-05T08:22:20.830476+09:00,1,52.0,0.0,6.8,0.0,53.9,0.0,6.89,0.0,54.2,0.0,6.81,0.0,55.9,0.0,6.88,-0.5,55.4,0.0,6.88,0.0,52.5,0.0,6.89,0.0
202607052301,2026-07-05,23,01R,08:39,2026-07-05T08:30:23.257499+09:00,1,52.0,0.0,6.76,-0.5,52.0,0.0,6.78,0.0,52.0,0.0,6.79,-0.5,53.4,0.0,6.87,-0.5,52.6,0.0,6.79,0.5,52.0,0.0,6.73,0.0
202607051801,2026-07-05,18,01R,08:46,2026-07-05T08:36:20.725011+09:00,1,52.0,0.0,6.94,0.0,53.0,0.0,6.96,0.0,52.0,0.0,6.98,0.0,54.4,0.0,7.04,0.0,52.0,0.0,6.94,0.0,50.5,1.5,6.97,0.0
202607052102,2026-07-05,21,02R,08:58,2026-07-05T08:48:18.087455+09:00,1,52.0,0.0,6.81,0.0,56.9,0.0,6.86,0.0,52.8,0.0,6.86,0.0,54.2,0.0,6.73,0.5,54.1,0.0,6.85,0.0,52.8,0.0,6.84,0.0
202607052302,2026-07-05,23,02R,09:05,2026-07-05T08:56:17.856521+09:00,1,52.0,0.0,6.71,-0.5,47.0,0.0,6.72,0.0,52.0,0.0,6.76,-0.5,50.0,2.0,6.8,0.0,52.0,0.0,6.75,-0.5,50.5,1.5,6.69,0.0
202607051802,2026-07-05,18,02R,09:12,2026-07-05T09:02:21.234818+09:00,1,52.0,0.0,,0.0,54.2,0.0,,0.0,52.3,0.0,,0.0,52.0,0.0,,0.0,52.4,0.0,,0.0,52.1,0.0,,0.0
202607052103,2026-07-05,21,03R,09:24,2026-07-05T09:14:17.008652+09:00,1,54.4,0.0,6.9,0.0,52.0,0.0,6.86,-0.5,52.0,0.0,6.79,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.89,-0.5,54.5,0.0,6.86,0.0
202607052303,2026-07-05,23,03R,09:34,2026-07-05T09:24:20.966995+09:00,1,56.4,0.0,6.64,0.0,45.5,1.5,6.59,-0.5,53.9,0.0,6.7,0.0,52.7,0.0,6.73,-0.5,51.0,1.0,6.75,0.0,52.0,0.0,6.78,0.0
202607051803,2026-07-05,18,03R,09:38,2026-07-05T09:28:22.304168+09:00,1,52.0,0.0,,0.0,52.1,0.0,,0.0,52.0,0.0,,0.0,52.0,0.0,,0.0,52.3,0.0,,0.0,53.3,0.0,,0.0
202607052104,2026-07-05,21,04R,09:50,2026-07-05T09:40:19.872539+09:00,1,54.4,0.0,6.76,0.0,52.2,0.0,6.83,-0.5,52.0,0.0,6.9,0.0,52.0,0.0,6.83,0.0,56.2,0.0,6.89,-0.5,53.5,0.0,6.88,0.0
202607052304,2026-07-05,23,04R,10:00,2026-07-05T09:50:19.815867+09:00,1,51.0,1.0,6.82,-0.5,47.0,0.0,6.71,-0.5,52.0,0.0,6.75,0.0,54.7,0.0,6.84,-0.5,52.0,0.0,6.73,-0.5,52.0,0.0,6.74,-0.5
202607051804,2026-07-05,18,04R,10:04,2026-07-05T09:54:20.411828+09:00,1,53.4,0.0,6.9,0.0,52.0,0.0,6.87,0.0,52.0,0.0,6.99,0.0,55.6,0.0,7.0,-0.5,53.3,0.0,6.93,0.0,53.4,0.0,6.99,0.0
202607052105,2026-07-05,21,05R,10:16,2026-07-05T10:06:20.317246+09:00,1,54.2,0.0,6.85,-0.5,52.9,0.0,6.87,-0.5,52.0,0.0,6.86,0.0,51.0,1.0,6.88,0.0,53.5,0.0,6.73,1.5,51.5,0.5,6.77,0.0
