レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202607022101,2026-07-02,21,01R,08:32,2026-07-02T08:22:22.509724+09:00,1,55.9,0.0,6.82,-0.5,55.7,0.0,6.83,0.0,53.5,0.0,6.85,-0.5,56.0,0.0,6.85,0.0,54.1,0.0,6.88,0.0,52.6,0.0,6.83,0.0
202607022301,2026-07-02,23,01R,08:44,2026-07-02T08:34:19.919045+09:00,1,47.0,0.0,6.8,0.0,47.0,0.0,6.81,-0.5,47.0,0.0,6.85,-0.5,52.0,0.0,6.83,0.0,52.7,0.0,6.84,-0.5,52.3,0.0,6.91,0.0
202607022102,2026-07-02,21,02R,08:58,2026-07-02T08:48:23.797764+09:00,1,52.0,0.0,6.84,-0.5,53.9,0.0,6.87,0.0,52.7,0.0,6.82,0.0,54.2,0.0,6.76,0.0,52.8,0.0,6.85,0.0,50.5,1.5,6.86,0.0
202607022302,2026-07-02,23,02R,09:10,2026-07-02T09:00:47.938039+09:00,1,51.0,1.0,6.78,-0.5,54.7,0.0,6.86,-0.5,52.5,0.0,6.86,-0.5,52.5,0.0,6.77,-0.5,55.4,0.0,6.8,0.0,52.0,0.0,6.79,-0.5
202607022103,2026-07-02,21,03R,09:24,2026-07-02T09:14:23.845713+09:00,1,52.0,0.0,6.77,0.0,52.7,0.0,6.75,0.0,51.5,0.5,6.89,0.0,52.6,0.0,6.77,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.86,-0.5
202607022303,2026-07-02,23,03R,09:36,2026-07-02T09:26:20.204542+09:00,1,52.0,0.0,6.78,-0.5,52.4,0.0,6.8,-0.5,51.5,0.5,6.79,0.0,52.4,0.0,6.86,0.0,52.0,0.0,6.83,0.0,52.0,0.0,6.8,0.0
202607022104,2026-07-02,21,04R,09:50,2026-07-02T09:40:25.992239+09:00,1,52.6,0.0,6.82,0.0,53.8,0.0,6.9,0.0,58.4,0.0,6.81,0.0,52.6,0.0,6.83,0.0,52.1,0.0,6.79,0.0,54.1,0.0,6.78,0.0
202607022304,2026-07-02,23,04R,10:02,2026-07-02T09:52:23.384423+09:00,1,53.1,0.0,6.86,-0.5,52.0,0.0,6.78,0.0,52.0,0.0,6.81,-0.5,53.2,0.0,6.8,0.0,52.0,0.0,6.81,-0.5,50.5,1.5,6.73,-0.5
202607022105,2026-07-02,21,05R,10:18,2026-07-02T10:08:22.167256+09:00,1,55.5,0.0,6.74,0.0,55.4,0.0,6.82,0.0,52.0,0.0,6.9,0.0,52.7,0.0,6.75,0.0,53.5,0.0,6.78,0.0,53.5,0.0,6.86,0.0
202607022305,2026-07-02,23,05R,10:30,2026-07-02T10:20:27.384345+09:00,1,52.0,0.0,6.74,-0.5,52.9,0.0,6.81,-0.5,52.0,0.0,6.79,-0.5,52.0,0.0,6.69,0.0,51.5,0.5,6.8,-0.5,52.0,0.0,6.76,0.0
202607021101,2026-07-02,11,01R,10:34,2026-07-02T10:24:27.327477+09:00,1,54.6,0.0,6.75,0.0,54.8,0.0,6.92,0.0,53.3,0.0,6.84,0.0,53.6,0.0,6.87,0.0,52.0,0.0,6.82,-0.5,56.4,0.0,6.96,0.0
202607020801,2026-07-02,08,01R,10:39,2026-07-02T10:30:27.106083+09:00,1,55.0,0.0,6.89,0.0,49.5,2.5,6.78,0.0,45.5,1.5,6.77,0.0,51.5,0.5,6.81,0.0,53.2,0.0,6.78,0.0,52.6,0.0,6.82,0.0
202607021601,2026-07-02,16,01R,10:42,2026-07-02T10:32:17.823269+09:00,1,50.0,2.0,6.88,-0.5,53.2,0.0,6.9,-0.5,54.0,0.0,6.87,0.0,52.8,0.0,6.87,0.0,50.5,1.5,7.1,-0.5,51.0,1.0,6.88,-0.5
202607022106,2026-07-02,21,06R,10:48,2026-07-02T10:38:26.527838+09:00,1,52.7,0.0,6.87,0.0,54.2,0.0,6.92,0.0,53.2,0.0,6.8,0.0,54.1,0.0,6.81,0.0,56.0,0.0,6.85,0.0,52.3,0.0,6.77,0.0
202607022306,2026-07-02,23,06R,10:59,2026-07-02T10:50:21.172559+09:00,1,50.0,2.0,6.83,0.0,51.5,0.5,6.74,0.0,52.0,0.0,6.8,0.0,52.6,0.0,6.77,-0.5,54.7,0.0,6.82,-0.5,52.0,0.0,6.79,0.0
202607021102,2026-07-02,11,02R,11:03,2026-07-02T10:54:21.915144+09:00,1,52.0,0.0,6.75,0.0,52.0,0.0,6.78,0.0,52.0,0.0,6.87,0.0,52.0,0.0,6.84,0.0,56.2,0.0,6.87,0.0,54.1,0.0,6.93,0.0
202607020802,2026-07-02,08,02R,11:08,2026-07-02T10:58:17.967849+09:00,1,54.1,0.0,6.75,0.0,52.4,0.0,6.75,0.0,50.0,2.0,6.75,0.0,52.1,0.0,6.76,0.0,52.0,0.0,6.7,0.0,46.5,0.5,6.74,0.0
202607021602,2026-07-02,16,02R,11:12,2026-07-02T11:02:24.691272+09:00,1,52.5,0.0,6.98,0.0,52.0,0.0,6.89,-0.5,45.0,2.0,6.87,-0.5,52.0,0.0,6.76,0.0,52.3,0.0,6.8,0.0,51.5,0.5,6.84,0.0
202607022107,2026-07-02,21,07R,11:18,2026-07-02T11:08:22.967584+09:00,1,57.8,0.0,6.82,0.0,54.1,0.0,6.89,0.0,54.1,0.0,6.91,0.0,52.1,0.0,6.79,0.0,52.6,0.0,6.81,0.0,52.8,0.0,6.82,0.0
202607022307,2026-07-02,23,07R,11:28,2026-07-02T11:18:27.144056+09:00,1,52.0,0.0,6.81,0.0,52.0,0.0,6.76,-0.5,51.5,0.5,6.8,-0.5,51.0,1.0,6.93,-0.5,53.3,0.0,6.81,-0.5,52.0,0.0,6.77,0.0
