レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202609261801,2026-09-26,18,01R,08:32,2026-09-26T08:22:23.176132+09:00,2.8,6.3,6.4,3.3,21.7,87.1,87.1,0.0,435.7,435.7,31.1,217.8,87.1,435.7,145.2,21.7,108.9,145.2,36.3,145.2,18.9,145.2,145.2,25.6,217.8,54.4,0.0,435.7,87.1,0.0,1.8,3.8,12.4,3.4,15.5,0.0,62.2,62.2,0.0,62.2,62.2,62.2,62.2,0.0,0.0
202609262101,2026-09-26,21,01R,08:44,2026-09-26T08:34:25.552221+09:00,13.7,2.7,6.5,18.4,18.0,70.2,78.0,117.1,175.6,351.3,5.1,36.9,10.0,18.9,33.4,20.6,87.8,31.9,54.0,63.8,54.0,234.2,702.7,234.2,175.6,58.5,351.3,234.2,351.3,234.2,5.3,2.1,8.4,10.2,20.5,18.0,48.0,72.0,72.0,8.0,13.0,16.0,36.0,48.0,144.0
202609261802,2026-09-26,18,02R,08:58,2026-09-26T08:48:21.286621+09:00,2.3,6.9,4.3,14.5,11.5,16.7,64.6,50.2,452.2,150.7,90.4,113.0,75.3,0.0,226.1,15.0,45.2,75.3,41.1,34.7,50.2,150.7,0.0,113.0,226.1,90.4,150.7,90.4,113.0,113.0,2.9,3.2,3.4,23.2,10.3,31.0,15.5,0.0,31.0,46.5,93.0,46.5,93.0,23.2,93.0
202609262102,2026-09-26,21,02R,09:10,2026-09-26T09:00:57.726755+09:00,12.2,7.9,2.6,59.1,27.3,21.5,47.3,33.8,101.4,88.7,27.3,47.3,25.3,236.7,142.0,4.6,18.6,25.3,28.4,16.9,71.0,101.4,710.2,142.0,101.4,142.0,177.5,355.1,142.0,355.1,8.2,8.2,1.5,29.7,21.2,18.5,7.4,0.0,74.2,12.3,0.0,74.2,37.1,21.2,148.5
202609261803,2026-09-26,18,03R,09:24,2026-09-26T09:14:22.193322+09:00,2.9,8.8,6.1,13.5,5.3,47.2,94.5,141.7,283.5,70.8,56.7,94.5,40.5,283.5,70.8,21.8,28.3,35.4,31.5,28.3,47.2,141.7,283.5,56.7,47.2,25.7,94.5,70.8,94.5,70.8,2.7,5.5,7.0,12.3,4.5,49.5,49.5,0.0,24.7,49.5,49.5,16.5,49.5,9.9,24.7
202609262103,2026-09-26,21,03R,09:36,2026-09-26T09:26:21.538477+09:00,35.5,3.5,31.3,19.7,38.0,88.8,38.0,88.8,133.3,533.2,4.3,24.2,10.2,6.7,10.6,66.6,266.6,41.0,59.2,533.2,28.0,177.7,33.3,133.3,33.3,59.2,177.7,38.0,177.7,48.4,28.5,1.5,20.3,7.5,23.7,35.6,35.6,71.2,142.5,15.8,5.0,15.8,71.2,142.5,47.5
202609261804,2026-09-26,18,04R,09:50,2026-09-26T09:40:21.262481+09:00,1.6,22.1,25.2,13.6,118.0,8.0,50.5,50.5,25.2,177.0,59.0,59.0,44.2,70.8,354.0,35.4,35.4,50.5,39.3,0.0,16.0,29.5,39.3,59.0,70.8,354.0,0.0,354.0,0.0,0.0,1.6,15.1,20.2,8.6,0.0,7.5,20.2,6.0,0.0,30.3,12.1,60.7,30.3,0.0,0.0
202609262104,2026-09-26,21,04R,10:02,2026-09-26T09:52:21.085991+09:00,22.5,3.4,32.6,7.9,6.9,78.2,73.3,97.8,106.7,90.2,8.1,97.8,90.2,15.4,13.6,83.8,293.4,78.2,90.2,78.2,14.4,117.3,36.6,106.7,18.9,19.5,130.4,34.5,130.4,23.4,23.5,3.0,23.5,5.4,7.3,33.6,13.8,47.1,78.5,39.2,6.9,7.1,58.8,78.5,7.5
202609261805,2026-09-26,18,05R,10:17,2026-09-26T10:08:20.295737+09:00,6.4,4.9,6.6,17.7,7.8,57.6,76.9,115.3,138.4,115.3,7.3,173.0,15.7,230.7,15.3,17.3,86.5,76.9,28.8,22.3,49.4,230.7,346.1,346.1,98.8,17.3,138.4,86.5,40.7,138.4,10.2,5.8,3.0,13.6,3.8,40.8,27.2,81.7,81.7,40.8,20.4,20.4,40.8,8.1,20.4
202609261101,2026-09-26,11,01R,10:29,2026-09-26T10:20:23.552532+09:00,4.1,7.4,5.0,10.1,18.9,20.6,59.3,43.1,67.8,158.2,31.6,59.3,39.5,52.7,94.9,8.7,29.6,52.7,14.8,158.2,22.6,47.4,52.7,21.5,94.9,237.3,0.0,474.7,474.7,237.3,3.4,5.8,3.7,10.1,23.0,23.0,20.3,19.2,23.0,23.0,23.0,26.5,13.8,24.6,28.8
202609262105,2026-09-26,21,05R,10:32,2026-09-26T10:22:21.662954+09:00,1.9,8.3,14.8,11.4,6.4,18.6,46.4,54.4,61.4,41.4,34.6,68.0,86.5,105.8,95.2,48.8,190.5,158.7,127.0,119.0,46.4,136.0,238.1,211.6,119.0,25.0,54.4,95.2,112.0,112.0,1.5,6.4,10.0,8.0,7.2,48.0,61.7,216.0,17.2,432.0,86.4,54.0,216.0,48.0,86.4
202609260901,2026-09-26,09,01R,10:33,2026-09-26T10:24:23.622370+09:00,1.6,4.4,8.6,38.2,10.4,20.2,114.7,86.0,114.7,114.7,43.0,86.0,86.0,172.1,114.7,86.0,344.2,0.0,344.2,172.1,86.0,344.2,0.0,344.2,344.2,38.2,114.7,86.0,86.0,114.7,1.5,6.3,8.2,8.2,5.8,82.5,0.0,0.0,82.5,41.2,0.0,41.2,0.0,27.5,0.0
202609261301,2026-09-26,13,01R,10:35,2026-09-26T10:26:21.698914+09:00,15.6,5.0,18.3,14.2,19.5,19.5,15.6,34.7,18.3,44.6,5.6,8.4,11.5,17.3,18.3,52.1,31.2,18.3,78.1,78.1,104.2,104.2,78.1,156.3,0.0,312.7,0.0,156.3,312.7,0.0,3.1,3.1,7.9,18.2,42.5,8.5,12.7,63.7,21.2,6.7,42.5,25.5,0.0,31.8,0.0
202609260801,2026-09-26,08,01R,10:37,2026-09-26T10:28:20.095013+09:00,4.3,2.6,8.8,8.8,8.4,21.3,181.1,120.7,181.1,120.7,22.6,90.5,72.4,90.5,181.1,40.2,120.7,362.2,120.7,362.2,51.7,51.7,60.3,90.5,60.3,24.1,90.5,60.3,90.5,90.5,7.2,2.1,9.2,12.8,7.2,33.3,18.5,23.7,23.7,27.7,23.7,16.6,23.7,33.3,55.5
202609261806,2026-09-26,18,06R,10:45,2026-09-26T10:36:22.897399+09:00,9.2,3.3,3.5,42.4,13.4,31.8,56.5,39.1,127.3,56.5,46.2,127.3,56.5,169.7,72.7,10.1,29.9,84.8,29.9,15.9,50.9,169.7,169.7,56.5,101.8,36.3,63.6,101.8,39.1,127.3,3.2,5.2,2.5,30.0,22.5,22.5,22.5,90.0,22.5,18.0,90.0,45.0,22.5,11.2,0.0
202609260201,2026-09-26,02,01R,10:47,2026-09-26T10:38:21.456805+09:00,10.7,9.1,17.5,21.4,82.7,19.9,15.6,32.1,36.1,144.7,11.1,18.6,8.2,14.8,82.7,14.8,21.4,10.9,11.1,64.3,28.9,44.5,30.4,22.2,57.9,289.5,579.0,579.0,144.7,64.3,11.1,4.4,7.2,12.1,145.5,12.1,10.3,12.1,72.7,5.1,9.0,20.7,8.5,29.1,72.7
202609261102,2026-09-26,11,02R,10:55,2026-09-26T10:46:24.704228+09:00,3.7,17.5,23.4,3.9,28.1,40.1,31.2,70.3,35.1,46.8,23.4,31.2,40.1,35.1,40.1,25.5,40.1,70.3,46.8,56.2,8.5,31.2,56.2,93.7,28.1,56.2,93.7,46.8,93.7,93.7,3.4,7.6,5.4,2.8,25.5,25.5,0.0,76.5,38.2,25.5,9.5,19.1,38.2,76.5,38.2
202609261302,2026-09-26,13,02R,11:00,2026-09-26T10:50:22.743745+09:00,5.1,56.2,10.2,11.2,8.0,11.2,16.0,14.0,18.7,18.7,0.0,56.2,22.5,112.5,0.0,22.5,11.2,37.5,18.7,18.7,56.2,37.5,0.0,37.5,0.0,112.5,37.5,0.0,28.1,0.0,3.8,6.5,4.5,9.1,45.7,45.7,11.4,0.0,11.4,6.5,22.8,45.7,0.0,6.5,0.0
202609260902,2026-09-26,09,02R,11:02,2026-09-26T10:52:24.556272+09:00,21.1,10.5,7.0,33.9,28.2,24.2,16.9,28.2,56.5,84.7,18.8,18.8,7.0,56.5,9.4,4.9,24.2,42.3,42.3,56.5,169.5,169.5,56.5,84.7,0.0,42.3,56.5,24.2,84.7,169.5,6.1,4.2,8.5,8.5,14.2,6.1,14.2,42.7,21.3,7.1,42.7,10.6,42.7,42.7,42.7
