レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202609251001,2026-09-25,10,01R,08:32,2026-09-25T08:22:22.443982+09:00,1.8,2.6,21.7,24.5,29.2,8.2,42.2,94.9,75.9,58.4,39.9,94.9,189.9,379.8,108.5,126.6,253.2,189.9,0.0,151.9,189.9,379.8,379.8,0.0,151.9,189.9,759.7,0.0,0.0,0.0,1.4,2.4,25.3,14.0,21.1,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202609251801,2026-09-25,18,01R,08:40,2026-09-25T08:30:21.368287+09:00,4.3,1.5,12.1,18.4,22.1,36.8,55.3,59.5,59.5,154.9,11.9,110.6,86.0,129.1,129.1,59.5,258.2,129.1,193.6,258.2,86.0,774.7,387.3,258.2,774.7,96.8,387.3,258.2,387.3,387.3,3.2,1.9,5.4,13.1,9.2,30.7,30.7,0.0,0.0,30.7,0.0,92.2,92.2,46.1,92.2
202609252101,2026-09-25,21,01R,08:48,2026-09-25T08:38:24.573885+09:00,2.4,3.2,16.9,22.8,12.8,9.7,16.4,58.5,47.8,52.6,18.8,35.1,131.6,131.6,87.7,131.6,131.6,75.2,175.5,175.5,87.7,0.0,263.2,0.0,0.0,40.5,65.8,131.6,175.5,175.5,1.5,2.4,60.0,36.0,12.8,180.0,0.0,60.0,13.8,0.0,90.0,0.0,90.0,0.0,60.0
202609251002,2026-09-25,10,02R,08:58,2026-09-25T08:48:24.122350+09:00,1.4,22.7,16.7,10.0,250.5,7.1,50.1,41.7,50.1,83.5,50.1,83.5,17.8,125.2,250.5,62.6,125.2,50.1,62.6,0.0,31.3,250.5,62.6,62.6,0.0,250.5,250.5,0.0,0.0,250.5,1.0,12.2,12.2,12.2,42.7,85.5,85.5,0.0,0.0,42.7,0.0,85.5,85.5,85.5,85.5
202609251802,2026-09-25,18,02R,09:06,2026-09-25T08:56:26.316966+09:00,4.0,4.6,21.6,14.4,11.7,64.8,64.8,0.0,129.7,129.7,8.6,64.8,7.6,25.9,21.6,64.8,64.8,43.2,129.7,0.0,43.2,64.8,64.8,129.7,64.8,32.4,25.9,25.9,64.8,64.8,6.9,1.5,11.1,18.5,6.9,18.5,55.5,0.0,0.0,0.0,55.5,9.2,55.5,55.5,0.0
202609252102,2026-09-25,21,02R,09:14,2026-09-25T09:04:26.800777+09:00,6.1,5.3,2.0,52.3,22.9,85.6,314.0,85.6,188.4,188.4,18.1,117.7,27.7,134.5,188.4,6.7,72.4,37.6,78.5,52.3,52.3,157.0,157.0,188.4,235.5,78.5,157.0,314.0,157.0,314.0,13.9,7.8,1.0,102.5,51.2,153.7,43.9,153.7,153.7,38.4,153.7,307.5,0.0,76.8,153.7
202609251003,2026-09-25,10,03R,09:24,2026-09-25T09:14:24.789679+09:00,3.6,7.3,10.5,19.6,147.3,26.7,36.8,32.7,98.2,98.2,10.9,24.5,12.2,21.0,58.9,12.8,24.5,42.1,15.5,147.3,29.4,58.9,29.4,32.7,58.9,98.2,147.3,294.7,147.3,147.3,3.9,5.5,13.8,5.0,18.5,9.2,7.9,27.7,27.7,9.2,55.5,55.5,13.8,55.5,27.7
202609251803,2026-09-25,18,03R,09:32,2026-09-25T09:22:23.660042+09:00,5.1,11.5,2.7,19.9,3.6,99.7,99.7,299.2,149.6,149.6,42.7,49.8,23.0,49.8,299.2,16.6,299.2,299.2,99.7,42.7,59.8,299.2,149.6,149.6,0.0,33.2,74.8,99.7,59.8,99.7,2.5,6.3,5.1,14.2,4.0,0.0,57.0,57.0,57.0,28.5,0.0,0.0,57.0,5.7,0.0
202609252103,2026-09-25,21,03R,09:40,2026-09-25T09:30:26.987794+09:00,11.6,2.7,15.0,8.7,57.3,121.8,81.2,88.6,97.5,195.0,4.9,28.6,16.5,10.1,75.0,81.2,195.0,34.8,39.0,243.7,20.7,54.1,23.7,69.6,139.2,121.8,325.0,243.7,975.0,975.0,12.2,1.8,13.0,9.0,26.0,17.3,69.5,29.7,52.1,16.0,5.4,34.7,52.1,52.1,23.1
202609251004,2026-09-25,10,04R,09:50,2026-09-25T09:40:25.612285+09:00,6.6,12.6,6.0,4.5,69.7,19.9,69.7,69.7,69.7,46.5,27.9,69.7,8.7,139.5,69.7,8.7,139.5,46.5,13.9,69.7,17.4,139.5,69.7,46.5,46.5,69.7,69.7,139.5,139.5,139.5,2.5,8.5,8.5,2.5,12.7,51.0,17.0,17.0,51.0,0.0,0.0,51.0,25.5,0.0,51.0
202609251804,2026-09-25,18,04R,09:58,2026-09-25T09:48:24.257416+09:00,1.2,3.3,27.4,64.0,28.8,19.2,64.0,96.0,288.0,0.0,82.2,144.0,36.0,192.0,576.0,57.6,288.0,288.0,0.0,0.0,144.0,576.0,576.0,0.0,0.0,576.0,576.0,576.0,0.0,0.0,1.5,3.8,14.2,42.7,6.1,14.2,21.3,0.0,0.0,42.7,0.0,42.7,0.0,0.0,0.0
202609252104,2026-09-25,21,04R,10:06,2026-09-25T09:56:20.908801+09:00,5.2,2.6,4.7,14.8,7.5,26.2,55.7,55.7,126.6,116.1,19.0,73.3,46.4,87.0,81.9,48.0,232.2,174.1,139.3,174.1,35.7,99.5,174.1,232.2,87.0,44.9,99.5,107.1,154.8,154.8,7.5,1.7,5.2,15.7,7.5,37.8,47.2,37.8,47.2,63.0,47.2,23.6,47.2,37.8,37.8
202609251005,2026-09-25,10,05R,10:18,2026-09-25T10:08:23.509118+09:00,2.5,39.9,24.4,19.4,108.4,5.8,44.6,15.8,4.2,17.6,151.8,84.3,54.2,189.7,253.0,58.3,58.3,151.8,126.5,189.7,33.0,24.4,126.5,84.3,50.6,69.0,58.3,759.0,151.8,63.2,1.0,26.2,26.2,22.9,30.6,0.0,30.6,18.3,20.4,0.0,183.7,183.7,45.9,183.7,45.9
202609251805,2026-09-25,18,05R,10:25,2026-09-25T10:16:26.703611+09:00,6.4,1.5,9.7,5.6,71.8,82.0,191.5,574.5,63.8,0.0,19.8,71.8,44.1,38.3,574.5,191.5,287.2,191.5,287.2,574.5,28.7,287.2,35.9,287.2,0.0,574.5,574.5,574.5,0.0,574.5,6.6,2.0,6.6,3.5,23.2,0.0,0.0,46.5,0.0,23.2,15.5,0.0,15.5,0.0,46.5
202609251101,2026-09-25,11,01R,10:30,2026-09-25T10:20:28.977260+09:00,16.2,15.8,14.4,20.4,48.8,13.5,6.7,5.4,52.8,126.9,37.3,7.1,7.7,52.8,211.5,18.6,8.3,22.6,33.3,126.9,45.3,79.3,158.6,79.3,634.5,0.0,317.2,634.5,634.5,634.5,4.0,7.5,5.4,8.5,30.0,8.5,3.5,60.0,60.0,10.0,30.0,0.0,20.0,0.0,0.0
