レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202609181401,2026-09-18,14,01R,08:32,2026-09-18T08:22:26.580121+09:00,2.4,6.4,24.1,24.9,11.2,9.3,29.1,60.4,120.9,76.9,11.4,18.0,44.5,94.0,70.5,24.1,65.1,94.0,40.3,60.4,35.2,120.9,169.3,47.0,120.9,56.4,211.6,84.6,76.9,282.2,3.0,4.5,11.0,5.8,5.8,10.0,22.0,27.5,110.2,27.5,55.1,110.2,22.0,27.5,55.1
202609182301,2026-09-18,23,01R,08:44,2026-09-18T08:34:26.148015+09:00,2.8,1.6,20.3,81.3,24.6,20.3,47.8,203.2,0.0,813.0,12.7,40.6,47.8,101.6,101.6,47.8,203.2,135.5,813.0,203.2,0.0,0.0,813.0,0.0,0.0,81.3,203.2,271.0,203.2,813.0,3.7,1.3,8.2,78.3,26.1,15.6,156.7,0.0,0.0,19.5,0.0,0.0,0.0,156.7,0.0
202609181402,2026-09-18,14,02R,08:58,2026-09-18T08:48:27.930328+09:00,11.1,8.7,23.7,55.5,41.6,11.8,8.3,13.8,33.3,23.7,6.4,7.5,15.1,83.2,20.8,41.6,41.6,27.7,55.5,33.3,12.8,166.5,83.2,83.2,0.0,0.0,0.0,27.7,166.5,0.0,11.6,7.7,7.7,11.6,0.0,2.3,11.6,23.2,23.2,7.7,23.2,23.2,23.2,23.2,0.0
202609182302,2026-09-18,23,02R,09:10,2026-09-18T09:00:36.212895+09:00,1.6,18.7,12.9,11.8,8.0,9.2,68.0,27.2,28.6,272.2,60.5,272.2,108.9,181.5,0.0,34.0,49.5,136.1,77.7,108.9,90.7,38.8,544.5,136.1,544.5,0.0,181.5,0.0,272.2,0.0,1.4,6.5,13.1,4.9,26.2,78.7,39.3,39.3,0.0,78.7,39.3,0.0,26.2,78.7,0.0
202609181403,2026-09-18,14,03R,09:24,2026-09-18T09:14:22.144521+09:00,4.5,3.6,3.6,56.6,13.3,28.3,75.5,28.3,56.6,56.6,10.7,37.7,20.5,226.5,226.5,37.7,113.2,56.6,226.5,18.8,20.5,0.0,226.5,226.5,0.0,226.5,0.0,0.0,226.5,0.0,4.5,1.9,2.9,59.2,59.2,0.0,19.7,19.7,59.2,19.7,0.0,0.0,29.6,59.2,0.0
202609182303,2026-09-18,23,03R,09:36,2026-09-18T09:26:30.908942+09:00,4.6,5.7,6.9,3.3,35.6,27.4,59.3,50.8,178.1,0.0,20.9,89.0,50.8,89.0,356.2,118.7,178.1,50.8,89.0,178.1,6.1,71.2,59.3,178.1,59.3,118.7,118.7,0.0,178.1,89.0,1.7,8.2,9.1,4.8,27.5,20.6,82.5,11.7,0.0,41.2,16.5,0.0,41.2,82.5,82.5
202609181404,2026-09-18,14,04R,09:50,2026-09-18T09:40:29.126976+09:00,12.3,2.5,25.8,36.9,32.3,21.5,17.2,23.5,64.6,86.2,4.8,14.3,15.2,25.8,86.2,86.2,129.3,43.1,129.3,23.5,19.9,86.2,64.6,129.3,258.7,258.7,129.3,0.0,258.7,0.0,5.7,1.2,44.0,132.0,66.0,8.8,66.0,33.0,132.0,33.0,132.0,66.0,44.0,44.0,44.0
202609182304,2026-09-18,23,04R,10:02,2026-09-18T09:52:21.191247+09:00,8.7,2.4,6.4,6.7,46.2,12.9,108.0,108.0,0.0,0.0,9.0,64.8,54.0,64.8,0.0,29.4,81.0,46.2,40.5,64.8,10.8,324.0,162.0,81.0,0.0,0.0,108.0,0.0,162.0,0.0,19.2,1.0,12.8,9.6,115.5,57.7,115.5,0.0,0.0,23.1,28.8,115.5,115.5,115.5,0.0
202609181405,2026-09-18,14,05R,10:16,2026-09-18T10:06:30.025954+09:00,26.7,25.6,84.2,98.2,73.6,19.6,4.9,34.6,58.9,32.7,11.1,2.8,29.4,6.4,10.5,589.5,196.5,117.9,294.7,49.1,45.3,117.9,58.9,147.3,196.5,117.9,73.6,28.0,196.5,117.9,9.1,5.9,50.2,100.5,100.5,2.0,50.2,25.1,12.5,12.5,14.3,5.5,100.5,50.2,50.2
202609182305,2026-09-18,23,05R,10:28,2026-09-18T10:18:22.855769+09:00,5.0,3.1,6.9,11.4,91.2,24.0,32.5,114.0,91.2,456.0,10.3,38.0,13.4,17.5,228.0,28.5,152.0,24.0,65.1,114.0,22.8,228.0,26.8,91.2,0.0,456.0,91.2,0.0,228.0,456.0,9.0,3.2,7.5,6.9,90.7,9.0,12.9,15.1,0.0,9.0,5.6,45.3,22.6,90.7,90.7
202609180501,2026-09-18,05,01R,10:30,2026-09-18T10:20:21.640304+09:00,4.2,5.0,7.6,10.6,31.8,8.2,27.5,23.1,53.7,204.1,10.7,35.1,21.2,34.0,102.0,29.1,63.7,51.0,78.5,204.1,26.8,53.7,51.0,72.9,127.5,145.8,204.1,170.1,127.5,340.2,5.5,2.4,8.0,4.3,59.7,18.6,29.8,19.9,99.5,29.8,15.7,27.1,21.3,59.7,37.3
202609181101,2026-09-18,11,01R,10:29,2026-09-18T10:20:21.640304+09:00,5.8,4.0,7.5,19.4,77.7,38.8,29.1,77.7,77.7,0.0,8.6,29.1,8.3,33.3,77.7,12.9,0.0,16.6,233.2,0.0,17.9,29.1,16.6,77.7,116.6,233.2,0.0,0.0,0.0,0.0,17.5,1.1,12.5,10.9,87.7,10.9,0.0,87.7,87.7,87.7,29.2,0.0,29.2,87.7,43.8
202609181701,2026-09-18,17,01R,10:40,2026-09-18T10:30:30.351326+09:00,6.7,1.3,17.6,14.7,69.4,28.1,50.1,150.3,150.3,451.1,13.8,28.1,50.1,33.4,100.2,225.5,300.7,225.5,225.5,451.1,30.0,150.3,112.7,225.5,300.7,0.0,902.2,902.2,451.1,451.1,3.9,2.0,14.2,5.8,99.7,8.3,99.7,0.0,99.7,24.9,14.2,0.0,14.2,33.2,0.0
