レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202607062101,2026-07-06,21,01R,08:32,2026-07-06T08:22:19.899821+09:00,1,0.02,2,0.02,3,0.04,4,0.05,5,0.18,6,0.23
202607061801,2026-07-06,18,01R,08:44,2026-07-06T08:34:18.501941+09:00,1,0.04,2,0.11,3,0.02,4,0.09,5,0.08,6,0.03
202607062102,2026-07-06,21,02R,09:00,2026-07-06T08:50:19.796316+09:00,1,-0.02,3,-0.01,4,0.01,2,0.01,5,-0.05,6,-0.01
202607061802,2026-07-06,18,02R,09:10,2026-07-06T09:00:42.790935+09:00,1,0.04,2,0.17,3,0.01,4,0.02,5,0.02,6,0.05
202607062103,2026-07-06,21,03R,09:28,2026-07-06T09:18:20.167383+09:00,1,0.05,2,0.19,3,0.13,4,0.05,5,0.05,6,-0.02
202607061803,2026-07-06,18,03R,09:36,2026-07-06T09:28:18.423698+09:00,1,0.05,2,0.04,3,0.08,4,0.03,5,0.13,6,0.26
202607062104,2026-07-06,21,04R,09:54,2026-07-06T09:44:18.777973+09:00,1,0.05,2,0.04,3,0.02,4,0.01,5,-0.03,6,0.17
202607061804,2026-07-06,18,04R,10:02,2026-07-06T09:56:20.702761+09:00,1,0.16,2,0.03,3,0.06,4,-0.03,5,0.08,6,0.04
202607062105,2026-07-06,21,05R,10:21,2026-07-06T10:12:26.137308+09:00,1,0.04,2,0.01,3,0.17,4,0.27,5,0.07,6,0.03
202607061805,2026-07-06,18,05R,10:30,2026-07-06T10:20:19.767647+09:00,1,0.02,2,0.13,3,0.19,4,0.15,6,0.01,5,-0.08
202607061301,2026-07-06,13,01R,10:35,2026-07-06T10:26:47.203963+09:00,1,0.01,2,0.04,3,-0.03,6,0.01,4,0.05,5,-0.01
202607060901,2026-07-06,09,01R,10:38,2026-07-06T10:28:31.945359+09:00,1,0.04,2,0.0,3,-0.06,4,0.08,6,-0.04,5,-0.01
202607062106,2026-07-06,21,06R,10:49,2026-07-06T10:40:21.024690+09:00,1,0.1,2,0.01,3,0.05,4,0.15,6,0.22,5,0.32
202607061302,2026-07-06,13,02R,10:58,2026-07-06T10:50:26.293947+09:00,1,0.05,2,0.16,3,0.06,4,0.04,5,0.05,6,0.12
202607061806,2026-07-06,18,06R,11:00,2026-07-06T10:50:26.293947+09:00,1,0.23,2,0.14,3,0.1,4,0.1,5,0.07,6,0.01
202607060902,2026-07-06,09,02R,11:07,2026-07-06T10:58:24.429279+09:00,1,0.03,2,0.08,3,0.14,4,-0.01,5,-0.02,6,0.15
202607062107,2026-07-06,21,07R,11:17,2026-07-06T11:08:25.169020+09:00,1,0.2,2,0.11,3,0.21,4,0.06,5,-0.01,6,0.07
202607061303,2026-07-06,13,03R,11:25,2026-07-06T11:16:22.871517+09:00,1,0.04,4,0.01,5,0.02,6,0.06,2,0.18,3,0.15
202607061807,2026-07-06,18,07R,11:31,2026-07-06T11:22:24.872921+09:00,1,0.26,2,0.37,3,0.09,4,0.09,5,0.08,6,0.06
202607060501,2026-07-06,05,01R,11:33,2026-07-06T11:24:27.471549+09:00,1,0.27,2,0.28,3,0.08,4,0.01,5,0.07,6,0.05
