レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202606282101,2026-06-28,21,01R,08:32,2026-06-28T08:22:27.164461+09:00,1,51.5,0.5,6.73,0.0,51.5,0.5,6.84,-0.5,53.7,0.0,6.79,0.0,53.7,0.0,6.81,0.0,55.2,0.0,6.81,0.0,52.0,0.0,6.81,0.0
202606281001,2026-06-28,10,01R,08:39,2026-06-28T08:30:29.535915+09:00,1,53.1,0.0,6.83,0.0,54.6,0.0,6.87,0.0,53.1,0.0,6.81,-0.5,53.1,0.0,6.83,0.0,52.0,0.0,6.81,0.0,44.0,3.0,6.92,-0.5
202606281801,2026-06-28,18,01R,08:46,2026-06-28T08:36:26.741739+09:00,1,53.2,0.0,6.92,0.0,52.9,0.0,6.92,0.0,52.0,0.0,6.92,0.0,50.5,1.5,6.92,0.0,56.7,0.0,6.92,-0.5,51.5,0.5,6.95,0.0
202606282102,2026-06-28,21,02R,08:58,2026-06-28T08:48:23.235607+09:00,1,52.0,0.0,6.79,0.0,54.4,0.0,6.73,0.0,52.9,0.0,6.74,0.0,52.2,0.0,6.71,0.0,52.2,0.0,6.73,-0.5,52.3,0.0,6.68,0.5
202606281002,2026-06-28,10,02R,09:05,2026-06-28T08:56:24.959274+09:00,1,55.1,0.0,6.77,0.0,52.4,0.0,6.72,-0.5,52.6,0.0,6.85,-0.5,54.1,0.0,6.8,-0.5,51.0,1.0,6.75,0.0,59.0,0.0,6.92,0.0
202606281802,2026-06-28,18,02R,09:12,2026-06-28T09:02:27.843471+09:00,1,52.0,0.0,6.99,0.0,54.2,0.0,6.93,0.0,52.2,0.0,6.96,0.0,52.2,0.0,7.0,-0.5,58.2,0.0,6.98,0.0,52.2,0.0,6.97,0.0
202606282103,2026-06-28,21,03R,09:24,2026-06-28T09:14:28.653315+09:00,1,50.5,1.5,6.81,-0.5,51.5,0.5,6.85,0.0,52.1,0.0,6.8,0.0,52.0,0.0,6.82,0.0,53.0,0.0,6.83,0.0,53.7,0.0,6.81,0.0
202606281003,2026-06-28,10,03R,09:31,2026-06-28T09:22:26.164086+09:00,1,53.9,0.0,6.87,-0.5,53.2,0.0,6.85,-0.5,52.0,0.0,6.86,0.0,55.9,0.0,6.9,-0.5,55.5,0.0,6.81,-0.5,56.5,0.0,6.83,0.0
202606281803,2026-06-28,18,03R,09:38,2026-06-28T09:28:26.070214+09:00,1,52.0,0.0,6.98,0.0,47.4,0.0,6.92,0.0,55.3,0.0,6.95,0.0,51.5,0.5,6.97,0.0,52.0,0.0,6.92,0.0,52.0,0.0,6.95,0.0
202606282104,2026-06-28,21,04R,09:50,2026-06-28T09:40:24.713607+09:00,1,53.7,0.0,6.77,0.0,50.0,2.0,6.81,0.0,52.8,0.0,6.8,0.0,54.7,0.0,6.77,0.0,53.2,0.0,6.84,0.0,51.0,1.0,6.81,0.0
202606281004,2026-06-28,10,04R,09:57,2026-06-28T09:48:24.039838+09:00,1,46.5,0.5,6.77,0.0,46.5,0.5,6.69,-0.5,47.6,0.0,6.8,-0.5,48.0,0.0,6.81,0.0,45.5,1.5,6.79,0.0,46.5,0.5,6.77,0.0
