レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202606292101,2026-06-29,21,01R,08:32,2026-06-29T08:22:26.979438+09:00,1,49.5,2.5,6.8,0.0,53.1,0.0,6.8,0.0,52.9,0.0,6.78,0.0,52.0,0.0,6.82,0.0,53.9,0.0,6.85,0.0,52.8,0.0,6.8,0.0
202606291001,2026-06-29,10,01R,08:39,2026-06-29T08:30:25.743488+09:00,1,52.0,0.0,6.8,0.0,53.4,0.0,6.86,-0.5,45.5,1.5,6.64,-0.5,55.3,0.0,6.68,-0.5,52.0,0.0,6.61,0.5,53.2,0.0,6.76,-0.5
202606291801,2026-06-29,18,01R,08:46,2026-06-29T08:36:21.105085+09:00,1,47.4,0.0,6.85,0.0,56.0,0.0,6.9,-0.5,51.0,1.0,6.97,0.0,52.0,0.0,6.92,0.0,52.3,0.0,6.91,0.0,47.6,0.0,6.9,0.0
202606292102,2026-06-29,21,02R,08:58,2026-06-29T08:48:26.835094+09:00,1,51.5,0.5,6.76,0.0,55.0,0.0,6.84,-0.5,55.6,0.0,6.84,0.0,52.3,0.0,6.82,0.0,52.7,0.0,6.8,0.0,53.6,0.0,6.78,0.0
202606291002,2026-06-29,10,02R,09:05,2026-06-29T08:56:25.004643+09:00,1,52.0,0.0,6.69,0.0,52.4,0.0,6.71,0.0,52.1,0.0,6.71,-0.5,47.0,0.0,6.69,0.0,51.0,1.0,6.73,0.0,55.6,0.0,6.75,0.0
202606291802,2026-06-29,18,02R,09:12,2026-06-29T09:02:23.172613+09:00,1,52.0,0.0,6.91,0.0,52.3,0.0,6.97,-0.5,54.3,0.0,6.91,0.0,52.0,0.0,6.93,0.0,49.6,0.0,6.84,0.0,53.0,0.0,6.93,-0.5
202606292103,2026-06-29,21,03R,09:24,2026-06-29T09:14:23.552585+09:00,1,50.5,1.5,6.84,-0.5,52.0,0.0,6.82,0.0,52.0,0.0,6.74,0.0,52.0,0.0,6.88,-0.5,53.9,0.0,6.87,0.0,52.8,0.0,6.74,0.0
202606291003,2026-06-29,10,03R,09:31,2026-06-29T09:22:22.693771+09:00,1,52.5,0.0,6.65,0.0,52.1,0.0,6.74,0.0,52.2,0.0,6.73,-0.5,57.5,0.0,6.72,0.0,48.1,0.0,6.77,0.0,50.5,0.0,6.83,-0.5
202606291803,2026-06-29,18,03R,09:38,2026-06-29T09:28:28.693027+09:00,1,53.1,0.0,,-0.5,52.3,0.0,,0.0,45.0,2.0,,0.0,52.0,0.0,,0.0,52.0,0.0,,-0.5,52.0,0.0,,0.0
202606292104,2026-06-29,21,04R,09:50,2026-06-29T09:40:27.040757+09:00,1,52.0,0.0,6.82,-0.5,52.0,0.0,6.83,-0.5,54.1,0.0,6.84,0.0,53.1,0.0,6.83,0.0,52.5,0.0,6.84,0.0,55.6,0.0,6.89,0.5
202606291004,2026-06-29,10,04R,09:57,2026-06-29T09:48:29.092979+09:00,1,52.2,0.0,6.74,-0.5,45.0,2.0,6.75,-0.5,57.6,0.0,6.9,0.0,53.0,0.0,6.81,-0.5,53.4,0.0,6.86,-0.5,44.0,3.0,6.84,-0.5
202606291804,2026-06-29,18,04R,10:04,2026-06-29T09:54:25.413888+09:00,1,52.0,0.0,6.95,0.0,52.7,0.0,6.92,0.0,51.0,1.0,6.88,0.0,58.7,0.0,6.96,0.0,47.5,0.0,6.93,0.0,51.5,0.5,6.94,0.0
