レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202606192101,2026-06-19,21,01R,08:32,2026-06-19T08:22:22.511265+09:00,1,55.2,0.0,,-0.5,52.2,0.0,,0.0,46.5,0.5,,0.0,53.7,0.0,,-0.5,52.6,0.0,,0.0,53.9,0.0,,0.0
202606191801,2026-06-19,18,01R,08:44,2026-06-19T08:34:21.648070+09:00,1,54.9,0.0,6.92,0.0,52.2,0.0,7.01,0.0,53.4,0.0,7.0,-0.5,52.6,0.0,6.89,0.0,54.9,0.0,7.02,0.0,52.0,0.0,7.03,0.0
202606192102,2026-06-19,21,02R,08:58,2026-06-19T08:48:23.486664+09:00,1,52.0,0.0,6.81,0.0,52.1,0.0,6.81,0.0,52.0,0.0,6.77,0.0,52.0,0.0,6.78,0.0,52.0,0.0,6.87,0.0,51.5,0.5,6.85,0.0
202606191802,2026-06-19,18,02R,09:13,2026-06-19T09:04:22.960409+09:00,1,52.0,0.0,6.91,0.0,55.2,0.0,6.94,0.0,52.0,0.0,6.95,0.0,52.0,0.0,6.98,0.0,52.0,0.0,7.0,0.0,52.6,0.0,6.97,0.0
202606192103,2026-06-19,21,03R,09:24,2026-06-19T09:14:27.338950+09:00,1,50.0,2.0,6.8,0.0,51.5,0.5,6.84,0.0,54.9,0.0,6.83,0.0,52.9,0.0,6.81,0.0,53.5,0.0,6.84,0.0,52.0,0.0,6.84,0.0
202606191803,2026-06-19,18,03R,09:39,2026-06-19T09:30:28.489915+09:00,1,52.2,0.0,,0.0,52.0,0.0,,0.0,54.3,0.0,,-0.5,53.7,0.0,,0.0,55.8,0.0,,0.0,57.3,0.0,,0.0
202606192104,2026-06-19,21,04R,09:50,2026-06-19T09:40:26.470124+09:00,1,46.5,0.5,6.8,0.0,47.4,0.0,6.84,0.0,47.0,0.0,6.8,0.0,47.7,0.0,6.78,0.0,47.0,0.0,6.87,0.0,48.7,0.0,6.79,0.0
202606191804,2026-06-19,18,04R,10:05,2026-06-19T09:56:30.039865+09:00,1,52.3,0.0,6.96,-0.5,52.6,0.0,6.93,0.0,54.4,0.0,6.97,0.0,55.0,0.0,6.99,0.0,53.9,0.0,6.97,0.0,55.4,0.0,6.97,0.0
202606192105,2026-06-19,21,05R,10:18,2026-06-19T10:08:28.004204+09:00,1,52.0,0.0,6.84,0.5,52.7,0.0,6.83,-0.5,52.0,0.0,6.8,0.0,52.2,0.0,6.81,0.0,52.7,0.0,6.86,0.0,52.5,0.0,6.9,0.0
202606191101,2026-06-19,11,01R,10:32,2026-06-19T10:22:26.941301+09:00,1,52.0,0.0,6.74,0.0,58.6,0.0,6.85,0.0,55.2,0.0,6.86,0.0,52.0,0.0,6.88,0.0,52.0,0.0,6.93,0.0,47.0,0.0,6.74,0.0
202606191805,2026-06-19,18,05R,10:33,2026-06-19T10:24:22.279663+09:00,1,53.8,0.0,7.0,0.0,52.0,0.0,6.97,0.0,52.0,0.0,7.0,0.0,53.4,0.0,7.02,-0.5,52.0,0.0,6.94,0.0,52.0,0.0,6.91,0.0
202606191301,2026-06-19,13,01R,10:37,2026-06-19T10:28:25.106487+09:00,1,54.7,0.0,6.88,0.0,56.6,0.0,6.89,-0.5,52.0,0.0,6.8,0.5,47.4,0.0,6.85,0.0,52.6,0.0,6.86,0.0,51.5,0.5,6.87,0.0
