レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202607221001,2026-07-22,10,01R,08:32,2026-07-22T08:22:25.646785+09:00,4.3,3.0,5.7,5.6,19.0,37.0,50.3,352.1,100.6,140.8,14.6,37.0,44.0,30.6,64.0,44.0,352.1,88.0,117.3,234.7,33.5,117.3,70.4,176.0,234.7,234.7,140.8,100.6,704.2,234.7,7.2,1.0,8.7,20.9,75.3,188.2,0.0,0.0,0.0,188.2,125.5,376.5,0.0,376.5,376.5
202607222301,2026-07-22,23,01R,08:39,2026-07-22T08:30:30.053069+09:00,2.8,2.8,40.5,9.0,21.2,21.2,44.5,63.6,49.5,74.2,8.4,89.1,148.5,31.8,74.2,111.3,148.5,445.5,148.5,222.7,34.2,74.2,49.5,111.3,445.5,74.2,111.3,89.1,148.5,445.5,3.7,1.6,22.5,4.7,18.0,22.5,90.0,45.0,90.0,90.0,30.0,90.0,90.0,0.0,0.0
202607221401,2026-07-22,14,01R,08:46,2026-07-22T08:36:19.531788+09:00,4.8,3.2,3.0,65.6,18.0,36.1,120.3,80.2,120.3,144.4,19.0,60.1,42.4,55.5,72.2,15.0,60.1,18.5,120.3,80.2,90.2,144.4,240.7,180.5,722.2,144.4,72.2,80.2,103.1,361.1,3.7,3.1,2.7,6.9,8.5,37.2,55.8,0.0,111.7,18.6,0.0,111.7,0.0,55.8,0.0
202607221002,2026-07-22,10,02R,08:58,2026-07-22T08:48:23.312518+09:00,2.1,17.9,4.0,21.2,170.2,14.8,85.1,17.9,68.1,0.0,34.0,30.9,30.9,28.3,113.5,20.0,18.9,68.1,56.7,113.5,170.2,68.1,37.8,170.2,0.0,0.0,113.5,170.2,0.0,0.0,1.4,6.6,4.2,13.3,26.7,80.2,80.2,80.2,40.1,20.0,80.2,0.0,40.1,80.2,0.0
202607222302,2026-07-22,23,02R,09:05,2026-07-22T08:56:25.647691+09:00,2.0,19.1,13.4,14.9,67.1,7.0,12.2,12.2,26.8,67.1,33.5,134.2,0.0,22.3,134.2,33.5,44.7,134.2,33.5,0.0,33.5,134.2,44.7,44.7,0.0,0.0,134.2,134.2,0.0,0.0,1.5,5.7,4.5,31.8,0.0,21.2,21.2,21.2,63.7,31.8,21.2,0.0,63.7,63.7,0.0
202607221402,2026-07-22,14,02R,09:12,2026-07-22T09:02:18.596746+09:00,13.5,13.5,23.6,40.5,31.5,10.9,6.7,4.7,21.8,56.7,17.7,18.9,17.7,14.1,56.7,31.5,12.8,35.4,31.5,70.8,47.2,70.8,70.8,47.2,70.8,141.7,70.8,283.5,141.7,56.7,10.6,10.6,10.6,13.3,17.7,6.6,1.9,26.6,53.2,17.7,17.7,0.0,26.6,26.6,0.0
202607221003,2026-07-22,10,03R,09:24,2026-07-22T09:14:18.544365+09:00,5.2,4.5,7.9,19.7,52.7,15.8,52.7,0.0,0.0,0.0,7.5,19.7,22.6,19.7,52.7,39.5,19.7,26.3,26.3,158.2,31.6,0.0,17.5,22.6,158.2,79.1,79.1,158.2,79.1,158.2,3.4,1.8,5.8,13.7,41.2,13.7,20.6,0.0,0.0,20.6,20.6,0.0,41.2,0.0,0.0
202607222303,2026-07-22,23,03R,09:31,2026-07-22T09:22:24.710368+09:00,20.4,9.2,2.5,58.2,20.4,68.0,408.0,58.2,136.0,0.0,20.4,204.0,17.7,68.0,102.0,3.3,58.2,34.0,21.4,13.6,136.0,204.0,136.0,102.0,408.0,45.3,408.0,136.0,51.0,408.0,14.9,5.4,1.1,59.6,119.2,119.2,39.7,119.2,119.2,59.6,59.6,119.2,29.8,14.9,119.2
202607221403,2026-07-22,14,03R,09:38,2026-07-22T09:28:17.639803+09:00,2.6,9.4,7.5,13.6,19.5,9.7,39.0,34.1,39.0,136.5,17.0,34.1,54.6,14.3,91.0,30.3,22.7,68.2,45.5,273.0,39.0,54.6,91.0,136.5,0.0,91.0,91.0,273.0,0.0,273.0,1.0,18.4,55.2,55.2,0.0,82.8,165.7,165.7,0.0,165.7,41.4,0.0,82.8,0.0,0.0
202607221004,2026-07-22,10,04R,09:50,2026-07-22T09:40:29.651652+09:00,9.1,8.4,4.2,6.1,220.5,44.1,110.2,220.5,220.5,110.2,11.0,55.1,24.5,24.5,110.2,9.1,31.5,31.5,11.0,73.5,13.7,110.2,73.5,16.9,0.0,220.5,73.5,0.0,220.5,0.0,7.2,3.2,2.2,9.0,108.0,21.6,54.0,54.0,0.0,15.4,27.0,0.0,9.0,108.0,108.0
