レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202607211001,2026-07-21,10,01R,08:32,2026-07-21T08:22:20.331764+09:00,0759,1.0,4,1.0,1,28.0,30.0
202607212301,2026-07-21,23,01R,08:44,2026-07-21T08:34:21.180670+09:00,0800,2.0,6,2.0,1,27.0,31.0
202607211002,2026-07-21,10,02R,08:58,2026-07-21T08:48:23.442739+09:00,0835,1.0,7,1.0,2,29.0,30.0
202607212302,2026-07-21,23,02R,09:10,2026-07-21T09:01:13.418385+09:00,0848,2.0,6,2.0,1,29.0,31.0
202607211003,2026-07-21,10,03R,09:24,2026-07-21T09:15:06.733849+09:00,0901,1.0,7,1.0,2,29.0,30.0
202607212303,2026-07-21,23,03R,09:36,2026-07-21T09:26:28.709106+09:00,0914,3.0,6,3.0,1,29.0,31.0
202607211004,2026-07-21,10,04R,09:50,2026-07-21T09:40:22.218045+09:00,0901,1.0,7,1.0,2,29.0,30.0
202607212304,2026-07-21,23,04R,10:02,2026-07-21T09:52:19.642380+09:00,0940,3.0,6,3.0,1,30.0,31.0
202607211005,2026-07-21,10,05R,10:18,2026-07-21T10:08:27.426091+09:00,0953,3.0,1,3.0,2,30.0,30.0
202607212305,2026-07-21,23,05R,10:30,2026-07-21T10:20:28.166420+09:00,1006,3.0,6,3.0,1,31.0,31.0
202607210901,2026-07-21,09,01R,10:33,2026-07-21T10:24:23.860954+09:00,0930,2.0,3,1.0,1,32.0,31.0
202607211101,2026-07-21,11,01R,10:43,2026-07-21T10:34:24.036692+09:00,0955,5.0,5,5.0,1,32.0,31.0
202607211006,2026-07-21,10,06R,10:46,2026-07-21T10:36:23.586939+09:00,1021,2.0,8,2.0,2,30.0,30.0
202607212306,2026-07-21,23,06R,10:59,2026-07-21T10:50:25.382520+09:00,1034,2.0,6,2.0,1,32.0,31.0
202607210902,2026-07-21,09,02R,11:04,2026-07-21T10:54:26.187146+09:00,1037,2.0,3,1.0,1,33.0,31.0
202607211007,2026-07-21,10,07R,11:15,2026-07-21T11:06:23.532089+09:00,1049,2.0,8,2.0,2,30.0,30.0
202607211102,2026-07-21,11,02R,11:24,2026-07-21T11:14:20.547806+09:00,1046,1.0,5,1.0,1,33.0,31.0
202607212307,2026-07-21,23,07R,11:29,2026-07-21T11:20:24.225636+09:00,1103,2.0,6,2.0,1,32.0,31.0
202607210501,2026-07-21,05,01R,11:33,2026-07-21T11:24:23.786814+09:00,1020,1.0,2,2.0,1,33.0,29.0
202607210903,2026-07-21,09,03R,11:36,2026-07-21T11:26:21.697795+09:00,1037,2.0,3,1.0,1,33.0,31.0
202607211008,2026-07-21,10,08R,11:45,2026-07-21T11:36:19.866872+09:00,1118,3.0,8,3.0,1,30.0,30.0
202607211601,2026-07-21,16,01R,11:49,2026-07-21T11:40:29.077302+09:00,1051,4.0,6,3.0,2,31.0,28.0
