レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609201001,2026-09-20,10,01R,08:32,2026-09-20T08:22:24.350924+09:00,3,一周,まわり足,直線,小坂 尚哉,37.02,5.57,6.73,中本 大樹,37.45,5.7,6.8,牧村 俊輝,37.18,5.75,6.78,大月 遊雅,37.57,5.83,6.7,生方 靖亜,37.47,5.83,6.8,川上 清人,37.9,5.65,7.0
202609201401,2026-09-20,14,01R,08:40,2026-09-20T08:30:30.385710+09:00,3,一周,まわり足,直線,石塚 久也,37.05,5.82,7.01,赤池 修平,37.85,6.18,7.23,高山 弘斗,37.17,6.43,7.01,庄島 潤成,36.97,5.9,7.15,山道 諄也,37.1,5.97,7.33,栗山 繁洋,37.66,5.89,7.37
202609202301,2026-09-20,23,01R,08:48,2026-09-20T08:38:19.535277+09:00,3,一周,まわり足,直線,藤田 浩人,37.81,5.52,8.03,橋本 年光,38.0,5.54,8.21,向井田 直弥,38.33,5.6,8.17,羽野 諒,38.26,5.87,8.1,深山 祐二,38.1,5.64,8.12,鈴木 雄登,37.61,5.5,8.03
202609201002,2026-09-20,10,02R,08:58,2026-09-20T08:48:24.681187+09:00,3,一周,まわり足,直線,秋山 広一,37.45,6.0,6.8,金田 智博,37.72,6.1,6.78,山崎 昂介,37.75,6.0,6.87,堀越 雄貴,37.9,6.0,6.8,森下 勇,37.67,5.98,6.9,山川 雄大,37.5,5.82,6.83
202609201402,2026-09-20,14,02R,09:06,2026-09-20T08:56:23.257071+09:00,3,一周,まわり足,直線,村越 篤,37.2,5.77,7.12,小野 勇作,37.5,5.77,7.07,水摩 敦,37.11,6.07,7.32,大西 隆洋,37.03,6.43,7.16,馬袋 義則,36.93,5.67,7.19,恵良 琴美,37.3,6.03,7.0
202609202302,2026-09-20,23,02R,09:14,2026-09-20T09:04:27.224472+09:00,3,一周,まわり足,直線,佐々木 翔斗,37.77,5.55,8.23,田邉 亮蔵,38.15,5.59,8.11,鈴谷 一平,37.93,5.63,8.14,藤田 俊祐,37.8,5.72,8.1,中嶋 誠一郎,37.7,5.56,8.1,江藤 敦宏,37.77,5.73,8.03
202609201003,2026-09-20,10,03R,09:28,2026-09-20T09:18:20.045950+09:00,3,一周,まわり足,直線,大野 芳顕,37.97,5.95,6.87,西岡 蒼志,37.77,6.02,7.0,田中 和也,37.62,5.83,6.8,渥美 卓郎,38.0,5.95,6.93,山本 浩輔,38.67,6.22,6.93,直江 健成,38.1,6.25,6.8
202609201403,2026-09-20,14,03R,09:32,2026-09-20T09:22:22.416258+09:00,3,一周,まわり足,直線,野長瀬 正孝,37.0,5.7,7.17,谷口 佳蓮,37.83,5.7,7.33,日隈 茜,38.63,6.57,7.13,上田 紗奈,38.3,5.73,7.17,鈴木 雅希,37.83,5.87,7.3,古澤 光紀,37.3,5.5,7.43
202609202303,2026-09-20,23,03R,09:40,2026-09-20T09:30:30.403421+09:00,3,一周,まわり足,直線,寺本 重宣,37.3,5.43,8.16,山下 智己,37.43,5.57,8.06,西尾 亮輔,38.06,5.65,7.96,芝田 浩治,38.03,5.47,8.02,西村 仁吾,38.37,5.63,7.98,嶋田 貴支,38.0,5.84,8.09
202609201004,2026-09-20,10,04R,09:54,2026-09-20T09:44:23.077843+09:00,3,一周,まわり足,直線,北中 元樹,38.87,6.13,7.07,金児 隆太,38.73,6.07,7.02,塩嶋 泰空,38.58,6.37,6.98,庄司 孝輔,38.2,6.17,6.98,小川 竜太朗,38.42,6.28,6.93,大賀 龍之介,39.33,6.92,7.05
