レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606260101,2026-06-26,01,1R,daily,66.9,23.42,50.43,11.04,60.47,6.63,50.0,10.06,50.0,4.94,50.0,1.06,57.16,48.67,17.04,48.47,10.61,42.68,4.68,50.0,10.06,50.0,4.94,50.0,1.06,48.4,50.83,17.8,48.47,10.61,60.62,6.65,50.0,10.06,50.0,4.94,50.0,1.06,51.12,50.16,17.56,52.38,11.47,59.08,6.48,50.0,10.06,50.0,4.94,50.0,1.06,51.57,46.89,16.42,46.52,10.19,40.68,4.46,50.0,10.06,50.0,4.94,50.0,1.06,47.13,35.67,12.49,46.52,10.19,58.12,6.37,50.0,10.06,50.0,4.94,50.0,1.06,45.11
202606260102,2026-06-26,01,2R,daily,66.9,23.42,44.56,9.76,49.66,5.44,50.0,10.06,50.0,4.94,50.0,1.06,54.69,48.67,17.04,44.56,9.76,64.1,7.03,50.0,10.06,50.0,4.94,50.0,1.06,49.89,50.83,17.8,50.43,11.04,49.0,5.37,50.0,10.06,50.0,4.94,50.0,1.06,50.27,50.16,17.56,46.52,10.19,65.04,7.13,50.0,10.06,50.0,4.94,50.0,1.06,50.94,46.89,16.42,50.43,11.04,67.64,7.42,50.0,10.06,50.0,4.94,50.0,1.06,50.94,35.67,12.49,71.94,15.75,48.33,5.3,50.0,10.06,50.0,4.94,50.0,1.06,49.6
202606260103,2026-06-26,01,3R,daily,66.9,23.42,42.61,9.33,66.03,7.24,50.0,10.06,50.0,4.94,50.0,1.06,56.05,48.67,17.04,46.52,10.19,56.81,6.23,50.0,10.06,50.0,4.94,50.0,1.06,49.52,50.83,17.8,44.56,9.76,53.65,5.88,50.0,10.06,50.0,4.94,50.0,1.06,49.5,50.16,17.56,52.38,11.47,79.25,8.69,50.0,10.06,50.0,4.94,50.0,1.06,53.79,46.89,16.42,54.34,11.9,53.87,5.91,50.0,10.06,50.0,4.94,50.0,1.06,50.29,35.67,12.49,54.34,11.9,74.48,8.17,50.0,10.06,50.0,4.94,50.0,1.06,48.62
202606260104,2026-06-26,01,4R,daily,66.9,23.42,48.47,10.61,41.54,4.55,50.0,10.06,50.0,4.94,50.0,1.06,54.65,48.67,17.04,66.07,14.47,44.08,4.83,50.0,10.06,50.0,4.94,50.0,1.06,52.4,50.83,17.8,46.52,10.19,52.04,5.71,50.0,10.06,50.0,4.94,50.0,1.06,49.75,50.16,17.56,52.38,11.47,33.24,3.64,50.0,10.06,50.0,4.94,50.0,1.06,48.74,46.89,16.42,46.52,10.19,66.13,7.25,50.0,10.06,50.0,4.94,50.0,1.06,49.92,35.67,12.49,52.38,11.47,60.97,6.69,50.0,10.06,50.0,4.94,50.0,1.06,46.71
202606260105,2026-06-26,01,5R,daily,66.9,23.42,46.52,10.19,53.65,5.88,50.0,10.06,50.0,4.94,50.0,1.06,55.55,48.67,17.04,48.47,10.61,44.45,4.87,50.0,10.06,50.0,4.94,50.0,1.06,48.59,50.83,17.8,50.43,11.04,67.85,7.44,50.0,10.06,50.0,4.94,50.0,1.06,52.34,50.16,17.56,58.25,12.75,60.22,6.6,50.0,10.06,50.0,4.94,50.0,1.06,52.98,46.89,16.42,48.47,10.61,46.01,5.04,50.0,10.06,50.0,4.94,50.0,1.06,48.14,35.67,12.49,62.16,13.61,56.09,6.15,50.0,10.06,50.0,4.94,50.0,1.06,48.31
202606260106,2026-06-26,01,6R,daily,66.9,23.42,64.12,14.04,47.86,5.25,50.0,10.06,50.0,4.94,50.0,1.06,58.77,48.67,17.04,46.52,10.19,40.68,4.46,50.0,10.06,50.0,4.94,50.0,1.06,47.75,50.83,17.8,46.52,10.19,66.8,7.32,50.0,10.06,50.0,4.94,50.0,1.06,51.37,50.16,17.56,44.56,9.76,49.66,5.44,50.0,10.06,50.0,4.94,50.0,1.06,48.83,46.89,16.42,44.56,9.76,32.42,3.55,50.0,10.06,50.0,4.94,50.0,1.06,45.79,35.67,12.49,48.47,10.61,57.36,6.29,50.0,10.06,50.0,4.94,50.0,1.06,45.46
202606260107,2026-06-26,01,7R,daily,66.9,23.42,48.47,10.61,40.3,4.42,50.0,10.06,50.0,4.94,50.0,1.06,54.52,48.67,17.04,48.47,10.61,54.31,5.95,50.0,10.06,50.0,4.94,50.0,1.06,49.67,50.83,17.8,58.25,12.75,50.86,5.58,50.0,10.06,50.0,4.94,50.0,1.06,52.19,50.16,17.56,48.47,10.61,51.99,5.7,50.0,10.06,50.0,4.94,50.0,1.06,49.94,46.89,16.42,50.43,11.04,60.47,6.63,50.0,10.06,50.0,4.94,50.0,1.06,50.15,35.67,12.49,44.56,9.76,53.65,5.88,50.0,10.06,50.0,4.94,50.0,1.06,44.19
202606260108,2026-06-26,01,8R,daily,66.9,23.42,52.38,11.47,59.08,6.48,50.0,10.06,50.0,4.94,50.0,1.06,57.43,48.67,17.04,46.52,10.19,47.4,5.2,50.0,10.06,50.0,4.94,50.0,1.06,48.49,50.83,17.8,46.52,10.19,69.68,7.64,50.0,10.06,50.0,4.94,50.0,1.06,51.69,50.16,17.56,44.56,9.76,64.1,7.03,50.0,10.06,50.0,4.94,50.0,1.06,50.41,46.89,16.42,58.25,12.75,46.97,5.15,50.0,10.06,50.0,4.94,50.0,1.06,50.39,35.67,12.49,44.56,9.76,52.57,5.76,50.0,10.06,50.0,4.94,50.0,1.06,44.07
202606260109,2026-06-26,01,9R,daily,66.9,23.42,46.52,10.19,66.13,7.25,50.0,10.06,50.0,4.94,50.0,1.06,56.92,48.67,17.04,50.43,11.04,49.0,5.37,50.0,10.06,50.0,4.94,50.0,1.06,49.52,50.83,17.8,46.52,10.19,50.0,5.48,50.0,10.06,50.0,4.94,50.0,1.06,49.53,50.16,17.56,73.9,16.18,28.79,3.16,50.0,10.06,50.0,4.94,50.0,1.06,52.96,46.89,16.42,54.34,11.9,58.26,6.39,50.0,10.06,50.0,4.94,50.0,1.06,50.77,35.67,12.49,56.3,12.33,9.0,0.99,50.0,10.06,50.0,4.94,50.0,1.06,41.87
202606260110,2026-06-26,01,10R,daily,66.9,23.42,48.47,10.61,60.62,6.65,50.0,10.06,50.0,4.94,50.0,1.06,56.75,48.67,17.04,71.94,15.75,48.33,5.3,50.0,10.06,50.0,4.94,50.0,1.06,54.15,50.83,17.8,64.12,14.04,47.86,5.25,50.0,10.06,50.0,4.94,50.0,1.06,53.15,50.16,17.56,48.47,10.61,44.45,4.87,50.0,10.06,50.0,4.94,50.0,1.06,49.11,46.89,16.42,52.38,11.47,60.97,6.69,50.0,10.06,50.0,4.94,50.0,1.06,50.64,35.67,12.49,46.52,10.19,56.81,6.23,50.0,10.06,50.0,4.94,50.0,1.06,44.97
