レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202607232101,2026-07-23,21,01R,08:32,2026-07-23T08:22:21.114115+09:00,17.8,31.9,64.0,44.2,14.4,5.2,14.8,7.5,42.4,12.0,29.9,20.5,76.3,35.0,56.9,53.5,49.8,17.3,31.5,55.4,102.7,207.2,218.2,194.2,205.5,493.2,850.5,616.6,379.4,560.5,770.7,649.0,286.7,1072,725.4,632.4,432.7,616.6,986.5,1233,90.6,38.9,70.4,45.2,205.5,385.3,560.5,685.1,87.4,216.3,246.6,154.1,212.6,704.7,513.8,747.4,134.0,913.5,256.9,632.4,262.3,83.0,148.5,104.9,483.6,560.5,880.8,503.3,129.8,616.6,312.2,268.0,249.1,616.6,425.2,632.4,256.9,666.6,432.7,880.8,316.2,200.5,232.6,246.6,483.6,587.2,1072,822.1,304.5,795.6,587.2,822.1,271.0,850.5,822.1,1027,474.3,1450,704.7,1174,181.3,123.3,198.9,368.1,300.7,483.6,1072,1027,170.1,795.6,333.3,850.5,312.2,649.0,448.4,1233,725.4,1298,770.7,1121
202607232301,2026-07-23,23,01R,08:39,2026-07-23T08:30:31.045873+09:00,13.5,35.3,68.4,324.2,11.3,3.8,4.6,114.5,39.3,13.4,26.1,375.4,63.2,17.7,37.7,297.2,538.4,460.2,663.6,570.7,131.4,261.7,303.5,548.7,254.7,475.5,570.7,1297,407.6,607.1,864.7,1358,839.2,864.7,951.1,1678,1501,1678,2853,3170,44.1,20.9,16.5,219.5,161.2,254.7,277.0,891.7,54.8,185.2,84.6,771.2,47.7,186.5,87.8,432.3,839.2,1141,839.2,815.2,214.5,108.4,155.9,771.2,396.3,570.7,634.1,695.9,156.7,528.4,241.8,1056,261.7,509.5,285.3,679.4,1426,2038,1585,1297,320.6,100.8,222.9,483.6,663.6,570.7,1358,1188,119.8,500.6,252.5,1019,356.6,891.7,331.8,1056,1426,1902,1097,1585,679.4,864.7,1358,1188,1783,1501,2377,2195,1297,2038,1783,1358,1585,1188,2038,1240,2594,2853,1585,1240
202607231401,2026-07-23,14,01R,08:46,2026-07-23T08:36:23.288455+09:00,8.4,8.4,16.3,46.2,9.5,10.2,16.6,46.0,11.3,14.6,12.9,47.6,33.3,32.9,21.5,72.8,128.4,138.4,126.9,158.1,74.3,115.9,176.4,297.3,119.3,327.6,433.9,605.9,216.9,433.9,526.4,517.9,311.7,683.2,501.7,382.3,501.7,917.5,683.2,517.9,62.4,76.0,100.6,184.5,109.9,226.1,248.9,553.6,167.2,276.8,369.1,501.7,237.8,386.9,289.3,605.9,446.0,944.5,535.2,823.4,100.0,135.5,88.7,212.6,183.5,341.6,311.7,377.8,248.9,391.6,356.8,573.4,164.6,308.7,411.7,452.3,629.6,655.3,845.0,944.5,209.8,215.5,150.7,364.9,373.4,501.7,583.8,349.0,308.7,501.7,433.9,698.1,218.4,729.8,517.9,867.9,1035,433.9,1003,1338,465.4,501.7,553.6,917.5,746.8,1235,713.6,501.7,729.8,1284,823.4,944.5,729.8,553.6,892.0,1189,1459,458.7,823.4,1235
202607232102,2026-07-23,21,02R,08:58,2026-07-23T08:48:22.497122+09:00,39.8,13.7,48.3,65.3,56.7,53.9,75.1,158.2,8.5,29.4,16.7,29.0,74.2,96.2,42.2,122.7,120.2,169.3,99.3,174.3,44.3,30.2,108.3,126.6,73.7,135.1,203.8,462.5,37.1,126.6,91.1,104.5,130.7,250.5,211.0,445.4,353.7,668.1,250.5,668.1,106.4,96.2,144.9,245.4,200.4,93.2,250.5,414.7,135.1,85.2,286.3,300.6,267.2,293.3,343.6,1202,633.0,601.3,414.7,1002,10.6,48.4,19.0,31.0,24.0,52.5,48.8,65.7,143.1,148.4,182.2,293.3,30.5,57.0,167.0,80.7,73.7,87.7,300.6,144.9,235.8,279.6,106.4,308.3,279.6,197.1,293.3,501.1,293.3,214.7,400.9,925.1,92.5,226.9,481.0,375.8,668.1,801.8,633.0,546.6,267.2,633.0,316.5,707.4,572.7,522.9,481.0,859.0,801.8,633.0,801.8,1718,250.5,203.8,801.8,501.1,925.1,751.6,1718,668.1
202607232302,2026-07-23,23,02R,09:05,2026-07-23T08:56:21.163402+09:00,16.3,10.0,14.6,19.5,34.3,68.9,95.4,148.3,35.4,142.2,56.4,75.0,41.3,131.2,63.4,81.2,54.3,189.6,85.3,86.9,20.7,8.4,10.7,11.1,101.1,145.2,168.5,231.3,27.0,128.7,67.2,40.5,34.0,85.8,93.5,53.7,43.0,248.2,133.8,143.7,135.1,235.3,206.8,332.9,227.5,216.6,290.4,455.0,440.3,227.5,426.6,758.4,455.0,413.6,350.0,718.5,505.6,682.5,593.5,525.0,140.7,401.5,273.0,98.9,71.4,184.4,135.1,76.2,350.0,267.6,243.7,682.5,413.6,252.8,758.4,620.5,104.2,290.4,910.1,650.0,158.7,413.6,284.4,303.3,158.7,332.9,379.2,341.2,455.0,426.6,682.5,853.2,413.6,359.2,975.1,975.1,440.3,682.5,803.0,1706,164.4,455.0,650.0,620.5,179.6,525.0,525.0,803.0,853.2,975.1,1050,1706,803.0,325.0,1137,1241,803.0,853.2,1365,1706
202607231402,2026-07-23,14,02R,09:12,2026-07-23T09:02:22.125223+09:00,84.8,128.7,151.9,159.9,44.5,8.7,6.5,29.4,92.0,18.8,23.0,49.9,126.6,13.6,22.2,48.2,276.2,102.6,163.3,130.9,202.6,323.2,506.5,607.8,379.8,330.3,230.2,562.7,253.2,379.8,523.9,542.6,434.1,257.5,633.1,759.7,506.5,1085,949.6,1519,66.0,18.3,13.5,57.9,180.8,132.1,90.4,261.9,42.9,166.9,51.1,112.5,27.8,110.9,41.1,90.9,158.2,310.1,197.3,170.7,253.2,90.9,96.1,174.6,410.6,337.6,410.6,323.2,108.5,446.9,106.2,199.9,139.4,584.4,127.6,297.9,353.3,542.6,292.2,389.6,223.4,38.1,71.0,135.6,542.6,176.6,446.9,460.4,43.0,168.8,81.2,153.4,113.3,474.8,113.3,286.6,281.3,660.6,237.4,422.0,523.9,370.6,562.7,542.6,949.6,799.7,893.8,1013,370.6,1168,361.7,460.4,474.8,584.4,460.4,361.7,542.6,2532,446.9,607.8
202607232103,2026-07-23,21,03R,09:24,2026-07-23T09:14:22.273412+09:00,54.3,78.5,91.2,62.0,33.2,27.8,11.8,27.4,82.6,58.8,64.5,76.3,83.5,19.6,44.3,46.6,120.2,65.0,116.7,87.2,96.8,198.4,214.5,158.7,240.5,317.5,256.0,496.1,147.0,305.3,240.5,158.7,108.7,345.1,529.2,345.1,330.7,466.9,360.8,567.0,54.0,29.4,14.7,33.0,111.8,104.4,113.4,240.5,72.1,77.0,76.3,88.2,23.3,126.0,44.5,36.0,65.0,248.0,81.8,57.5,168.8,103.0,65.0,83.5,208.8,226.8,233.4,139.2,176.4,294.0,147.0,233.4,78.5,294.0,147.0,168.8,214.5,256.0,264.6,317.5,149.7,39.2,67.8,74.8,165.3,111.8,441.0,240.5,43.8,103.0,98.0,57.9,70.8,466.9,155.6,176.4,116.7,203.5,81.0,180.4,193.6,158.7,283.5,264.6,417.7,317.5,283.5,466.9,168.8,345.1,256.0,162.0,256.0,158.7,378.0,317.5,240.5,441.0,162.0,330.7
202607232303,2026-07-23,23,03R,09:31,2026-07-23T09:22:22.713822+09:00,5.9,82.5,19.5,143.8,3.2,34.9,6.9,103.1,116.1,124.4,163.3,279.9,34.9,22.2,145.1,285.0,285.0,220.8,461.1,423.7,39.4,270.3,95.0,447.9,60.7,364.6,119.6,559.9,333.6,391.9,540.6,1206,156.7,203.6,825.2,627.1,580.7,746.6,1206,1045,14.7,77.6,16.4,227.2,35.0,172.3,68.7,489.9,261.3,237.5,489.9,627.1,48.9,92.7,257.0,559.9,540.6,681.7,712.7,1119,412.6,364.6,435.5,1119,435.5,423.7,540.6,412.6,326.6,681.7,522.6,783.9,475.1,1119,681.7,1206,1425,871.0,1425,1959,102.4,59.6,290.3,423.7,158.3,166.8,603.0,423.7,75.3,153.7,348.4,475.1,505.7,1045,712.7,1742,922.3,922.3,825.2,2239,348.4,979.9,1567,1959,603.0,746.6,1742,1742,1306,746.6,1425,1306,871.0,540.6,979.9,1306,2239,1742,1425,3135
202607231403,2026-07-23,14,03R,09:38,2026-07-23T09:28:20.262398+09:00,24.9,5.2,22.7,88.9,48.5,32.3,63.0,127.2,6.0,20.6,13.1,43.8,76.9,96.2,38.2,240.5,229.7,229.7,167.3,358.0,90.5,38.2,120.2,307.9,226.4,174.9,181.1,513.1,47.9,183.2,94.4,157.0,181.1,174.9,122.1,199.9,320.7,769.7,213.8,252.3,98.0,131.5,163.7,213.8,210.8,131.5,90.5,279.9,213.8,162.0,384.8,358.0,314.1,155.5,216.8,416.0,394.7,427.6,334.6,641.4,21.8,69.9,26.8,62.8,37.7,129.3,87.4,111.5,179.0,183.2,256.5,274.9,57.6,73.3,233.2,93.3,171.0,124.1,405.1,148.0,260.9,296.0,135.0,466.5,349.8,174.9,279.9,394.7,452.8,190.0,375.4,549.8,148.0,256.5,452.8,549.8,1026,769.7,699.7,669.3,530.8,513.1,641.4,1539,733.1,1026,570.1,1399,570.1,1184,452.8,905.6,615.8,394.7,549.8,1026,1184,1710,1184,962.2
202607232104,2026-07-23,21,04R,09:50,2026-07-23T09:40:27.257242+09:00,19.1,50.2,63.7,41.2,10.9,7.7,7.9,6.3,59.8,31.1,57.6,54.2,79.4,31.2,53.8,65.2,86.9,23.5,65.8,64.9,111.5,288.1,184.4,194.7,194.7,419.0,373.7,601.3,288.1,512.2,363.9,307.3,184.4,601.3,576.2,576.2,406.7,727.8,628.6,864.3,48.3,34.8,27.8,26.0,145.5,175.0,238.4,294.2,131.7,136.9,321.6,192.0,120.2,226.7,288.1,197.5,88.0,321.6,162.7,194.7,242.6,157.1,123.4,121.3,354.6,384.1,446.1,234.4,223.0,493.9,294.2,300.6,157.1,553.2,432.1,419.0,276.6,314.3,337.3,531.9,251.4,160.8,184.4,246.9,354.6,234.4,768.3,576.2,209.5,288.1,493.9,461.0,177.3,727.8,691.5,691.5,493.9,768.3,406.7,922.0,170.7,108.0,314.3,419.0,476.8,419.0,476.8,987.8,141.1,395.1,363.9,461.0,419.0,282.2,446.1,864.3,628.6,922.0,691.5,1152
202607232304,2026-07-23,23,04R,09:57,2026-07-23T09:48:23.086713+09:00,34.1,40.5,67.0,142.2,46.4,76.0,97.9,166.8,41.6,79.0,76.4,230.3,136.2,127.7,148.6,277.1,247.7,227.1,430.3,355.5,74.6,66.7,120.2,230.3,78.2,42.3,44.8,170.3,59.2,29.6,16.2,93.9,122.9,57.7,43.0,179.7,430.3,347.9,408.8,467.2,91.3,104.8,110.4,292.0,96.7,35.6,38.2,194.6,134.0,42.9,36.7,187.9,135.1,53.4,51.9,163.5,495.5,441.9,355.5,408.8,56.1,92.9,72.3,233.6,51.4,42.9,16.1,65.6,115.1,41.7,31.1,263.7,56.1,15.4,28.0,43.3,218.0,166.8,408.8,107.5,187.9,224.0,190.1,272.5,175.8,54.5,52.9,168.5,251.5,60.1,91.3,199.4,128.7,50.0,89.8,102.8,527.5,408.8,389.3,247.7,347.9,860.7,1257,1090,419.3,527.5,454.2,628.9,908.5,778.7,711.0,743.3,1022,389.3,860.7,347.9,1090,1090,961.9,380.3
202607231404,2026-07-23,14,04R,10:04,2026-07-23T09:54:28.424260+09:00,35.2,64.8,100.2,29.8,20.3,21.0,38.7,9.1,90.5,69.6,123.2,39.9,123.2,48.8,72.9,55.2,37.7,14.8,37.0,48.8,105.8,163.4,174.8,139.2,203.2,144.5,105.8,163.4,131.9,197.8,214.8,341.7,170.8,96.3,289.1,537.0,127.4,278.4,289.1,417.7,44.7,55.2,72.2,23.2,105.8,70.2,49.4,101.6,129.6,97.6,326.9,112.2,153.4,77.5,131.9,221.1,38.1,97.6,75.1,170.8,179.0,221.1,127.4,70.2,221.1,136.7,208.8,127.4,268.5,187.9,242.5,153.4,250.6,278.4,326.9,300.7,112.2,208.8,259.2,375.9,250.6,183.3,187.9,187.9,358.0,91.6,300.7,192.7,259.2,102.9,227.8,203.2,250.6,469.9,395.7,326.9,578.3,341.7,300.7,751.8,77.5,30.8,102.9,92.8,144.5,167.0,208.8,578.3,44.4,134.2,121.2,89.5,174.8,197.8,227.8,375.9,112.2,683.5,104.4,683.5
