レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202607282101,2026-07-28,21,01R,08:32,2026-07-28T08:22:24.299008+09:00,25.6,51.7,58.4,68.8,18.7,7.3,7.6,9.6,56.1,18.7,51.7,39.2,59.2,20.9,52.5,39.4,92.8,33.8,67.5,62.5,146.0,282.3,372.2,393.1,197.4,362.6,442.7,477.9,307.0,546.2,894.9,452.2,955.9,725.2,1078,1001,764.7,1201,712.9,1078,62.1,21.2,34.2,35.1,149.1,180.5,216.8,240.3,37.1,140.6,111.2,52.9,74.7,221.3,155.2,126.6,83.2,294.1,98.2,158.1,221.3,78.7,188.6,130.2,438.1,433.6,637.3,393.1,88.7,296.2,241.7,109.5,259.6,737.9,416.4,341.9,212.4,385.9,195.6,424.8,229.8,96.9,168.2,151.8,647.1,519.3,647.1,560.8,139.2,378.9,284.2,254.9,323.5,647.1,457.2,467.3,245.9,462.2,302.6,457.2,457.2,197.4,318.6,292.1,618.5,808.9,701.0,1237,217.9,689.5,264.5,412.3,433.6,576.2,347.6,934.7,462.2,438.1,539.2,858.4
202607281001,2026-07-28,10,01R,08:44,2026-07-28T08:34:22.313322+09:00,3.1,22.3,6.8,84.3,6.4,22.5,8.8,59.7,64.2,60.5,91.1,266.3,16.8,19.4,61.6,209.6,322.3,325.0,532.7,426.1,30.5,111.5,44.6,368.8,91.1,311.8,118.0,935.5,322.3,435.8,871.7,1322,165.3,217.9,555.9,1095,1420,871.7,1667,2018,49.0,119.4,56.4,314.4,104.8,166.7,178.4,913.2,342.4,358.4,599.3,1322,135.0,195.7,446.0,737.6,871.7,1475,1475,1598,302.0,387.4,399.5,816.1,467.7,672.9,983.5,1162,532.7,684.9,913.2,1534,618.6,958.9,1036,1534,1743,2018,983.5,2739,109.2,118.3,322.3,737.6,233.8,286.2,1128,1475,182.6,284.1,767.1,1743,572.4,1322,1322,1475,2018,2256,1917,2739,1198,1598,1826,2130,2739,1369,2739,3487,2130,2397,1917,2256,3196,1826,3487,2018,2950,3487,3487,2130
202607282102,2026-07-28,21,02R,08:58,2026-07-28T08:48:30.276929+09:00,25.5,12.6,80.7,51.4,22.2,10.1,48.2,34.4,6.3,7.0,38.3,8.8,131.4,181.4,122.6,318.2,154.6,155.7,52.6,327.7,181.4,108.1,477.3,392.1,488.0,499.0,757.2,549.0,130.7,258.3,563.0,372.2,645.8,686.2,954.7,1220,813.3,577.8,708.3,1220,153.5,63.2,292.8,150.4,343.1,252.4,354.1,627.4,79.8,172.9,488.0,190.9,627.4,522.8,915.0,998.1,422.3,488.0,378.6,915.0,17.0,20.5,73.9,18.8,57.9,170.2,372.2,130.7,54.4,155.7,366.0,112.6,209.1,348.5,309.2,233.6,59.5,132.2,145.4,196.0,488.0,477.3,360.0,708.3,1098,522.8,708.3,813.3,878.4,686.2,1291,954.7,366.0,757.2,1045,686.2,1045,1220,1220,954.7,399.2,457.5,197.8,998.1,998.1,1568,563.0,1045,610.0,1568,665.4,1464,213.2,448.1,645.8,1220,549.0,878.4,1830,1045
202607281002,2026-07-28,10,02R,09:10,2026-07-28T09:00:26.593577+09:00,11.1,7.8,9.0,16.0,29.5,64.1,62.0,113.3,20.7,63.7,51.8,67.3,27.9,76.9,75.4,135.2,65.5,242.7,151.4,225.3,20.5,11.2,14.9,28.3,60.6,139.2,143.4,255.8,32.4,96.5,91.0,123.7,39.1,123.7,137.1,145.6,104.0,274.3,245.8,338.0,95.1,144.5,117.5,259.3,163.2,124.5,161.8,378.6,326.4,169.0,420.7,728.1,295.8,212.7,485.4,788.8,411.5,525.8,823.1,996.4,76.6,255.8,160.4,245.8,85.6,212.7,249.1,215.1,411.5,332.1,420.7,901.5,295.8,305.3,498.2,591.6,485.4,357.2,676.1,728.1,83.0,230.8,199.2,270.4,91.4,220.1,255.8,255.8,394.4,274.3,652.8,676.1,286.8,378.6,701.1,498.2,610.7,573.7,996.4,1051,239.6,823.1,652.8,701.1,291.2,473.3,525.8,525.8,1262,511.6,860.5,823.1,788.8,511.6,1352,823.1,1113,591.6,1352,1456
202607282103,2026-07-28,21,03R,09:24,2026-07-28T09:14:26.373860+09:00,32.6,76.2,29.0,182.7,31.4,54.7,11.1,136.8,149.0,97.0,58.0,212.6,14.8,6.8,28.0,52.1,389.9,268.9,216.6,129.2,89.9,147.1,67.4,254.2,116.3,161.3,74.5,262.8,198.2,178.5,181.3,371.3,64.8,78.5,132.1,243.6,632.2,649.8,668.4,668.4,92.4,131.4,26.6,185.6,86.0,133.6,68.0,275.2,184.2,193.3,149.0,251.5,28.6,62.0,106.3,153.9,359.9,417.7,389.9,403.3,229.3,207.0,133.6,303.8,307.8,344.0,285.3,383.5,268.9,365.5,210.7,377.3,149.0,241.1,205.2,278.5,425.3,708.9,731.0,649.8,26.0,10.9,50.3,72.2,59.3,58.3,144.4,141.7,21.7,50.4,92.8,114.6,85.3,194.9,104.4,324.9,160.2,344.0,307.8,441.4,544.0,557.0,570.6,285.3,688.0,974.7,649.8,935.7,570.6,899.7,570.6,899.7,779.8,731.0,708.9,1063,254.2,688.0,835.5,615.6
202607281003,2026-07-28,10,03R,09:36,2026-07-28T09:26:25.004402+09:00,24.7,26.6,41.1,65.9,20.0,6.9,7.9,27.3,31.4,11.2,13.5,36.7,45.7,13.7,21.1,31.3,96.6,50.3,59.3,59.0,154.9,105.4,248.2,398.0,199.0,344.5,360.7,699.6,285.0,316.2,796.1,641.3,320.6,412.2,923.5,624.0,744.7,962.0,1215,1358,81.8,55.1,40.5,120.8,189.2,120.8,215.7,524.7,95.8,166.1,164.9,427.5,105.9,202.5,248.2,501.9,320.6,824.5,855.1,824.5,153.9,97.8,85.5,145.2,296.0,349.8,592.0,721.5,137.4,329.8,265.3,563.1,141.6,577.2,316.2,384.8,245.6,577.2,699.6,607.5,148.0,79.8,98.6,121.5,243.0,299.8,563.1,405.0,124.1,213.7,344.5,419.7,166.1,513.0,412.2,378.4,184.7,360.7,355.2,398.0,524.7,278.1,307.8,391.3,1003,923.5,1282,1443,444.0,962.0,824.5,641.3,607.5,824.5,1099,1154,471.1,1282,824.5,888.0
202607282104,2026-07-28,21,04R,09:50,2026-07-28T09:40:22.380254+09:00,7.6,7.0,9.7,81.6,10.9,16.0,21.6,136.4,10.4,16.5,28.2,130.5,19.0,28.3,28.7,142.8,179.2,207.7,228.5,380.8,65.2,93.2,160.3,285.6,154.9,276.9,294.8,435.2,132.4,207.7,380.8,365.6,175.7,326.4,537.6,609.3,338.5,537.6,481.0,830.9,106.2,128.7,100.4,160.3,160.3,115.6,120.2,338.5,175.7,112.8,537.6,703.0,207.7,163.2,435.2,351.5,261.1,268.8,380.8,507.7,67.2,149.8,93.2,285.6,112.8,228.5,294.8,268.8,276.9,338.5,351.5,571.2,136.4,268.8,415.4,247.0,571.2,481.0,609.3,703.0,169.2,160.3,152.3,351.5,268.8,190.4,380.8,326.4,217.6,182.8,415.4,397.4,169.2,435.2,652.8,415.4,507.7,571.2,652.8,609.3,338.5,435.2,830.9,703.0,481.0,703.0,457.0,761.6,380.8,507.7,365.6,703.0,830.9,338.5,652.8,830.9,652.8,571.2,703.0,703.0
202607281004,2026-07-28,10,04R,10:02,2026-07-28T09:52:26.685548+09:00,6.7,21.9,14.6,9.9,10.7,24.2,17.7,19.1,62.9,65.5,86.2,106.3,40.0,44.8,126.5,83.2,32.2,51.4,135.1,92.0,40.5,95.2,58.0,41.6,72.0,212.6,143.1,148.9,185.6,304.1,308.4,391.0,120.3,173.8,365.0,284.4,82.3,184.0,476.1,225.7,38.1,76.3,47.3,61.0,63.2,90.1,95.2,110.6,151.0,164.6,317.4,347.6,131.1,131.9,371.2,288.1,141.3,187.1,384.2,292.0,158.7,223.4,216.8,270.3,202.7,317.4,336.9,336.9,263.8,322.0,326.8,625.7,284.4,384.2,561.5,591.9,347.6,322.0,876.0,534.1,136.8,184.0,331.8,219.0,193.8,195.5,684.4,304.1,232.9,190.4,644.1,521.4,317.4,384.2,876.0,561.5,359.0,336.9,547.5,782.1,79.9,188.8,576.3,240.6,105.2,295.9,608.3,359.0,254.6,384.2,576.3,534.1,1288,608.3,1368,1288,547.5,576.3,912.5,1216
202607282105,2026-07-28,21,05R,10:18,2026-07-28T10:08:21.091094+09:00,29.5,80.0,102.4,106.9,32.0,68.1,85.2,84.9,98.0,162.1,243.1,306.2,104.6,146.7,174.6,298.8,193.7,190.8,223.4,563.7,35.9,119.2,152.1,82.6,28.2,17.8,13.2,10.8,111.7,49.7,120.9,93.9,144.2,35.4,123.4,74.4,145.0,43.0,124.0,108.7,42.9,98.0,98.0,72.3,30.0,19.6,13.8,12.8,86.1,42.4,90.8,79.7,120.4,28.2,99.6,51.0,137.8,41.4,118.6,80.2,250.5,310.0,310.0,442.9,295.2,117.5,344.5,192.2,310.0,131.2,250.5,255.7,272.5,335.1,306.2,278.7,604.9,258.3,310.0,420.4,413.4,344.5,486.3,486.3,551.2,99.2,563.7,248.0,413.4,102.0,413.4,234.0,516.7,551.2,527.7,563.7,1127,330.7,298.8,855.3,375.8,359.4,1181,1181,375.8,121.5,576.8,335.1,326.3,119.2,370.2,302.4,1459,486.3,620.1,855.3,1240,359.4,364.7,855.3
202607281005,2026-07-28,10,05R,10:30,2026-07-28T10:20:39.011476+09:00,23.5,61.0,14.7,73.8,27.8,81.8,15.5,89.3,171.5,151.6,93.3,259.3,13.5,15.7,66.6,41.6,160.9,156.5,386.0,123.0,67.5,110.2,34.9,108.8,104.5,154.4,69.7,204.6,253.5,317.4,414.2,514.7,38.9,61.3,157.2,74.0,278.4,373.3,556.8,201.0,64.4,117.9,28.6,103.8,86.2,116.7,51.5,134.2,276.1,205.8,343.1,707.7,32.7,45.5,153.0,45.8,205.8,290.3,693.2,135.8,311.6,336.3,303.3,530.7,369.2,381.6,606.6,666.0,409.2,390.4,414.2,999.1,365.2,507.0,485.2,530.7,617.6,575.7,849.2,707.7,22.3,22.7,93.0,40.5,34.9,51.9,129.1,54.0,30.9,44.0,145.1,47.9,203.4,283.0,346.6,311.6,64.5,71.8,67.8,220.5,381.6,390.4,828.5,285.4,465.3,566.1,943.6,297.9,556.8,566.1,999.1,239.2,999.1,918.1,1476,849.2,222.0,237.5,196.3,640.9
