レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202607201001,2026-07-20,10,01R,08:32,2026-07-20T08:22:21.919305+09:00,5.9,7.8,52.9,21.8,7.7,8.4,38.4,19.9,11.6,13.5,62.0,24.4,132.1,129.5,164.1,190.7,45.9,57.0,62.8,217.5,39.5,84.5,372.3,126.9,60.8,184.4,614.7,420.9,176.0,265.2,1613,569.5,667.7,1434,2581,1760,185.3,759.3,880.1,2278,35.2,53.9,133.5,104.1,57.5,152.4,530.5,336.7,110.6,201.7,717.1,372.3,339.7,806.8,667.7,1290,268.9,490.2,717.1,1844,76.8,78.7,254.7,162.7,169.1,263.4,944.5,407.6,176.0,297.9,645.4,614.7,730.7,1075,1210,1335,328.2,478.1,624.6,2038,516.3,204.9,645.4,704.1,841.9,1139,1383,1434,420.9,993.0,1106,1683,824.0,2420,1383,1290,1434,2581,2151,2278,160.6,253.1,490.2,1210,188.9,717.1,922.1,2581,403.4,790.3,860.6,2420,704.1,860.6,1249,3872,2038,2581,2979,3872
202607201801,2026-07-20,18,01R,08:44,2026-07-20T08:34:24.669280+09:00,8.8,19.4,21.4,159.2,6.9,9.1,6.6,105.8,27.1,22.2,30.1,249.1,29.8,18.0,34.8,250.7,267.4,342.9,422.3,527.9,62.2,109.0,98.3,417.9,110.2,204.6,200.6,853.6,191.0,280.5,440.8,1294,238.8,326.1,409.3,1294,872.1,1671,1910,2228,31.2,36.6,23.0,234.6,81.5,144.8,155.5,703.8,77.6,148.5,118.0,521.0,49.4,155.5,131.1,501.5,756.9,1337,1215,1671,138.8,114.3,118.3,617.2,237.3,315.9,489.2,818.7,162.4,306.2,227.9,703.8,192.8,405.2,225.3,703.8,1180,1337,2006,786.6,144.8,54.5,124.2,521.0,249.1,306.2,472.0,1432,75.1,257.1,246.1,835.8,215.7,607.8,282.5,1028,1671,2674,2865,1432,756.9,1485,1146,1146,786.6,1337,1910,1910,1485,1383,1485,955.2,2111,1294,2006,3647,1910,3086,2360,1823
202607201002,2026-07-20,10,02R,08:58,2026-07-20T08:48:23.897707+09:00,6.9,9.0,18.6,37.5,13.9,21.4,35.6,70.3,16.9,27.1,38.2,94.9,36.7,47.0,66.1,177.2,130.8,271.1,277.8,341.0,13.8,17.8,33.7,60.3,36.0,60.3,100.9,189.1,51.2,82.4,158.4,308.3,121.0,192.3,277.8,351.6,258.6,388.0,592.2,608.2,47.9,86.5,90.3,261.6,69.0,85.5,208.3,330.9,133.9,134.7,388.0,682.0,214.3,255.7,432.8,978.5,608.2,535.8,1125,1323,51.8,87.2,100.0,199.1,71.9,114.8,182.9,255.7,190.7,190.7,244.6,643.0,181.5,232.0,468.8,357.2,432.8,441.2,978.5,726.0,152.0,146.1,178.6,296.1,218.5,239.4,394.8,511.5,261.6,274.4,450.1,776.0,239.4,577.0,548.9,459.3,978.5,1125,1323,1023,577.0,750.2,978.5,1250,803.7,548.9,1323,1323,1323,726.0,1500,2500,1071,776.0,1071,1500,1500,1406,2046,803.7
202607201802,2026-07-20,18,02R,09:10,2026-07-20T09:00:28.061974+09:00,10.0,25.3,28.8,145.7,5.3,9.4,5.7,109.9,44.3,30.2,47.9,240.1,38.4,15.7,48.7,260.9,492.0,384.7,405.5,588.5,59.5,127.7,104.5,416.8,103.4,315.9,260.9,1304,179.7,309.4,638.6,682.1,275.3,357.3,588.5,1200,882.7,1667,1154,2143,26.8,28.8,16.7,254.3,85.0,164.0,151.5,882.7,72.8,164.9,112.8,577.1,40.6,140.9,119.5,384.7,1071,1429,1579,2000,136.4,123.0,159.6,600.2,219.0,394.9,535.9,666.9,153.9,422.7,322.7,1034,171.5,256.5,370.5,968.2,1071,909.5,1667,1500,144.9,49.3,148.5,508.7,283.1,294.2,566.3,1200,65.2,265.6,265.6,732.0,248.0,600.2,411.1,714.6,1875,2143,1500,1579,732.0,1667,1364,1500,1034,1250,1429,2728,1500,1579,2143,2308,1034,714.6,1304,1765,3751,3001,2308,3334
202607201003,2026-07-20,10,03R,09:24,2026-07-20T09:14:25.104316+09:00,17.3,36.7,78.5,205.9,8.2,6.9,20.3,100.3,32.0,16.3,48.6,419.1,173.1,71.3,95.9,568.7,477.7,419.1,682.5,1038,67.6,137.2,322.8,450.7,80.9,109.5,194.2,645.6,150.2,134.2,530.8,1085,442.3,477.7,853.1,1038,746.5,918.8,1194,1592,13.4,8.6,20.8,77.8,35.6,41.7,92.5,351.3,15.0,32.2,36.5,223.2,70.6,138.0,79.1,663.5,379.1,746.5,663.5,1085,87.8,44.6,100.3,487.5,211.4,144.7,398.1,582.6,47.1,110.5,94.4,645.6,310.2,568.7,248.8,995.3,1257,1038,995.3,2388,322.8,108.0,294.9,530.8,508.2,361.9,555.5,702.6,160.3,351.3,346.2,955.5,379.1,796.3,398.1,796.3,1592,1493,1592,1257,884.7,1257,1592,2171,1837,823.7,1990,1592,1257,770.6,1137,1257,1990,853.1,955.5,1990,2388,1837,1706,2986
202607201803,2026-07-20,18,03R,09:36,2026-07-20T09:26:27.106718+09:00,14.5,64.2,21.0,48.2,12.3,47.0,8.6,37.0,100.6,84.1,67.5,76.7,24.3,13.2,72.2,39.0,165.8,116.2,189.5,128.8,60.6,107.9,51.9,169.5,90.9,210.7,100.2,331.6,212.7,265.3,410.0,451.0,100.2,118.7,382.2,265.3,346.9,490.3,501.2,593.5,34.3,79.9,17.1,97.6,80.8,149.3,75.6,259.2,155.5,167.0,176.2,223.3,27.1,65.1,114.4,83.2,262.2,402.7,308.9,203.1,172.1,216.8,212.7,278.4,275.0,382.2,550.1,369.7,275.0,395.6,256.3,341.7,168.3,237.4,300.7,281.9,369.7,417.6,395.6,388.8,50.7,22.5,135.0,66.3,95.1,97.2,331.6,184.8,30.1,77.5,158.8,82.9,278.4,578.3,313.2,245.1,138.3,230.1,115.0,256.3,382.2,417.6,524.5,352.4,805.5,727.5,777.7,867.4,663.3,835.3,644.4,417.6,939.7,501.2,777.7,1127,479.8,644.4,433.7,805.5
202607201004,2026-07-20,10,04R,09:50,2026-07-20T09:40:26.840070+09:00,29.3,40.7,16.7,41.0,35.7,48.5,22.0,82.8,52.9,55.8,35.9,117.5,19.7,24.8,30.9,31.5,66.4,123.2,157.8,71.1,70.1,60.5,35.8,62.3,131.2,87.8,101.0,140.3,127.9,121.7,219.6,265.9,73.7,177.2,190.6,65.1,144.3,288.7,348.4,123.2,45.5,85.6,34.6,66.9,56.1,60.5,123.2,153.1,84.2,105.2,206.2,306.2,66.0,129.5,219.6,219.6,210.5,259.1,297.2,336.8,84.2,134.7,71.6,171.2,165.6,155.4,240.6,180.4,210.5,229.6,136.5,325.9,124.7,219.6,246.4,129.5,336.8,306.2,336.8,288.7,33.0,38.2,58.0,43.5,69.2,82.8,142.3,71.1,79.5,155.4,206.2,265.9,116.1,235.0,280.7,129.5,75.9,97.1,288.7,177.2,171.2,360.9,348.4,198.1,273.1,348.4,505.2,171.2,439.3,306.2,421.0,561.4,505.2,265.9,306.2,421.0,206.2,153.1,505.2,374.2
202607201804,2026-07-20,18,04R,10:02,2026-07-20T09:52:20.180959+09:00,6.7,15.8,9.5,58.2,12.8,35.3,28.8,93.9,35.5,42.4,63.1,136.2,22.2,31.8,55.8,125.5,147.0,153.0,242.9,385.3,17.3,25.2,14.0,110.6,54.7,98.0,80.9,349.2,93.9,120.1,232.8,447.0,39.7,98.9,183.2,259.9,242.9,620.8,620.8,745.0,44.3,125.5,51.5,199.5,93.1,129.9,203.1,429.8,196.0,120.1,413.9,532.1,103.4,206.9,319.3,338.6,620.8,1117,931.3,1015,97.1,180.2,145.1,223.5,169.3,237.7,349.2,149.0,279.3,319.3,302.0,429.8,145.1,151.0,507.9,657.3,429.8,413.9,798.2,698.4,43.8,70.2,125.5,203.1,55.8,145.1,228.0,232.8,120.1,206.9,429.8,279.3,214.9,349.2,588.1,507.9,657.3,507.9,698.4,1117,286.5,558.7,532.1,859.6,447.0,859.6,657.3,859.6,798.2,1015,1241,1241,859.6,372.5,1241,1396,1596,1117,1396,1396
202607201005,2026-07-20,10,05R,10:18,2026-07-20T10:08:25.516841+09:00,54.4,27.7,76.5,98.1,59.7,32.5,65.4,83.7,19.2,19.2,13.7,12.5,95.3,99.7,45.5,82.1,198.8,188.9,50.0,88.6,186.5,78.1,274.7,247.7,260.5,187.7,392.5,539.7,78.7,164.2,205.6,208.4,479.7,581.2,472.2,671.6,539.7,629.7,479.7,888.9,97.1,57.0,91.5,168.8,236.1,95.0,355.5,414.0,62.3,136.1,131.4,136.1,245.7,425.7,256.1,465.0,457.9,686.9,397.7,616.8,22.0,31.1,15.3,13.7,62.7,111.5,83.9,79.1,60.2,119.9,74.8,85.1,27.7,73.7,92.7,26.5,31.8,86.6,81.4,41.1,253.9,191.3,110.3,188.9,512.3,419.8,451.1,414.0,339.6,382.6,332.1,495.5,101.7,287.8,267.4,88.8,382.6,944.5,559.7,215.8,530.2,444.4,136.1,247.7,944.5,1162,364.1,1259,775.0,816.9,444.4,1007,162.5,364.1,359.8,258.3,702.9,1209,915.9,296.3
202607201805,2026-07-20,18,05R,10:30,2026-07-20T10:20:21.049920+09:00,10.5,8.8,30.3,110.3,9.8,7.3,23.3,144.3,10.6,9.6,21.5,122.0,62.5,43.7,61.6,218.5,441.2,234.1,263.7,364.2,67.2,62.5,99.7,370.1,111.3,203.0,314.3,917.8,75.4,167.4,263.7,478.0,254.9,468.3,488.2,791.2,717.0,1349,1092,1639,39.9,28.3,59.6,269.9,135.7,118.2,327.8,559.6,54.7,92.5,119.5,332.5,112.4,283.2,165.0,441.2,956.1,997.6,849.8,1349,49.3,40.4,87.2,252.1,126.0,191.2,283.2,342.4,67.4,161.5,138.2,388.9,120.1,179.2,279.8,546.3,588.3,819.5,1043,695.3,252.1,166.2,199.5,388.9,294.1,488.2,533.6,819.5,234.1,409.7,370.1,882.5,263.7,424.9,364.2,655.6,1274,1434,2086,2086,478.0,1349,819.5,997.6,717.0,1147,1092,1912,1639,1529,917.8,1147,655.6,468.3,849.8,1207,1639,2868,2549,1765
202607200901,2026-07-20,09,01R,10:33,2026-07-20T10:24:24.352637+09:00,32.1,67.2,75.7,118.1,45.6,32.9,27.3,55.7,77.1,62.1,53.9,87.8,76.1,44.8,59.3,66.7,212.7,140.5,170.4,139.3,101.0,97.3,130.2,212.7,125.2,99.3,84.0,155.5,112.8,119.0,82.8,219.5,123.2,140.5,134.6,180.0,364.2,378.5,414.4,284.4,87.4,52.8,36.6,76.8,132.4,95.2,75.0,109.5,65.0,80.2,26.1,43.5,46.6,63.8,28.9,22.1,116.6,158.6,78.0,46.4,151.6,132.0,111.0,163.5,129.9,152.1,104.0,166.3,150.7,134.6,56.6,95.7,90.7,133.1,63.3,38.3,206.3,255.7,150.2,69.4,152.1,87.5,102.2,104.2,148.3,158.6,143.0,182.1,81.4,121.1,58.2,42.5,114.4,162.9,70.7,41.5,108.7,150.2,59.3,47.2,358.8,294.9,367.0,296.7,552.6,632.6,471.3,400.6,322.6,462.3,193.8,144.3,429.2,425.4,249.1,127.8,284.4,310.1,144.8,110.0
202607201101,2026-07-20,11,01R,10:44,2026-07-20T10:34:26.997157+09:00,20.5,14.6,45.4,71.4,33.1,11.8,26.0,86.1,14.7,11.8,14.9,42.0,78.8,53.2,36.0,130.9,184.0,155.9,126.1,168.8,88.8,46.9,112.8,139.9,206.3,196.4,234.8,408.5,69.0,105.8,111.6,190.9,243.2,334.9,234.8,378.3,283.7,425.6,314.2,552.1,82.7,28.7,55.9,122.3,141.8,166.0,210.6,314.2,41.8,126.8,65.9,149.1,153.6,184.0,129.2,276.0,364.8,537.6,358.4,364.8,30.8,26.4,28.6,79.1,55.5,114.7,100.1,120.1,56.4,210.6,99.1,194.5,59.5,126.1,106.4,106.4,210.6,287.7,371.4,276.0,170.2,168.8,92.4,180.7,283.7,334.9,378.3,385.4,309.5,378.3,226.9,329.5,135.2,346.2,232.1,268.8,408.5,659.0,659.0,453.9,371.4,498.2,378.3,851.2,523.8,638.4,619.0,785.7,680.9,756.6,817.1,928.6,434.6,486.4,785.7,498.2,1021,756.6,888.2,498.2
