レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202607221001,2026-07-22,10,01R,08:32,2026-07-22T08:22:25.646785+09:00,8.4,17.5,15.8,69.1,7.4,9.3,6.5,37.2,26.3,19.8,23.7,70.7,23.7,16.1,34.0,57.7,204.9,179.8,180.8,133.0,92.0,167.1,135.6,306.5,141.5,363.4,306.5,734.5,320.5,452.0,691.3,618.5,314.8,463.9,678.0,1101,1175,2074,952.9,1855,59.6,56.9,37.7,186.5,138.8,207.4,130.5,750.1,110.5,209.8,166.3,440.7,81.6,223.1,213.6,375.0,652.9,1259,766.4,979.3,174.5,146.2,154.6,146.9,356.1,363.4,734.5,839.4,181.7,320.5,323.4,705.1,244.8,542.4,440.7,457.8,550.9,691.3,1532,652.9,127.2,87.9,224.5,241.4,379.1,440.7,819.9,1037,131.0,326.4,435.2,510.9,291.3,691.3,510.9,542.4,578.0,1215,979.3,1068,783.5,1101,1175,904.0,1259,1137,1215,2712,1259,1602,904.0,1410,1762,904.0,1762,1410,819.9,2350,1532,881.4
202607222301,2026-07-22,23,01R,08:39,2026-07-22T08:30:30.053069+09:00,4.1,32.4,9.0,22.4,5.1,40.3,8.2,25.7,67.8,84.4,150.0,191.7,24.1,16.3,121.3,59.1,74.1,81.8,205.1,109.1,53.6,231.5,104.2,196.4,81.8,558.8,243.6,689.5,982.1,900.2,982.1,900.2,213.2,197.6,1080,926.0,522.7,852.9,875.9,1543,35.0,158.8,38.0,104.2,66.2,337.6,136.1,568.6,432.1,437.9,689.5,720.2,110.6,141.5,589.2,531.3,522.7,736.6,736.6,926.0,531.3,426.4,514.4,405.1,689.5,1246,1473,831.0,704.5,953.2,831.0,1296,926.0,1620,953.2,1409,831.0,875.9,1543,1906,100.0,108.3,514.4,291.9,238.3,334.1,1620,753.7,120.4,221.9,771.6,689.5,926.0,2160,831.0,1296,498.6,953.2,661.4,1620,243.6,415.5,689.5,661.4,334.1,900.2,852.9,1409,410.2,852.9,900.2,1157,1045,753.7,1620,1800,623.2,1800,831.0,1543
202607221401,2026-07-22,14,01R,08:46,2026-07-22T08:36:19.531788+09:00,10.3,15.3,101.2,41.2,11.2,6.0,51.4,16.6,14.8,8.0,66.3,16.1,154.6,143.1,167.0,183.9,66.2,47.3,42.0,195.0,87.0,110.9,264.2,200.4,151.3,227.0,461.4,415.2,174.0,197.7,559.0,447.2,398.1,593.2,708.9,807.4,299.6,593.2,569.9,785.6,55.0,29.9,128.0,78.3,115.3,128.6,261.8,287.8,61.3,141.7,334.1,123.1,330.3,334.1,559.0,1118,199.0,346.0,165.1,880.8,71.2,41.8,155.4,61.4,159.7,173.0,509.9,290.6,74.7,173.0,367.9,123.6,334.1,484.4,538.3,427.4,157.9,274.2,163.3,185.1,398.1,382.4,296.6,509.9,605.5,569.9,854.9,726.7,569.9,409.4,764.9,854.9,708.9,880.8,1038,968.9,1529,1076,1118,1384,236.3,221.8,210.6,830.5,403.7,645.9,519.0,968.9,334.1,569.9,276.8,1162,330.3,415.2,230.7,238.2,1211,1118,1614,1453
202607221002,2026-07-22,10,02R,08:58,2026-07-22T08:48:23.312518+09:00,5.8,6.3,8.7,66.4,14.7,23.3,38.9,77.2,9.5,30.5,25.4,102.1,27.6,54.7,42.2,168.1,183.4,288.2,237.3,288.2,42.2,38.2,66.1,183.4,123.2,248.3,336.2,538.0,75.7,230.5,240.9,358.6,158.2,283.1,393.6,896.7,474.7,768.6,489.1,1241,65.6,127.0,92.2,260.3,117.8,185.5,192.1,461.1,194.4,163.0,461.1,461.1,135.6,260.3,436.2,358.6,489.1,672.5,461.1,597.8,40.5,163.0,70.4,83.6,69.2,224.1,206.9,269.0,244.5,260.3,310.3,384.3,127.0,233.9,316.4,358.6,343.4,413.8,701.7,489.1,156.7,175.4,227.3,343.4,179.3,310.3,620.7,807.0,230.5,304.5,620.7,474.7,269.0,597.8,620.7,393.6,701.7,1345,520.6,1241,329.4,576.4,733.6,597.8,597.8,896.7,556.5,1793,807.0,896.7,733.6,645.6,1152,393.6,1241,1241,504.3,1241,849.5,1241
202607222302,2026-07-22,23,02R,09:05,2026-07-22T08:56:25.647691+09:00,8.4,11.9,12.4,20.1,18.8,30.3,47.9,108.2,24.5,43.5,81.8,41.1,31.6,72.1,94.5,104.9,42.4,186.5,65.1,248.6,19.1,24.4,26.5,33.5,45.0,134.2,152.5,131.6,72.1,197.4,142.8,172.1,64.5,258.2,71.4,191.8,94.5,186.5,159.8,671.4,41.7,59.4,75.4,159.8,60.4,117.7,191.8,291.9,181.4,104.9,959.1,559.5,186.5,279.7,91.9,89.5,353.3,291.9,248.6,959.1,52.0,152.5,139.8,100.2,126.6,335.7,353.3,203.4,319.7,319.7,305.1,394.9,137.0,258.2,516.4,447.6,248.6,258.2,419.6,419.6,81.8,268.5,152.5,203.4,126.6,319.7,610.3,479.5,479.5,353.3,559.5,419.6,172.1,479.5,447.6,610.3,559.5,479.5,671.4,1119,94.5,516.4,258.2,1342,239.7,447.6,291.9,959.1,1342,516.4,516.4,1119,319.7,197.4,559.5,1342,671.4,1342,959.1,1678
202607221402,2026-07-22,14,02R,09:12,2026-07-22T09:02:18.596746+09:00,26.3,25.0,69.2,137.9,37.7,45.8,71.0,183.4,38.6,35.8,57.9,132.5,120.1,181.4,194.1,379.4,252.9,287.8,238.5,491.0,24.8,20.8,55.4,110.5,30.6,13.8,30.3,78.0,27.8,15.0,27.5,74.8,134.6,79.8,76.5,198.7,208.6,183.4,162.0,287.8,63.7,67.8,105.0,170.3,60.2,23.1,50.7,107.7,101.1,32.4,102.4,112.0,206.1,95.4,118.4,287.8,596.2,222.6,126.4,758.8,74.5,106.3,94.8,101.8,74.5,30.8,49.5,112.0,142.6,39.1,83.8,141.4,153.1,78.0,107.7,189.7,282.9,183.4,238.5,355.2,203.6,256.8,168.6,371.0,252.9,136.8,163.6,231.8,347.8,157.5,198.7,407.2,256.8,154.5,201.1,355.2,505.9,388.2,618.3,667.8,463.7,1113,596.2,1043,834.7,282.9,321.0,521.7,1284,407.2,309.1,725.9,642.1,278.2,327.3,758.8,725.9,477.0,878.7,795.0
202607221003,2026-07-22,10,03R,09:24,2026-07-22T09:14:18.544365+09:00,11.9,17.8,32.6,47.0,9.7,15.5,20.0,22.0,36.4,32.0,46.7,69.0,44.7,39.1,47.3,106.5,142.1,76.2,111.4,176.7,56.6,115.0,127.1,168.5,89.4,129.4,185.8,207.0,278.7,161.0,402.6,402.6,147.9,213.1,381.4,1035,301.9,345.1,345.1,1035,34.6,41.6,33.7,73.2,58.4,69.0,74.7,139.3,68.3,71.0,136.7,122.8,50.3,88.3,127.1,118.8,150.9,181.1,168.5,233.7,124.9,111.4,92.9,42.3,315.0,181.1,278.7,226.4,136.7,147.9,131.7,161.0,147.9,249.9,185.8,207.0,219.6,268.4,362.3,329.4,118.8,80.5,154.1,181.1,172.5,185.8,402.6,426.3,89.4,134.2,233.7,176.7,176.7,362.3,278.7,195.8,402.6,557.4,213.1,452.9,201.3,190.7,301.9,402.6,381.4,249.9,301.9,1035,219.6,278.7,289.8,278.7,329.4,207.0,362.3,483.1,289.8,1207,381.4,381.4
202607222303,2026-07-22,23,03R,09:31,2026-07-22T09:22:24.710368+09:00,69.1,35.7,125.2,127.0,60.4,21.4,52.5,68.5,20.7,11.8,18.0,11.0,112.9,103.4,74.4,115.9,178.1,122.5,37.0,154.2,216.0,160.0,326.0,443.0,392.7,401.8,640.0,751.3,192.0,326.0,595.8,664.6,392.7,785.4,314.1,1234,751.3,960.0,691.2,1920,132.9,64.7,114.4,185.8,246.8,200.9,261.8,384.0,72.9,185.8,172.8,141.6,257.9,303.1,189.8,384.0,320.0,401.8,194.1,493.7,25.5,16.4,14.8,9.1,94.4,205.7,164.5,126.1,39.2,171.0,72.6,49.0,33.7,112.2,85.5,39.5,24.1,105.3,40.8,43.8,375.6,508.2,161.4,292.8,540.0,720.0,664.6,691.2,1080,751.3,332.3,576.0,213.3,138.2,352.6,243.3,640.0,1234,1234,320.0,338.8,443.0,96.5,751.3,1016,909.4,617.1,1570,640.0,822.8,274.2,1016,101.6,332.3,246.8,265.8,822.8,2160,1234,421.4
202607221403,2026-07-22,14,03R,09:38,2026-07-22T09:28:17.639803+09:00,8.2,8.1,13.6,98.6,14.9,25.0,31.1,133.4,14.3,24.8,24.6,140.3,27.1,39.2,30.5,312.9,211.3,275.8,242.9,332.1,38.7,39.6,48.7,189.2,90.9,137.9,164.3,290.6,84.7,126.1,150.6,561.2,125.1,146.6,246.5,396.9,258.3,353.8,493.1,353.8,42.1,77.1,87.5,214.1,103.6,94.0,100.4,285.5,134.5,117.9,319.1,361.6,161.1,134.5,258.3,775.0,406.8,428.2,166.0,707.6,44.5,72.9,47.5,104.3,92.4,200.9,88.9,254.2,166.0,226.0,166.0,280.6,68.6,74.3,131.2,246.5,295.9,353.8,339.0,493.1,128.1,196.0,101.0,378.4,206.0,176.9,178.8,266.8,332.1,184.9,346.2,478.6,146.6,182.8,319.1,525.0,739.7,452.0,625.9,1085,325.5,1162,542.5,904.1,561.2,465.0,493.1,561.2,775.0,651.0,428.2,957.3,581.2,428.2,561.2,957.3,775.0,561.2,1162,1162
202607221004,2026-07-22,10,04R,09:50,2026-07-22T09:40:29.651652+09:00,45.6,37.2,44.8,147.3,42.1,18.7,26.6,82.3,31.0,16.4,12.6,147.3,45.2,32.7,17.8,217.0,226.2,250.9,321.2,401.5,162.2,188.9,226.2,382.4,292.0,229.4,373.5,764.8,297.4,286.8,349.1,1003,220.0,349.1,458.8,1147,730.0,1235,730.0,1784,84.9,38.3,50.8,169.0,151.5,74.7,132.7,276.9,45.7,69.8,61.7,127.4,71.7,144.6,63.2,178.4,401.5,411.8,147.3,472.3,41.6,30.7,14.4,54.2,69.8,110.7,51.4,223.0,52.1,92.3,57.3,167.3,16.4,38.7,47.2,82.7,232.7,334.6,308.8,349.1,119.8,74.3,34.1,243.3,297.4,232.7,297.4,573.6,132.7,223.0,115.5,401.5,35.5,203.3,74.7,198.2,698.3,698.3,411.8,458.8,422.6,730.0,1003,803.0,803.0,845.3,698.3,1460,669.2,845.3,553.8,730.0,669.2,472.3,617.7,535.3,617.7,1784,730.0,803.0
