レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202608081001,2026-08-08,10,01R,08:32,2026-08-08T08:22:21.645511+09:00,1,51.5,0.5,6.71,-0.5,53.5,0.0,6.74,0.0,52.0,0.0,6.76,0.0,49.5,2.5,6.76,-0.5,54.1,0.0,6.68,0.0,57.4,0.0,6.75,-0.5
202608081401,2026-08-08,14,01R,08:44,2026-08-08T08:34:31.128943+09:00,1,52.1,0.0,6.83,0.0,53.2,0.0,6.87,-0.5,52.3,0.0,6.88,0.0,52.7,0.0,6.85,0.0,52.9,0.0,6.84,0.0,52.1,0.0,6.8,0.0
202608081002,2026-08-08,10,02R,08:58,2026-08-08T08:48:18.721554+09:00,1,52.0,0.0,6.78,-0.5,52.0,0.0,6.72,-0.5,52.4,0.0,6.79,0.0,57.2,0.0,6.86,-0.5,53.8,0.0,6.84,-0.5,52.3,0.0,6.83,-0.5
202608081402,2026-08-08,14,02R,09:10,2026-08-08T09:00:57.644935+09:00,1,55.1,0.0,6.88,0.0,51.5,0.5,6.86,0.0,52.0,0.0,6.82,0.0,52.5,0.0,6.84,0.0,52.9,0.0,6.8,0.0,52.0,0.0,6.77,-0.5
202608081003,2026-08-08,10,03R,09:24,2026-08-08T09:14:28.271097+09:00,1,52.0,0.0,6.72,0.0,52.0,0.0,6.73,0.0,54.2,0.0,6.78,-0.5,54.8,0.0,6.81,0.0,57.8,0.0,6.8,-0.5,52.8,0.0,6.78,0.0
202608081403,2026-08-08,14,03R,09:36,2026-08-08T09:26:37.724567+09:00,1,55.6,0.0,6.83,0.0,52.0,0.0,6.81,0.0,55.0,0.0,6.89,0.0,52.1,0.0,6.9,0.0,54.3,0.0,6.94,0.0,52.0,0.0,6.89,0.0
202608081004,2026-08-08,10,04R,09:50,2026-08-08T09:40:19.373896+09:00,1,52.3,0.0,6.72,0.0,52.3,0.0,6.85,-0.5,54.8,0.0,6.82,0.0,51.0,1.0,6.84,0.0,52.0,0.0,6.73,0.0,53.0,0.0,6.71,-0.5
202608081404,2026-08-08,14,04R,10:02,2026-08-08T09:53:21.223093+09:00,1,51.5,0.5,6.76,0.0,54.7,0.0,6.87,0.0,52.1,0.0,6.91,0.0,54.3,0.0,6.87,0.0,52.1,0.0,6.79,0.0,51.0,1.0,6.82,0.0
202608081005,2026-08-08,10,05R,10:18,2026-08-08T10:08:25.026788+09:00,1,52.0,0.0,6.76,0.0,52.9,0.0,6.9,-0.5,55.8,0.0,6.9,-0.5,52.0,0.0,6.85,-0.5,52.2,0.0,6.81,0.0,53.6,0.0,6.81,0.0
202608081405,2026-08-08,14,05R,10:28,2026-08-08T10:18:23.280998+09:00,1,52.5,0.0,6.81,0.0,53.1,0.0,6.8,0.0,52.1,0.0,6.84,0.0,52.1,0.0,6.82,0.0,54.5,0.0,6.89,0.0,52.0,0.0,6.88,0.0
202608080901,2026-08-08,09,01R,10:32,2026-08-08T10:22:28.071518+09:00,1,55.3,0.0,6.92,0.0,51.0,1.0,6.94,-0.5,52.5,0.0,6.98,0.0,54.2,0.0,6.88,-0.5,55.7,0.0,6.83,0.0,54.0,0.0,6.76,2.0
202608081801,2026-08-08,18,01R,10:38,2026-08-08T10:28:22.924853+09:00,1,46.5,0.5,6.95,-0.5,47.0,0.0,6.97,0.0,47.0,0.0,7.03,0.0,46.5,0.5,7.05,0.0,46.5,0.5,6.98,0.0,46.5,0.5,7.01,-0.5
202608081601,2026-08-08,16,01R,10:45,2026-08-08T10:36:18.613541+09:00,1,52.0,0.0,7.22,-0.5,55.7,0.0,6.98,0.0,51.5,0.5,7.01,0.0,50.0,2.0,7.04,-0.5,52.0,0.0,7.14,-0.5,45.0,2.0,7.07,-0.5
202608080201,2026-08-08,02,01R,10:47,2026-08-08T10:38:28.750582+09:00,1,52.0,0.0,6.72,0.0,52.0,0.0,6.8,0.0,54.2,0.0,6.78,0.0,53.3,0.0,6.72,-0.5,52.1,0.0,6.86,0.0,51.0,1.0,6.79,0.0
202608081006,2026-08-08,10,06R,10:50,2026-08-08T10:40:23.823743+09:00,1,52.3,0.0,6.93,0.0,52.3,0.0,6.96,-0.5,52.3,0.0,6.84,0.0,52.0,0.0,6.91,-0.5,53.5,0.0,6.87,0.0,52.8,0.0,6.93,0.0
