レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202608061001,2026-08-06,10,01R,08:32,2026-08-06T08:22:21.660309+09:00,1,52.2,0.0,6.8,-0.5,49.5,2.5,6.86,-0.5,53.5,0.0,6.87,-0.5,52.8,0.0,6.79,-0.5,52.4,0.0,6.85,0.0,57.4,0.0,6.81,0.0
202608061401,2026-08-06,14,01R,08:44,2026-08-06T08:34:18.815968+09:00,1,52.0,0.0,6.89,0.0,54.9,0.0,6.89,0.0,52.0,0.0,6.82,0.0,53.0,0.0,6.91,-0.5,55.4,0.0,6.89,0.0,50.5,1.5,6.81,0.0
202608061002,2026-08-06,10,02R,08:58,2026-08-06T08:48:18.165644+09:00,1,52.0,0.0,6.83,0.0,52.0,0.0,6.7,0.0,52.2,0.0,6.85,-0.5,52.0,0.0,6.83,0.0,54.1,0.0,6.78,0.0,52.0,0.0,6.86,0.0
202608061402,2026-08-06,14,02R,09:10,2026-08-06T09:00:50.538877+09:00,1,52.0,0.0,6.76,-0.5,54.9,0.0,6.76,0.0,55.8,0.0,6.9,0.0,52.2,0.0,6.91,0.0,54.2,0.0,6.85,0.0,53.0,0.0,6.82,0.0
202608061003,2026-08-06,10,03R,09:24,2026-08-06T09:14:25.781088+09:00,1,52.2,0.0,6.81,0.0,54.8,0.0,6.87,0.0,52.4,0.0,6.87,-0.5,54.7,0.0,6.91,0.0,53.1,0.0,6.78,-0.5,54.4,0.0,6.84,0.0
202608061403,2026-08-06,14,03R,09:36,2026-08-06T09:26:19.647654+09:00,1,52.0,0.0,6.75,0.0,53.5,0.0,6.75,0.0,53.1,0.0,6.87,0.0,52.0,0.0,6.79,0.0,52.1,0.0,6.8,0.0,52.2,0.0,6.72,0.0
202608061004,2026-08-06,10,04R,09:50,2026-08-06T09:40:28.404918+09:00,1,53.5,0.0,6.91,-0.5,52.0,0.0,6.78,0.0,51.5,0.5,6.84,-0.5,53.4,0.0,6.93,-0.5,55.6,0.0,6.92,0.0,52.3,0.0,6.84,-0.5
202608061404,2026-08-06,14,04R,10:02,2026-08-06T09:52:24.175167+09:00,1,52.5,0.0,6.76,0.0,52.0,0.0,6.89,-0.5,52.2,0.0,6.88,0.0,52.0,0.0,6.81,0.0,52.0,0.0,6.81,0.0,53.1,0.0,6.94,-0.5
202608061005,2026-08-06,10,05R,10:18,2026-08-06T10:08:22.268352+09:00,1,52.0,0.0,6.92,-0.5,57.9,0.0,6.94,-0.5,49.5,2.5,6.93,0.0,52.8,0.0,6.98,-0.5,53.3,0.0,6.99,0.0,55.0,0.0,6.94,-0.5
202608061405,2026-08-06,14,05R,10:28,2026-08-06T10:18:20.116646+09:00,1,53.3,0.0,6.76,0.0,52.0,0.0,6.74,0.0,52.5,0.0,6.83,0.0,54.3,0.0,6.83,0.0,50.5,1.5,6.85,0.0,52.0,0.0,6.9,0.0
202608060901,2026-08-06,09,01R,10:32,2026-08-06T10:22:18.807798+09:00,1,52.0,0.0,6.78,0.0,53.6,0.0,6.87,-0.5,55.0,0.0,6.81,-0.5,53.8,0.0,6.85,-0.5,52.2,0.0,6.95,0.0,52.0,0.0,6.89,0.0
202608061801,2026-08-06,18,01R,10:42,2026-08-06T10:32:24.101412+09:00,1,46.0,1.0,7.05,0.0,47.4,0.0,7.03,0.0,47.5,0.0,7.03,-0.5,48.1,0.0,7.02,0.0,47.0,0.0,6.98,-0.5,45.5,1.5,7.01,0.0
202608060201,2026-08-06,02,01R,10:47,2026-08-06T10:38:21.783153+09:00,1,52.0,0.0,6.83,-0.5,53.7,0.0,6.83,0.0,52.0,0.0,6.84,-0.5,52.1,0.0,6.84,0.0,52.0,0.0,6.86,0.0,52.6,0.0,6.9,0.0
