レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202605102302,2026-05-10,23,02R,08:58,2026-05-10T09:15:25.253556+09:00,0902,逃　げ,1,寺本　　重宣,"1'47""9",3,上平　　真二,"1'48""3",6,樅山　　拓馬,"1'51""8",2,下田　　哲也,"1'53""0",4,本村　　　大,"1'54""5",5,吉川　　颯汰,"1'54""8",1,0.06,,2,0.14,,3,0.16,,4,0.21,,6,0.14,,5,0.18,,1,6,1.0,1.0,18.0,21.0
202605101402,2026-05-10,14,02R,09:06,2026-05-10T09:25:27.970445+09:00,0910,逃　げ,1,竹田　　吉行,"1'48""0",4,田村　　隆信,"1'49""8",3,小坂　　宗司,"1'50""9",2,小野　　信樹,"1'51""5",5,水原　　　慎,,6,高橋　　嗣穏,,1,0.11,,2,0.13,,3,0.16,,4,0.17,,5,0.15,,6,0.2,,1,3,2.0,2.0,19.0,16.0
202605102102,2026-05-10,21,02R,09:14,2026-05-10T09:30:27.075966+09:00,0917,逃　げ,1,大須賀　　友,"1'46""8",2,井上　　　茂,"1'48""3",4,赤坂　　俊輔,"1'49""9",5,金子　　順一,"1'51""8",3,犬童　　千秋,,6,安武　　一也,,1,0.13,,2,0.14,,4,0.11,,5,0.09,,3,0.06,,6,0.09,,1,3,3.0,3.0,19.3,21.8
202605102303,2026-05-10,23,03R,09:24,2026-05-10T09:40:23.815979+09:00,0928,まくり,4,植田　　太一,"1'47""8",6,日高　龍之介,"1'49""5",3,鐘ヶ江　真司,"1'51""7",1,末永　　祐輝,"1'52""2",5,加藤　　啓太,"1'54""0",2,宇土　　泰就,"1'56""0",1,0.27,,2,0.34,,3,0.26,,4,0.18,,5,0.28,,6,0.3,,1,6,2.0,2.0,19.0,21.0
202605101403,2026-05-10,14,03R,09:32,2026-05-10T09:50:26.332913+09:00,0936,まくり差し,3,馬野　　　耀,"1'46""6",1,堀本　　和也,"1'49""0",5,齊藤　　　優,"1'50""2",4,樫葉　　次郎,"1'51""6",6,長谷川　雅和,,2,岡部　　　浩,,1,0.12,,2,0.12,,3,0.11,,4,0.17,,5,0.17,,6,0.16,,1,3,2.0,2.0,19.0,16.0
202605102103,2026-05-10,21,03R,09:40,2026-05-10T09:55:25.774326+09:00,0943,逃　げ,1,亀山　　雅幸,"1'47""3",5,三嶌　　誠司,"1'47""9",4,森口　　和紀,"1'49""6",3,津田　　裕絵,"1'50""9",6,金子　　龍斗,,2,稲生　　夏季,,1,0.22,,2,0.27,,3,0.26,,4,0.2,,5,0.2,,6,0.22,,1,3,3.0,3.0,20.3,21.8
202605102304,2026-05-10,23,04R,09:50,2026-05-10T10:10:27.217000+09:00,0954,逃　げ,1,塩田　　雄一,"1'48""5",4,泥谷　　一毅,"1'49""3",2,青木　幸太郎,"1'51""3",3,楠原　　翔太,"1'51""9",5,前川　　守嗣,"1'52""1",6,石井　　伸長,"1'54""6",1,0.08,,2,0.11,,3,0.11,,4,0.11,,5,0.13,,6,0.15,,1,7,1.0,1.0,21.0,21.0
202605101404,2026-05-10,14,04R,09:58,2026-05-10T10:15:23.556677+09:00,1002,逃　げ,1,烏野　　賢太,"1'48""0",3,丸尾　　義孝,"1'49""4",2,西岡　　蒼志,"1'51""1",6,吉永　　泰弘,"1'52""4",4,赤池　　修平,,5,四宮　　与寛,,1,0.15,,2,0.15,,3,0.11,,4,0.11,,5,0.1,,6,0.18,,1,3,2.0,2.0,19.0,16.0
202605102104,2026-05-10,21,04R,10:06,2026-05-10T10:25:24.337732+09:00,1009,逃　げ,1,加藤　　翔馬,"1'46""6",3,島川　　光男,"1'48""2",4,上村　　宏太,"1'50""3",2,池本　　輝明,"1'51""0",6,浜崎　　準也,,5,市川　　健太,,1,0.15,,2,0.18,,3,0.14,,4,0.15,,5,0.13,,6,0.17,,1,3,1.0,1.0,21.1,22.0
202605102305,2026-05-10,23,05R,10:18,2026-05-10T10:35:24.508957+09:00,1022,逃　げ,1,武重　　雄介,"1'49""0",3,百武　　　翔,"1'50""8",2,木幡　　純也,"1'51""5",5,山口　　　亮,"1'52""7",4,西村　　秀樹,"1'53""4",6,中島　　浩哉,"1'54""4",1,0.07,,2,0.09,,3,0.09,,4,0.15,,5,0.15,,6,0.26,,1,1,4.0,4.0,20.0,21.0
