レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202605091402,2026-05-09,14,02R,09:06,2026-05-09T09:25:28.177800+09:00,0910,まくり,4,小坂　　宗司,"1'47""5",6,齊藤　　　優,"1'49""3",5,林　　　美憲,"1'49""7",3,四宮　　与寛,"1'50""6",1,西岡　　蒼志,,2,常盤　　海心,,1,0.24,,2,0.16,,4,0.11,,5,0.09,,3,0.11,,6,0.13,,1,8,3.0,3.0,17.0,16.0
202605091802,2026-05-09,18,02R,08:58,2026-05-09T09:25:28.177800+09:00,0901,逃　げ,1,土屋　　千明,"1'50""4",6,松田　大志郎,"1'51""8",5,藤井　　　徹,"1'52""5",4,伯母　　芳恒,"1'54""0",3,小林　　孝弘,,2,齊藤　　大将,,1,0.11,,2,0.19,,3,0.14,,5,0.18,,6,0.19,,4,0.22,,1,6,2.0,2.0,17.0,16.0
202605092102,2026-05-09,21,02R,09:14,2026-05-09T09:30:26.582096+09:00,0917,抜　き,1,古賀　　智之,"1'47""2",4,海野　康志郎,"1'49""1",2,井上　　　茂,"1'49""7",5,廣瀬　　篤哉,"1'51""6",3,渡辺　　千草,,6,福西　広太郎,,1,0.19,,2,0.13,,3,0.1,,4,0.12,,5,0.13,,6,0.17,,1,3,1.0,1.0,19.9,21.7
202605091403,2026-05-09,14,03R,09:32,2026-05-09T09:50:26.871506+09:00,0936,逃　げ,1,佐々木　和伸,"1'47""8",5,山田　　祐也,"1'49""8",2,川田　　正人,"1'51""3",3,宮野　　　仁,"1'52""1",4,水原　　　慎,,6,川崎　　公靖,,1,0.13,,2,0.18,,3,0.17,,4,0.16,,5,0.12,,6,0.16,,1,8,5.0,5.0,17.0,16.0
202605091803,2026-05-09,18,03R,09:24,2026-05-09T09:50:26.871506+09:00,0927,逃　げ,1,寺田　　　祥,"1'51""7",3,海老澤　泰行,"1'52""8",4,木村　　光宏,"1'53""9",6,河野　　真也,"1'53""9",2,眞田　　英二,,5,林　　　風音,,1,0.25,,2,0.2,,3,0.14,,4,0.13,,6,0.18,,5,0.15,,1,6,3.0,3.0,17.0,17.0
202605092103,2026-05-09,21,03R,09:40,2026-05-09T09:55:25.619373+09:00,0943,逃　げ,1,鈴木　　孝明,"1'46""5",5,仲道　　大輔,"1'48""7",3,渡辺　　浩司,"1'50""0",6,金子　　龍斗,"1'51""2",2,高木　　圭大,,4,稲生　　夏季,,1,0.11,,2,0.1,,3,0.12,,4,0.42,,5,0.37,,6,0.36,,1,2,2.0,2.0,20.6,21.8
202605091404,2026-05-09,14,04R,09:58,2026-05-09T10:15:27.438999+09:00,1002,まくり,4,田中　　駿兵,"1'47""5",5,長谷川　雅和,"1'49""5",2,垂水　　　悠,"1'50""8",6,片岡　　秀樹,"1'51""8",3,岩津　　徹郎,,1,葛原　　大陽,,1,0.17,,2,0.21,,3,0.26,,4,0.19,,5,0.13,,6,0.2,,1,8,3.0,3.0,17.0,16.0
202605091804,2026-05-09,18,04R,09:50,2026-05-09T10:15:27.438999+09:00,0953,逃　げ,1,中村　　辰也,"1'50""5",3,岡部　　大輝,"1'51""4",2,今井　　裕梨,"1'54""1",6,牧　　　宏次,"1'54""9",4,加藤　　雅之,,5,山口　　修路,,1,0.19,,2,0.18,,3,0.33,,4,0.35,,5,0.31,,6,0.29,,1,6,4.0,4.0,18.0,17.0
202605092104,2026-05-09,21,04R,10:06,2026-05-09T10:25:25.118928+09:00,1009,逃　げ,1,今村　　暢孝,"1'47""5",4,亀山　　雅幸,"1'49""5",2,嶋　　　義信,"1'50""1",5,津田　　裕絵,"1'51""1",6,宮内　　直哉,,3,池　　　千夏,,1,0.12,,2,0.16,,3,0.2,,4,0.18,,5,0.22,,6,0.23,,1,2,3.0,3.0,20.9,22.0
202605091805,2026-05-09,18,05R,10:17,2026-05-09T10:40:21.952676+09:00,1020,逃　げ,1,岡部　　貴司,"1'51""0",4,高倉　　和士,"1'51""1",6,近江　　翔吾,"1'53""5",2,山本　　兼士,"1'54""3",3,羽田　　妃希,,5,池田　　雷太,,1,0.16,,2,0.17,,3,0.18,,4,0.17,,5,0.26,,6,0.23,,1,6,4.0,4.0,17.0,17.0
202605091405,2026-05-09,14,05R,10:24,2026-05-09T10:45:23.320328+09:00,1028,差　し,2,竹田　　吉行,"1'49""5",1,岡部　　　浩,"1'50""6",3,堀本　　和也,"1'51""2",4,井川　　大作,"1'53""4",5,原村　　拓也,,,,,1,0.04,,2,0.05,,3,0.04,,4,0.04,,5,0.08,,6,-0.01,F,1,8,6.0,6.0,17.0,16.0
202605091101,2026-05-09,11,01R,10:31,2026-05-09T10:50:25.167971+09:00,1034,逃　げ,1,西川　　真人,"1'53""8",3,佐藤　　駿介,"1'55""0",2,加藤　　　綾,"1'55""7",5,嶋田　　貴支,"1'56""9",4,松下　　哲也,,6,早川　　理稀,,1,0.1,,2,0.16,,3,0.16,,4,0.18,,5,0.21,,6,0.24,,1,1,4.0,6.0,17.0,19.0
202605091301,2026-05-09,13,01R,10:34,2026-05-09T10:50:25.167971+09:00,1037,逃　げ,1,松下　　直也,"1'48""1",3,小坂　　尚哉,"1'48""9",4,森安　　弘雅,"1'51""0",5,小野寺　智洋,"1'51""5",2,大崎　　　翔,"1'52""3",6,薗頭　　　心,"1'55""6",1,0.11,,2,0.12,,3,0.07,,4,0.15,,5,0.15,,6,0.21,,1,6,2.0,0.0,19.0,19.5
202605092105,2026-05-09,21,05R,10:36,2026-05-09T10:55:25.730761+09:00,1039,抜　き,3,中越　　博紀,"1'47""5",1,赤坂　　俊輔,"1'49""1",4,立間　　充宏,"1'50""4",5,上村　　宏太,"1'51""5",6,金子　　順一,,2,榮田　　将彦,,1,0.17,,2,0.17,,3,0.14,,4,0.06,,5,0.07,,6,0.05,,1,2,3.0,3.0,21.5,22.2
202605090901,2026-05-09,09,01R,10:39,2026-05-09T11:00:28.981710+09:00,1047,差　し,2,濱崎　　　誠,"1'14""8",1,水谷　　理人,"1'15""9",3,酒井　　陽祐,"1'16""9",5,松尾　　宣邦,"1'17""7",4,川崎　　智稔,,6,岩橋　　裕馬,,1,0.24,,2,0.17,,3,0.23,,4,0.19,,5,0.18,,6,0.14,,1,8,6.0,5.0,17.0,19.0
202605091406,2026-05-09,14,06R,10:52,2026-05-09T11:10:28.898540+09:00,1056,まくり,2,菅　　　章哉,"1'48""7",1,河野　　　大,"1'49""8",4,馬野　　　耀,"1'51""4",5,西岡　　蒼志,"1'51""9",3,武田　　信一,,6,藤山　　湧太,,1,0.07,,2,0.04,,3,0.09,,4,0.15,,5,0.23,,6,0.31,,1,8,3.0,3.0,17.0,16.0
202605091102,2026-05-09,11,02R,10:58,2026-05-09T11:15:22.745273+09:00,1101,逃　げ,1,牧山　　敦也,"1'52""3",4,竹田　　和哉,"1'53""7",5,遠藤　　圭吾,"1'54""4",2,柳橋　　宏紀,"1'56""3",3,塩崎　　桐加,,6,芝田　　京介,,1,0.28,,2,0.21,,3,0.21,,4,0.24,,5,0.31,,6,0.43,,1,1,3.0,5.0,17.0,19.0
202605091806,2026-05-09,18,06R,10:47,2026-05-09T11:15:22.745273+09:00,1050,抜　き,6,土屋　　千明,"1'49""9",1,森林　　　太,"1'51""2",5,宮城　　那菜,"1'53""0",3,中田　　元泰,"1'54""4",4,藤本　　佳史,,2,五反田　　忍,,1,0.16,,2,0.14,,3,0.19,,4,0.16,,6,0.08,,5,0.0,,1,6,4.0,4.0,18.0,17.0
202605091302,2026-05-09,13,02R,11:02,2026-05-09T11:20:27.034094+09:00,1105,逃　げ,1,照屋　　厚仁,"1'48""1",2,廣瀬　　将亨,"1'48""9",5,森　　　悠稀,"1'51""0",4,岸蔭　　　亮,"1'52""1",3,孫崎　　百世,"1'53""3",6,山下　　拓巳,"1'54""1",1,0.15,,2,0.17,,3,0.19,,4,0.16,,5,0.16,,6,0.18,,1,,0.0,0.0,19.4,19.6
202605090902,2026-05-09,09,02R,11:07,2026-05-09T11:25:28.323068+09:00,1111,逃　げ,1,石塚　　裕介,"1'13""8",2,西丸　侑太朗,"1'14""3",4,谷川　　祐一,"1'15""6",3,杉山　　貴博,"1'16""5",6,永井　　亮次,,5,川島　　拓郎,,1,0.11,,2,0.14,,3,0.12,,4,0.09,,5,0.1,,6,0.12,,1,8,6.0,5.0,17.0,19.0
202605092106,2026-05-09,21,06R,11:05,2026-05-09T11:25:28.323068+09:00,1108,まくり差し,4,島川　　光男,"1'48""0",1,池本　　輝明,"1'49""7",3,関野　　　文,"1'49""8",5,三嶌　　誠司,"1'51""3",2,吉永　　則雄,,6,渡邊　伸太郎,,1,0.13,,2,0.17,,3,0.07,,4,0.04,,5,0.11,,6,0.29,,1,8,3.0,3.0,21.7,22.3
202605091407,2026-05-09,14,07R,11:23,2026-05-09T11:40:27.342843+09:00,1127,差　し,2,三好　　勇人,"1'48""3",5,中岡　　正彦,"1'49""7",1,村岡　　　賢,"1'51""0",3,川田　　正人,"1'51""7",6,島村　　隆幸,,4,常盤　　海心,,1,0.16,,2,0.14,,5,0.16,,3,0.19,,4,0.18,,6,0.19,,1,8,3.0,3.0,18.0,16.0
202605091807,2026-05-09,18,07R,11:19,2026-05-09T11:40:27.342843+09:00,1122,まくり差し,5,広次　　　修,"1'51""4",4,飯島　　　誠,"1'52""7",2,高濱　　芳久,"1'54""7",3,藤田　　美代,"1'56""1",1,齊藤　　大将,,6,林　　　風音,,1,0.27,,2,0.27,,3,0.22,,4,0.12,,5,0.16,,6,0.15,,1,6,4.0,4.0,18.0,17.0
202605091303,2026-05-09,13,03R,11:25,2026-05-09T11:45:24.714619+09:00,1128,逃　げ,1,柳内　　敬太,"1'48""8",4,藤岡　　俊介,"1'50""3",3,向所　　浩二,"1'51""8",2,田路　　朋史,"1'52""5",5,安田　　政彦,"1'56""2",,,,1,0.11,,2,0.08,,3,0.1,,4,0.23,,5,0.24,,,,,1,5,4.0,0.0,19.9,19.6
202605091103,2026-05-09,11,03R,11:30,2026-05-09T11:50:27.782379+09:00,1133,差　し,4,松崎　祐太郎,"1'52""6",3,鈴木　　峻佑,"1'54""5",1,矢野　真梨菜,"1'55""2",6,小松　　卓司,"1'55""7",5,中岡　　健人,,2,吉川　　晴人,,1,0.16,,2,0.17,,3,0.17,,4,0.12,,5,0.13,,6,0.13,,1,2,4.0,6.0,16.0,19.0
202605092107,2026-05-09,21,07R,11:35,2026-05-09T11:50:27.782379+09:00,1138,差　し,2,抹香　　雄三,"1'47""9",4,渡辺　　千草,"1'49""7",6,浜崎　　準也,"1'51""6",5,高木　　圭大,"1'51""9",3,稲生　　夏季,,1,廣瀬　　篤哉,,1,0.02,,2,0.1,,3,0.09,,4,0.15,,5,0.2,,6,0.29,,1,8,4.0,4.0,20.7,22.7
202605090501,2026-05-09,05,01R,11:40,2026-05-09T12:00:26.188365+09:00,1144,まくり,5,中井　　俊祐,"1'49""4",4,岡部　　　哲,"1'50""8",6,堀本　　裕也,"1'52""8",1,牟田　　奨太,"1'54""5",2,米玉利　大悟,,3,高橋　　真吾,,1,0.22,,2,0.25,,3,0.43,,4,0.19,,5,0.09,,6,0.07,,1,5,1.0,2.0,21.0,21.0
