レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202606301001,2026-06-30,10,01R,08:32,2026-06-30T08:22:22.062834+09:00,3,一周,まわり足,直線,土山 卓也,37.18,5.8,6.75,汐崎 正則,37.77,5.93,6.85,前川 守嗣,37.43,5.67,6.78,豊田 泰洋,37.68,5.78,6.82,小川 時光,37.72,5.82,6.82,出口 飛龍,37.82,5.75,6.8
202606302301,2026-06-30,23,01R,08:44,2026-06-30T08:34:23.558782+09:00,3,一周,まわり足,直線,安河内 将,37.26,5.48,7.82,渡辺 豊,37.47,5.43,7.93,後藤 美翼,37.13,5.4,7.73,古賀 千晶,38.34,5.67,7.87,福岡 泉水,37.53,5.57,7.8,小林 礼央,36.83,5.37,7.85
202606301002,2026-06-30,10,02R,08:58,2026-06-30T08:48:19.994423+09:00,3,一周,まわり足,直線,木下 雄介,36.92,5.62,6.72,福田 宗平,37.32,5.77,6.72,垂水 悠,36.72,5.5,6.75,中嶋 達也,37.53,5.75,6.83,栗原 一馬,37.57,5.82,6.78,田中 きら,38.75,6.43,6.82
202606302302,2026-06-30,23,02R,09:10,2026-06-30T09:00:48.269194+09:00,3,一周,まわり足,直線,池田 雄一,37.46,5.41,7.73,南 佑典,37.7,5.6,7.64,冨名腰 桃奈,37.83,5.52,7.6,高山 智至,37.47,5.57,7.73,谷口 丞,37.34,5.54,7.93,出穂 和鼓,37.47,5.39,7.85
202606301003,2026-06-30,10,03R,09:24,2026-06-30T09:14:24.140963+09:00,3,一周,まわり足,直線,山下 和彦,37.03,5.67,6.8,新出 浩司,37.38,5.75,6.83,松本 純平,37.23,5.67,6.83,金子 貴志,37.78,5.92,6.82,平瀬 城啓,37.92,5.87,6.85,抹香 雄三,36.93,5.58,6.75
202606302303,2026-06-30,23,03R,09:36,2026-06-30T09:26:23.509634+09:00,3,一周,まわり足,直線,大須賀 友,36.77,5.4,7.85,村上 宗太郎,37.63,5.54,7.66,竹井 奈美,38.25,5.66,7.67,松本 庸平,37.99,5.64,7.93,西丸 敦基,37.5,5.71,7.69,高井 駿弥,37.81,6.42,7.7
202606301004,2026-06-30,10,04R,09:50,2026-06-30T09:40:22.701542+09:00,3,一周,まわり足,直線,寺田 空詩,37.05,5.47,6.68,清埜 翔子,37.13,5.8,6.78,小林 愛実,37.53,5.83,6.77,上田 紗奈,37.4,5.93,6.77,喜井 つかさ,38.0,5.95,6.87,中里 優子,38.05,6.23,6.83
202606302304,2026-06-30,23,04R,10:02,2026-06-30T09:52:25.689747+09:00,3,一周,まわり足,直線,菊池 宏志,37.0,5.27,7.83,小池 哲也,37.57,5.47,7.93,大井 清貴,37.5,5.77,7.84,西岡 顕心,37.13,5.53,7.8,木村 光宏,38.24,5.6,7.97,松尾 昂明,37.7,5.9,7.63
202606301005,2026-06-30,10,05R,10:18,2026-06-30T10:08:27.203082+09:00,3,一周,まわり足,直線,花田 凱成,37.37,5.87,6.8,萬 正嗣,38.47,6.0,7.03,西村 豪洋,37.12,5.58,6.8,三宅 潤,37.6,5.73,6.83,森永 隆,37.5,5.78,6.93,中村 日向,36.77,5.45,6.73
202606302305,2026-06-30,23,05R,10:30,2026-06-30T10:20:28.275606+09:00,3,一周,まわり足,直線,山川 美由紀,37.09,5.23,7.63,梶山 涼斗,37.56,5.28,7.67,廣瀬 真也,37.64,5.37,7.8,佐藤 博亮,36.79,5.34,7.72,鈴木 秀茉,37.03,5.47,7.7,若林 麗,37.4,5.73,7.73
202606301101,2026-06-30,11,01R,10:33,2026-06-30T10:24:27.908899+09:00,3,一周,まわり足,直線,吉田 和仁,37.33,5.67,7.87,鈴木 賢一,37.49,5.73,7.97,岡崎 凪汰,37.21,6.17,7.77,山崎 善庸,37.99,6.22,8.03,小野 信樹,37.93,6.24,7.97,守屋 大地,37.74,6.23,7.93
202606301301,2026-06-30,13,01R,10:34,2026-06-30T10:26:25.259528+09:00,2,一周,まわり足,,西田 靖,37.16,11.33,,柳瀬 興志,36.91,11.45,,富永 大一,37.11,11.5,,田中 宏典,37.84,11.75,,内田 圭,37.95,11.64,,早川 理稀,37.48,11.8,
202606300801,2026-06-30,08,01R,10:38,2026-06-30T10:28:26.948903+09:00,3,一周,まわり足,直線,吉島 祥之,37.17,5.58,7.14,土井 歩夢,37.3,5.35,7.15,原 加央理,37.53,5.72,7.08,南野 利騰,36.72,5.49,7.24,栗山 繁洋,37.88,5.51,7.44,森林 太,38.03,5.7,7.37
202606301601,2026-06-30,16,01R,10:41,2026-06-30T10:32:27.557289+09:00,3,一周,まわり足,直線,入海 馨,37.1,6.3,6.53,谷津 幸宏,37.63,5.93,6.87,品川 二千翔,37.4,5.9,6.93,金子 賢志,37.37,5.83,6.89,末永 由楽,37.67,5.73,6.9,常住 蓮,37.47,5.7,7.0
202606301006,2026-06-30,10,06R,10:44,2026-06-30T10:34:31.290972+09:00,3,一周,まわり足,直線,小川 時光,37.47,5.6,6.87,増田 進,37.55,5.95,6.82,岡本 大,38.17,6.35,6.87,浜先 真範,37.87,6.07,6.88,前沢 丈史,39.17,7.22,6.9,渡辺 真至,38.13,6.1,6.92
202606300201,2026-06-30,02,01R,10:47,2026-06-30T10:38:24.128701+09:00,3,一周,まわり足,直線,角浜 修,36.78,5.61,6.95,西村 勝,37.32,5.79,7.07,乙津 康志,37.84,5.95,7.14,藤生 雄人,38.11,5.74,7.14,信濃 由行,38.17,5.95,7.1,菅沼 佳昭,37.77,5.55,7.08
202606301701,2026-06-30,17,01R,10:50,2026-06-30T10:40:32.045811+09:00,3,一周,まわり足,直線,柳内 敬太,37.4,5.88,7.13,松本 弓雄,37.47,5.74,7.22,深山 祐二,37.39,5.63,7.17,中村 栄治,37.74,5.81,7.21,池田 美優,38.22,5.88,7.19,菅野 はやか,38.16,5.92,7.27
202606301302,2026-06-30,13,02R,10:57,2026-06-30T10:48:23.887671+09:00,2,一周,まわり足,,塚田 修二,37.12,11.33,,小澤 学,37.44,11.56,,瀬川 大地,37.24,11.29,,福田 雅一,38.03,11.68,,岡 暢祐,38.31,11.75,,吉岡 誠,38.79,11.79,
202606302306,2026-06-30,23,06R,10:59,2026-06-30T10:50:27.396064+09:00,3,一周,まわり足,直線,大賀 龍之介,37.45,5.32,7.9,馬野 耀,37.28,5.3,7.76,谷口 丞,37.16,5.7,7.67,有賀 達也,36.93,5.43,7.7,後藤 美翼,37.0,5.56,7.57,大橋 由珠,37.93,5.97,7.67
202606301102,2026-06-30,11,02R,11:02,2026-06-30T10:52:27.415632+09:00,3,一周,まわり足,直線,品川 賢次,37.87,5.6,8.17,江藤 敦宏,38.12,5.92,8.17,久保原 秀人,37.99,5.8,8.0,丸尾 義孝,38.13,5.97,8.07,藤井 徹,38.82,6.1,8.03,山下 大輝,38.34,6.02,8.03
202606300802,2026-06-30,08,02R,11:08,2026-06-30T10:58:29.966834+09:00,3,一周,まわり足,直線,井芹 大志,37.34,5.87,7.22,安東 幸治,37.22,5.73,7.12,西原 明生,37.69,5.77,7.28,根岸 真優,37.95,5.57,7.36,堀本 和也,37.37,5.28,7.19,牧村 俊輝,37.21,5.55,7.31
202606301602,2026-06-30,16,02R,11:11,2026-06-30T11:02:29.301047+09:00,3,一周,まわり足,直線,武富 智亮,37.23,5.7,6.83,上田 龍星,37.07,5.5,6.83,大串 重幸,37.73,5.63,6.93,野中 一平,38.13,5.5,7.03,藤原 啓史朗,38.27,5.5,6.87,板橋 侑我,38.03,5.57,7.0
202606301007,2026-06-30,10,07R,11:14,2026-06-30T11:04:35.275784+09:00,3,一周,まわり足,直線,抹香 雄三,36.8,5.63,6.78,栗原 一馬,37.58,5.82,6.8,町田 洸希,38.32,6.92,6.78,青木 玄太,37.08,5.63,6.83,古田 祐貴,37.5,5.77,6.83,出口 飛龍,38.12,6.17,6.88
202606300202,2026-06-30,02,02R,11:16,2026-06-30T11:06:25.830999+09:00,3,一周,まわり足,直線,川原 正明,37.01,5.49,7.21,田代 達也,37.88,5.65,7.07,岡部 大輝,37.65,5.43,7.07,大久保信一郎,37.5,5.75,7.03,森永 淳,37.07,5.64,7.01,澁澤 周羽,37.31,5.53,7.0
202606301702,2026-06-30,17,02R,11:20,2026-06-30T11:10:27.686023+09:00,3,一周,まわり足,直線,加藤 雅之,37.67,6.43,7.11,中島 昂章,37.15,5.85,7.23,深川 麻奈美,37.79,5.78,7.26,大塚 浩二,37.87,5.56,7.31,久保田 凪紗,37.22,5.59,7.19,丸山 祐也,38.17,6.1,7.29
202606301303,2026-06-30,13,03R,11:26,2026-06-30T11:16:23.287258+09:00,2,一周,まわり足,,谷口 知優,37.62,11.56,,河野 真也,37.21,11.48,,前田 健太郎,37.41,11.39,,杉田 篤光,37.62,11.65,,岡本 翔太郎,37.53,11.67,,藤原 駿,38.01,11.76,
202606302307,2026-06-30,23,07R,11:29,2026-06-30T11:20:32.520227+09:00,3,一周,まわり足,直線,柴田 友和,37.6,5.42,7.83,小原 聡将,37.31,5.43,7.82,高井 駿弥,38.1,5.53,7.95,川崎 公靖,37.8,5.57,8.0,古賀 繁輝,37.98,5.47,7.89,高山 智至,37.7,5.5,7.77
202606301103,2026-06-30,11,03R,11:32,2026-06-30T11:22:32.195166+09:00,3,一周,まわり足,直線,吉川 昭男,37.35,5.79,8.17,桑島 和宏,37.51,5.81,8.03,小川 日紀太,37.33,5.77,8.0,近藤 来希,37.82,5.97,7.9,渡辺 空依,38.15,6.09,7.83,室田 泰史,38.07,5.9,8.03
202606300501,2026-06-30,05,01R,11:33,2026-06-30T11:24:25.738207+09:00,3,一周,まわり足,直線,富山 弘幸,36.61,5.96,6.97,滝沢 崚,36.99,5.89,7.14,前田 聖文,36.87,5.97,7.05,須藤 隆雄,37.83,6.23,7.07,井手 良太,37.08,5.78,7.1,川原 涼,37.47,5.54,7.17
202606300601,2026-06-30,06,01R,11:36,2026-06-30T11:26:21.772041+09:00,3,一周,まわり足,直線,渡邊 裕貴,37.07,5.01,8.1,宮武 英司,37.78,5.19,8.18,齋藤 和政,38.04,5.27,8.26,内山 峻輔,37.62,5.22,8.12,橋本 英一,37.38,5.29,8.27,君島 秀三,37.78,5.27,7.98
