レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202609171401,2026-09-17,14,01R,08:32,2026-09-17T08:22:19.609654+09:00,1,0.06,2,0.15,3,0.08,4,0.06,5,0.06,6,0.02
202609172301,2026-09-17,23,01R,08:44,2026-09-17T08:34:21.082233+09:00,1,0.15,2,0.16,3,0.07,4,0.07,5,0.07,6,0.08
202609171402,2026-09-17,14,02R,08:58,2026-09-17T08:48:24.285767+09:00,1,0.08,2,0.11,3,0.21,4,0.13,5,0.03,6,-0.03
202609172302,2026-09-17,23,02R,09:10,2026-09-17T09:00:59.549017+09:00,1,-0.04,2,0.02,3,-0.04,4,-0.04,5,0.13,6,0.09
202609171403,2026-09-17,14,03R,09:24,2026-09-17T09:14:30.242598+09:00,1,0.01,2,-0.09,3,0.06,4,-0.04,5,-0.13,6,-0.08
202609172303,2026-09-17,23,03R,09:36,2026-09-17T09:26:26.667302+09:00,1,0.01,2,0.16,3,0.07,4,0.03,5,0.05,6,0.08
202609171404,2026-09-17,14,04R,09:50,2026-09-17T09:40:24.890551+09:00,1,0.06,2,0.16,3,0.18,4,0.26,5,0.05,6,0.05
202609172304,2026-09-17,23,04R,10:02,2026-09-17T09:52:25.125279+09:00,1,0.02,2,0.19,3,0.07,4,0.06,5,0.06,6,-0.04
202609171405,2026-09-17,14,05R,10:19,2026-09-17T10:10:27.799882+09:00,1,0.11,2,0.04,3,0.03,4,0.01,5,0.04,6,-0.03
202609172305,2026-09-17,23,05R,10:28,2026-09-17T10:18:24.886679+09:00,1,0.05,2,0.03,3,0.08,4,0.07,5,0.03,6,0.14
202609170501,2026-09-17,05,01R,10:30,2026-09-17T10:20:27.616165+09:00,1,-0.06,2,0.04,3,-0.09,4,-0.03,5,-0.11,6,-0.09
202609171101,2026-09-17,11,01R,10:29,2026-09-17T10:20:27.616165+09:00,1,0.18,2,0.11,3,0.06,4,0.27,5,0.05,6,0.06
202609170901,2026-09-17,09,01R,10:34,2026-09-17T10:24:27.867022+09:00,1,0.08,2,0.07,3,-0.01,4,0.06,5,0.08,6,0.21
202609171301,2026-09-17,13,01R,10:36,2026-09-17T10:26:25.957117+09:00,1,0.14,2,0.14,3,0.09,4,0.21,5,0.27,6,0.52
202609171801,2026-09-17,18,01R,10:38,2026-09-17T10:28:29.605428+09:00,1,0.04,2,-0.01,3,0.06,4,0.03,5,0.04,6,0.02
202609170801,2026-09-17,08,01R,10:43,2026-09-17T10:34:26.184210+09:00,1,0.07,2,0.03,3,-0.01,4,0.19,5,0.29,6,0.16
202609171406,2026-09-17,14,06R,10:47,2026-09-17T10:38:20.713632+09:00,1,0.12,2,0.03,3,0.04,4,0.09,5,-0.05,6,0.04
202609171601,2026-09-17,16,01R,10:52,2026-09-17T10:42:24.377066+09:00,1,0.16,2,0.19,3,0.3,4,0.44,6,0.27,5,0.07
202609170401,2026-09-17,04,01R,10:55,2026-09-17T10:46:24.410113+09:00,1,0.02,2,0.03,3,-0.09,4,0.18,5,0.05,6,0.13
202609171102,2026-09-17,11,02R,10:54,2026-09-17T10:46:24.410113+09:00,1,0.04,2,0.19,3,0.35,4,0.29,5,0.04,6,0.06
202609170502,2026-09-17,05,02R,10:57,2026-09-17T10:48:21.798104+09:00,1,0.09,2,0.13,3,0.17,4,0.0,6,0.04,5,-0.03
202609172306,2026-09-17,23,06R,10:59,2026-09-17T10:50:26.739548+09:00,1,0.12,2,0.06,3,0.08,4,0.15,5,0.17,6,0.03
202609170902,2026-09-17,09,02R,11:01,2026-09-17T10:52:22.227829+09:00,1,0.05,2,-0.02,3,-0.03,4,0.07,5,-0.03,6,-0.05
202609171302,2026-09-17,13,02R,11:02,2026-09-17T10:52:22.227829+09:00,1,0.13,2,0.11,3,0.15,4,0.06,5,0.04,6,0.24
202609171802,2026-09-17,18,02R,11:08,2026-09-17T10:58:19.584844+09:00,1,-0.06,2,0.05,3,-0.04,4,0.02,5,-0.04,6,0.01
202609170802,2026-09-17,08,02R,11:14,2026-09-17T11:04:25.659990+09:00,1,0.02,2,0.07,3,0.29,4,0.12,5,0.3,6,0.1
202609171407,2026-09-17,14,07R,11:18,2026-09-17T11:08:21.705053+09:00,1,0.11,2,0.1,3,0.13,4,0.06,5,0.04,6,0.16
202609171602,2026-09-17,16,02R,11:20,2026-09-17T11:10:29.427497+09:00,1,0.1,2,0.09,3,0.04,4,0.28,5,0.26,6,0.27
202609171103,2026-09-17,11,03R,11:22,2026-09-17T11:12:23.447860+09:00,1,0.38,2,-0.01,3,0.06,4,0.27,5,0.16,6,0.04
202609170402,2026-09-17,04,02R,11:23,2026-09-17T11:14:26.976864+09:00,1,0.23,2,0.17,3,0.01,4,0.21,5,0.1,6,0.12
202609171303,2026-09-17,13,03R,11:25,2026-09-17T11:16:28.069415+09:00,1,0.17,2,0.02,3,-0.02,5,-0.01,4,0.01,6,0.25
202609170503,2026-09-17,05,03R,11:27,2026-09-17T11:18:22.657132+09:00,1,0.12,2,0.09,3,-0.03,4,-0.04,5,0.11,6,0.11
202609170903,2026-09-17,09,03R,11:31,2026-09-17T11:22:25.556535+09:00,1,0.01,2,0.13,3,0.15,4,-0.04,5,0.02,6,-0.03
202609172307,2026-09-17,23,07R,11:35,2026-09-17T11:26:28.383979+09:00,1,0.22,2,0.21,3,0.09,4,0.06,5,0.09,6,0.15
202609171803,2026-09-17,18,03R,11:38,2026-09-17T11:28:22.724822+09:00,1,0.06,2,-0.08,3,0.05,4,0.05,5,-0.05,6,-0.1
202609170803,2026-09-17,08,03R,11:41,2026-09-17T11:32:22.350484+09:00,1,-0.07,2,0.01,3,0.15,4,0.07,5,0.02,6,-0.05
202609172201,2026-09-17,22,01R,11:46,2026-09-17T11:36:20.484223+09:00,1,0.05,2,0.07,3,0.06,4,0.09,5,0.05,6,0.16
