レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202605120101,2026-05-12,01,1R,daily,68.84,24.44,48.93,10.73,51.23,15.17,50.0,2.96,50.0,3.51,56.82,51.1,18.14,46.88,10.28,48.64,14.41,50.0,2.96,50.0,3.51,49.3,50.96,18.09,44.82,9.83,50.0,14.81,50.0,2.96,50.0,3.51,49.2,47.56,16.89,50.99,11.18,50.0,14.81,50.0,2.96,50.0,3.51,49.35,45.85,16.28,46.88,10.28,49.08,14.53,50.0,2.96,50.0,3.51,47.57,35.0,12.43,44.82,9.83,60.73,17.99,50.0,2.96,50.0,3.51,46.72
202605120102,2026-05-12,01,2R,daily,68.84,24.44,44.82,9.83,50.0,14.81,50.0,2.96,50.0,3.51,55.55,51.1,18.14,46.88,10.28,50.0,14.81,50.0,2.96,50.0,3.51,49.71,50.96,18.09,61.26,13.44,51.3,15.19,50.0,2.96,50.0,3.51,53.19,47.56,16.89,44.82,9.83,55.86,16.54,50.0,2.96,50.0,3.51,49.73,45.85,16.28,44.82,9.83,48.64,14.41,50.0,2.96,50.0,3.51,46.99,35.0,12.43,50.99,11.18,37.05,10.97,50.0,2.96,50.0,3.51,41.06
202605120103,2026-05-12,01,3R,daily,68.84,24.44,42.77,9.38,46.92,13.9,50.0,2.96,50.0,3.51,54.19,51.1,18.14,46.88,10.28,50.43,14.94,50.0,2.96,50.0,3.51,49.83,50.96,18.09,53.04,11.63,46.61,13.8,50.0,2.96,50.0,3.51,50.0,47.56,16.89,48.93,10.73,50.0,14.81,50.0,2.96,50.0,3.51,48.9,45.85,16.28,55.1,12.08,51.23,15.17,50.0,2.96,50.0,3.51,50.01,35.0,12.43,67.43,14.79,48.89,14.48,50.0,2.96,50.0,3.51,48.17
202605120104,2026-05-12,01,4R,daily,68.84,24.44,48.93,10.73,52.78,15.63,50.0,2.96,50.0,3.51,57.28,51.1,18.14,46.88,10.28,50.0,14.81,50.0,2.96,50.0,3.51,49.71,50.96,18.09,57.15,12.53,36.56,10.83,50.0,2.96,50.0,3.51,47.93,47.56,16.89,46.88,10.28,50.0,14.81,50.0,2.96,50.0,3.51,48.45,45.85,16.28,55.1,12.08,50.0,14.81,50.0,2.96,50.0,3.51,49.64,35.0,12.43,73.59,16.14,32.74,9.7,50.0,2.96,50.0,3.51,44.74
202605120105,2026-05-12,01,5R,daily,68.84,24.44,44.82,9.83,37.36,11.06,50.0,2.96,50.0,3.51,51.81,51.1,18.14,55.1,12.08,50.0,14.81,50.0,2.96,50.0,3.51,51.51,50.96,18.09,44.82,9.83,60.73,17.99,50.0,2.96,50.0,3.51,52.38,47.56,16.89,55.1,12.08,66.47,19.68,50.0,2.96,50.0,3.51,55.13,45.85,16.28,57.15,12.53,45.81,13.57,50.0,2.96,50.0,3.51,48.85,35.0,12.43,57.15,12.53,50.0,14.81,50.0,2.96,50.0,3.51,46.24
202605120106,2026-05-12,01,6R,daily,68.84,24.44,48.93,10.73,45.07,13.35,50.0,2.96,50.0,3.51,54.99,51.1,18.14,42.77,9.38,50.0,14.81,50.0,2.96,50.0,3.51,48.8,50.96,18.09,48.93,10.73,51.97,15.39,50.0,2.96,50.0,3.51,50.69,47.56,16.89,42.77,9.38,50.43,14.94,50.0,2.96,50.0,3.51,47.68,45.85,16.28,46.88,10.28,48.64,14.41,50.0,2.96,50.0,3.51,47.44,35.0,12.43,36.6,8.03,60.73,17.99,50.0,2.96,50.0,3.51,44.91
202605120107,2026-05-12,01,7R,daily,68.84,24.44,55.1,12.08,65.85,19.5,50.0,2.96,50.0,3.51,62.5,51.1,18.14,42.77,9.38,50.0,14.81,50.0,2.96,50.0,3.51,48.8,50.96,18.09,57.15,12.53,47.72,14.13,50.0,2.96,50.0,3.51,51.23,47.56,16.89,44.82,9.83,50.0,14.81,50.0,2.96,50.0,3.51,48.0,45.85,16.28,50.99,11.18,64.8,19.19,50.0,2.96,50.0,3.51,53.13,35.0,12.43,30.43,6.67,35.82,10.61,50.0,2.96,50.0,3.51,36.18
202605120108,2026-05-12,01,8R,daily,68.84,24.44,46.88,10.28,49.08,14.53,50.0,2.96,50.0,3.51,55.73,51.1,18.14,44.82,9.83,48.64,14.41,50.0,2.96,50.0,3.51,48.85,50.96,18.09,42.77,9.38,54.32,16.09,50.0,2.96,50.0,3.51,50.03,47.56,16.89,48.93,10.73,52.78,15.63,50.0,2.96,50.0,3.51,49.72,45.85,16.28,73.59,16.14,53.89,15.96,50.0,2.96,50.0,3.51,54.85,35.0,12.43,48.93,10.73,50.0,14.81,50.0,2.96,50.0,3.51,44.44
202605120109,2026-05-12,01,9R,daily,68.84,24.44,55.1,12.08,51.23,15.17,50.0,2.96,50.0,3.51,58.17,51.1,18.14,57.15,12.53,36.56,10.83,50.0,2.96,50.0,3.51,47.98,50.96,18.09,57.15,12.53,45.81,13.57,50.0,2.96,50.0,3.51,50.67,47.56,16.89,46.88,10.28,55.06,16.31,50.0,2.96,50.0,3.51,49.95,45.85,16.28,53.04,11.63,50.0,14.81,50.0,2.96,50.0,3.51,49.19,35.0,12.43,61.26,13.44,51.3,15.19,50.0,2.96,50.0,3.51,47.53
202605120110,2026-05-12,01,10R,daily,68.84,24.44,55.1,12.08,50.0,14.81,50.0,2.96,50.0,3.51,57.81,51.1,18.14,48.93,10.73,50.0,14.81,50.0,2.96,50.0,3.51,50.16,50.96,18.09,50.99,11.18,37.05,10.97,50.0,2.96,50.0,3.51,46.72,47.56,16.89,48.93,10.73,51.23,15.17,50.0,2.96,50.0,3.51,49.27,45.85,16.28,46.88,10.28,50.43,14.94,50.0,2.96,50.0,3.51,47.97,35.0,12.43,55.1,12.08,50.0,14.81,50.0,2.96,50.0,3.51,45.79
