レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202605160101,2026-05-16,01,1R,daily,68.87,24.75,46.58,9.54,49.66,15.32,50.0,3.12,50.0,3.24,55.98,51.12,18.37,52.45,10.74,50.0,15.43,50.0,3.12,50.0,3.24,50.91,50.98,18.32,50.49,10.34,64.97,20.05,50.0,3.12,50.0,3.24,55.07,47.58,17.1,54.41,11.14,50.0,15.43,50.0,3.12,50.0,3.24,50.03,45.87,16.49,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,47.82,35.02,12.59,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,43.92
202605160102,2026-05-16,01,2R,daily,68.87,24.75,48.54,9.94,50.52,15.59,50.0,3.12,50.0,3.24,56.64,51.12,18.37,46.58,9.54,48.22,14.88,50.0,3.12,50.0,3.24,49.15,50.98,18.32,56.37,11.54,44.74,13.8,50.0,3.12,50.0,3.24,50.03,47.58,17.1,46.58,9.54,47.76,14.74,50.0,3.12,50.0,3.24,47.74,45.87,16.49,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,47.01,35.02,12.59,56.37,11.54,50.0,15.43,50.0,3.12,50.0,3.24,45.92
202605160103,2026-05-16,01,3R,daily,68.87,24.75,44.62,9.14,35.74,11.03,50.0,3.12,50.0,3.24,51.28,51.12,18.37,44.62,9.14,55.44,17.11,50.0,3.12,50.0,3.24,50.98,50.98,18.32,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,50.05,47.58,17.1,50.49,10.34,50.0,15.43,50.0,3.12,50.0,3.24,49.23,45.87,16.49,42.66,8.73,45.92,14.17,50.0,3.12,50.0,3.24,45.75,35.02,12.59,44.62,9.14,47.76,14.74,50.0,3.12,50.0,3.24,42.82
202605160104,2026-05-16,01,4R,daily,68.87,24.75,48.54,9.94,52.16,16.09,50.0,3.12,50.0,3.24,57.15,51.12,18.37,50.49,10.34,35.41,10.93,50.0,3.12,50.0,3.24,46.0,50.98,18.32,42.66,8.73,49.66,15.32,50.0,3.12,50.0,3.24,48.75,47.58,17.1,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,48.83,45.87,16.49,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,48.22,35.02,12.59,48.54,9.94,51.31,15.83,50.0,3.12,50.0,3.24,44.72
202605160105,2026-05-16,01,5R,daily,68.87,24.75,54.41,11.14,50.0,15.43,50.0,3.12,50.0,3.24,57.68,51.12,18.37,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,48.9,50.98,18.32,56.37,11.54,34.88,10.76,50.0,3.12,50.0,3.24,46.99,47.58,17.1,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,48.43,45.87,16.49,72.03,14.75,30.81,9.51,50.0,3.12,50.0,3.24,47.11,35.02,12.59,44.62,9.14,50.0,15.43,50.0,3.12,50.0,3.24,43.52
202605160106,2026-05-16,01,6R,daily,68.87,24.75,56.37,11.54,46.77,14.43,50.0,3.12,50.0,3.24,57.09,51.12,18.37,44.62,9.14,60.63,18.71,50.0,3.12,50.0,3.24,52.58,50.98,18.32,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,49.65,47.58,17.1,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,47.63,45.87,16.49,50.49,10.34,64.97,20.05,50.0,3.12,50.0,3.24,53.24,35.02,12.59,36.79,7.53,60.63,18.71,50.0,3.12,50.0,3.24,45.19
202605160107,2026-05-16,01,7R,daily,68.87,24.75,60.28,12.34,50.58,15.61,50.0,3.12,50.0,3.24,59.07,51.12,18.37,46.58,9.54,47.76,14.74,50.0,3.12,50.0,3.24,49.01,50.98,18.32,56.37,11.54,50.0,15.43,50.0,3.12,50.0,3.24,51.66,47.58,17.1,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,48.43,45.87,16.49,44.62,9.14,55.44,17.11,50.0,3.12,50.0,3.24,49.09,35.02,12.59,46.58,9.54,54.59,16.84,50.0,3.12,50.0,3.24,45.33
202605160108,2026-05-16,01,8R,daily,68.87,24.75,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,56.48,51.12,18.37,42.66,8.73,45.92,14.17,50.0,3.12,50.0,3.24,47.64,50.98,18.32,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,50.05,47.58,17.1,56.37,11.54,44.74,13.8,50.0,3.12,50.0,3.24,48.81,45.87,16.49,52.45,10.74,50.0,15.43,50.0,3.12,50.0,3.24,49.02,35.02,12.59,44.62,9.14,50.0,15.43,50.0,3.12,50.0,3.24,43.52
202605160109,2026-05-16,01,9R,daily,68.87,24.75,52.45,10.74,45.59,14.07,50.0,3.12,50.0,3.24,55.92,51.12,18.37,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,50.1,50.98,18.32,54.41,11.14,50.0,15.43,50.0,3.12,50.0,3.24,51.26,47.58,17.1,42.66,8.73,49.66,15.32,50.0,3.12,50.0,3.24,47.53,45.87,16.49,46.58,9.54,48.22,14.88,50.0,3.12,50.0,3.24,47.27,35.02,12.59,30.91,6.33,34.1,10.52,50.0,3.12,50.0,3.24,35.8
202605160110,2026-05-16,01,10R,daily,68.87,24.75,44.62,9.14,47.76,14.74,50.0,3.12,50.0,3.24,54.99,51.12,18.37,56.37,11.54,46.77,14.43,50.0,3.12,50.0,3.24,50.71,50.98,18.32,54.41,11.14,50.0,15.43,50.0,3.12,50.0,3.24,51.26,47.58,17.1,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,48.43,45.87,16.49,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,47.01,35.02,12.59,48.54,9.94,52.16,16.09,50.0,3.12,50.0,3.24,44.98
