レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609201001,2026-09-20,10,01R,08:32,2026-09-20T08:22:24.350924+09:00,18,10,08,06,04,02,01,A1,4295,小坂 尚哉,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5282,中本 大樹,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5345,牧村 俊輝,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5190,大月 遊雅,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5090,生方 靖亜,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4020,川上 清人,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609201002,2026-09-20,10,02R,08:58,2026-09-20T08:48:24.681187+09:00,18,10,08,06,04,02,01,A2,3837,秋山 広一,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,5038,金田 智博,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4315,山崎 昂介,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5133,堀越 雄貴,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3652,森下 勇,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4902,山川 雄大,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609201003,2026-09-20,10,03R,09:24,2026-09-20T09:14:23.937977+09:00,18,10,08,06,04,02,01,A2,4363,大野 芳顕,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5352,西岡 蒼志,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4357,田中 和也,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4197,渥美 卓郎,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4004,山本 浩輔,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5465,直江 健成,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609201004,2026-09-20,10,04R,09:54,2026-09-20T09:44:23.077843+09:00,18,10,08,06,04,02,01,A1,3965,北中 元樹,0.00,18,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4888,金児 隆太,0.00,18,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5366,塩嶋 泰空,0.00,18,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4360,庄司 孝輔,0.00,18,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5167,小川 竜太朗,0.00,18,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,5009,大賀 龍之介,0.00,18,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609201005,2026-09-20,10,05R,10:22,2026-09-20T10:12:25.675052+09:00,18,10,08,06,04,02,01,A2,4210,松村 康太,0.00,24,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,2,B1,4894,原村 拓也,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,B1,3617,竹田 広樹,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A1,4418,茅原 悠紀,0.00,24,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,B1,5344,谷口 丞,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A2,4150,山田 雄太,0.00,24,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2
202609201701,2026-09-20,17,01R,10:40,2026-09-20T10:30:33.227401+09:00,18,10,08,06,04,02,01,A2,4011,堀之内紀代子,9.00,4,01,11,9.25,5,8.75,5,8.25,5,7.75,5,7.25,3,7.00,3,B1,4275,菅野 はやか,3.00,35,00,8,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0,B1,5117,冨名腰 桃奈,7.00,15,01,7,7.75,3,7.25,3,6.75,3,6.25,2,5.75,0,5.50,0,B2,3355,橋谷田 佳織,4.67,25,00,10,6.00,2,5.50,0,5.00,0,4.50,0,4.00,0,3.75,0,B2,5387,戸田 海咲音,2.33,40,00,6,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0,B1,3509,池 千夏,3.33,33,00,9,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0
202609200201,2026-09-20,02,01R,10:47,2026-09-20T10:38:23.007282+09:00,18,10,08,06,04,02,01,B1,5322,根岸 真優,3.67,30,00,8,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B1,4803,飯田 庄吾,3.33,32,00,9,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,B1,4792,杉村 賢也,6.67,14,01,7,7.50,3,7.00,3,6.50,3,6.00,2,5.50,2,5.25,0,B1,3647,伊藤 雄二,5.67,20,00,5,6.75,3,6.25,3,5.75,2,5.25,0,4.75,0,4.50,0,B1,4564,山本 景士郎,2.33,36,00,,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0,B2,5461,板頭 里緒,賞除,--,00,,-21.75,0,-22.25,0,-22.75,0,-23.25,0,-23.75,0,-24.00,0
202609201006,2026-09-20,10,06R,10:49,2026-09-20T10:40:25.962625+09:00,18,10,08,06,04,02,01,B1,3461,渡邊 哲也,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A2,4112,大久保信一郎,0.00,24,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,A1,3333,丸尾 義孝,0.00,24,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,2,B1,5345,牧村 俊輝,4.00,13,01,1,7.00,5,6.00,5,5.00,5,4.00,5,3.00,5,2.50,5,A2,4675,井手 良太,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,B2,5453,久保 翔耶,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0
202609201601,2026-09-20,16,01R,10:50,2026-09-20T10:40:25.962625+09:00,18,10,08,06,04,02,01,A1,4028,田村 隆信,6.20,15,01,8,6.83,5,6.50,5,6.17,3,5.83,3,5.50,3,5.33,2,B1,3982,福田 理,5.00,23,00,,5.83,5,5.50,5,5.17,0,4.83,0,4.50,0,4.33,0,B1,4145,小澤 学,2.00,41,00,,3.33,0,3.00,0,2.67,0,2.33,0,2.00,0,1.83,0,B1,4785,木幡 純也,2.00,41,00,9,3.60,0,3.20,0,2.80,0,2.40,0,2.00,0,1.80,0,B1,5419,櫻井 隼,1.25,44,00,6,3.00,0,2.60,0,2.20,0,1.80,0,1.40,0,1.20,0,B1,5271,杉山 太陽,3.25,36,00,10,4.60,2,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0
202609201702,2026-09-20,17,02R,11:07,2026-09-20T10:58:18.697739+09:00,18,10,08,06,04,02,01,A1,4611,今井 美亜,8.00,7,01,11,8.40,5,8.00,5,7.60,5,7.20,3,6.80,3,6.60,2,B1,5165,小林 愛実,6.67,18,01,12,7.50,3,7.00,3,6.50,2,6.00,2,5.50,0,5.25,0,B1,5287,滝沢 織寧,3.00,35,00,10,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0,A2,4450,平高 奈菜,7.33,11,01,7,8.00,3,7.50,3,7.00,3,6.50,2,6.00,2,5.75,0,B1,5361,植竹 玲奈,4.33,29,00,8,5.75,0,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,B1,5360,高木 茉白,1.33,42,00,9,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0
