レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609151401,2026-09-15,14,01R,08:44,2026-09-15T08:34:18.165873+09:00,18,10,08,06,04,02,01,A1,3304,烏野 賢太,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4110,小澤 和也,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3722,西村 秀樹,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5403,藤山 湧太,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5389,恵良 琴美,0.00,1,01,5,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3578,塩田 雄一,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609151402,2026-09-15,14,02R,09:10,2026-09-15T09:00:53.391063+09:00,18,10,08,06,04,02,01,B1,3701,大西 隆洋,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4142,平野 和明,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4144,石塚 久也,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5370,日隈 茜,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4102,益田 啓司,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5375,庄島 潤成,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609151403,2026-09-15,14,03R,09:36,2026-09-15T09:26:27.049233+09:00,18,10,08,06,04,02,01,A1,4545,岡村 慶太,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3224,栗山 繁洋,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,5289,佃 來紀,0.00,7,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5242,高山 弘斗,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,3327,野長瀬 正孝,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3907,村越 篤,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609151404,2026-09-15,14,04R,10:02,2026-09-15T09:52:24.448305+09:00,18,10,08,06,04,02,01,A2,3885,久田 武,0.00,13,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4348,宮崎 奨,0.00,13,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5341,山道 諄也,0.00,13,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4290,稲田 浩二,0.00,13,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5000,岡本 翔太郎,0.00,13,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5144,中尾 彩香,0.00,13,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609151405,2026-09-15,14,05R,10:28,2026-09-15T10:18:25.282584+09:00,18,10,08,06,04,02,01,A2,3611,岩崎 芳美,0.00,19,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5057,上田 紗奈,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5173,谷口 佳蓮,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5389,恵良 琴美,6.00,7,01,1,8.00,5,7.00,5,6.00,5,5.00,5,4.00,5,3.50,5,B1,5264,登 みひ果,0.00,19,00,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4447,深川 麻奈美,0.00,19,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609151101,2026-09-15,11,01R,10:31,2026-09-15T10:22:26.616070+09:00,18,10,08,06,04,02,01,B1,4116,川田 正人,3.67,33,00,8,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B1,4380,鈴木 峻佑,5.00,26,00,11,6.25,2,5.75,2,5.25,2,4.75,0,4.25,0,4.00,0,B1,3896,上田 洋平,5.67,22,00,,6.75,5,6.25,0,5.75,0,5.25,0,4.75,0,4.50,0,B1,4894,原村 拓也,6.33,16,01,10,7.25,3,6.75,3,6.25,2,5.75,2,5.25,0,5.00,0,B1,4957,竹之内 極,6.33,16,01,5,7.25,3,6.75,3,6.25,2,5.75,2,5.25,0,5.00,0,B1,3441,土屋 太朗,6.67,11,01,9,7.50,3,7.00,3,6.50,3,6.00,2,5.50,2,5.25,0
202609150901,2026-09-15,09,01R,10:34,2026-09-15T10:24:26.597551+09:00,18,10,08,06,04,02,01,A2,3629,浅見 昌克,6.75,13,01,11,7.40,5,7.00,5,6.60,5,6.20,3,5.80,3,5.60,2,B1,3580,水口 由紀,2.00,45,00,8,3.60,0,3.20,0,2.80,0,2.40,0,2.00,0,1.80,0,B1,3211,北川 敏弘,2.25,43,00,7,3.80,0,3.40,0,3.00,0,2.60,0,2.20,0,2.00,0,B2,3901,松田 憲幸,3.25,36,00,6,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0,B1,4423,坂口 貴彦,5.80,18,01,,6.50,5,6.17,5,5.83,5,5.50,0,5.17,0,5.00,0,B1,4349,犬童 千秋,5.50,20,00,10,6.40,3,6.00,3,5.60,2,5.20,2,4.80,0,4.60,0
202609151801,2026-09-15,18,01R,10:38,2026-09-15T10:28:25.778177+09:00,18,10,08,06,04,02,01,A1,5015,高橋 竜矢,4.00,36,00,6,5.20,2,4.80,0,4.40,0,4.00,0,3.60,0,3.40,0,A1,4361,柳生 泰二,6.00,15,01,,6.67,5,6.33,5,6.00,5,5.67,0,5.33,0,5.17,0,A1,4537,渡邉 和将,4.25,34,00,9,5.40,2,5.00,0,4.60,0,4.20,0,3.80,0,3.60,0,A1,4448,青木 玄太,5.00,29,00,7,6.00,3,5.60,2,5.20,2,4.80,0,4.40,0,4.20,0,A1,4445,宮地 元輝,5.25,28,00,8,6.20,3,5.80,2,5.40,2,5.00,0,4.60,0,4.40,0,A1,4831,羽野 直也,6.00,15,01,12,6.80,3,6.40,3,6.00,3,5.60,2,5.20,2,5.00,0
202609150801,2026-09-15,08,01R,10:43,2026-09-15T10:34:22.538952+09:00,18,10,08,06,04,02,01,A2,5155,内山 七海,5.40,23,00,11,6.17,3,5.83,2,5.50,2,5.17,2,4.83,0,4.67,0,B1,4534,坂 咲友理,5.80,20,00,6,6.50,3,6.17,3,5.83,2,5.50,2,5.17,0,5.00,0,B1,5324,畑田 希咲,1.50,36,00,7,3.20,0,2.80,0,2.40,0,2.00,0,1.60,0,1.40,0,B1,4909,薮内 瑞希,7.40,9,01,9,7.83,5,7.50,5,7.17,5,6.83,5,6.50,3,6.33,3,B1,4897,深見 亜由美,3.80,29,00,10,4.83,0,4.50,0,4.17,0,3.83,0,3.50,0,3.33,0,B1,5365,石村 日奈那,0.60,39,00,8,2.17,0,1.83,0,1.50,0,1.17,0,0.83,0,0.67,0
202609150401,2026-09-15,04,01R,10:55,2026-09-15T10:46:24.973292+09:00,18,10,08,06,04,02,01,B1,5105,富田 恕生,1.00,43,00,11,5.50,2,4.50,2,3.50,2,2.50,0,1.50,0,1.00,0,B1,3105,内山 文典,2.00,37,00,7,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,A2,5004,河野 主樹,7.00,14,01,10,8.50,5,7.50,3,6.50,3,5.50,2,4.50,2,4.00,2,B2,5424,熊倉 幹太,1.00,43,00,,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,3564,桑原 啓,1.00,43,00,8,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,3904,森 貴洋,10.00,4,01,6,10.00,5,9.00,5,8.00,3,7.00,3,6.00,3,5.50,2
202609151102,2026-09-15,11,02R,10:58,2026-09-15T10:48:22.975773+09:00,18,10,08,06,04,02,01,A2,4974,安井 瑞紀,4.33,27,00,10,5.75,2,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,B1,4183,宇野 弥生,1.00,39,00,9,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0,B1,3518,倉田 郁美,5.67,22,00,8,6.75,3,6.25,2,5.75,2,5.25,0,4.75,0,4.50,0,B1,4947,間庭 菜摘,3.33,34,00,6,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A2,3435,寺田 千恵,7.67,8,01,12,8.25,5,7.75,5,7.25,5,6.75,3,6.25,2,6.00,2,B2,5410,今泉 澪,1.00,39,00,7,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0
202609151406,2026-09-15,14,06R,11:00,2026-09-15T10:50:27.957780+09:00,18,10,08,06,04,02,01,B1,3790,佐口 達也,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A1,3612,馬袋 義則,0.00,30,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2,A2,4906,鈴木 雅希,0.00,30,00,10,10.00,5,8.00,5,6.00,3,4.00,3,2.00,2,1.00,2,B1,4110,小澤 和也,2.00,21,00,1,6.00,5,5.00,5,4.00,5,3.00,0,2.00,0,1.50,0,A2,4522,古澤 光紀,0.00,30,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,B2,5471,田中 結,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0
202609150902,2026-09-15,09,02R,11:03,2026-09-15T10:54:25.357916+09:00,18,10,08,06,04,02,01,B1,3567,吉岡 誠,1.20,47,00,,2.67,0,2.33,0,2.00,0,1.67,0,1.33,0,1.17,0,B1,3268,森 竜也,3.00,39,00,,4.17,0,3.83,0,3.50,0,3.17,0,2.83,0,2.67,0,B1,4106,坂井 康嗣,1.50,46,00,8,3.20,0,2.80,0,2.40,0,2.00,0,1.60,0,1.40,0,B1,3448,高山 秀雄,5.00,24,00,,5.83,5,5.50,0,5.17,0,4.83,0,4.50,0,4.33,0,B2,5327,西田 和加,2.25,44,00,9,3.80,0,3.40,0,3.00,0,2.60,0,2.20,0,2.00,0,B1,3973,崎 利仁,3.25,37,00,7,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0
202609151802,2026-09-15,18,02R,11:08,2026-09-15T10:58:24.861909+09:00,18,10,08,06,04,02,01,A1,5112,砂長 知輝,賞除,--,00,10,-13.40,0,-13.80,0,-14.20,0,-14.60,0,-15.00,0,-15.20,0,A1,4739,中村 晃朋,5.75,21,00,11,6.60,3,6.20,3,5.80,2,5.40,2,5.00,0,4.80,0,A1,4074,柳沢 一,3.25,41,00,,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0,A1,4397,西村 拓也,4.50,33,00,8,5.60,2,5.20,2,4.80,0,4.40,0,4.00,0,3.80,0,A1,3960,菊地 孝平,3.50,39,00,9,4.80,0,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,A1,3942,寺田 祥,4.50,33,00,7,5.60,2,5.20,2,4.80,0,4.40,0,4.00,0,3.80,0
202609150802,2026-09-15,08,02R,11:14,2026-09-15T11:04:19.940237+09:00,18,10,08,06,04,02,01,B1,4479,矢野 真梨菜,5.20,25,00,12,6.00,2,5.67,2,5.33,0,5.00,0,4.67,0,4.50,0,A1,4208,三浦 永理,7.80,8,01,11,8.17,5,7.83,5,7.50,5,7.17,5,6.83,5,6.67,3,A2,4964,土屋 南,9.20,3,01,10,9.33,5,9.00,5,8.67,5,8.33,5,8.00,5,7.83,5,B2,5438,星田 夢結,1.60,35,00,6,3.00,0,2.67,0,2.33,0,2.00,0,1.67,0,1.50,0,B1,4045,佐々木 裕美,5.20,25,00,9,6.00,2,5.67,2,5.33,0,5.00,0,4.67,0,4.50,0,B2,5347,井澤 聖奈,1.60,35,00,7,3.00,0,2.67,0,2.33,0,2.00,0,1.67,0,1.50,0
202609150402,2026-09-15,04,02R,11:24,2026-09-15T11:14:23.867880+09:00,18,10,08,06,04,02,01,B1,4422,永井 亮次,2.00,39,00,7,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,5031,渡辺 空依,6.50,17,01,,7.67,5,7.00,5,6.33,5,5.67,0,5.00,0,4.67,0,A2,3800,牧 宏次,5.00,29,00,10,7.50,3,6.50,3,5.50,2,4.50,2,3.50,2,3.00,0,B1,3857,阿波 勝哉,4.00,33,00,12,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,A1,3439,大平 誉史明,5.50,23,00,9,7.00,3,6.33,3,5.67,2,5.00,2,4.33,2,4.00,0,B1,4367,山口 修路,2.00,39,00,,4.67,0,4.00,0,3.33,0,2.67,0,2.00,0,1.67,0
202609151103,2026-09-15,11,03R,11:28,2026-09-15T11:18:27.006258+09:00,18,10,08,06,04,02,01,B1,3454,井川 大作,4.33,29,00,7,5.75,2,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,B1,4747,山戸 信二,1.00,40,00,,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0,A2,4124,池田 雄一,7.67,8,01,9,8.25,5,7.75,5,7.25,3,6.75,3,6.25,2,6.00,2,A2,3905,天野 友和,6.33,17,01,8,7.25,3,6.75,3,6.25,2,5.75,2,5.25,0,5.00,0,B1,5011,高木 圭大,2.67,36,00,,4.50,0,4.00,0,3.50,0,3.00,0,2.50,0,2.25,0,A1,3961,谷村 一哉,10.00,1,01,11,10.00,5,9.50,5,9.00,5,8.50,5,8.00,5,7.75,5
202609151407,2026-09-15,14,07R,11:31,2026-09-15T11:22:19.503892+09:00,18,10,08,06,04,02,01,B1,4625,渡邊 裕貴,0.00,35,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A2,4356,長岡 良也,0.00,35,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,A1,4737,竹井 貴史,0.00,35,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2,B1,5375,庄島 潤成,2.00,25,00,2,6.00,5,5.00,5,4.00,5,3.00,0,2.00,0,1.50,0,A2,4550,石岡 将太,0.00,35,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,5242,高山 弘斗,2.00,25,00,3,6.00,5,5.00,5,4.00,5,3.00,0,2.00,0,1.50,0
