レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202606202101,2026-06-20,21,01R,08:32,2026-06-20T08:38:31.241306+09:00,1,130,1,100,4,170,,,1-4,680,3,1=4,660,4,1=4,300,4,1=3,150,2,3=4,810,10,1-4-3,3500,18,1=3=4,1240,8
202606201801,2026-06-20,18,01R,08:44,2026-06-20T08:52:17.435680+09:00,1,110,1,100,2,160,,,1-2,320,1,1=2,260,1,1=2,150,2,1=3,240,4,2=3,620,9,1-2-3,710,1,1=2=3,370,1
202606202102,2026-06-20,21,02R,08:58,2026-06-20T09:06:26.685783+09:00,4,230,4,160,3,180,,,4-3,2320,10,3=4,980,6,3=4,250,6,1=4,110,2,1=3,110,1,4-3-1,5220,21,1=3=4,340,2
202606201802,2026-06-20,18,02R,09:10,2026-06-20T09:18:22.096457+09:00,1,130,1,110,2,120,,,1-2,230,1,1=2,260,1,1=2,130,1,1=5,210,3,2=5,290,4,1-2-5,830,2,1=2=5,440,2
202606202103,2026-06-20,21,03R,09:24,2026-06-20T09:32:22.784410+09:00,1,190,1,100,3,120,,,1-3,280,1,1=3,210,1,1=3,130,1,1=2,230,3,2=3,480,8,1-3-2,810,2,1=2=3,320,2
202606201803,2026-06-20,18,03R,09:36,2026-06-20T09:44:30.109913+09:00,2,510,2,140,1,100,,,2-1,1190,4,1=2,140,1,1=2,130,1,2=3,300,7,1=3,170,2,2-1-3,3470,13,1=2=3,300,1
202606202104,2026-06-20,21,04R,09:50,2026-06-20T09:58:27.541421+09:00,3,1300,3,500,4,730,,,3-4,7510,13,3=4,6140,9,3=4,230,5,2=3,300,6,2=4,460,7,3-4-2,54960,52,2=3=4,5830,11
202606201804,2026-06-20,18,04R,10:02,2026-06-20T10:10:25.051456+09:00,2,360,2,250,4,720,,,2-4,10590,18,2=4,6330,7,2=4,560,11,1=2,140,1,1=4,260,4,2-4-1,29220,42,1=2=4,590,3
202606202105,2026-06-20,21,05R,10:18,2026-06-20T10:26:25.032131+09:00,1,170,1,160,2,560,,,1-2,1600,5,1=2,920,4,1=2,400,6,1=5,290,4,2=5,830,14,1-2-5,5840,20,1=2=5,2170,9
202606201101,2026-06-20,11,01R,10:31,2026-06-20T10:38:28.600254+09:00,1,190,1,110,5,200,,,1-5,570,3,1=5,340,1,1=5,170,2,1=2,110,1,2=5,380,7,1-5-2,1500,6,1=2=5,440,2
202606201805,2026-06-20,18,05R,10:30,2026-06-20T10:38:28.600254+09:00,1,150,1,230,3,300,,,1-3,470,1,1=3,340,1,1=3,150,1,1=2,160,2,2=3,470,10,1-3-2,1450,4,1=2=3,470,2
202606201301,2026-06-20,13,01R,10:36,2026-06-20T10:44:25.280388+09:00,1,210,1,290,4,660,,,1-4,3430,9,1=4,1580,7,1=4,390,6,1=6,500,8,4=6,740,12,1-4-6,9850,34,1=4=6,4360,14
202606200901,2026-06-20,09,01R,10:39,2026-06-20T10:48:28.113016+09:00,2,2270,2,210,1,170,,,2-1,3620,9,1=2,270,1,1=2,150,1,2=5,720,11,1=5,230,4,2-1-5,16070,35,1=2=5,610,3
202606201701,2026-06-20,17,01R,10:45,2026-06-20T10:52:24.200858+09:00,2,1000,2,220,1,100,,,2-1,4990,10,1=2,790,3,1=2,160,1,2=4,250,6,1=4,170,3,2-1-4,12910,29,1=2=4,340,2
202606200201,2026-06-20,02,01R,10:47,2026-06-20T10:56:24.423541+09:00,1,240,1,100,4,130,,,1-4,640,3,1=4,370,2,1=4,100,1,1=3,110,2,3=4,140,3,1-4-3,1020,2,1=3=4,190,1
202606202106,2026-06-20,21,06R,10:50,2026-06-20T10:56:24.423541+09:00,3,360,3,180,1,150,,,3-1,1300,6,1=3,380,2,1=3,220,3,3=4,400,7,1=4,350,6,3-1-4,4590,17,1=3=4,1030,6
202606201102,2026-06-20,11,02R,10:58,2026-06-20T11:06:21.688602+09:00,1,110,1,100,3,190,,,1-3,410,2,1=3,180,1,1=3,120,2,1=4,120,3,3=4,110,1,1-3-4,530,1,1=3=4,190,1
202606201806,2026-06-20,18,06R,11:00,2026-06-20T11:08:26.670208+09:00,2,120,2,120,3,180,,,2-3,370,1,2=3,400,2,2=3,190,2,2=4,300,4,3=4,900,11,2-3-4,2130,7,2=3=4,1180,6
202606200902,2026-06-20,09,02R,11:07,2026-06-20T11:16:24.828541+09:00,2,500,2,190,1,110,,,2-1,1050,4,1=2,210,1,1=2,170,1,2=3,340,6,1=3,170,1,2-1-3,3150,11,1=2=3,380,2
202606201302,2026-06-20,13,02R,11:05,2026-06-20T11:16:24.828541+09:00,2,280,2,160,4,370,,,2-4,1290,7,2=4,1210,5,2=4,310,4,1=2,160,1,1=4,310,4,2-4-1,4710,19,1=2=4,590,2
202606201702,2026-06-20,17,02R,11:14,2026-06-20T11:20:33.093726+09:00,4,350,4,280,2,140,,,4-2,1330,6,2=4,710,5,2=4,180,2,4=5,210,3,2=5,150,1,4-2-5,2410,6,2=4=5,370,1
202606200202,2026-06-20,02,02R,11:16,2026-06-20T11:24:22.588086+09:00,2,180,2,120,1,100,,,2-1,580,3,1=2,420,2,1=2,140,2,2=3,130,1,1=3,360,9,2-1-3,1220,4,1=2=3,380,2
202606202107,2026-06-20,21,07R,11:20,2026-06-20T11:28:24.109567+09:00,2,290,2,130,1,140,,,2-1,800,4,1=2,160,1,1=2,150,2,2=6,510,6,1=6,900,10,2-1-6,6650,26,1=2=6,1810,6
202606201103,2026-06-20,11,03R,11:25,2026-06-20T11:34:27.952480+09:00,2,160,2,220,3,380,,,2-3,1780,8,2=3,1410,5,2=3,320,6,1=2,210,3,1=3,250,4,2-3-1,3370,14,1=2=3,260,2
202606201303,2026-06-20,13,03R,11:29,2026-06-20T11:38:26.792554+09:00,2,200,2,130,1,150,,,2-1,280,1,1=2,160,1,1=2,100,1,2=5,170,2,1=5,210,3,2-1-5,1090,1,1=2=5,480,1
202606200501,2026-06-20,05,01R,11:30,2026-06-20T11:40:23.174292+09:00,2,160,2,120,3,120,,,2-3,340,1,2=3,170,1,2=3,140,1,1=2,270,4,1=3,430,9,2-3-1,2360,7,1=2=3,590,3
202606201807,2026-06-20,18,07R,11:31,2026-06-20T11:40:23.174292+09:00,2,840,2,200,5,360,,,2-5,3300,8,2=5,1010,5,2=5,390,6,2=6,2810,15,5=6,750,10,2-5-6,20970,51,2=5=6,7420,14
202606200601,2026-06-20,06,01R,11:33,2026-06-20T11:42:28.156048+09:00,1,100,1,100,2,130,,,1-2,370,2,1=2,290,2,1=2,140,2,1=3,120,1,2=3,210,3,1-2-3,560,1,1=2=3,320,1
202606200903,2026-06-20,09,03R,11:36,2026-06-20T11:46:24.937586+09:00,1,180,1,100,4,150,,,1-4,410,1,1=4,400,3,1=4,110,3,1=5,100,1,4=5,110,2,1-4-5,640,1,1=4=5,180,1
202606200203,2026-06-20,02,03R,11:45,2026-06-20T11:52:22.799138+09:00,4,240,4,100,3,140,,,4-3,810,5,3=4,370,2,3=4,140,1,4=5,210,4,3=5,240,5,4-3-5,1670,6,3=4=5,470,2
202606201703,2026-06-20,17,03R,11:43,2026-06-20T11:52:22.799138+09:00,4,260,4,270,3,630,,,4-3,3230,13,3=4,1530,7,3=4,530,5,2=4,780,10,2=3,1290,13,4-3-2,21890,70,2=3=4,3660,14
202606202108,2026-06-20,21,08R,11:50,2026-06-20T11:56:23.572921+09:00,1,470,1,190,2,150,,,1-2,1310,9,1=2,530,2,1=2,260,4,1=4,300,5,2=4,190,2,1-2-4,2220,10,1=2=4,360,2
202606201104,2026-06-20,11,04R,11:52,2026-06-20T12:02:25.984929+09:00,4,1250,4,210,5,150,,,4-5,3500,11,4=5,1340,6,4=5,340,7,1=4,320,6,1=5,160,1,4-5-1,5320,20,1=4=5,630,3
202606200401,2026-06-20,04,01R,11:55,2026-06-20T12:04:27.650274+09:00,1,460,1,670,4,440,,,1-4,2110,9,1=4,870,4,1=4,230,4,1=3,150,1,3=4,150,2,1-4-3,2640,12,1=3=4,270,1
202606200602,2026-06-20,06,02R,11:58,2026-06-20T12:06:21.171478+09:00,2,240,2,100,5,100,,,2-5,390,1,2=5,470,2,2=5,150,3,1=2,100,1,1=5,200,5,2-5-1,1220,3,1=2=5,200,1
202606201304,2026-06-20,13,04R,12:00,2026-06-20T12:10:22.780096+09:00,2,240,2,140,6,300,,,2-6,960,3,2=6,720,2,2=6,190,2,2=4,330,4,4=6,680,12,2-6-4,4500,12,2=4=6,1960,5
202606201808,2026-06-20,18,08R,12:02,2026-06-20T12:10:22.780096+09:00,2,930,2,270,5,1320,,,2-5,11700,23,2=5,9240,14,2=5,880,11,2=6,240,3,5=6,1200,13,2-5-6,27210,55,2=5=6,5520,15
202606200502,2026-06-20,05,02R,12:05,2026-06-20T12:16:27.182658+09:00,1,150,1,100,4,170,,,1-4,670,3,1=4,820,2,1=4,200,3,1=2,140,1,2=4,190,2,1-4-2,1850,7,1=2=4,310,1
202606200904,2026-06-20,09,04R,12:08,2026-06-20T12:18:30.236704+09:00,1,170,1,110,4,130,,,1-4,290,1,1=4,180,1,1=4,200,2,1=6,460,7,4=6,510,9,1-4-6,3190,9,1=4=6,1250,4
202606200204,2026-06-20,02,04R,12:14,2026-06-20T12:22:20.382875+09:00,4,760,4,350,3,170,,,4-3,2670,14,3=4,1070,5,3=4,250,3,4=5,460,9,3=5,440,8,4-3-5,8580,34,3=4=5,1320,8
202606201704,2026-06-20,17,04R,12:12,2026-06-20T12:22:20.382875+09:00,1,290,1,130,3,180,,,1-3,480,2,1=3,180,1,1=3,150,1,1=4,200,3,3=4,190,2,1-3-4,930,2,1=3=4,360,1
202606202109,2026-06-20,21,09R,12:20,2026-06-20T12:28:28.870964+09:00,1,240,1,100,5,330,,,1-5,1790,6,1=5,1750,5,1=5,390,5,1=4,130,1,4=5,480,9,1-5-4,10030,30,1=4=5,2000,7
202606201105,2026-06-20,11,05R,12:22,2026-06-20T12:30:28.218940+09:00,4,6860,4,750,3,130,,,4-3,5300,14,3=4,1410,5,3=4,490,7,4=5,880,10,3=5,210,3,4-3-5,17190,39,3=4=5,840,4
202606200402,2026-06-20,04,02R,12:24,2026-06-20T12:32:29.921075+09:00,1,110,1,100,2,150,,,1-2,330,2,1=2,280,2,1=2,170,3,1=3,140,1,2=3,250,6,1-2-3,520,1,1=2=3,290,1
202606200603,2026-06-20,06,03R,12:28,2026-06-20T12:38:29.213297+09:00,1,410,1,120,6,130,,,1-6,2260,10,1=6,620,4,1=6,210,3,1=4,490,9,4=6,340,6,1-6-4,18530,52,1=4=6,3930,9
