レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202607071001,2026-07-07,10,01R,08:32,2026-07-07T08:22:17.885610+09:00,3,一周,まわり足,直線,佐々木 康幸,37.17,5.52,6.77,信濃 由行,38.2,5.93,6.8,橋口 真樹,37.53,5.78,6.68,飯山 晃三,38.1,5.9,6.8,桑原 啓,37.63,5.68,6.8,富永 正人,37.08,5.43,6.7
202607071801,2026-07-07,18,01R,08:44,2026-07-07T08:34:21.051819+09:00,2,一周,まわり足,,林 美憲,38.02,11.84,,上之 晃弘,37.84,11.78,,吉田 光,38.36,12.03,,谷川 将太,37.7,11.83,,牟田 奨太,38.39,12.05,,山口 隼人,38.46,12.21,
202607071002,2026-07-07,10,02R,08:58,2026-07-07T08:48:25.144825+09:00,3,一周,まわり足,直線,村越 篤,37.9,5.78,6.85,仲口 博崇,37.8,5.93,6.7,中嶋 誠一郎,37.55,5.68,6.8,西田 靖,38.07,5.58,6.85,佐々木 英樹,38.35,5.85,6.82,濱崎 誠,37.67,5.7,6.73
202607071802,2026-07-07,18,02R,09:10,2026-07-07T09:00:38.769841+09:00,2,一周,まわり足,,馬袋 義則,37.39,11.7,,尾形 栄治,38.31,11.82,,竹之内 極,37.85,11.75,,真庭 明志,38.0,11.81,,江本 真治,37.81,11.78,,松田 憲幸,38.14,11.77,
202607071003,2026-07-07,10,03R,09:24,2026-07-07T09:14:28.578178+09:00,3,一周,まわり足,直線,室田 泰史,37.78,5.92,6.73,長野 道臣,37.65,5.83,6.77,山本 修一,37.38,5.72,6.7,吉原 聖人,37.67,5.65,6.7,森林 太,38.05,6.12,6.78,岡部 哲,38.03,5.85,6.88
202607071803,2026-07-07,18,03R,09:36,2026-07-07T09:26:19.956302+09:00,2,一周,まわり足,,三苫 晃幸,37.56,11.75,,川田 正人,38.31,11.89,,原田 幸哉,37.62,11.73,,伏田 裕隆,37.98,11.91,,富永 夏哉人,38.29,12.08,,吉田 一郎,38.35,11.88,
202607071004,2026-07-07,10,04R,09:50,2026-07-07T09:40:22.790555+09:00,3,一周,まわり足,直線,山一 鉄也,36.87,5.6,6.65,津留 浩一郎,37.3,5.83,6.68,浦田 信義,37.68,5.78,6.87,一柳 和孝,37.72,5.83,6.75,萩原 秀人,37.1,5.57,6.75,谷 勝幸,38.22,5.93,6.83
202607071804,2026-07-07,18,04R,10:02,2026-07-07T09:52:25.883863+09:00,2,一周,まわり足,,徳増 秀樹,38.2,11.82,,松村 康太,38.48,12.02,,梶原 正,38.59,12.03,,片岡 秀樹,38.34,11.82,,山崎 昂介,38.0,11.99,,森 照夫,38.07,11.98,
202607071005,2026-07-07,10,05R,10:18,2026-07-07T10:08:26.708854+09:00,3,一周,まわり足,直線,高橋 勲,37.17,5.38,6.77,武田 光史,37.45,5.55,6.75,宮地 博士,37.45,5.68,6.77,樋口 範政,37.5,5.8,6.72,柳瀬 興志,37.15,5.57,6.77,山本 兼士,38.0,6.05,6.7
202607071805,2026-07-07,18,05R,10:30,2026-07-07T10:20:23.436483+09:00,2,一周,まわり足,,山田 亮太,38.01,11.76,,岡部 浩,38.16,11.9,,田邉 亮蔵,37.89,11.83,,大場 広孝,38.34,11.73,,藤田 浩人,38.3,11.96,,吉田 光,38.98,12.21,
202607071101,2026-07-07,11,01R,10:33,2026-07-07T10:24:20.303451+09:00,3,一周,まわり足,直線,藤堂 里香,37.4,5.77,8.13,永田 楽,37.67,6.1,7.83,池田 紫乃,38.4,6.27,7.97,佐々木 裕美,38.1,6.17,7.87,龍田 真白,37.91,6.5,8.07,井上 遥妃,38.0,6.37,8.13
202607071301,2026-07-07,13,01R,10:35,2026-07-07T10:26:30.043816+09:00,2,一周,まわり足,,向所 浩二,36.67,11.23,,中澤 宏奈,37.75,11.94,,島川 光男,37.32,11.62,,吉永 泰弘,37.61,11.7,,堤 啓輔,37.66,11.75,,塩崎 優司,37.89,11.93,
202607070801,2026-07-07,08,01R,10:40,2026-07-07T10:30:26.160998+09:00,3,一周,まわり足,直線,角 ひとみ,37.53,5.65,7.22,飯塚 響,37.57,5.93,7.15,井上 未都,37.15,6.0,7.08,高橋 涼夏,37.67,5.86,7.29,中里 優子,38.44,5.94,7.34,谷島 咲希,37.9,6.07,7.12
202607070201,2026-07-07,02,01R,10:45,2026-07-07T10:36:18.936896+09:00,3,一周,まわり足,直線,丸野 一樹,36.33,5.6,6.83,西橋 奈未,36.89,5.33,7.07,佐竹 友樹,37.16,5.57,7.0,大池 佑来,37.05,5.55,7.03,大峯 豊,36.88,5.53,7.11,池永 太,37.7,6.7,6.93
202607071006,2026-07-07,10,06R,10:47,2026-07-07T10:38:23.534232+09:00,3,一周,まわり足,直線,池本 輝明,37.22,5.68,6.73,福田 雅一,37.82,6.12,6.77,廣中 良一,37.67,5.82,6.77,信濃 由行,38.22,5.82,6.88,三角 哲男,37.18,5.67,6.7,中島 友和,37.58,5.78,6.8
202607071302,2026-07-07,13,02R,10:58,2026-07-07T10:48:21.759119+09:00,2,一周,まわり足,,幸田 智裕,36.89,11.46,,渡邊 雄一郎,37.04,11.47,,橋本 明,37.32,11.53,,関野 文,37.74,11.72,,富田 恕生,37.41,11.66,,山川 雄大,37.48,11.8,
202607071806,2026-07-07,18,06R,11:00,2026-07-07T10:50:21.994859+09:00,2,一周,まわり足,,小林 孝彰,37.58,11.64,,谷川 将太,37.93,11.81,,尾崎 雄二,37.79,11.74,,表 憲一,38.3,11.92,,馬袋 義則,37.74,11.81,,高橋 二朗,37.85,11.91,
202607071102,2026-07-07,11,02R,11:02,2026-07-07T10:52:24.365968+09:00,3,一周,まわり足,直線,喜多須 杏奈,37.18,6.2,8.13,小林 愛実,38.0,6.03,7.97,中曽 瑠華,37.97,6.27,8.0,香川 素子,38.07,6.13,8.0,海野 ゆかり,38.56,6.37,8.03,根岸 真優,38.05,6.25,7.97
