レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202607182101,2026-07-18,21,01R,08:32,2026-07-18T08:22:19.482655+09:00,3,一周,まわり足,直線,浜野 孝志,36.42,7.82,7.74,松本 一毅,37.62,8.26,7.81,富永 大一,37.29,8.14,7.78,内山 峻輔,37.22,7.98,7.86,犬童 千秋,37.81,8.22,7.88,芹澤 克彦,37.27,8.0,7.87
202607181001,2026-07-18,10,01R,08:39,2026-07-18T08:30:26.611968+09:00,3,一周,まわり足,直線,木田 峰由季,37.72,5.63,6.8,赤峰 和也,38.0,5.85,6.83,泉 具巳,37.95,5.77,6.88,加藤 高史,37.93,6.0,6.8,坂井 滉哉,38.45,5.97,6.8,中野 夢斗,38.27,5.68,6.92
202607181801,2026-07-18,18,01R,08:46,2026-07-18T08:36:19.373245+09:00,2,一周,まわり足,,作間 章,37.84,11.8,,林 恵祐,38.46,11.99,,大澤 大夢,38.49,12.16,,丹下 健,38.74,12.12,,小川 晃司,37.99,11.89,,小林 基樹,38.91,12.2,
202607182102,2026-07-18,21,02R,08:58,2026-07-18T08:48:22.745887+09:00,3,一周,まわり足,直線,伊藤 将吉,36.99,7.74,7.81,谷口 丞,36.95,8.04,7.77,藤田 美代,37.54,7.97,7.84,田中 信一郎,37.06,7.76,7.76,淺田 千亜希,38.38,8.07,7.85,西原 明生,37.81,7.98,7.91
202607181002,2026-07-18,10,02R,09:05,2026-07-18T08:56:21.610600+09:00,3,一周,まわり足,直線,武富 智亮,38.05,5.82,6.85,仲谷 颯仁,37.62,5.78,6.78,澤 大介,37.52,5.78,6.75,菅沼 佳昭,37.63,5.83,6.68,関口 智久,37.97,5.67,6.83,山崎 昂介,38.4,5.88,6.83
202607181802,2026-07-18,18,02R,09:12,2026-07-18T09:02:18.390684+09:00,2,一周,まわり足,,秦 英悟,37.46,11.66,,佐々木 和伸,37.79,11.88,,木村 浩士,38.51,12.02,,渡邉 睦広,38.33,11.79,,伊藤 啓三,38.48,12.24,,小畑 実成,38.6,12.22,
202607182103,2026-07-18,21,03R,09:24,2026-07-18T09:14:26.178962+09:00,3,一周,まわり足,直線,水摩 敦,37.4,8.05,7.77,安部 慎一,37.65,8.12,7.87,三浦 敬太,37.16,7.89,7.79,明石 正之,37.29,7.91,7.81,中辻 博訓,37.1,7.85,7.83,眞田 英二,37.65,8.15,7.83
202607181003,2026-07-18,10,03R,09:31,2026-07-18T09:22:21.415657+09:00,3,一周,まわり足,直線,片岡 雅裕,37.45,5.58,6.75,萩原 丈太朗,38.13,5.83,6.8,市橋 卓士,38.37,5.92,6.9,加藤 政彦,38.23,5.8,6.83,向井田 直弥,38.9,6.12,6.88,河上 年昭,38.57,5.9,6.87
202607181803,2026-07-18,18,03R,09:38,2026-07-18T09:28:23.772914+09:00,2,一周,まわり足,,東本 勝利,37.44,11.52,,井上 慧人,38.36,12.05,,長畑 友輔,38.52,11.89,,石川 諒,38.09,11.85,,藤岡 俊介,37.95,11.99,,出口 飛龍,38.41,11.9,
202607182104,2026-07-18,21,04R,09:50,2026-07-18T09:40:21.540701+09:00,3,一周,まわり足,直線,寺田 祥,36.96,7.98,7.83,木山 和幸,37.71,8.12,7.87,土山 卓也,37.31,8.12,7.84,松本 博昭,37.79,8.46,7.86,中澤 宏奈,37.97,8.5,7.86,原田 雄次,37.98,8.57,7.86
202607181004,2026-07-18,10,04R,09:57,2026-07-18T09:48:19.599963+09:00,3,一周,まわり足,直線,岩崎 正哉,38.32,5.6,6.82,大谷 健太,37.98,5.77,6.83,川上 清人,38.18,5.65,6.87,坂口 周,38.68,5.68,6.85,松田 憲幸,38.27,5.87,6.82,相原 利章,38.07,5.68,6.83
202607181804,2026-07-18,18,04R,10:04,2026-07-18T09:54:22.207625+09:00,2,一周,まわり足,,石塚 久也,37.67,11.84,,笠原 亮,38.45,12.03,,吉永 浩則,38.88,12.26,,藤原 駿,38.17,12.04,,坂口 貴彦,38.58,12.05,,松下 誉士,38.27,12.07,
202607182105,2026-07-18,21,05R,10:16,2026-07-18T10:06:23.629834+09:00,3,一周,まわり足,直線,河野 大,36.82,7.7,7.76,高橋 英之,37.28,7.89,7.86,仲本 舜,37.68,8.35,7.79,岡部 貴司,37.97,8.35,7.88,永井 聖美,37.64,8.36,7.83,高野 哲史,37.1,7.91,7.81
202607181005,2026-07-18,10,05R,10:23,2026-07-18T10:14:59.811632+09:00,3,一周,まわり足,直線,是澤 孝宏,37.77,5.85,6.8,島田 一生,37.3,5.63,6.75,秋田 健太郎,38.95,5.97,6.92,井口 佳典,37.67,5.77,6.77,森 悠稀,38.32,6.02,6.83,内田 壮,37.83,5.65,6.83
202607181805,2026-07-18,18,05R,10:32,2026-07-18T10:22:25.868515+09:00,2,一周,まわり足,,牧原 崇,38.03,11.97,,久永 祥平,38.43,11.98,,藤本 佳史,38.45,12.02,,金子 怜央,38.45,12.17,,宮地 秀祈,38.46,12.06,,川原 祐明,38.12,11.95,
