レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201904060101,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,1R,予選,1800,12:04,1,4796,春園功太,27,三重,52.0,A1,5.87,40.54,,,28,35.96134,32.14,3533.0,9,,,,,,,,,,,,,2,4846,佐藤駿介,25,山口,52.0,B1,4.18,23.4,5.39,29.03,25,27.14162,37.78,613.0,7,,,,,,,,,,,,,3,4772,石丸海渡,25,香川,56.0,A1,6.99,55.2,4.94,31.25,73,29.79149,33.74,314.0,1,1,,,,,,,,,,,,4,4756,渡邉昌成,30,静岡,52.0,B1,3.69,18.37,,,43,23.90107,47.65,531.0,5,,,,,,,,,,,,,5,5018,竹下大樹,20,福岡,53.0,B1,1.94,,2.19,,50,24.84114,28.30,264.0,8,,,,,,,,,,,,,6,4966,田川大貴,21,長崎,54.0,B1,4.76,25.4,1.63,,17,38.58131,34.16,5.0,4,4,,,,,,,,,,,
201904060102,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,2R,予選,1800,12:31,1,4824,松井洪弥,26,三重,53.0,A2,5.64,38.05,3.33,22.22,32,33.53101,28.48,264.0,1,2,,,,,,,,,,,,2,4759,今泉友吾,29,東京,51.0,A2,6.81,45.67,5.94,34.38,14,32.05111,31.82,253.0,1,1,,,,,,,,,,,,3,4969,町田洸希,27,長崎,55.0,B2,2.68,6.78,1.23,,39,32.97121,26.14,466.0,8,,,,,,,,,,,,,4,5037,田頭虎親,21,香川,56.0,B2,1.81,2.13,0.86,,47,25.74119,39.87,666.0,6,,,,,,,,,,,,,5,5025,粟田 祥,23,徳島,58.0,B2,1.37,,,,30,24.43164,36.49,6.0,5,6,,,,,,,,,,,,6,4939,宮之原輝,21,東京,50.0,A1,5.51,34.75,6.8,50.0,75,28.21115,32.54,3615.0,1,0,,,,,,,,,,,
201904060103,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,3R,予選,1800,12:58,1,4736,高倉和士,27,福岡,52.0,A1,5.83,37.31,6.78,50.98,16,33.15102,38.13,1114.0,1,2,,,,,,,,,,,,2,4932,新開 航,23,福岡,51.0,B1,5.82,35.58,6.52,57.14,65,30.26104,39.19,345.0,1,1,,,,,,,,,,,,3,4926,吉川貴仁,25,三重,52.0,A2,5.4,34.62,2.56,,18,33.14153,32.19,5.0,1,2,,,,,,,,,,,,4,4988,牟田奨太,21,静岡,56.0,B1,2.43,5.88,,,67,28.13103,38.24,646.0,7,,,,,,,,,,,,,5,4757,山田祐也,29,徳島,52.0,A1,6.93,54.55,5.92,41.67,49,29.55122,25.85,1221.0,8,,,,,,,,,,,,,6,4914,吉田裕平,22,愛知,52.0,A2,6.6,48.45,,,22,26.24109,34.31,5.0,3,2,,,,,,,,,,,
201904060104,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,4R,予選,1800,13:26,1,4948,木場悠介,26,長崎,52.0,B1,4.17,18.97,2.04,,68,31.07157,28.78,553.0,9,,,,,,,,,,,,,2,4863,三浦裕貴,30,東京,54.0,B1,4.18,15.38,,,44,31.67135,32.61,443.0,1,0,,,,,,,,,,,,3,4981,牧山敦也,22,佐賀,52.0,B1,2.58,4.23,2.18,11.76,15,17.59136,26.39,4.0,6,6,,,,,,,,,,,,4,4828,松山将吾,24,滋賀,51.0,A2,5.96,40.83,4.4,30.0,57,32.09127,29.27,1523.0,1,1,,,,,,,,,,,,5,4802,中田達也,25,福岡,51.0,A2,6.0,41.03,4.4,22.5,35,30.67113,33.11,121.0,1,2,,,,,,,,,,,,6,4871,菊池宏志,26,山口,54.0,B1,3.51,16.88,3.35,14.71,62,39.7611,31.08,545.0,8,,,,,,,,,,,,
201904060106,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,6R,予選,1800,14:24,1,4803,飯田庄吾,25,福岡,57.0,B1,3.79,16.67,4.79,22.83,13,37.28118,41.26,2.0,1,2,,,,,,,,,,,,2,4822,百武 翔,26,佐賀,51.0,A2,4.94,25.58,5.64,39.29,27,33.51169,33.57,3.0,2,4,,,,,,,,,,,,3,4866,橋本英一,29,福岡,55.0,B1,4.08,17.86,3.94,17.54,36,31.03124,37.93,134.0,1,1,,,,,,,,,,,,4,4978,山田和佐,24,広島,55.0,B1,3.17,12.12,2.04,,38,23.3113,36.88,566.0,1,0,,,,,,,,,,,,5,4739,中村晃朋,27,香川,51.0,A1,6.2,43.8,8.1,75.0,60,35.60129,42.67,1311.0,1,2,,,,,,,,,,,,6,5037,田頭虎親,21,香川,56.0,B2,1.81,2.13,0.86,,47,25.74119,39.87,666.0,2,,,,,,,,,,,,
201904060107,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,7R,予選,1800,14:54,1,4988,牟田奨太,21,静岡,56.0,B1,2.43,5.88,,,67,28.13103,38.24,646.0,3,,,,,,,,,,,,,2,4832,権藤俊光,32,大阪,53.0,A2,6.39,47.86,5.71,32.26,41,23.2714,37.33,3.0,2,2,,,,,,,,,,,,3,4860,伏見 卓,31,愛知,56.0,B1,3.97,22.73,3.31,18.75,45,27.35159,33.79,3.0,5,6,,,,,,,,,,,,4,4816,村松修二,28,広島,54.0,A1,7.33,63.57,,,55,34.59112,38.13,2421.0,1,2,,,,,,,,,,,,5,5017,澤田尚也,20,滋賀,52.0,B1,4.37,16.51,2.75,,74,30.4316,29.29,4.0,5,6,,,,,,,,,,,,6,4846,佐藤駿介,25,山口,52.0,B1,4.18,23.4,5.39,29.03,25,27.14162,37.78,613.0,1,,,,,,,,,,,,
201904060108,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,8R,予選 進入固定 Ｈ１８０,ｍ電,15:24,1,4757,山田祐也,29,徳島,52.0,A1,6.93,54.55,5.92,41.67,49,29.55122,25.85,1221.0,3,,,,,,,,,,,,,2,4871,菊池宏志,26,山口,54.0,B1,3.51,16.88,3.35,14.71,62,39.7611,31.08,545.0,4,,,,,,,,,,,,,3,4906,鈴木雅希,23,東京,55.0,B1,5.32,37.04,2.14,,21,35.03106,32.28,4.0,5,5,,,,,,,,,,,,4,5018,竹下大樹,20,福岡,53.0,B1,1.94,,2.19,,50,24.84114,28.30,264.0,1,,,,,,,,,,,,,5,4969,町田洸希,27,長崎,55.0,B2,2.68,6.78,1.23,,39,32.97121,26.14,466.0,2,,,,,,,,,,,,,6,5044,渡邉 健,20,東京,55.0,B1,2.96,6.49,,,58,28.75126,29.14,2.0,2,6,,,,,,,,,,,
201904060110,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,10R,特賞,1800,16:25,1,4826,井上一輝,24,大阪,50.0,A2,5.59,39.47,4.11,16.67,54,22.05116,25.76,221.0,5,,,,,,,,,,,,,2,4978,山田和佐,24,広島,55.0,B1,3.17,12.12,2.04,,38,23.3113,36.88,566.0,6,,,,,,,,,,,,,3,4939,宮之原輝,21,東京,50.0,A1,5.51,34.75,6.8,50.0,75,28.21115,32.54,3615.0,2,,,,,,,,,,,,,4,4905,土井祥伍,24,大阪,54.0,B1,3.94,19.23,4.0,14.29,19,37.50168,26.97,4.0,3,1,,,,,,,,,,,,5,4821,妻鳥晋也,27,香川,55.0,A2,5.26,28.89,4.18,18.18,61,36.02167,30.66,2.0,5,4,,,,,,,,,,,,6,4863,三浦裕貴,30,東京,54.0,B1,4.18,15.38,,,44,31.67135,32.61,443.0,4,,,,,,,,,,,,
201904060111,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,11R,特選,1800,16:56,1,4737,竹井貴史,27,福岡,52.0,A1,6.22,46.85,5.93,44.44,26,21.05108,38.96,2133.0,5,,,,,,,,,,,,,2,4866,橋本英一,29,福岡,55.0,B1,4.08,17.86,3.94,17.54,36,31.03124,37.93,134.0,6,,,,,,,,,,,,,3,4828,松山将吾,24,滋賀,51.0,A2,5.96,40.83,4.4,30.0,57,32.09127,29.27,1523.0,4,,,,,,,,,,,,,4,4932,新開 航,23,福岡,51.0,B1,5.82,35.58,6.52,57.14,65,30.26104,39.19,345.0,3,,,,,,,,,,,,,5,4772,石丸海渡,25,香川,56.0,A1,6.99,55.2,4.94,31.25,73,29.79149,33.74,314.0,1,,,,,,,,,,,,,6,4759,今泉友吾,29,東京,51.0,A2,6.81,45.67,5.94,34.38,14,32.05111,31.82,253.0,2,,,,,,,,,,,,
201904060112,ルーキーシリーズ第７戦スカパー！・ＪＬＣ杯,第3日,2019-04-06,ボートレース福岡,12R,福岡選抜,1800,17:29,1,4739,中村晃朋,27,香川,51.0,A1,6.2,43.8,8.1,75.0,60,35.60129,42.67,1311.0,6,,,,,,,,,,,,,2,4802,中田達也,25,福岡,51.0,A2,6.0,41.03,4.4,22.5,35,30.67113,33.11,121.0,4,,,,,,,,,,,,,3,4856,豊田健士,23,三重,52.0,A2,6.49,46.85,5.7,40.0,63,29.41138,42.14,132.0,5,,,,,,,,,,,,,4,4824,松井洪弥,26,三重,53.0,A2,5.64,38.05,3.33,22.22,32,33.53101,28.48,264.0,2,,,,,,,,,,,,,5,4736,高倉和士,27,福岡,52.0,A1,5.83,37.31,6.78,50.98,16,33.15102,38.13,1114.0,3,,,,,,,,,,,,,6,4816,村松修二,28,広島,54.0,A1,7.33,63.57,,,55,34.59112,38.13,2421.0,7,,,,,,,,,,,,
