レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608181001,2026-08-18,10,01R,08:32,2026-08-18T08:22:32.277100+09:00,8.7,12.6,28.4,70.1,10.5,6.1,14.9,43.6,15.3,9.3,21.0,55.4,57.1,41.3,52.1,106.9,252.7,211.3,212.6,232.5,59.9,85.9,138.4,285.8,112.1,227.9,601.3,811.1,194.8,279.0,634.1,1025,363.3,811.1,622.8,758.2,1453,1585,2051,1089,53.4,31.5,53.8,142.3,131.1,199.3,405.5,758.2,56.7,141.7,111.7,240.5,111.7,319.9,177.9,441.5,670.7,1162,697.5,1202,61.0,41.8,64.1,160.7,167.6,341.9,415.2,811.1,73.2,227.9,179.7,290.6,98.5,258.3,136.7,168.4,562.5,917.8,775.0,850.7,279.0,217.9,220.7,512.9,410.3,871.9,634.1,1089,274.6,792.6,465.0,1125,352.3,775.0,683.8,942.6,1056,1056,1291,1341,894.3,942.6,1125,1056,1516,1835,1395,1245,1395,2179,1516,1585,1453,2491,1835,2491,1395,1585,2051,2491
202608181401,2026-08-18,14,01R,08:40,2026-08-18T08:30:38.298638+09:00,5.0,21.3,26.1,14.6,6.3,18.6,18.9,10.2,44.3,49.3,61.2,37.0,52.0,49.0,74.8,48.5,24.8,23.2,53.4,61.8,58.8,207.3,170.9,139.7,90.0,371.9,549.8,308.4,377.5,632.3,790.4,743.9,320.1,815.9,872.1,872.1,229.9,389.1,936.8,972.8,42.2,92.3,94.7,56.2,81.5,274.9,371.9,258.0,271.9,366.5,436.0,366.5,221.8,361.3,414.6,371.9,138.2,332.8,459.8,486.4,216.1,236.3,167.5,172.0,389.1,486.4,1099,702.6,312.2,602.2,683.6,428.7,243.2,743.9,616.9,263.4,377.5,743.9,843.1,702.6,287.4,269.0,287.4,236.3,407.9,665.6,1686,843.1,421.5,1405,1264,588.2,351.3,1580,1580,702.6,486.4,903.3,1011,1099,122.1,111.4,263.4,281.0,250.4,495.9,1011,1053,238.6,632.3,1011,1053,632.3,936.8,903.3,526.9,505.8,1580,1204,903.3
202608181801,2026-08-18,18,01R,08:48,2026-08-18T08:38:21.160049+09:00,4.9,35.4,9.4,43.4,7.6,62.0,8.2,43.3,114.7,145.5,154.1,194.2,16.4,14.5,123.5,38.4,109.4,116.2,240.0,108.0,30.3,196.5,41.3,124.0,51.4,622.4,100.6,275.4,420.1,763.8,1018,1120,84.8,148.0,730.6,284.8,342.9,715.1,1120,600.1,32.2,204.9,31.0,124.4,56.3,400.1,90.3,271.0,517.0,473.3,560.1,840.2,56.7,99.7,430.9,148.7,317.0,466.8,1050,357.5,381.9,589.6,381.9,659.0,525.1,1244,1244,1461,685.9,1292,1050,1200,589.6,1158,1200,819.7,1018,1084,1680,1292,55.1,48.8,373.4,118.3,101.2,158.5,1158,409.8,78.8,163.9,908.3,317.0,473.3,933.6,1158,933.6,233.4,589.6,386.3,960.3,390.8,525.1,1292,480.1,525.1,1120,1400,1400,861.8,1120,1600,746.9,1680,1680,2400,1867,517.0,1600,685.9,1400
202608181002,2026-08-18,10,02R,08:58,2026-08-18T08:48:27.088200+09:00,7.7,20.9,16.2,60.4,11.2,20.4,18.4,83.0,35.5,42.4,61.8,132.5,31.3,31.8,78.5,115.1,151.7,258.6,315.5,250.4,22.1,44.0,28.9,84.3,40.7,140.8,88.1,235.5,131.4,222.2,228.6,508.9,62.6,95.6,169.6,258.6,404.5,350.6,717.2,464.0,30.6,55.3,38.8,150.2,43.1,103.1,79.6,254.4,159.3,199.7,254.4,426.4,79.2,100.5,219.1,254.4,350.6,508.9,584.3,606.8,94.4,132.5,93.3,219.1,147.4,232.0,202.2,404.5,185.6,262.9,262.9,450.8,129.3,161.0,199.7,204.9,358.6,358.6,328.7,322.0,46.6,55.5,113.5,225.4,56.1,73.0,272.0,328.7,72.3,76.2,438.2,343.0,156.2,328.7,464.0,272.0,438.2,358.6,322.0,478.1,328.7,525.9,563.5,631.1,478.1,493.0,788.9,657.4,751.3,686.0,788.9,1127,1127,631.1,928.1,751.3,631.1,631.1,686.0,788.9
202608181402,2026-08-18,14,02R,09:06,2026-08-18T08:56:23.429506+09:00,19.6,19.5,37.4,8.9,47.5,57.3,70.1,39.2,28.1,73.2,77.8,26.5,68.7,85.0,76.6,71.6,12.8,35.0,23.2,63.1,51.7,43.4,80.2,19.7,106.7,218.2,228.1,103.4,118.0,304.1,358.4,118.0,152.0,223.0,223.0,159.3,30.3,88.8,96.5,176.0,141.3,176.0,125.4,135.6,109.1,193.0,118.0,161.8,669.1,323.7,590.4,669.1,218.2,238.9,346.1,334.5,200.7,164.5,386.0,590.4,145.4,223.0,130.3,109.1,154.4,209.1,371.7,164.5,477.9,323.7,528.2,228.1,161.8,386.0,257.3,250.9,135.6,152.0,223.0,313.6,189.3,233.4,149.8,143.3,257.3,170.1,346.1,271.2,358.4,295.2,456.2,477.9,152.0,371.7,418.2,323.7,257.3,223.0,477.9,418.2,24.0,82.9,59.7,116.7,39.3,79.6,107.9,185.8,213.5,115.3,313.6,418.2,135.6,132.0,358.4,250.9,193.0,264.1,313.6,278.8
202608181802,2026-08-18,18,02R,09:14,2026-08-18T09:04:34.960030+09:00,18.8,19.2,84.0,33.0,27.6,6.6,56.0,14.5,18.0,8.5,42.1,8.2,100.0,77.8,107.7,126.0,40.5,17.5,12.4,81.3,144.8,132.6,247.1,268.1,229.1,741.4,1145,969.6,221.1,548.0,525.2,1145,331.7,700.2,663.4,900.3,450.1,700.2,900.3,663.4,140.0,52.7,110.5,105.0,323.2,257.2,434.6,969.6,94.0,307.4,360.1,190.9,315.1,741.4,450.1,787.8,104.1,525.2,122.3,1050,101.6,69.6,131.3,51.6,233.4,525.2,700.2,741.4,140.0,484.8,572.9,185.3,504.2,1800,572.9,630.2,76.3,323.2,163.7,466.8,293.1,466.8,420.1,630.2,525.2,548.0,1800,2521,548.0,700.2,787.8,741.4,360.1,1800,900.3,840.3,548.0,1800,787.8,1050,128.6,82.9,63.0,370.7,340.6,128.6,548.0,1800,193.9,434.6,268.1,969.6,96.2,484.8,252.1,700.2,630.2,1575,900.3,1050
202608181003,2026-08-18,10,03R,09:24,2026-08-18T09:14:31.838739+09:00,20.1,44.2,37.6,191.7,11.2,9.1,5.7,98.3,43.7,24.8,33.0,196.7,42.5,20.5,47.0,244.3,248.3,297.0,315.5,369.4,85.1,123.1,135.2,302.9,135.2,219.5,213.3,541.0,236.6,329.3,309.1,1082,196.7,229.5,291.3,797.2,841.5,721.3,2164,1377,27.5,16.7,11.4,134.0,82.7,85.1,90.7,445.5,44.2,90.1,58.0,322.3,29.9,74.9,66.4,420.7,561.0,721.3,891.0,946.7,101.6,54.8,70.4,240.4,280.5,256.7,360.6,1165,97.1,240.4,164.6,688.5,125.1,302.9,207.5,891.0,688.5,721.3,1165,1165,140.2,61.5,106.6,688.5,207.5,248.3,309.1,1009,81.0,184.7,219.5,561.0,180.3,398.6,336.6,721.3,1893,1262,891.0,1262,561.0,721.3,1262,1377,1165,721.3,946.7,1262,1009,797.2,1514,1377,1262,797.2,946.7,2164,946.7,1514,1165,2164
202608181403,2026-08-18,14,03R,09:32,2026-08-18T09:22:28.160326+09:00,66.6,84.6,44.4,182.5,101.1,102.6,67.9,216.2,61.6,146.4,30.4,146.4,27.4,49.5,22.0,94.3,177.9,401.6,213.0,246.6,139.1,115.2,80.3,223.1,173.5,213.0,159.7,379.9,213.0,226.7,58.3,281.1,65.6,115.2,44.2,98.3,426.0,484.7,413.4,251.0,135.1,144.9,72.0,216.2,203.7,177.9,111.5,369.9,319.5,265.2,161.5,351.4,85.2,122.2,122.2,163.4,390.5,426.0,453.4,502.0,112.4,192.5,37.9,213.0,142.0,171.4,46.8,189.9,281.1,299.1,161.5,260.3,29.1,30.1,76.8,35.7,319.5,242.3,270.3,96.9,23.2,49.8,15.6,42.8,33.5,64.7,23.8,55.1,101.1,108.9,109.8,219.6,19.8,20.9,62.4,24.9,55.3,71.0,167.3,51.3,401.6,484.7,702.9,334.7,426.0,702.9,639.0,326.9,585.7,1081,826.9,669.4,826.9,413.4,562.3,147.9,270.3,265.2,413.4,131.3
202608181803,2026-08-18,18,03R,09:40,2026-08-18T09:30:29.799097+09:00,17.1,43.5,44.4,15.1,18.2,23.8,20.4,9.7,55.7,50.3,67.2,29.7,41.1,36.3,65.3,24.3,20.0,10.7,29.9,24.7,94.6,105.7,184.4,171.2,146.8,599.4,719.3,423.1,239.7,479.5,299.7,899.1,189.2,513.8,326.9,513.8,217.9,359.6,899.1,399.6,87.7,79.9,53.6,75.7,217.9,194.4,239.7,359.6,276.6,266.4,513.8,449.5,130.7,513.8,276.6,239.7,121.9,312.7,399.6,224.7,248.0,194.4,135.7,66.6,423.1,399.6,479.5,799.2,312.7,553.3,513.8,449.5,232.0,1027,359.6,359.6,67.2,449.5,399.6,287.7,138.3,143.8,167.2,97.2,217.9,342.5,653.9,553.3,205.5,326.9,449.5,299.7,217.9,799.2,653.9,513.8,117.9,513.8,248.0,342.5,82.6,55.7,80.8,60.4,194.4,89.9,326.9,599.4,110.6,211.5,287.7,217.9,156.3,553.3,513.8,342.5,75.7,599.4,184.4,156.3
202608181004,2026-08-18,10,04R,09:50,2026-08-18T09:40:36.670576+09:00,45.7,15.7,125.8,15.9,81.1,46.1,84.4,77.3,22.0,56.4,58.7,11.4,129.1,132.6,131.4,151.5,15.7,61.8,10.2,73.1,97.7,66.0,133.8,64.8,247.5,275.0,316.0,239.5,108.4,309.4,265.2,78.5,316.0,316.0,309.4,450.1,125.8,371.3,103.8,512.2,72.4,99.6,75.7,138.8,291.2,133.8,165.0,243.5,178.9,239.5,309.4,137.5,154.7,243.5,291.2,424.4,303.1,337.6,170.7,110.8,55.0,108.4,71.4,22.9,109.2,297.0,251.7,67.8,176.8,371.3,322.9,148.5,133.8,251.7,345.4,82.5,26.3,51.5,96.4,63.4,362.3,243.5,165.0,353.6,362.3,322.9,464.2,873.7,280.2,345.4,371.3,512.2,190.4,464.2,825.2,154.7,401.4,742.7,781.8,176.8,52.6,130.3,27.1,163.2,103.8,309.4,103.8,322.9,265.2,353.6,390.9,512.2,36.1,71.4,209.2,94.6,380.8,530.5,742.7,166.9
