レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202310152401,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,1R,一般,1800,15:21,1,4534,坂咲友理,34,大阪,44.0,B1,2.79,5.88,,,57,26.92,11,22.99,3,,,,,,3,3,4,,,,4,2,4900,中田夕貴,31,埼玉,46.0,B1,2.33,,6.57,43.48,27,25.93,55,35.0,2,,,,,,4,3,6,,,,353,3,5231,寺田空詩,19,山口,46.0,B1,3.24,11.49,2.5,12.5,56,36.25,71,35.48,6,,,,,,2,4,5,,,,551,4,5151,山下奈緒,28,大阪,48.0,B1,2.91,4.6,,,63,31.65,39,38.67,4,3,6,,,,4,3,6,,,,5,5,5291,三嶌ここ,22,香川,51.0,B2,1.3,,,,36,36.59,43,32.35,6,,,,,,6,,,,,,666,6,5204,宇恵有香,26,三重,45.0,B1,3.49,16.09,1.57,,50,37.5,17,40.0,1,,,,,,4,5,,,,,553
202310152402,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,2R,一般,1800,15:48,1,5129,山口真喜,26,長崎,47.0,B2,4.5,25.0,4.1,16.13,29,24.66,30,34.78,1,,,,,,5,4,4,,,,2116,2,4987,島倉 都,26,群馬,49.0,B1,4.41,22.22,3.78,11.11,58,24.36,18,30.77,4,4,4,,,,5,5,5,,,,4,3,5202,宮崎つぐ,19,大阪,47.0,B1,3.53,16.67,2.08,,62,31.65,31,55.95,6,5,5,,,,6,2,4,,,,6,4,5148,松本 怜,29,福岡,46.0,B2,3.79,19.12,3.79,20.83,14,36.59,24,21.28,3,,,,,,2,,,,,,54656,5,5162,松尾怜実,23,福岡,45.0,B1,3.47,12.82,1.41,,17,50.0,50,34.29,5,4,2,,,,5,6,6,,,,25,6,5250,嶋田有里,21,長崎,48.0,B2,1.65,1.75,1.28,,49,36.78,66,21.79,6,,,,,,4,6,4,,,,4S6
202310152403,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,3R,一般,1800,16:26,1,3518,倉田郁美,55,静岡,48.0,B2,4.22,21.57,5.47,26.67,32,51.22,72,35.9,4,,,,,,5,3,3,,,,425,2,5213,湯淺紀香,24,群馬,46.0,B1,2.91,9.09,1.78,,71,29.63,28,33.33,5,,,,,,2,5,1,,,,564,3,5182,宮崎安奈,25,埼玉,49.0,B1,3.64,14.29,,,70,36.25,22,22.67,6,,,,,,6,6,3,,,,366,4,4499,滝川真由,36,長崎,46.0,A2,5.22,32.43,6.02,44.32,55,38.1,56,37.5,2,5,3,1,1,,3,1,2,3,,,11,5,4275,菅野はや,41,広島,50.0,B1,4.1,18.81,4.26,15.79,37,33.75,58,39.77,5,,,,,,3,6,3,,,,446,6,5173,谷口佳蓮,21,香川,47.0,B1,4.25,26.51,3.0,8.7,38,26.32,13,32.97,6,4,5,,,,1,4,1,,,,F6
202310152404,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,4R,一般,1800,16:55,1,4924,中北 涼,30,長崎,48.0,B1,3.94,16.67,4.09,21.1,12,37.5,34,29.11,6,5,1,,,,5,5,4,,,,44,2,4744,伊藤玲奈,31,福岡,44.0,B2,4.22,21.82,4.02,19.57,48,41.57,47,23.75,3,,,,,,3,5,2,,,,2416,3,5146,野田彩加,20,山口,50.0,B1,3.44,13.11,3.23,,41,40.0,29,31.71,3,,,,,,1,5,5,,,,661,4,4941,孫崎百世,34,滋賀,47.0,B1,4.78,27.88,5.18,31.82,22,27.27,68,25.0,4,,,,,,5,3,5,,,,333,5,3845,中谷朋子,47,兵庫,45.0,A1,7.25,56.3,5.84,40.32,11,26.32,20,43.59,1,1,2,,,,4,1,2,3,1,3,10,6,5069,山崎小葉,23,群馬,44.0,B1,4.65,29.73,3.38,14.29,25,49.35,60,29.76,6,,,,,,5,1,6,,,,16F
202310152405,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,5R,一般,1800,17:22,1,4884,勝浦真帆,27,岡山,49.0,B1,4.87,28.28,5.12,29.27,21,31.17,73,28.24,2,5,1,,,,1,4,2,,,,44,2,4974,安井瑞紀,30,岡山,47.0,B1,3.99,22.67,6.82,64.71,18,33.77,61,29.55,3,6,1,,,,6,6,6,,,,42,3,4443,津田裕絵,37,山口,49.0,A2,5.78,38.71,5.34,29.58,44,34.48,36,31.18,2,3,1,,,,3,6,4,3,1,6,11,4,4994,山本梨菜,25,佐賀,46.0,B1,5.43,26.67,4.35,17.65,65,39.76,70,38.2,,,,,,,6,3,1,,,,322,5,5151,山下奈緒,28,大阪,48.0,B1,2.91,4.6,,,63,31.65,39,38.67,4,3,6,,,,4,3,6,,,,5,6,5291,三嶌ここ,22,香川,51.0,B2,1.3,,,,36,36.59,43,32.35,6,,,,,,6,,,,,,666
202310152406,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,6R,一般,1800,17:49,1,4765,野田部宏,33,福岡,50.0,B1,5.73,44.55,5.91,40.91,35,25.33,38,49.48,2,6,2,,,,3,4,4,,,,25,2,4878,西岡育未,28,徳島,46.0,B1,4.91,27.5,5.0,39.29,69,39.02,67,30.38,5,3,6,,,,6,3,4,,,,55,3,5204,宇恵有香,26,三重,45.0,B1,3.49,16.09,1.57,,50,37.5,17,40.0,1,,,,,,4,5,,,,,553,4,4927,関野 文,29,大阪,43.0,A2,5.91,37.5,4.82,23.53,64,29.27,48,25.97,3,,,,,,2,5,4,4,1,1,11,5,5148,松本 怜,29,福岡,46.0,B2,3.79,19.12,3.79,20.83,14,36.59,24,21.28,3,,,,,,2,,,,,,54656,6,5202,宮崎つぐ,19,大阪,47.0,B1,3.53,16.67,2.08,,62,31.65,31,55.95,6,5,5,,,,6,2,4,,,,6
202310152407,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,7R,一般 進入固定 Ｈ１８０,ｍ電,18:19,1,4501,樋口由加,35,岡山,44.0,B1,5.56,40.35,5.28,33.33,39,44.71,59,39.19,1,4,4,,,,1,2,4,,,,54,2,3871,池田紫乃,47,長崎,43.0,A2,5.08,32.47,6.04,40.86,59,32.47,46,36.99,4,5,4,2,1,,3,3,2,5,,,11,3,4275,菅野はや,41,広島,50.0,B1,4.1,18.81,4.26,15.79,37,33.75,58,39.77,5,,,,,,3,6,3,,,,446,4,5231,寺田空詩,19,山口,46.0,B1,3.24,11.49,2.5,12.5,56,36.25,71,35.48,6,,,,,,2,4,5,,,,551,5,4987,島倉 都,26,群馬,49.0,B1,4.41,22.22,3.78,11.11,58,24.36,18,30.77,4,4,4,,,,5,5,5,,,,4,6,4730,土屋実沙,34,静岡,47.0,B1,5.39,25.37,5.36,32.14,75,45.0,44,26.44,4,2,2,,,,3,6,2,,,,F5
202310152408,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,8R,一般,1800,18:47,1,3470,新田芳美,53,徳島,47.0,B1,5.18,31.58,5.34,36.36,61,32.53,16,27.42,2,2,2,,,,2,3,5,,,,13,2,5182,宮崎安奈,25,埼玉,49.0,B1,3.64,14.29,,,70,36.25,22,22.67,6,,,,,,6,6,3,,,,366,3,4900,中田夕貴,31,埼玉,46.0,B1,2.33,,6.57,43.48,27,25.93,55,35.0,2,,,,,,4,3,6,,,,353,4,5146,野田彩加,20,山口,50.0,B1,3.44,13.11,3.23,,41,40.0,29,31.71,3,,,,,,1,5,5,,,,661,5,5250,嶋田有里,21,長崎,48.0,B2,1.65,1.75,1.28,,49,36.78,66,21.79,6,,,,,,4,6,4,,,,4S6,6,5213,湯淺紀香,24,群馬,46.0,B1,2.91,9.09,1.78,,71,29.63,28,33.33,5,,,,,,2,5,1,,,,564
202310152409,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,9R,一般特選,1800,19:21,1,5195,北村寧々,22,長崎,43.0,B1,4.12,16.67,2.63,8.0,45,42.17,76,22.06,5,,,,,,4,4,3,,,,1634,2,4941,孫崎百世,34,滋賀,47.0,B1,4.78,27.88,5.18,31.82,22,27.27,68,25.0,4,,,,,,5,3,5,,,,333,3,5165,小林愛実,23,岡山,47.0,B1,4.29,23.71,1.76,,76,51.22,64,47.67,5,1,,,,,2,5,2,,,,33,4,4534,坂咲友理,34,大阪,44.0,B1,2.79,5.88,,,57,26.92,11,22.99,3,,,,,,3,3,4,,,,4,5,4994,山本梨菜,25,佐賀,46.0,B1,5.43,26.67,4.35,17.65,65,39.76,70,38.2,,,,,,,6,3,1,,,,322,6,5218,山田理央,23,香川,47.0,B1,4.17,20.99,3.25,15.63,28,34.18,62,39.47,5,1,6,,,,6,2,3,,,,41
202310152410,ヴィーナスシリーズ第１３戦マクール杯,第6日,2023-10-15,ボートレース大村,10R,特別選抜戦,1800,19:49,1,3845,中谷朋子,47,兵庫,45.0,A1,7.25,56.3,5.84,40.32,11,26.32,20,43.59,1,1,2,,,,4,1,2,3,1,3,4,2,4884,勝浦真帆,27,岡山,49.0,B1,4.87,28.28,5.12,29.27,21,31.17,73,28.24,2,5,1,,,,1,4,2,,,,44,3,4501,樋口由加,35,岡山,44.0,B1,5.56,40.35,5.28,33.33,39,44.71,59,39.19,1,4,4,,,,1,2,4,,,,54,4,4765,野田部宏,33,福岡,50.0,B1,5.73,44.55,5.91,40.91,35,25.33,38,49.48,2,6,2,,,,3,4,4,,,,25,5,5129,山口真喜,26,長崎,47.0,B2,4.5,25.0,4.1,16.13,29,24.66,30,34.78,1,,,,,,5,4,4,,,,2116,6,3518,倉田郁美,55,静岡,48.0,B2,4.22,21.57,5.47,26.67,32,51.22,72,35.9,4,,,,,,5,3,3,,,,425
