レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201712142411,Ｇ３アサヒビールカップ,第2日,2017-12-14,ボートレース大村,11R,特選,1800,16:07,1,3740,大澤普司,43,群馬,54.0,A2,5.43,36.28,6.59,51.72,39,31.95,73,46.59,3,1,,,,,,,,,,,,2,3792,田中 豪,45,東京,55.0,A1,7.11,55.1,7.6,60.0,11,38.32,57,41.76,3,,,,,,2,,,,,,,3,4371,西山貴浩,30,福岡,51.0,A2,7.04,55.64,7.32,50.0,16,39.63,54,36.26,1,3,,,,,5,,,,,,,4,3502,渡邉英児,48,静岡,52.0,A1,6.46,49.6,6.69,48.28,20,34.09,69,33.33,4,2,,,,,6,,,,,,,5,4136,江夏 満,37,福岡,53.0,A1,6.87,51.75,7.16,59.38,58,30.67,64,41.11,3,5,,,,,1,,,,,,,6,4094,中島真二,36,福岡,51.0,A2,5.49,35.78,5.15,26.47,35,33.73,37,28.74,4,5,,,,,,,,,,,
201712142412,Ｇ３アサヒビールカップ,第2日,2017-12-14,ボートレース大村,12R,カステラ特選,1800,16:42,1,4070,中村亮太,37,長崎,51.0,A1,7.68,65.69,7.41,61.45,33,36.26,76,32.22,1,4,,,,,7,,,,,,,2,3251,平石和男,51,埼玉,50.0,A1,6.49,47.29,6.09,39.39,49,41.34,74,28.89,1,3,,,,,8,,,,,,,3,3574,大神康司,45,福岡,52.0,A1,6.11,43.48,6.16,45.16,28,36.05,45,48.94,1,,,,,,6,,,,,,,4,3986,沖島広和,39,福岡,58.0,A2,5.51,32.69,5.84,34.88,51,32.14,36,34.48,2,,,,,,4,,,,,,,5,4653,小野達哉,31,大阪,50.0,A2,5.52,35.63,5.79,37.21,48,32.7,17,30.68,3,,,,,,9,,,,,,,6,3902,蜷川哲平,40,東京,55.0,A2,5.98,41.03,5.97,34.48,71,39.31,13,37.36,5,4,,,,,,,,,,,
201712142301,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,1R,一般,1800,08:56,1,4686,丸野一樹,26,滋賀,54.0,A1,5.85,36.28,6.1,60.0,39,13.43,33,29.01,1,,,,,,3,6,3,3,5,4,,2,4799,大山大我,24,大阪,51.0,B1,2.39,4.88,,,48,37.66,55,35.63,5,5,6,,,,4,,,,,,63,3,3846,藤井 理,40,山口,59.0,B1,3.81,12.36,3.75,15.0,40,17.86,72,27.44,5,,,,,,3,1,6,1,6,,8,4,3539,金子順一,49,山口,54.0,B1,3.94,18.95,4.8,30.0,66,29.85,37,40.0,4,,,,,,3,4,6,3,5,,6,5,2698,角川政志,63,香川,52.0,B1,4.22,21.95,,,53,32.93,79,45.16,5,,,,,,4,5,4,,,,32,6,4969,町田洸希,26,長崎,54.0,B2,1.13,,1.0,,59,36.05,35,41.61,6,,,,,,6,6,5,,,,56
201712142302,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,2R,一般,1800,09:25,1,3996,秋山直之,38,群馬,51.0,A1,7.67,56.92,8.19,59.26,14,25.61,65,26.42,1,2,3,2,2,,1,6,,,,,11,2,4263,武重雄介,33,山口,56.0,A2,5.81,40.87,5.17,33.33,50,35.14,52,38.46,1,5,1,2,5,,6,3,,,,,10,3,4842,山下昂大,25,岡山,53.0,B1,3.97,11.94,2.23,,45,37.93,43,27.11,5,,,,,,3,6,3,,,,13,4,3694,木村恒一,46,大阪,60.0,B1,4.37,19.77,4.3,25.0,61,20.9,67,36.36,6,,,,,,4,5,6,,,,65,5,3714,梶原 正,43,福岡,55.0,B1,4.67,23.96,4.7,23.91,21,33.71,87,23.03,4,1,1,,,,5,5,2,,,,12,6,5008,羽野 諒,20,福岡,54.0,B2,1.24,,,,42,22.37,69,25.34,6,6,6,,,,3,,,,,,36
201712142303,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,3R,一般,1800,09:54,1,4015,前野竜一,38,山口,60.0,A2,6.14,42.57,5.65,34.62,62,33.73,36,39.26,4,4,4,,,,1,4,5,,,,9,2,3501,川上昇平,48,長崎,55.0,B1,4.67,30.39,5.98,47.06,26,54.65,88,34.78,2,,,,,,5,4,5,2,3,,11,3,4156,浜野孝志,36,三重,56.0,A1,5.95,40.18,5.5,25.0,22,30.99,44,26.0,2,,,,,,1,1,1,2,1,4,12,4,4004,山本浩輔,39,長崎,53.0,B1,5.29,31.18,4.04,11.54,67,32.93,57,30.67,5,,,,,,4,4,5,,,,3,5,4669,井上 茂,32,福岡,53.0,B2,3.47,4.08,3.46,8.33,16,23.46,75,30.46,6,,,,,,4,3,6,,,,22,6,4374,永田義紘,33,広島,50.0,B1,4.71,22.89,5.44,37.04,68,20.0,81,23.65,5,,,,,,5,4,5,,,,51
201712142304,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,4R,一般,1800,10:23,1,3892,草場康幸,41,佐賀,53.0,A2,5.56,37.0,5.91,42.52,13,23.68,71,46.15,2,,,,,,2,1,3,4,4,5,10,2,3945,橋口真樹,42,愛知,50.0,B1,4.49,23.29,4.32,10.53,17,22.22,63,32.89,3,2,4,,,,4,1,2,,,,12,3,3537,田山和広,49,福岡,56.0,B1,4.21,18.0,4.41,21.74,52,23.61,76,38.61,6,3,2,,,,2,5,4,1,,,,4,3534,野澤大二,45,東京,53.0,A1,6.79,50.0,6.28,47.5,69,37.21,61,37.09,2,,,,,,1,5,4,1,1,1,11,5,4220,深川和仁,36,香川,54.0,A2,6.26,47.62,5.67,41.03,54,36.36,83,25.66,1,1,3,,,,2,3,1,2,,,11,6,2935,幸本 誠,59,広島,49.0,B1,3.86,8.11,5.8,40.0,18,50.0,66,38.18,3,3,,,,,6,,,,,,44
201712142305,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,5R,一般,1800,10:52,1,4356,長岡良也,33,兵庫,51.0,A2,5.76,36.0,5.8,20.0,51,31.4,46,43.71,3,4,2,6,1,,2,5,,,,,10,2,4588,田中京介,26,福岡,55.0,A2,5.35,35.29,5.33,32.61,24,37.35,32,35.48,4,,,,,,3,3,2,3,4,2,11,3,3949,今出晋二,41,岡山,57.0,B1,4.21,18.89,4.4,20.0,11,28.0,82,37.14,5,,,,,,2,4,6,5,3,6,,4,3928,林 恵祐,42,福岡,60.0,B1,4.56,25.58,4.66,28.95,19,37.78,49,24.83,4,,,,,,2,2,1,3,1,,10,5,4969,町田洸希,26,長崎,54.0,B2,1.13,,1.0,,59,36.05,35,41.61,6,,,,,,6,6,5,,,,56,6,3757,畑 和宏,46,広島,51.0,A2,6.2,42.11,5.71,34.69,38,36.47,80,29.82,2,,,,,,1,3,2,1,3,,
201712142306,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,6R,一般,1800,11:21,1,4496,内堀 学,30,東京,53.0,A2,5.63,36.56,,,49,22.62,38,32.14,6,,,,,,2,2,2,6,4,4,12,2,4027,松江秀徳,39,佐賀,53.0,A1,6.24,43.43,6.38,46.24,58,52.87,60,26.0,1,3,1,,,,1,4,2,3,,,10,3,3539,金子順一,49,山口,54.0,B1,3.94,18.95,4.8,30.0,66,29.85,37,40.0,4,,,,,,3,4,6,3,5,,1,4,2698,角川政志,63,香川,52.0,B1,4.22,21.95,,,53,32.93,79,45.16,5,,,,,,4,5,4,,,,32,5,4674,池田剛規,30,福岡,51.0,B1,4.58,25.0,4.75,20.0,31,44.09,73,41.03,2,3,1,,,,3,2,1,,,,10,6,3694,木村恒一,46,大阪,60.0,B1,4.37,19.77,4.3,25.0,61,20.9,67,36.36,6,,,,,,4,5,6,,,,65
201712142307,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,7R,一般,1800,11:50,1,4842,山下昂大,25,岡山,53.0,B1,3.97,11.94,2.23,,45,37.93,43,27.11,5,,,,,,3,6,3,,,,13,2,3448,高山秀雄,47,群馬,55.0,B1,4.59,25.49,5.0,29.63,36,41.46,64,42.95,3,1,6,5,1,,6,,,,,,11,3,3305,小野信樹,49,岡山,53.0,A2,4.04,26.37,6.59,58.82,27,38.27,34,41.29,6,6,5,,,,5,4,5,,,,,4,3966,作間 章,38,東京,53.0,A1,6.69,53.27,7.34,58.0,34,34.48,39,29.17,2,5,2,1,1,,1,1,,,,,12,5,3122,高山哲也,56,兵庫,53.0,B1,3.81,16.0,4.42,21.05,30,44.58,45,29.82,1,4,5,,,,5,6,5,,,,,6,4669,井上 茂,32,福岡,53.0,B2,3.47,4.08,3.46,8.33,16,23.46,75,30.46,6,,,,,,4,3,6,,,,22
201712142308,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,8R,一般,1800,12:20,1,3846,藤井 理,40,山口,59.0,B1,3.81,12.36,3.75,15.0,40,17.86,72,27.44,5,,,,,,3,1,6,1,6,,1,2,3471,赤峰和也,47,佐賀,54.0,B1,4.28,22.09,4.87,26.67,35,51.69,41,41.98,4,,,,,,2,5,1,6,3,,12,3,3478,嶋田貴支,47,香川,52.0,B1,5.5,38.1,5.93,48.15,29,25.88,59,32.93,3,2,5,,,,3,6,2,4,,,,4,3953,志道吉和,41,福岡,51.0,B1,5.19,35.71,5.1,33.33,43,64.13,85,24.49,4,3,5,,,,4,2,2,5,,,,5,5008,羽野 諒,20,福岡,54.0,B2,1.24,,,,42,22.37,69,25.34,6,6,6,,,,3,,,,,,36,6,4004,山本浩輔,39,長崎,53.0,B1,5.29,31.18,4.04,11.54,67,32.93,57,30.67,5,,,,,,4,4,5,,,,3
201712142309,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,9R,一般特賞,1800,12:51,1,3882,新田智彰,44,大阪,55.0,A1,5.51,36.44,5.11,34.21,46,42.53,48,29.3,2,6,6,,,,2,4,2,3,,,,2,2935,幸本 誠,59,広島,49.0,B1,3.86,8.11,5.8,40.0,18,50.0,50,36.81,3,3,,,,,6,,,,,,44,3,4374,永田義紘,33,広島,50.0,B1,4.71,22.89,5.44,37.04,68,20.0,81,23.65,5,,,,,,5,4,5,,,,51,4,4261,岡 祐臣,33,三重,55.0,A2,6.43,55.32,7.52,74.19,47,22.39,78,28.08,3,6,1,5,3,,6,4,,,,,,5,4015,前野竜一,38,山口,60.0,A2,6.14,42.57,5.65,34.62,62,33.73,36,39.26,4,4,4,,,,1,4,5,,,,3,6,4799,大山大我,24,大阪,51.0,B1,2.39,4.88,,,48,37.66,55,35.63,5,5,6,,,,4,,,,,,63
201712142310,九州スポーツ杯,第5日,2017-12-14,ボートレース唐津,10R,準優勝戦,1800,13:26,1,4674,池田剛規,30,福岡,51.0,B1,4.58,25.0,4.75,20.0,31,44.09,73,41.03,2,3,1,,,,3,2,1,,,,6,2,3928,林 恵祐,42,福岡,60.0,B1,4.56,25.58,4.66,28.95,19,37.78,49,24.83,4,,,,,,2,2,1,3,1,,5,3,4027,松江秀徳,39,佐賀,53.0,A1,6.24,43.43,6.38,46.24,58,52.87,31,32.54,1,3,1,,,,1,4,2,3,,,6,4,4263,武重雄介,33,山口,56.0,A2,5.81,40.87,5.17,33.33,50,35.14,52,38.46,1,5,1,2,5,,6,3,,,,,2,5,3892,草場康幸,41,佐賀,53.0,A2,5.56,37.0,5.91,42.52,13,23.68,71,46.15,2,,,,,,2,1,3,4,4,5,4,6,4356,長岡良也,33,兵庫,51.0,A2,5.76,36.0,5.8,20.0,51,31.4,46,43.71,3,4,2,6,1,,2,5,,,,,5
