レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608032101,2026-08-03,21,01R,08:32,2026-08-03T08:22:25.980526+09:00,5.0,5.4,2.8,8.5,26.3,23.0,105.3,61.4,105.3,737.2,12.2,49.1,32.0,73.7,737.2,17.1,46.0,49.1,38.8,122.8,30.7,81.9,737.2,46.0,147.4,368.6,0.0,737.2,737.2,0.0,3.7,3.5,2.6,9.5,52.5,26.2,21.0,52.5,52.5,15.0,26.2,0.0,21.0,105.0,0.0
202608032301,2026-08-03,23,01R,08:44,2026-08-03T08:34:21.212898+09:00,3.1,2.2,10.3,14.0,17.5,18.8,65.1,72.3,118.3,130.2,21.3,100.1,76.5,108.5,100.1,38.2,144.6,144.6,100.1,130.2,56.6,118.3,144.6,118.3,130.2,43.4,162.7,144.6,260.4,217.0,3.1,2.0,9.1,10.1,30.5,15.2,22.8,22.8,91.5,22.8,45.7,45.7,45.7,91.5,0.0
202608032102,2026-08-03,21,02R,08:58,2026-08-03T08:48:21.758597+09:00,29.7,6.5,5.0,11.5,69.5,69.5,18.9,104.2,208.5,208.5,14.8,18.9,13.0,104.2,208.5,4.7,13.9,10.9,16.0,41.7,208.5,208.5,0.0,26.0,0.0,104.2,104.2,104.2,104.2,208.5,6.3,5.4,2.7,19.1,0.0,38.2,7.6,38.2,0.0,5.4,38.2,19.1,12.7,19.1,0.0
202608032302,2026-08-03,23,02R,09:10,2026-08-03T09:00:35.417338+09:00,1.3,9.2,13.0,31.4,31.4,9.5,28.1,53.4,76.2,66.7,48.5,133.5,178.0,133.5,267.0,41.0,106.8,133.5,89.0,133.5,66.7,106.8,267.0,178.0,133.5,76.2,178.0,534.0,133.5,178.0,1.3,9.7,7.5,34.1,13.6,22.7,22.7,34.1,34.1,22.7,0.0,68.2,34.1,68.2,0.0
202608032103,2026-08-03,21,03R,09:24,2026-08-03T09:14:22.905663+09:00,26.7,4.1,32.1,3.8,22.9,40.1,13.3,53.5,80.2,0.0,5.9,53.5,53.5,13.3,80.2,40.1,80.2,26.7,20.0,80.2,26.7,160.5,80.2,20.0,160.5,53.5,160.5,80.2,160.5,0.0,6.5,2.0,13.0,7.8,39.0,19.5,0.0,19.5,0.0,19.5,4.8,39.0,19.5,39.0,0.0
202608032303,2026-08-03,23,03R,09:36,2026-08-03T09:26:23.083154+09:00,6.0,1.9,14.1,8.5,48.2,34.0,27.5,41.3,96.5,289.5,8.0,64.3,38.6,23.1,289.5,52.6,289.5,96.5,96.5,289.5,30.4,115.8,52.6,96.5,289.5,115.8,579.0,579.0,289.5,579.0,18.7,1.8,25.0,6.8,75.0,18.7,37.5,15.0,0.0,15.0,5.7,37.5,10.7,75.0,75.0
202608032104,2026-08-03,21,04R,09:50,2026-08-03T09:40:23.609183+09:00,14.9,9.5,5.9,6.2,92.3,39.5,17.3,69.2,55.4,184.7,12.3,79.1,34.6,29.1,277.1,15.8,50.3,29.1,12.3,69.2,7.3,42.6,30.7,9.5,79.1,110.8,277.1,277.1,277.1,554.2,12.2,7.1,7.1,4.7,0.0,42.7,0.0,12.2,0.0,42.7,5.3,0.0,2.3,85.5,0.0
202608032304,2026-08-03,23,04R,10:02,2026-08-03T09:52:20.320856+09:00,9.0,7.1,7.7,51.0,12.0,19.1,9.7,38.2,76.5,65.5,16.3,30.6,12.0,91.8,21.8,19.1,20.8,10.6,91.8,13.1,65.5,459.0,459.0,0.0,459.0,27.0,65.5,41.7,41.7,153.0,6.2,5.0,5.0,75.0,15.0,15.0,12.5,18.7,75.0,4.4,75.0,10.7,37.5,9.3,75.0
202608032105,2026-08-03,21,05R,10:18,2026-08-03T10:08:23.088816+09:00,5.9,2.6,4.2,21.3,37.8,39.6,22.5,59.4,208.1,138.7,11.2,48.9,33.3,46.2,83.2,16.6,41.6,39.6,55.5,138.7,75.6,416.2,118.9,59.4,832.5,104.0,416.2,166.5,208.1,416.2,5.0,2.5,3.4,23.2,29.0,14.5,19.3,58.1,58.1,11.6,38.7,38.7,23.2,38.7,116.2
202608032305,2026-08-03,23,05R,10:30,2026-08-03T10:20:27.777361+09:00,2.7,20.1,96.5,11.2,18.0,3.3,19.3,173.7,36.1,86.8,57.9,66.8,289.5,96.5,434.2,62.0,217.1,124.0,96.5,289.5,18.0,21.7,72.3,144.7,33.4,22.8,29.9,48.2,108.5,51.0,2.3,6.1,19.1,9.0,10.9,15.3,13.9,8.5,13.9,76.5,25.5,38.2,51.0,153.0,15.3
