レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608212101,2026-08-21,21,01R,08:32,2026-08-21T08:22:26.555053+09:00,5.4,5.4,4.8,6.8,22.9,9.7,22.9,63.1,42.1,126.3,13.3,84.2,63.1,63.1,42.1,63.1,84.2,50.5,12.0,36.1,126.3,63.1,126.3,36.1,252.7,252.7,0.0,0.0,84.2,0.0,1.3,4.0,40.1,26.7,16.0,40.1,26.7,40.1,80.2,80.2,80.2,40.1,40.1,40.1,80.2
202608212301,2026-08-21,23,01R,08:44,2026-08-21T08:34:28.984364+09:00,5.4,1.5,16.7,16.0,12.5,64.3,89.0,386.0,231.6,165.4,8.7,89.0,165.4,144.7,55.1,289.5,579.0,579.0,231.6,579.0,144.7,386.0,1158,579.0,579.0,48.2,50.3,57.9,82.7,105.2,4.4,4.2,5.8,7.3,3.9,15.7,27.5,110.2,36.7,55.1,36.7,15.7,36.7,36.7,110.2
202608212102,2026-08-21,21,02R,08:58,2026-08-21T08:48:30.875620+09:00,10.6,4.0,4.4,21.3,17.0,40.1,85.2,48.6,170.4,227.2,16.2,61.9,29.6,113.6,42.6,6.5,34.0,32.4,27.2,15.1,40.1,85.2,85.2,113.6,113.6,37.8,136.3,61.9,52.4,227.2,7.0,4.9,1.7,36.6,22.8,45.7,26.1,91.5,36.6,10.7,61.0,45.7,30.5,12.2,91.5
202608212302,2026-08-21,23,02R,09:10,2026-08-21T09:00:58.431603+09:00,1.8,8.9,42.1,11.9,27.4,6.9,21.0,45.6,24.9,60.9,30.4,49.8,68.5,49.8,274.1,109.6,274.1,68.5,49.8,548.2,39.1,60.9,68.5,91.3,182.7,54.8,137.0,137.0,548.2,182.7,1.4,1.9,79.2,39.6,59.4,47.5,59.4,47.5,237.7,237.7,59.4,237.7,237.7,237.7,0.0
202608212103,2026-08-21,21,03R,09:24,2026-08-21T09:14:28.621487+09:00,35.1,2.5,16.2,10.9,23.4,105.3,52.6,105.3,126.4,0.0,3.9,42.1,13.7,10.9,23.4,105.3,79.0,45.1,24.3,316.1,30.1,105.3,48.6,79.0,316.1,316.1,0.0,126.4,632.2,632.2,8.1,1.9,24.3,3.0,48.7,29.2,48.7,48.7,73.1,14.6,10.4,36.5,146.2,146.2,146.2
202608212303,2026-08-21,23,03R,09:38,2026-08-21T09:28:26.436624+09:00,16.5,3.6,10.9,10.7,55.5,40.7,30.5,67.9,101.8,203.7,3.8,15.6,9.4,12.7,76.4,30.5,61.1,32.1,76.4,203.7,30.5,87.3,55.5,203.7,305.6,203.7,305.6,122.2,611.2,611.2,9.2,1.2,18.4,23.0,0.0,18.4,184.5,46.1,46.1,7.6,13.1,61.5,184.5,184.5,184.5
202608212104,2026-08-21,21,04R,09:50,2026-08-21T09:40:33.268725+09:00,2.1,6.9,9.5,15.4,6.8,31.5,60.6,65.7,87.6,52.6,52.6,112.7,197.2,131.5,112.7,29.2,49.3,71.7,22.5,28.1,46.4,98.6,197.2,60.6,98.6,56.3,157.8,263.0,71.7,157.8,2.7,4.5,11.1,13.2,2.6,29.1,72.7,145.5,48.5,36.3,48.5,29.1,36.3,48.5,145.5
202608212304,2026-08-21,23,04R,10:04,2026-08-21T09:54:26.976936+09:00,8.5,2.2,19.8,18.1,19.8,27.5,20.4,52.8,57.6,70.4,6.0,20.4,25.3,30.1,15.4,52.8,90.5,79.2,126.7,211.2,105.6,90.5,126.7,316.8,126.7,158.4,158.4,90.5,316.8,316.8,10.1,1.2,66.0,44.0,16.5,8.8,44.0,66.0,66.0,13.2,33.0,14.6,0.0,132.0,0.0
202608212105,2026-08-21,21,05R,10:20,2026-08-21T10:10:41.590890+09:00,4.4,4.3,32.8,3.5,16.9,22.3,50.7,93.1,37.2,53.2,22.8,39.9,58.8,44.7,41.3,58.8,139.6,124.1,37.2,124.1,15.5,42.9,58.8,69.8,41.3,55.8,139.6,111.7,558.7,124.1,2.8,5.1,20.5,5.1,4.9,15.3,49.2,10.2,24.6,82.0,24.6,41.0,61.5,82.0,61.5
202608212305,2026-08-21,23,05R,10:32,2026-08-21T10:22:42.394754+09:00,3.6,21.2,7.6,14.8,20.7,6.2,39.3,9.2,29.1,21.8,41.4,56.2,98.4,52.5,78.7,17.5,17.1,65.6,26.2,30.2,39.3,87.5,112.5,78.7,131.2,60.5,98.4,262.5,157.5,196.8,1.5,17.5,6.8,22.3,12.3,41.0,9.4,30.7,14.4,61.5,49.2,123.0,35.1,18.9,82.0
202608211301,2026-08-21,13,01R,10:35,2026-08-21T10:26:26.345235+09:00,26.4,5.3,26.4,24.0,29.3,66.0,29.3,88.0,88.0,264.0,3.0,29.3,6.6,11.4,12.0,52.8,66.0,33.0,37.7,52.8,52.8,132.0,37.7,66.0,264.0,132.0,0.0,33.0,132.0,264.0,12.5,2.1,5.7,15.3,27.6,19.7,46.0,138.0,69.0,5.1,27.6,11.5,27.6,19.7,138.0
202608211601,2026-08-21,16,01R,10:41,2026-08-21T10:32:37.914432+09:00,10.9,5.5,5.2,44.5,89.1,40.5,33.4,36.1,267.3,267.3,8.4,24.3,5.3,70.3,49.5,11.9,20.8,6.5,47.7,35.1,222.7,267.3,222.7,445.5,668.2,267.3,445.5,334.1,267.3,445.5,7.3,5.3,3.5,26.6,29.5,16.6,11.0,266.2,24.2,3.2,15.6,33.2,29.5,29.5,0.0
202608210201,2026-08-21,02,01R,10:47,2026-08-21T10:38:31.954632+09:00,4.7,10.2,27.1,33.9,16.9,13.0,19.0,26.4,52.8,45.3,25.0,27.1,33.9,105.7,36.6,28.8,28.8,23.7,47.5,7.3,50.0,50.0,135.9,105.7,43.2,33.9,55.9,79.3,8.1,63.4,4.0,4.5,11.6,16.6,12.2,5.6,7.7,58.1,19.3,10.1,33.2,23.2,38.7,21.1,46.5
202608212106,2026-08-21,21,06R,10:50,2026-08-21T10:40:32.991759+09:00,7.3,13.4,12.3,11.9,11.3,12.5,34.0,19.8,15.5,14.8,54.9,39.7,89.3,64.9,37.6,51.0,24.6,64.9,19.8,24.6,35.7,28.5,71.4,47.6,19.8,28.5,31.0,37.6,31.0,23.8,6.0,23.1,16.2,7.3,8.5,14.7,10.8,9.0,3.6,23.1,32.4,23.1,23.1,16.2,27.0
202608211302,2026-08-21,13,02R,10:59,2026-08-21T10:50:25.325089+09:00,4.7,22.3,35.3,2.3,141.2,7.3,70.6,211.8,7.5,0.0,0.0,211.8,0.0,60.5,211.8,423.7,141.2,423.7,211.8,211.8,7.0,7.9,423.7,0.0,0.0,423.7,423.7,105.9,211.8,423.7,2.3,5.1,12.7,3.1,0.0,0.0,25.5,12.7,0.0,0.0,0.0,25.5,12.7,12.7,0.0
202608212306,2026-08-21,23,06R,11:01,2026-08-21T10:52:33.784665+09:00,10.9,26.4,16.7,16.2,21.8,10.0,17.3,10.9,17.3,22.8,35.8,41.8,45.6,41.8,38.6,20.9,10.6,18.6,13.9,21.8,38.6,31.4,62.8,35.8,29.5,55.8,35.8,50.2,45.6,35.8,7.0,10.2,11.3,18.8,8.0,22.6,4.7,11.3,9.4,37.7,28.3,56.6,8.7,11.3,10.2
202608211602,2026-08-21,16,02R,11:09,2026-08-21T11:00:59.235979+09:00,12.2,35.9,28.7,57.5,95.8,11.0,8.3,3.6,8.1,63.9,115.0,19.1,35.9,63.9,115.0,57.5,7.2,31.9,10.0,575.2,95.8,20.5,57.5,44.2,191.7,115.0,115.0,115.0,575.2,287.6,7.5,31.2,187.5,37.5,0.0,5.3,1.6,6.9,46.8,13.3,23.4,187.5,20.8,93.7,0.0
202608210301,2026-08-21,03,01R,11:14,2026-08-21T11:04:40.931072+09:00,7.3,11.2,15.4,9.3,23.8,12.1,26.9,32.6,41.3,36.4,24.7,32.6,21.3,36.4,38.7,15.1,15.4,24.7,32.6,56.3,16.7,47.6,38.7,36.4,21.3,34.4,68.8,47.6,77.4,22.1,2.6,4.6,22.5,5.6,10.3,27.0,135.0,15.0,16.8,33.7,16.8,27.0,27.0,27.0,19.2
202608210202,2026-08-21,02,02R,11:16,2026-08-21T11:06:39.051080+09:00,9.0,17.4,40.7,81.5,27.1,9.9,5.3,11.1,18.8,6.2,23.2,15.7,40.7,69.8,40.7,69.8,23.2,18.8,44.4,69.8,97.8,54.3,97.8,81.5,97.8,30.5,15.2,81.5,244.5,122.2,6.6,18.1,31.1,72.7,21.8,2.5,3.9,36.3,4.4,27.2,36.3,31.1,54.5,54.5,72.7
202608212107,2026-08-21,21,07R,11:21,2026-08-21T11:12:35.510547+09:00,12.9,22.0,18.2,19.2,53.5,25.8,26.7,13.6,27.7,149.8,46.8,20.2,17.8,41.6,124.8,15.9,8.8,11.0,3.2,35.6,53.5,46.8,124.8,18.7,149.8,374.6,749.2,249.7,124.8,374.6,4.3,18.0,6.0,9.0,198.0,12.3,15.2,13.2,99.0,11.0,11.0,33.0,3.5,33.0,198.0
202608211303,2026-08-21,13,03R,11:28,2026-08-21T11:18:38.296501+09:00,3.0,9.0,14.6,10.9,16.1,3.8,12.3,27.9,25.6,25.6,34.1,43.9,102.5,61.5,43.9,0.0,153.7,307.5,76.8,102.5,102.5,102.5,153.7,0.0,307.5,76.8,61.5,102.5,153.7,153.7,1.3,10.8,24.7,21.6,24.7,11.5,43.3,13.3,8.6,173.2,173.2,43.3,173.2,86.6,0.0
202608212307,2026-08-21,23,07R,11:30,2026-08-21T11:20:34.046553+09:00,2.7,11.7,25.0,14.4,16.4,5.3,15.1,14.0,52.3,11.0,38.4,20.5,57.6,115.2,48.0,72.0,33.8,82.2,82.2,57.6,192.0,144.0,192.0,576.0,192.0,96.0,41.1,192.0,115.2,576.0,2.0,3.0,20.6,41.2,17.6,6.5,24.7,30.9,15.4,123.7,41.2,24.7,61.8,61.8,123.7
202608210601,2026-08-21,06,01R,11:33,2026-08-21T11:24:40.358279+09:00,14.1,10.0,7.4,14.1,12.4,38.9,62.2,31.1,77.8,77.8,25.9,77.8,16.3,62.2,51.8,8.1,20.7,12.9,11.1,16.3,25.9,103.7,77.8,34.5,44.4,31.1,62.2,34.5,38.9,62.2,0.0,6.0,3.9,16.2,19.5,19.5,12.1,97.5,48.7,6.0,16.2,10.8,7.5,7.5,19.5
202608211603,2026-08-21,16,03R,11:39,2026-08-21T11:30:39.156790+09:00,6.1,30.0,10.9,65.4,33.7,6.1,30.0,4.0,61.8,17.3,159.0,48.3,101.1,222.6,371.0,14.6,7.1,48.3,44.5,14.8,101.1,61.8,101.1,92.7,85.6,69.5,58.5,185.5,55.6,222.6,3.2,15.9,3.0,45.2,15.9,30.1,3.5,67.8,14.2,27.1,67.8,67.8,90.5,14.2,271.5
202608210302,2026-08-21,03,02R,11:41,2026-08-21T11:32:32.734729+09:00,4.4,5.8,19.0,10.3,43.2,20.6,25.0,23.7,59.4,67.9,9.7,25.0,16.3,25.0,52.8,25.0,17.6,26.4,43.2,59.4,33.9,59.4,36.5,29.7,59.4,237.7,79.2,95.1,158.5,158.5,3.1,2.1,8.4,14.5,22.8,39.9,17.7,22.8,13.3,31.9,19.9,79.8,39.9,79.8,0.0
202608210203,2026-08-21,02,03R,11:45,2026-08-21T11:36:37.310983+09:00,11.1,9.4,36.4,46.5,10.8,9.8,9.2,31.0,59.8,15.8,12.6,12.1,39.8,93.0,10.6,55.8,25.3,22.6,52.3,26.1,139.6,104.7,104.7,139.6,69.8,19.4,21.4,19.0,69.8,83.7,4.4,3.8,13.1,39.5,4.5,6.5,39.5,0.0,8.4,33.8,47.4,7.4,59.2,47.4,118.5
202608212108,2026-08-21,21,08R,11:53,2026-08-21T11:44:26.897743+09:00,4.1,19.3,47.5,14.7,14.7,6.9,20.6,34.3,47.5,14.7,23.7,30.9,88.2,154.5,25.7,51.5,38.6,77.2,51.5,38.6,34.3,41.2,154.5,61.8,51.5,19.3,12.8,20.6,28.0,36.3,3.1,6.1,7.7,6.1,6.3,13.3,21.0,49.0,13.3,36.7,36.7,21.0,36.7,24.5,49.0
202608210401,2026-08-21,04,01R,11:55,2026-08-21T11:46:25.989840+09:00,15.8,7.4,20.2,18.3,9.0,18.3,45.1,48.8,45.1,41.8,11.0,45.1,13.3,45.1,9.7,27.9,53.3,32.5,65.1,24.4,30.8,73.3,45.1,146.6,65.1,13.0,48.8,12.7,25.5,53.3,12.7,3.1,10.7,23.3,5.0,20.0,23.3,140.2,15.5,8.2,20.0,7.0,35.0,20.0,20.0
202608211304,2026-08-21,13,04R,11:55,2026-08-21T11:46:25.989840+09:00,3.1,15.4,10.5,9.3,17.5,5.0,26.2,37.5,14.5,26.2,65.6,262.5,0.0,131.2,0.0,131.2,262.5,262.5,87.5,87.5,12.5,12.5,52.5,65.6,26.2,262.5,262.5,262.5,131.2,131.2,2.2,11.8,11.8,5.0,17.8,71.2,10.1,10.1,10.1,71.2,35.6,71.2,23.7,35.6,23.7
202608210602,2026-08-21,06,02R,11:58,2026-08-21T11:48:36.450924+09:00,13.0,5.5,29.2,9.0,58.5,14.6,19.5,117.0,16.7,0.0,8.3,19.5,29.2,14.6,117.0,29.2,58.5,19.5,39.0,39.0,11.7,29.2,23.4,29.2,117.0,117.0,0.0,39.0,39.0,39.0,6.1,7.6,30.7,6.1,30.7,4.3,15.3,6.1,0.0,30.7,7.6,15.3,15.3,30.7,30.7
202608212308,2026-08-21,23,08R,12:01,2026-08-21T11:52:25.060163+09:00,8.1,11.9,7.5,5.0,29.4,37.3,56.0,70.0,37.3,93.3,35.0,31.1,140.0,50.9,32.9,56.0,40.0,70.0,17.5,112.0,5.0,14.0,35.0,10.1,62.2,0.0,280.1,560.2,280.1,560.2,10.3,7.5,11.7,2.5,41.2,27.5,27.5,7.5,41.2,82.5,9.1,82.5,5.5,82.5,20.6
202608210303,2026-08-21,03,03R,12:08,2026-08-21T11:58:33.566758+09:00,14.0,10.0,35.0,9.2,43.7,17.5,43.7,350.2,21.8,350.2,13.4,25.0,17.5,10.9,38.9,18.4,20.6,26.9,14.0,58.3,12.9,21.8,15.9,20.6,23.3,175.1,116.7,50.0,175.1,26.9,13.5,2.7,22.5,9.6,67.5,13.5,0.0,67.5,67.5,4.8,3.7,16.8,16.8,67.5,67.5
