レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608312101,2026-08-31,21,01R,08:32,2026-08-31T08:22:33.297243+09:00,3.7,5.5,12.5,18.8,17.6,8.5,33.0,29.3,52.8,88.0,29.3,44.0,44.0,66.0,88.0,26.4,26.4,88.0,12.5,15.5,37.7,66.0,88.0,15.5,44.0,264.0,0.0,0.0,264.0,0.0,2.5,3.1,5.1,7.3,14.7,34.5,34.5,103.5,34.5,103.5,0.0,0.0,103.5,8.6,0.0
202608312301,2026-08-31,23,01R,08:40,2026-08-31T08:30:34.878976+09:00,4.7,5.2,2.5,5.4,41.8,95.5,223.0,223.0,133.8,669.0,33.4,334.5,95.5,83.6,0.0,11.5,95.5,95.5,30.4,334.5,23.0,83.6,83.6,60.8,0.0,74.3,669.0,669.0,334.5,669.0,5.9,5.5,2.0,3.5,94.5,0.0,0.0,0.0,0.0,47.2,23.6,0.0,7.2,0.0,0.0
202608311801,2026-08-31,18,01R,08:48,2026-08-31T08:38:28.185304+09:00,3.6,7.4,3.4,5.5,28.1,35.6,178.2,66.8,106.9,0.0,23.2,178.2,133.6,133.6,534.7,8.9,53.4,53.4,21.3,178.2,20.5,106.9,106.9,66.8,534.7,89.1,0.0,0.0,0.0,0.0,4.2,3.6,3.7,9.0,22.6,45.2,22.6,27.1,0.0,135.7,67.8,135.7,5.2,13.5,135.7
202608312102,2026-08-31,21,02R,08:58,2026-08-31T08:48:28.296325+09:00,5.5,7.9,3.1,28.5,57.0,34.2,24.4,24.4,171.0,42.7,68.4,24.4,31.0,57.0,114.0,7.9,17.1,31.0,17.1,31.0,68.4,114.0,85.5,171.0,114.0,114.0,114.0,114.0,85.5,171.0,3.6,6.3,1.7,12.7,38.2,76.5,15.3,0.0,76.5,25.5,0.0,0.0,19.1,38.2,0.0
202608312302,2026-08-31,23,02R,09:06,2026-08-31T08:56:44.389544+09:00,5.7,1.7,7.9,25.5,31.8,127.5,42.5,127.5,127.5,127.5,6.3,42.5,63.7,63.7,63.7,0.0,63.7,127.5,0.0,63.7,63.7,127.5,127.5,0.0,0.0,127.5,127.5,127.5,127.5,0.0,22.3,1.0,22.3,89.2,89.2,0.0,0.0,0.0,0.0,89.2,0.0,89.2,0.0,89.2,0.0
202608311802,2026-08-31,18,02R,09:14,2026-08-31T09:04:33.297998+09:00,4.5,4.8,5.3,11.1,24.2,24.2,48.5,36.3,145.5,0.0,7.2,29.1,48.5,36.3,72.7,12.1,20.7,72.7,72.7,48.5,36.3,145.5,48.5,145.5,0.0,145.5,0.0,0.0,72.7,0.0,3.0,3.0,3.3,11.0,16.5,33.0,0.0,0.0,33.0,16.5,33.0,0.0,33.0,33.0,0.0
202608312103,2026-08-31,21,03R,09:24,2026-08-31T09:14:32.209218+09:00,4.9,4.2,293.2,7.9,58.6,41.8,18.3,73.3,73.3,146.6,9.1,16.2,48.8,8.3,146.6,41.8,41.8,58.6,73.3,146.6,15.4,36.6,15.4,48.8,26.6,293.2,293.2,293.2,0.0,97.7,10.6,1.5,26.6,3.1,53.2,53.2,0.0,0.0,53.2,0.0,7.6,53.2,0.0,53.2,0.0
202608312303,2026-08-31,23,03R,09:32,2026-08-31T09:22:39.054646+09:00,2.9,1.9,29.9,179.6,21.1,21.1,51.3,119.7,179.6,359.2,6.4,44.9,71.8,179.6,119.7,21.1,119.7,179.6,0.0,0.0,179.6,359.2,179.6,0.0,0.0,179.6,179.6,119.7,359.2,359.2,3.9,1.0,35.5,0.0,35.5,35.5,0.0,0.0,0.0,0.0,106.5,0.0,0.0,0.0,0.0
202608311803,2026-08-31,18,03R,09:40,2026-08-31T09:30:34.709158+09:00,7.9,3.2,49.0,7.2,122.6,61.3,61.3,61.3,122.6,0.0,5.3,22.2,14.4,9.0,81.7,27.2,27.2,22.2,49.0,0.0,27.2,81.7,30.6,49.0,0.0,0.0,245.2,122.6,0.0,0.0,2.1,2.6,16.5,4.8,41.2,27.5,41.2,0.0,0.0,41.2,13.7,82.5,41.2,0.0,0.0
202608312104,2026-08-31,21,04R,09:50,2026-08-31T09:40:35.863727+09:00,3.3,2.2,6.4,22.3,41.4,145.1,52.7,193.5,580.5,193.5,22.3,41.4,30.5,52.7,96.7,15.2,72.5,44.6,52.7,52.7,52.7,145.1,116.1,116.1,290.2,580.5,580.5,580.5,290.2,290.2,4.4,4.1,1.8,11.8,35.6,35.6,35.6,0.0,71.2,23.7,23.7,0.0,23.7,35.6,0.0
