レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202608261401,2026-08-26,14,01R,08:32,2026-08-26T08:22:34.725590+09:00,5.8,4.6,12.2,2.8,21.2,48.1,55.5,80.1,55.5,90.1,26.7,48.1,55.5,42.4,65.5,103.0,72.1,180.3,120.2,103.0,10.0,37.9,48.1,51.5,55.5,120.2,144.3,180.3,144.3,180.3,6.1,2.3,15.8,2.2,13.8,111.0,22.2,55.5,55.5,55.5,111.0,55.5,55.5,0.0,55.5
202608261801,2026-08-26,18,01R,08:40,2026-08-26T08:30:37.883689+09:00,1.6,6.5,12.1,17.5,67.3,21.0,48.0,42.0,60.1,280.5,28.5,54.2,40.0,42.0,140.2,29.0,60.1,52.5,49.5,210.3,37.4,58.0,49.5,49.5,336.6,336.6,420.7,561.0,561.0,561.0,1.4,4.2,11.0,7.7,0.0,19.3,38.6,77.2,77.2,38.6,25.7,0.0,0.0,0.0,77.2
202608261001,2026-08-26,10,01R,08:48,2026-08-26T08:38:40.870496+09:00,4.8,2.4,18.2,3.1,74.1,50.4,63.0,210.0,126.0,252.0,14.1,48.4,126.0,29.3,157.5,140.0,315.0,420.0,210.0,1260,14.0,140.0,40.6,252.0,630.0,420.0,210.0,630.0,1260,630.0,3.6,2.1,28.7,2.4,0.0,100.5,100.5,201.0,201.0,201.0,12.5,100.5,100.5,201.0,100.5
202608261402,2026-08-26,14,02R,08:58,2026-08-26T08:48:40.358189+09:00,26.3,18.2,15.8,19.7,39.5,16.9,14.8,29.6,13.9,26.3,19.7,19.7,29.6,11.8,21.5,79.0,19.7,29.6,33.8,33.8,13.9,29.6,13.9,21.5,29.6,33.8,47.4,23.7,39.5,29.6,10.1,20.2,20.2,20.2,0.0,5.0,20.2,5.0,10.1,0.0,5.0,6.7,0.0,0.0,5.0
202608261802,2026-08-26,18,02R,09:06,2026-08-26T08:56:50.146085+09:00,3.8,7.7,13.9,18.6,7.2,5.8,17.1,111.7,111.7,27.9,11.7,14.9,111.7,55.8,55.8,55.8,111.7,223.5,0.0,223.5,31.9,223.5,223.5,223.5,0.0,18.6,44.7,44.7,74.5,111.7,1.7,3.1,14.5,21.7,5.4,0.0,0.0,0.0,10.8,0.0,0.0,43.5,43.5,0.0,0.0
202608261002,2026-08-26,10,02R,09:14,2026-08-26T09:04:36.183529+09:00,2.4,8.0,31.6,10.7,182.2,4.0,17.7,38.3,29.1,121.5,18.2,27.0,48.6,29.1,121.5,104.1,81.0,121.5,182.2,729.0,25.1,40.5,66.2,121.5,243.0,364.5,182.2,364.5,729.0,729.0,2.2,2.8,19.1,5.3,86.2,17.2,24.6,17.2,86.2,24.6,28.7,172.5,86.2,172.5,86.2
202608261403,2026-08-26,14,03R,09:24,2026-08-26T09:14:28.735200+09:00,10.7,14.4,4.3,3.3,55.3,30.2,83.0,83.0,47.4,47.4,33.2,55.3,110.7,25.5,36.9,22.1,25.5,166.1,18.4,55.3,13.2,41.5,27.6,20.7,41.5,332.2,166.1,332.2,110.7,166.1,4.7,20.5,4.7,2.1,30.7,20.5,15.3,20.5,61.5,61.5,15.3,61.5,15.3,0.0,61.5
202608261803,2026-08-26,18,03R,09:32,2026-08-26T09:22:35.407834+09:00,10.0,4.2,2.8,9.4,20.6,35.1,117.0,117.0,175.5,351.0,16.7,70.2,19.5,31.9,50.1,13.5,87.7,20.6,58.5,70.2,43.8,117.0,70.2,87.7,175.5,70.2,175.5,351.0,117.0,351.0,13.1,11.2,1.3,19.6,13.1,39.3,19.6,39.3,78.7,19.6,19.6,0.0,15.7,0.0,78.7
202608261003,2026-08-26,10,03R,09:40,2026-08-26T09:30:49.532214+09:00,4.4,2.5,19.1,95.7,57.4,12.3,16.2,35.9,107.7,71.8,4.7,17.5,22.0,47.8,50.6,45.3,78.3,53.8,861.7,287.2,215.4,287.2,861.7,430.8,861.7,143.6,107.7,287.2,430.8,0.0,3.8,1.6,8.5,170.2,85.1,8.5,14.1,0.0,56.7,13.0,56.7,85.1,0.0,170.2,56.7
202608261404,2026-08-26,14,04R,09:50,2026-08-26T09:40:40.673675+09:00,13.2,16.7,9.3,13.2,83.7,11.9,25.1,35.8,41.8,41.8,31.4,25.1,41.8,19.3,35.8,8.9,16.7,22.8,17.9,35.8,6.4,35.8,17.9,19.3,125.6,125.6,125.6,83.7,251.2,0.0,17.0,2.2,4.8,6.8,68.2,68.2,6.2,34.1,0.0,9.7,68.2,68.2,7.5,0.0,0.0
202608261804,2026-08-26,18,04R,09:58,2026-08-26T09:48:28.733584+09:00,2.2,3.2,17.1,28.0,38.6,12.8,103.0,77.2,154.5,154.5,8.5,38.6,44.1,38.6,34.3,61.8,77.2,77.2,154.5,103.0,44.1,103.0,77.2,309.0,0.0,77.2,154.5,103.0,309.0,0.0,5.5,1.0,23.6,18.9,11.8,0.0,47.2,0.0,0.0,94.5,94.5,0.0,94.5,0.0,0.0
202608261004,2026-08-26,10,04R,10:06,2026-08-26T09:56:27.224816+09:00,6.1,5.0,3.2,22.2,63.8,20.9,32.6,24.6,78.0,156.0,13.9,23.0,19.7,70.2,82.5,9.7,22.6,31.9,40.1,87.7,175.5,175.5,280.8,117.0,1404,93.6,234.0,100.2,93.6,468.0,3.3,6.0,2.8,39.2,117.7,18.1,6.9,0.0,235.5,7.3,235.5,0.0,13.0,19.6,117.7
202608261405,2026-08-26,14,05R,10:21,2026-08-26T10:12:40.300053+09:00,15.0,3.2,24.2,7.3,79.7,20.6,29.3,69.7,31.0,79.7,9.7,19.9,46.5,10.9,32.8,46.5,69.7,62.0,42.9,79.7,15.5,42.9,15.9,69.7,139.5,50.7,93.0,69.7,111.6,62.0,10.4,1.4,22.2,9.1,39.0,14.1,39.0,26.0,31.2,31.2,8.6,52.0,78.0,78.0,39.0
202608261805,2026-08-26,18,05R,10:25,2026-08-26T10:16:34.893116+09:00,3.2,29.6,7.5,5.6,8.5,14.4,85.1,68.1,56.7,85.1,25.2,85.1,68.1,68.1,85.1,15.4,52.3,61.9,27.2,20.6,40.0,97.2,170.2,52.3,85.1,26.1,170.2,340.5,45.4,42.5,1.6,14.8,9.8,16.9,14.8,29.6,16.9,29.6,19.7,39.5,118.5,59.2,14.8,14.8,16.9
202608260901,2026-08-26,09,01R,10:28,2026-08-26T10:18:37.169994+09:00,4.1,3.7,7.0,21.2,92.2,6.9,13.8,23.0,39.5,276.7,11.5,19.7,55.3,55.3,46.1,39.5,46.1,92.2,138.3,0.0,39.5,92.2,69.1,0.0,0.0,276.7,92.2,92.2,0.0,276.7,1.8,3.1,7.0,14.0,18.7,28.1,56.2,56.2,56.2,28.1,28.1,56.2,56.2,0.0,0.0
202608261101,2026-08-26,11,01R,10:32,2026-08-26T10:22:43.733266+09:00,4.2,4.6,7.8,13.2,34.5,12.3,24.6,34.5,43.1,86.2,24.6,43.1,0.0,43.1,57.5,43.1,28.7,34.5,34.5,86.2,28.7,34.5,28.7,28.7,43.1,57.5,57.5,86.2,86.2,57.5,3.1,3.1,3.1,6.3,6.3,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0
202608261005,2026-08-26,10,05R,10:34,2026-08-26T10:24:31.456813+09:00,1.9,8.4,43.5,50.7,15.4,4.5,17.1,25.3,30.4,14.5,25.3,40.6,121.8,101.5,152.2,304.5,304.5,609.0,1218,406.0,243.6,203.0,304.5,1218,609.0,46.8,31.2,304.5,304.5,243.6,1.2,7.1,22.5,0.0,13.5,20.8,90.2,270.7,11.7,33.8,135.3,30.0,270.7,54.1,54.1
202608261301,2026-08-26,13,01R,10:35,2026-08-26T10:26:36.779297+09:00,28.5,7.4,15.7,62.8,104.7,18.4,31.4,78.5,78.5,157.1,4.0,5.4,7.8,8.9,16.5,26.1,104.7,26.1,78.5,78.5,78.5,157.1,52.3,157.1,78.5,104.7,104.7,39.2,157.1,104.7,8.7,2.1,29.2,17.5,29.2,4.8,43.8,87.7,87.7,6.7,5.1,43.8,0.0,43.8,0.0
202608260801,2026-08-26,08,01R,10:37,2026-08-26T10:28:28.545331+09:00,3.8,5.7,5.5,11.0,27.2,10.7,57.9,66.2,92.7,231.7,18.5,57.9,92.7,115.8,463.5,9.4,28.9,28.9,33.1,77.2,22.0,66.2,92.7,33.1,154.5,46.3,231.7,0.0,231.7,231.7,3.4,3.6,6.2,4.5,16.6,14.2,16.6,19.9,0.0,19.9,19.9,0.0,19.9,0.0,0.0
202608261701,2026-08-26,17,01R,10:46,2026-08-26T10:36:34.187338+09:00,7.7,3.6,2.5,26.1,48.6,56.7,113.5,170.2,340.5,170.2,8.3,21.2,16.2,24.3,21.2,37.8,170.2,68.1,0.0,170.2,68.1,340.5,56.7,0.0,0.0,56.7,113.5,0.0,0.0,170.2,4.3,1.2,14.1,25.8,155.2,25.8,51.7,0.0,155.2,22.1,25.8,77.6,0.0,0.0,0.0
202608261406,2026-08-26,14,06R,10:49,2026-08-26T10:40:41.043330+09:00,11.0,11.3,26.2,17.1,22.6,12.7,4.6,41.5,41.5,7.4,24.9,15.1,35.6,38.3,18.4,166.2,41.5,99.7,124.6,38.3,41.5,99.7,41.5,83.1,55.4,29.3,16.0,27.7,99.7,49.8,6.6,13.2,22.0,16.5,11.0,2.7,16.5,22.0,4.4,33.0,22.0,8.2,66.0,0.0,0.0
202608261806,2026-08-26,18,06R,10:55,2026-08-26T10:46:31.615776+09:00,4.5,6.8,12.3,27.5,8.1,12.3,32.5,32.5,89.6,32.5,14.9,44.8,16.2,44.8,35.8,23.9,51.2,32.5,59.7,17.0,59.7,358.5,179.2,358.5,358.5,29.8,71.7,19.9,22.4,358.5,5.4,7.5,7.9,33.7,2.7,45.0,27.0,135.0,13.5,13.5,135.0,15.0,45.0,7.9,19.2
202608260902,2026-08-26,09,02R,10:58,2026-08-26T10:48:40.199075+09:00,21.6,11.3,16.5,53.3,3.1,15.7,34.6,24.7,40.7,34.6,28.8,99.0,138.6,86.6,30.1,20.3,23.8,69.3,63.0,11.3,138.6,173.2,173.2,346.5,693.0,7.2,26.6,14.1,28.8,115.5,20.1,3.4,7.6,20.1,10.7,40.3,12.4,161.2,20.1,40.3,23.0,9.4,53.7,2.7,0.0
202608261302,2026-08-26,13,02R,10:59,2026-08-26T10:50:38.611145+09:00,12.2,19.6,7.0,16.3,32.7,6.5,16.3,0.0,98.2,49.1,12.2,5.4,32.7,32.7,12.2,0.0,0.0,24.5,98.2,49.1,49.1,0.0,32.7,0.0,49.1,32.7,49.1,14.0,49.1,32.7,8.0,3.4,24.0,12.0,4.8,4.0,24.0,24.0,0.0,24.0,8.0,24.0,0.0,0.0,24.0
202608261102,2026-08-26,11,02R,11:02,2026-08-26T10:52:26.568900+09:00,13.8,15.9,13.8,29.6,69.2,103.8,207.7,207.7,103.8,207.7,4.3,14.8,23.0,4.9,10.9,69.2,103.8,103.8,15.9,20.7,29.6,207.7,29.6,69.2,69.2,41.5,41.5,12.9,103.8,34.6,9.7,4.8,9.7,9.7,4.8,9.7,0.0,0.0,9.7,0.0,4.8,0.0,9.7,0.0,9.7
202608261006,2026-08-26,10,06R,11:04,2026-08-26T10:54:45.960293+09:00,19.2,25.7,48.4,110.1,17.8,21.2,7.8,18.3,50.5,4.9,28.1,16.8,46.6,101.0,6.5,121.2,67.3,101.0,303.0,34.6,303.0,606.0,1212,0.0,404.0,17.0,7.3,8.1,31.8,134.6,17.6,14.2,18.3,110.0,12.2,6.1,15.7,440.2,2.0,27.5,220.1,4.2,110.0,18.3,110.0
