レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202607311001,2026-07-31,10,01R,08:32,2026-07-31T08:22:29.236140+09:00,22.1,41.8,41.8,68.5,1.5,35.8,11.2,27.9,4.3,68.5,62.8,83.7,68.5,125.6,94.2,125.6,94.2,11.4,107.6,62.8,3.8,15.5,1.3,3.6,1.0,1.0,3.6,15.5,4.0,18.4,28.2,46.3,19.2,88.8,29.8,92.6,0.0,0.0,1.4,4.0,14.3,23.3,27.8,46.3,3.6,15.1,2.2,8.7,0.0,0.0,1.0,160.5,160.5,53.5,0.0,0.0,1.1,1.3,3.6,5.5,1.3,1.9,1.4,2.0,10.1,15.0,3.6,5.5
202607312301,2026-07-31,23,01R,08:39,2026-07-31T08:31:05.624560+09:00,2.8,52.8,3.6,19.6,36.1,5.2,10.2,45.8,114.5,22.1,68.7,10.9,36.1,76.3,98.1,22.1,114.5,76.3,52.8,137.4,1.1,2.1,3.0,6.7,17.3,27.3,1.0,1.3,7.9,18.5,1.9,5.8,0.0,0.0,1.5,7.6,7.5,27.5,0.0,0.0,4.2,20.0,21.1,73.5,0.0,0.0,0.0,0.0,22.3,110.2,1.2,5.2,21.0,21.0,4.2,0.0,1.0,1.5,1.9,6.3,1.9,6.3,6.7,25.5,1.1,3.1,0.0,0.0
202607311801,2026-07-31,18,01R,08:46,2026-07-31T08:36:25.059667+09:00,2.2,9.0,4.0,25.8,12.4,6.8,90.3,12.4,90.3,40.1,60.2,25.8,0.0,60.2,180.7,180.7,72.3,51.6,120.5,120.5,1.7,4.0,2.1,5.0,2.2,5.2,1.0,1.1,10.2,17.3,2.0,5.6,8.0,27.5,3.4,20.0,0.0,0.0,10.7,36.7,4.2,24.5,0.0,0.0,7.3,44.1,0.0,0.0,0.0,0.0,1.0,20.2,20.2,0.0,10.1,0.0,1.0,1.0,1.5,12.3,1.5,12.3,0.0,0.0,1.5,12.3,0.0,0.0
202607311002,2026-07-31,10,02R,08:58,2026-07-31T08:48:30.998249+09:00,1.1,10.7,19.9,179.5,11.7,17.3,134.6,48.9,107.7,269.2,18.5,44.8,134.6,89.7,179.5,179.5,67.3,107.7,134.6,179.5,1.0,1.8,1.0,1.7,2.1,3.8,4.3,8.1,8.2,10.6,1.3,4.9,3.3,12.9,8.1,32.2,0.0,0.0,5.0,21.5,15.2,64.5,0.0,0.0,9.6,32.2,0.0,0.0,0.0,0.0,1.7,6.0,6.0,3.0,12.0,0.0,1.0,1.9,1.0,1.5,0.0,0.0,2.4,7.8,4.5,15.7,0.0,0.0
202607312302,2026-07-31,23,02R,09:05,2026-07-31T08:56:23.093866+09:00,1.9,3.6,12.9,86.2,8.9,43.1,129.3,51.7,129.3,129.3,8.3,21.5,258.7,28.7,129.3,0.0,64.6,32.3,129.3,129.3,1.0,1.3,4.8,17.7,5.6,9.1,4.2,9.0,6.0,9.2,1.0,2.8,3.1,6.7,21.5,108.7,0.0,0.0,4.0,7.6,4.2,15.5,0.0,0.0,33.2,51.3,4.2,6.3,0.0,0.0,1.6,2.4,0.0,3.2,0.0,0.0,1.0,2.2,1.0,1.8,3.7,11.2,1.5,3.7,0.0,0.0,0.0,0
202607311802,2026-07-31,18,02R,09:12,2026-07-31T09:02:12.501746+09:00,13.1,3.9,10.6,3.4,24.4,34.2,28.5,57.0,11.4,28.5,28.5,57.0,34.2,28.5,7.7,34.2,85.5,28.5,57.0,28.5,1.9,2.7,7.7,9.5,1.1,1.5,2.9,3.8,2.4,3.2,3.5,5.0,1.8,3.4,15.0,16.5,2.2,2.6,0.0,0.0,16.2,26.2,14.7,25.5,11.5,26.2,4.0,9.0,15.2,17.5,1.8,2.2,0.0,4.5,0.0,9.0,1.2,2.4,1.2,2.4,0.0,0.0,2.4,6.0,0.0,0.0,1.4,3.0
202607311003,2026-07-31,10,03R,09:24,2026-07-31T09:14:45.320911+09:00,2.8,17.5,11.4,99.5,7.6,3.7,33.1,14.2,99.5,59.7,12.4,14.9,99.5,29.8,59.7,149.2,16.5,99.5,298.5,59.7,1.5,2.2,1.1,1.3,3.1,6.1,2.7,5.1,5.2,9.7,1.5,2.2,3.7,6.2,4.4,7.6,8.7,14.6,3.1,6.3,3.7,7.7,14.2,28.8,17.7,60.0,0.0,0.0,0.0,0.0,1.7,6.0,3.0,6.0,12.0,0.0,1.0,1.2,1.7,2.6,1.4,2.0,4.5,7.1,2.4,3.7,4.5,7.1
202607312303,2026-07-31,23,03R,09:31,2026-07-31T09:21:03.783774+09:00,5.1,12.1,22.6,30.2,3.0,7.2,6.4,30.2,12.1,60.5,25.9,20.1,60.5,36.3,0.0,0.0,45.3,20.1,60.5,181.5,2.3,5.2,1.0,1.3,1.3,2.6,2.6,6.0,6.0,8.7,2.1,8.9,9.6,35.6,0.0,0.0,0.0,0.0,1.9,8.9,2.0,7.9,0.0,0.0,19.0,71.2,0.0,0.0,0.0,0.0,3.7,3.7,3.7,7.5,0.0,2.5,1.1,1.2,3.7,5.6,1.5,2.1,2.0,3.0,3.7,5.6,2.0,3.0
202607311803,2026-07-31,18,03R,09:38,2026-07-31T09:28:27.472750+09:00,23.8,214.5,1.1,9.5,85.8,30.6,33.0,143.0,429.0,5.7,85.8,107.2,429.0,107.2,429.0,39.0,429.0,143.0,71.5,214.5,1.2,1.7,2.0,4.2,5.3,8.1,1.3,2.0,4.2,8.1,1.5,2.7,0.0,0.0,3.3,16.2,4.2,16.2,14.5,48.7,3.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,12.5,48.7,1.0,0.0,0.0,20.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,70.5,1.1,70.5,0.0,0.0
202607311004,2026-07-31,10,04R,09:50,2026-07-31T09:40:47.441043+09:00,13.5,29.7,9.9,10.6,18.5,9.2,9.9,49.5,74.2,3.0,29.7,13.5,49.5,37.1,49.5,12.3,148.5,49.5,10.6,37.1,3.1,4.6,1.8,2.5,1.8,2.5,1.6,1.7,1.8,2.7,5.7,20.2,3.1,10.1,5.5,10.1,0.0,0.0,5.2,20.2,5.0,10.1,0.0,0.0,5.0,10.1,0.0,0.0,5.0,10.1,3.0,0.0,3.0,3.0,0.0,3.0,1.0,1.5,0.0,0.0,0.0,0.0,1.5,4.5,1.5,4.5,1.5,4.5
