レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202608102101,2026-08-10,21,01R,08:32,2026-08-10T08:22:23.964662+09:00,1,0.08,2,0.15,3,0.3,4,0.15,5,-0.08,6,0.06
202608101401,2026-08-10,14,01R,08:40,2026-08-10T08:30:27.639784+09:00,1,0.21,2,0.26,3,-0.01,4,0.03,5,0.02,6,0.02
202608102301,2026-08-10,23,01R,08:48,2026-08-10T08:38:20.792098+09:00,1,-0.03,2,0.03,3,0.23,4,0.11,5,0.09,6,0.04
202608102102,2026-08-10,21,02R,08:58,2026-08-10T08:48:22.313792+09:00,1,0.0,2,0.02,3,-0.01,4,0.11,5,0.13,6,0.19
202608101402,2026-08-10,14,02R,09:06,2026-08-10T08:56:20.737235+09:00,1,-0.04,2,-0.02,3,0.01,4,-0.02,6,0.08,5,-0.04
202608102302,2026-08-10,23,02R,09:14,2026-08-10T09:04:26.163639+09:00,1,0.15,2,0.11,3,0.11,4,0.03,5,-0.01,6,0.05
202608102103,2026-08-10,21,03R,09:24,2026-08-10T09:14:23.858638+09:00,1,-0.03,2,0.12,3,0.13,4,0.1,5,0.17,6,0.08
202608101403,2026-08-10,14,03R,09:32,2026-08-10T09:22:24.930179+09:00,1,0.06,2,0.16,3,0.24,4,0.07,5,0.07,6,0.08
202608102303,2026-08-10,23,03R,09:40,2026-08-10T09:30:37.974328+09:00,1,0.1,2,0.25,3,0.06,4,0.16,5,0.03,6,-0.01
202608102104,2026-08-10,21,04R,09:50,2026-08-10T09:40:24.757426+09:00,1,-0.09,2,0.23,3,-0.04,4,0.1,5,0.01,6,0.1
202608101404,2026-08-10,14,04R,09:58,2026-08-10T09:48:19.003366+09:00,1,0.21,2,0.09,3,0.03,4,0.12,5,0.03,6,0.03
202608102304,2026-08-10,23,04R,10:06,2026-08-10T09:56:21.817239+09:00,1,0.26,2,0.25,3,0.14,5,0.04,4,0.16,6,0.02
202608102105,2026-08-10,21,05R,10:16,2026-08-10T10:06:22.772057+09:00,1,-0.03,2,-0.04,3,0.01,4,0.04,5,0.06,6,0.09
202608101405,2026-08-10,14,05R,10:24,2026-08-10T10:14:26.004113+09:00,1,0.06,2,0.09,3,0.06,4,0.12,5,0.13,6,0.13
202608100901,2026-08-10,09,01R,10:28,2026-08-10T10:18:28.310457+09:00,1,-0.14,3,0.17,4,-0.02,5,0.09,2,-0.02,6,-0.04
202608100801,2026-08-10,08,01R,10:32,2026-08-10T10:22:22.010232+09:00,1,0.29,2,0.32,3,0.53,4,0.31,6,0.33,5,0.34
202608101301,2026-08-10,13,01R,10:33,2026-08-10T10:24:21.543485+09:00,1,0.05,2,0.11,3,0.06,6,0.14,4,0.14,5,0.09
202608102305,2026-08-10,23,05R,10:35,2026-08-10T10:26:20.823847+09:00,1,0.18,2,0.12,3,0.09,4,0.16,5,0.03,6,0.01
