レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202609241001,2026-09-24,10,01R,08:32,2026-09-24T08:22:18.157267+09:00,3.4,6.7,3.7,114.7,14.3,6.0,57.3,22.9,114.7,0.0,38.2,14.3,114.7,5.4,0.0,0.0,114.7,0.0,114.7,114.7,1.8,7.3,1.0,2.2,4.7,14.6,3.3,14.6,0.0,0.0,1.6,5.8,8.0,29.2,1.6,4.1,0.0,0.0,0.0,0.0,2.5,9.7,0.0,0.0,4.3,14.6,0.0,0.0,0.0,0.0,1.0,5.2,0.0,0.0,5.2,0.0,1.0,1.0,1.0,4.1,0.0,0.0,1.5,8.2,0.0,0.0,0.0,0.0
202609241801,2026-09-24,18,01R,08:40,2026-09-24T08:30:31.574096+09:00,5.9,6.5,6.9,17.8,12.4,3.5,10.4,15.6,24.9,7.1,35.6,31.2,49.9,124.8,249.7,0.0,0.0,249.7,62.4,0.0,1.5,1.7,1.3,1.5,1.6,1.9,1.2,1.4,3.0,3.4,11.0,17.6,12.0,17.7,10.6,17.6,26.7,34.7,22.0,35.0,19.2,35.0,12.8,17.7,21.2,35.0,27.2,34.7,6.5,9.1,1.0,9.7,9.7,0.0,9.7,9.7,1.0,1.0,0.0,0.0,1.8,9.7,0.0,0.0,1.1,4.8,1.8,9.7
202609242101,2026-09-24,21,01R,08:48,2026-09-24T08:38:24.250973+09:00,2.7,8.1,7.4,28.3,6.9,6.1,23.5,10.2,41.1,22.8,26.5,28.3,82.3,102.9,102.9,137.2,63.3,164.7,102.9,68.6,1.2,2.8,1.0,1.0,1.9,4.6,2.3,6.0,8.5,21.8,1.5,4.1,12.2,46.0,18.6,69.0,0.0,0.0,5.6,17.4,2.9,7.9,12.5,34.1,13.5,46.0,0.0,0.0,0.0,0.0,1.0,27.7,27.7,83.2,0.0,41.6,1.0,1.0,1.7,11.3,1.2,7.4,6.3,49.6,2.3,16.8,12.3,98.6
202609241002,2026-09-24,10,02R,08:58,2026-09-24T08:48:19.041584+09:00,2.5,18.3,5.9,5.4,36.6,13.5,12.8,128.2,51.3,36.6,256.5,21.3,25.6,10.6,64.1,42.7,85.5,23.3,64.1,128.2,1.0,1.2,1.6,2.5,5.2,5.6,4.5,6.8,1.7,2.8,3.1,8.5,0.0,0.0,15.7,40.5,1.7,4.0,23.5,39.7,8.2,9.3,5.8,7.1,8.9,14.0,12.2,18.9,12.3,13.6,1.0,45.7,0.0,0.0,0.0,0.0,1.0,1.0,1.5,12.3,2.6,24.7,0.0,0.0,1.5,12.3,2.6,24.7
202609241802,2026-09-24,18,02R,09:06,2026-09-24T08:56:24.367614+09:00,3.0,6.8,30.0,75.0,3.9,9.3,12.5,16.6,30.0,50.0,25.0,30.0,50.0,37.5,75.0,0.0,16.6,50.0,37.5,50.0,1.7,4.3,1.0,1.1,1.4,3.5,5.5,14.6,8.6,15.0,2.7,16.1,9.0,32.2,10.0,16.1,0.0,0.0,1.5,8.0,3.1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,10.7,32.2,1.0,0.0,0.0,0.0,0.0,0.0,1.1,2.2,1.1,2.2,1.8,4.5,1.8,4.5,0.0,0.0,0.0,0.0
202609242102,2026-09-24,21,02R,09:14,2026-09-24T09:04:20.416083+09:00,15.5,1.5,17.3,42.1,10.1,42.1,58.9,10.5,19.6,73.6,16.3,42.1,58.9,29.4,58.9,147.3,32.7,36.8,98.2,49.1,1.2,3.0,3.3,5.6,1.0,1.1,4.8,13.5,5.3,13.5,5.2,18.0,1.2,3.0,7.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.8,10.0,54.0,0.0,0.0,1.0,10.5,21.0,0.0,0.0,21.0,1.0,1.1,3.1,15.3,0.0,0.0,1.0,3.4,2.2,10.2,6.0,30.7
202609241003,2026-09-24,10,03R,09:24,2026-09-24T09:14:22.228334+09:00,2.7,8.0,10.0,120.0,12.0,7.5,0.0,15.0,120.0,60.0,40.0,13.3,40.0,4.8,40.0,120.0,40.0,120.0,60.0,60.0,1.5,2.5,1.2,1.5,1.6,1.9,4.0,5.5,8.2,13.5,2.0,4.2,7.5,15.7,8.7,15.7,0.0,0.0,6.7,10.5,2.3,3.0,8.2,14.6,8.7,10.5,9.0,15.7,9.7,15.7,1.0,13.5,0.0,0.0,0.0,0.0,1.0,1.8,1.5,3.7,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0
202609241803,2026-09-24,18,03R,09:32,2026-09-24T09:22:23.375504+09:00,4.7,13.7,6.5,10.8,12.6,6.0,9.4,11.6,18.9,4.8,0.0,30.3,50.5,75.7,0.0,151.5,0.0,151.5,30.3,0.0,1.8,2.8,1.2,1.3,2.8,4.6,1.4,1.6,2.3,3.9,8.2,19.1,0.0,0.0,9.0,18.7,3.7,12.7,9.0,19.1,7.5,12.7,8.7,19.1,5.1,9.7,0.0,0.0,5.0,9.5,1.0,94.5,94.5,47.2,94.5,94.5,1.0,1.2,0.0,0.0,1.5,6.0,1.5,6.0,1.5,6.0,0.0,0.0
202609242103,2026-09-24,21,03R,09:40,2026-09-24T09:30:27.912977+09:00,9.5,43.8,38.3,204.5,3.5,1.6,55.7,19.7,153.3,153.3,47.1,29.2,102.2,87.6,204.5,204.5,10.9,306.7,122.7,153.3,3.5,6.2,1.2,1.5,4.0,9.8,2.1,3.6,24.2,46.1,11.7,23.6,25.0,95.2,8.2,16.1,0.0,0.0,1.3,2.0,1.1,1.4,8.3,16.0,3.9,9.8,0.0,0.0,23.5,46.8,10.9,38.2,1.0,0.0,76.5,25.5,1.0,1.1,7.8,13.5,1.0,1.4,4.1,6.9,2.2,3.6,7.8,13.5
202609241004,2026-09-24,10,04R,09:50,2026-09-24T09:40:27.108892+09:00,14.6,7.7,31.0,124.1,2.9,9.1,10.3,7.3,11.2,35.4,49.6,22.5,49.6,8.5,41.3,124.1,62.0,49.6,62.0,62.0,2.7,5.4,1.1,1.6,1.7,3.1,3.0,6.6,0.0,0.0,3.2,4.5,14.2,16.7,14.7,17.0,16.0,24.3,2.5,3.7,1.9,2.5,5.4,6.5,5.1,6.0,5.5,7.8,7.7,12.5,1.0,12.7,0.0,0.0,12.7,0.0,1.0,2.3,0.0,0.0,1.0,1.1,0.0,0.0,3.0,14.2,0.0,0.0
