レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202608141001,2026-08-14,10,01R,08:32,2026-08-14T08:42:24.656617+09:00,1,100,1,100,2,150,,,1-2,180,1,1=2,180,1,1=2,100,1,1=4,150,3,2=4,280,6,1-2-4,400,1,1=2=4,320,2
202608142101,2026-08-14,21,01R,08:40,2026-08-14T08:48:21.010943+09:00,1,100,1,100,3,170,,,1-3,330,2,1=3,340,2,1=3,150,3,1=4,130,1,3=4,450,7,1-3-4,930,4,1=3=4,590,3
202608142301,2026-08-14,23,01R,08:48,2026-08-14T08:58:20.717026+09:00,1,130,1,100,4,140,,,1-4,730,4,1=4,580,4,1=4,430,6,1=5,230,3,4=5,1030,10,1-4-5,3060,12,1=4=5,860,6
202608141002,2026-08-14,10,02R,08:58,2026-08-14T09:08:23.804961+09:00,2,400,2,190,5,950,,,2-5,3370,10,2=5,3980,9,2=5,350,6,1=2,130,1,1=5,660,9,2-5-1,15820,36,1=2=5,570,3
202608142102,2026-08-14,21,02R,09:06,2026-08-14T09:14:22.511612+09:00,1,120,1,100,4,150,,,1-4,220,1,1=4,240,1,1=4,140,1,1=5,520,7,4=5,390,5,1-4-5,1940,7,1=4=5,790,4
202608142302,2026-08-14,23,02R,09:14,2026-08-14T09:22:25.583553+09:00,1,110,1,100,5,280,,,1-5,1190,5,1=5,920,4,1=5,260,3,1=3,260,4,3=5,440,7,1-5-3,5250,14,1=3=5,1030,5
202608141003,2026-08-14,10,03R,09:24,2026-08-14T09:34:20.611677+09:00,4,1550,4,240,1,100,,,4-1,2290,6,1=4,360,2,1=4,110,2,3=4,200,4,1=3,100,1,4-1-3,5680,15,1=3=4,200,1
202608142103,2026-08-14,21,03R,09:32,2026-08-14T09:40:24.160178+09:00,2,1250,2,440,4,730,,,2-4,8770,20,2=4,3710,10,2=4,720,10,2=5,460,7,4=5,530,8,2-4-5,35820,67,2=4=5,5210,13
202608142303,2026-08-14,23,03R,09:40,2026-08-14T09:48:29.786929+09:00,2,800,2,350,1,260,,,2-1,2950,11,1=2,530,3,1=2,180,4,2=5,180,3,1=5,110,1,2-1-5,4730,16,1=2=5,250,1
202608141004,2026-08-14,10,04R,09:50,2026-08-14T10:00:58.218152+09:00,1,210,1,100,2,240,,,1-2,700,3,1=2,450,2,1=2,270,4,1=5,420,6,2=5,410,5,1-2-5,3110,12,1=2=5,1770,6
202608142104,2026-08-14,21,04R,09:58,2026-08-14T10:06:32.324060+09:00,1,100,1,100,3,190,,,1-3,280,1,1=3,280,1,1=3,170,1,1=2,210,4,2=3,290,7,1-3-2,910,2,1=2=3,440,3
