レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202605292301,2026-05-29,23,01R,08:32,2026-05-29T08:41:28.643526+09:00,1,100,1,110,4,190,,,1-4,340,2,1=4,310,2,1=4,210,2,1=6,710,6,4=6,1740,13,1-4-6,2100,8,1=4=6,1360,7
202605291801,2026-05-29,18,01R,08:39,2026-05-29T08:48:23.414996+09:00,1,100,1,110,2,210,,,1-2,340,2,1=2,390,3,1=2,160,3,1=3,140,1,2=3,450,8,1-2-3,1050,5,1=2=3,410,2
202605291401,2026-05-29,14,01R,08:46,2026-05-29T08:56:25.692409+09:00,3,480,3,100,1,100,,,3-1,580,3,1=3,370,1,1=3,140,1,2=3,500,9,1=2,240,4,3-1-2,2330,10,1=2=3,440,3
202605292302,2026-05-29,23,02R,08:58,2026-05-29T09:06:24.591199+09:00,2,320,2,100,1,100,,,2-1,560,2,1=2,120,1,1=2,130,1,2=5,230,7,1=5,180,2,2-1-5,2020,8,1=2=5,500,3
202605291802,2026-05-29,18,02R,09:05,2026-05-29T09:14:37.373417+09:00,1,100,1,120,4,630,,,1-4,1020,5,1=4,1390,4,1=4,170,3,1=3,120,1,3=4,580,9,1-4-3,2560,8,1=3=4,520,3
202605291402,2026-05-29,14,02R,09:12,2026-05-29T09:22:26.291968+09:00,2,190,2,130,5,200,,,2-5,930,4,2=5,1040,4,2=5,120,1,2=3,130,2,3=5,370,7,2-5-3,1560,7,2=3=5,340,2
202605292303,2026-05-29,23,03R,09:24,2026-05-29T09:31:00.954160+09:00,1,210,1,170,2,190,,,1-2,370,1,1=2,460,2,1=2,100,1,1=5,150,3,2=5,120,2,1-2-5,790,1,1=2=5,240,1
202605291803,2026-05-29,18,03R,09:31,2026-05-29T09:38:39.825740+09:00,1,140,1,130,6,230,,,1-6,720,4,1=6,440,3,1=6,120,2,1=3,100,1,3=6,210,4,1-6-3,1620,8,1=3=6,330,2
202605291403,2026-05-29,14,03R,09:38,2026-05-29T09:46:24.941410+09:00,1,190,1,100,3,100,,,1-3,260,1,1=3,130,1,1=3,170,1,1=6,520,8,3=6,340,6,1-3-6,960,2,1=3=6,440,2
202605292304,2026-05-29,23,04R,09:50,2026-05-29T09:58:23.404703+09:00,4,330,4,160,6,510,,,4-6,1210,5,4=6,1120,5,4=6,190,1,4=5,610,9,5=6,570,8,4-6-5,4950,20,4=5=6,2120,8
202605291804,2026-05-29,18,04R,09:57,2026-05-29T10:04:26.939127+09:00,1,120,1,100,2,100,,,1-2,190,1,1=2,120,1,1=2,100,1,1=4,220,4,2=4,110,2,1-2-4,300,1,1=2=4,240,1
202605291404,2026-05-29,14,04R,10:04,2026-05-29T10:14:24.909320+09:00,4,280,4,110,1,100,,,4-1,820,3,1=4,310,2,1=4,130,2,3=4,310,6,1=3,130,1,4-1-3,2280,9,1=3=4,210,1
202605292305,2026-05-29,23,05R,10:16,2026-05-29T10:24:24.681238+09:00,1,130,1,110,5,160,,,1-5,940,4,1=5,800,3,1=5,110,2,1=3,100,1,3=5,150,3,1-5-3,1460,5,1=3=5,220,1
202605291805,2026-05-29,18,05R,10:23,2026-05-29T10:30:48.147935+09:00,5,350,5,220,4,820,,,5-4,4660,18,4=5,1300,8,4=5,640,11,5=6,350,5,4=6,1330,14,5-4-6,14390,53,4=5=6,2260,11
202605291405,2026-05-29,14,05R,10:30,2026-05-29T10:38:24.657650+09:00,1,130,1,110,2,120,,,1-2,360,1,1=2,360,1,1=2,180,3,1=5,770,11,2=5,2230,14,1-2-5,3170,11,1=2=5,1740,7
202605290801,2026-05-29,08,01R,10:33,2026-05-29T10:40:31.670360+09:00,1,130,1,100,6,180,,,1-6,440,2,1=6,690,3,1=6,230,3,1=5,300,4,5=6,1680,14,1-6-5,2440,9,1=5=6,1330,8
202605290901,2026-05-29,09,01R,10:31,2026-05-29T10:40:31.670360+09:00,3,1080,3,110,1,110,,,3-1,3730,8,1=3,520,3,1=3,190,2,3=5,1490,14,1=5,440,6,3-1-5,19630,37,1=3=5,1400,7
202605291101,2026-05-29,11,01R,10:32,2026-05-29T10:40:31.670360+09:00,4,560,4,270,1,180,,,4-1,1780,5,1=4,430,2,1=4,220,3,4=5,440,9,1=5,390,8,4-1-5,6620,21,1=4=5,1820,6
202605290601,2026-05-29,06,01R,10:44,2026-05-29T10:52:25.038006+09:00,4,1630,4,490,3,220,,,4-3,4680,12,3=4,1240,5,3=4,320,5,4=6,660,9,3=6,740,12,4-3-6,28790,51,3=4=6,3400,11
202605290201,2026-05-29,02,01R,10:47,2026-05-29T10:56:22.012728+09:00,2,240,2,180,3,280,,,2-3,1980,9,2=3,1660,8,2=3,540,8,1=2,300,3,1=3,760,12,2-3-1,10030,39,1=2=3,1950,9
202605292306,2026-05-29,23,06R,10:49,2026-05-29T10:58:25.232776+09:00,1,240,1,110,4,100,,,1-4,570,2,1=4,240,1,1=4,130,1,1=3,260,5,3=4,150,2,1-4-3,1440,3,1=3=4,320,1
202605291701,2026-05-29,17,01R,10:52,2026-05-29T11:01:17.855337+09:00,1,100,1,100,4,150,,,1-4,750,3,1=4,540,3,1=4,260,3,1=3,200,2,3=4,660,7,1-4-3,2120,6,1=3=4,970,3
202605291806,2026-05-29,18,06R,10:54,2026-05-29T11:04:26.316973+09:00,3,1060,3,550,1,390,,,3-1,5740,18,1=3,1140,7,1=3,350,5,3=4,210,4,1=4,120,1,3-1-4,11390,42,1=3=4,900,5
202605290902,2026-05-29,09,02R,11:00,2026-05-29T11:08:24.462712+09:00,3,120,3,100,4,360,,,3-4,1980,8,3=4,870,5,3=4,480,6,3=5,370,3,4=5,900,10,3-4-5,3270,10,3=4=5,1440,7
202605291102,2026-05-29,11,02R,10:59,2026-05-29T11:08:24.462712+09:00,5,390,5,130,2,100,,,5-2,1170,5,2=5,780,3,2=5,200,3,5=6,670,10,2=6,160,2,5-2-6,3930,14,2=5=6,1180,6
202605291406,2026-05-29,14,06R,11:03,2026-05-29T11:12:22.565204+09:00,4,270,4,140,5,520,,,4-5,560,2,4=5,430,2,4=5,220,3,2=4,430,7,2=5,430,7,4-5-2,3560,14,2=4=5,1520,7
202605290602,2026-05-29,06,02R,11:10,2026-05-29T11:18:23.958476+09:00,4,920,4,560,3,330,,,4-3,7800,24,3=4,3710,12,3=4,910,13,2=4,500,11,2=3,360,6,4-3-2,50800,104,2=3=4,3520,14
202605290802,2026-05-29,08,02R,11:07,2026-05-29T11:20:32.878893+09:00,2,180,2,130,4,180,,,2-4,620,3,2=4,630,3,2=4,190,2,1=2,220,5,1=4,260,6,2-4-1,2160,8,1=2=4,890,3
202605290301,2026-05-29,03,01R,11:14,2026-05-29T11:22:22.159192+09:00,6,1050,6,310,1,170,,,6-1,7210,18,1=6,1560,6,1=6,650,10,5=6,980,12,1=5,910,11,6-1-5,63020,92,1=5=6,6680,16
202605290202,2026-05-29,02,02R,11:16,2026-05-29T11:24:26.405184+09:00,1,300,1,240,2,600,,,1-2,1670,9,1=2,1260,8,1=2,730,12,1=6,170,2,2=6,520,8,1-2-6,3050,8,1=2=6,990,5
202605291702,2026-05-29,17,02R,11:18,2026-05-29T11:26:24.195700+09:00,1,120,1,110,5,410,,,1-5,790,4,1=5,580,4,1=5,410,4,1=3,220,3,3=5,810,8,1-5-3,2450,11,1=3=5,590,3
202605292307,2026-05-29,23,07R,11:20,2026-05-29T11:28:28.238497+09:00,2,140,2,210,4,480,,,2-4,810,4,2=4,380,1,2=4,110,1,2=3,170,3,3=4,190,4,2-4-3,1410,2,2=3=4,430,2
202605291807,2026-05-29,18,07R,11:25,2026-05-29T11:34:25.156896+09:00,5,970,5,170,3,1260,,,5-3,9930,21,3=5,8530,14,3=5,730,10,4=5,170,1,3=4,770,11,5-3-4,25470,65,3=4=5,2010,9
202605291103,2026-05-29,11,03R,11:27,2026-05-29T11:36:26.094895+09:00,5,480,5,340,2,270,,,5-2,1360,6,2=5,870,4,2=5,230,2,4=5,840,12,2=4,410,6,5-2-4,10520,33,2=4=5,3800,14
202605290903,2026-05-29,09,03R,11:29,2026-05-29T11:38:22.213039+09:00,3,180,3,190,6,140,,,3-6,990,4,3=6,520,2,3=6,270,3,1=3,390,7,1=6,300,5,3-6-1,3290,18,1=3=6,600,4
202605291407,2026-05-29,14,07R,11:32,2026-05-29T11:40:25.751550+09:00,5,1310,5,350,1,160,,,5-1,5040,13,1=5,2030,6,1=5,230,5,3=5,170,2,1=3,100,1,5-1-3,8530,31,1=3=5,350,2
202605290603,2026-05-29,06,03R,11:37,2026-05-29T11:46:25.209259+09:00,5,670,5,140,1,110,,,5-1,1500,5,1=5,390,1,1=5,190,1,3=5,470,10,1=3,320,6,5-1-3,8930,37,1=3=5,930,4
