レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202605181001,2026-05-18,10,01R,08:32,2026-05-18T08:40:23.210770+09:00,4,390,4,270,2,120,,,4-2,4490,14,2=4,4160,9,2=4,640,7,4=6,840,10,2=6,2230,15,4-2-6,14510,45,2=4=6,8650,16
202605181401,2026-05-18,14,01R,08:39,2026-05-18T08:48:20.203606+09:00,1,100,1,100,3,160,,,1-3,340,2,1=3,360,2,1=3,250,3,1=6,230,2,3=6,720,9,1-3-6,1530,6,1=3=6,800,5
202605181801,2026-05-18,18,01R,08:46,2026-05-18T08:54:25.596805+09:00,1,100,1,100,3,280,,,1-3,260,1,1=3,370,3,1=3,140,1,1=2,200,3,2=3,420,9,1-3-2,1110,6,1=2=3,440,2
202605181002,2026-05-18,10,02R,08:58,2026-05-18T09:06:34.422530+09:00,2,340,2,180,1,100,,,2-1,1730,6,1=2,280,2,1=2,120,1,2=3,430,9,1=3,160,2,2-1-3,5210,19,1=2=3,440,1
202605181402,2026-05-18,14,02R,09:05,2026-05-18T09:14:28.901909+09:00,2,250,2,130,3,300,,,2-3,840,3,2=3,560,2,2=3,240,3,2=4,450,7,3=4,1050,12,2-3-4,3670,12,2=3=4,1230,6
202605181802,2026-05-18,18,02R,09:12,2026-05-18T09:22:28.328046+09:00,1,100,1,100,3,160,,,1-3,250,1,1=3,190,1,1=3,180,1,1=2,360,8,2=3,740,10,1-3-2,1230,4,1=2=3,710,4
202605181003,2026-05-18,10,03R,09:24,2026-05-18T09:31:36.132706+09:00,3,110,3,250,1,340,,,3-1,240,1,1=3,160,1,1=3,110,1,3=4,140,2,1=4,170,4,3-1-4,510,1,1=3=4,200,1
202605181403,2026-05-18,14,03R,09:31,2026-05-18T09:41:25.150705+09:00,1,120,1,100,3,130,,,1-3,240,1,1=3,360,1,1=3,170,1,1=6,600,10,3=6,1090,13,1-3-6,2380,12,1=3=6,1630,7
202605181803,2026-05-18,18,03R,09:38,2026-05-18T09:46:23.768158+09:00,1,110,1,100,2,190,,,1-2,280,2,1=2,230,2,1=2,120,2,1=4,120,1,2=4,300,6,1-2-4,440,1,1=2=4,230,1
202605181004,2026-05-18,10,04R,09:50,2026-05-18T10:01:50.480484+09:00,4,210,4,160,5,100,,,4-5,340,2,4=5,260,1,4=5,130,1,2=4,350,6,2=5,700,11,4-5-2,1860,6,2=4=5,980,4
202605181404,2026-05-18,14,04R,09:57,2026-05-18T10:06:24.158693+09:00,1,140,1,120,2,480,,,1-2,1110,4,1=2,1170,2,1=2,290,4,1=6,570,6,2=6,2960,15,1-2-6,6170,17,1=2=6,3640,11
202605181804,2026-05-18,18,04R,10:04,2026-05-18T10:12:40.550186+09:00,1,100,1,100,2,100,,,1-2,170,1,1=2,150,1,1=2,100,1,1=4,140,3,2=4,200,4,1-2-4,360,1,1=2=4,210,1
202605181005,2026-05-18,10,05R,10:16,2026-05-18T10:24:35.658789+09:00,1,170,1,100,4,360,,,1-4,360,2,1=4,340,1,1=4,170,1,1=6,250,5,4=6,590,10,1-4-6,2180,11,1=4=6,1230,9
202605181405,2026-05-18,14,05R,10:23,2026-05-18T10:32:24.690505+09:00,2,310,2,120,5,130,,,2-5,610,2,2=5,430,2,2=5,150,2,2=4,150,1,4=5,280,7,2-5-4,1220,2,2=4=5,160,1
202605181805,2026-05-18,18,05R,10:30,2026-05-18T10:38:30.837369+09:00,1,110,1,120,3,300,,,1-3,1470,5,1=3,990,5,1=3,200,3,1=4,180,2,3=4,710,9,1-3-4,4130,15,1=3=4,1680,6
202605182101,2026-05-18,21,01R,10:40,2026-05-18T10:46:28.271136+09:00,1,120,1,150,2,180,,,1-2,440,1,1=2,280,1,1=2,140,1,1=3,240,4,2=3,260,5,1-2-3,1210,2,1=2=3,510,2
202605181006,2026-05-18,10,06R,10:44,2026-05-18T10:52:29.773275+09:00,5,620,5,630,3,250,,,5-3,2880,15,3=5,870,5,3=5,330,6,2=5,750,13,2=3,670,11,5-3-2,31260,86,2=3=5,5720,17
202605180201,2026-05-18,02,01R,10:47,2026-05-18T10:56:22.935219+09:00,1,260,1,140,3,140,,,1-3,570,2,1=3,460,1,1=3,230,2,1=5,560,10,3=5,550,9,1-3-5,7430,29,1=3=5,3590,12
202605181406,2026-05-18,14,06R,10:52,2026-05-18T11:01:04.222020+09:00,4,310,4,100,1,120,,,4-1,840,3,1=4,280,1,1=4,140,1,2=4,340,5,1=2,510,10,4-1-2,3370,13,1=2=4,620,3
202605181701,2026-05-18,17,01R,10:57,2026-05-18T11:04:27.387422+09:00,2,680,2,170,1,120,,,2-1,970,4,1=2,340,2,1=2,130,1,2=5,260,6,1=5,170,3,2-1-5,2110,7,1=2=5,350,1
