レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202605302301,2026-05-30,23,01R,08:32,2026-05-30T08:40:23.654739+09:00,1,110,1,100,4,190,,,1-4,480,2,1=4,800,3,1=4,130,2,1=2,100,1,2=4,170,4,1-4-2,950,3,1=2=4,220,1
202605301801,2026-05-30,18,01R,08:39,2026-05-30T08:48:22.431023+09:00,3,770,3,180,1,100,,,3-1,1760,4,1=3,250,2,1=3,100,1,2=3,260,6,1=2,120,3,3-1-2,6200,9,1=2=3,250,2
202605301401,2026-05-30,14,01R,08:46,2026-05-30T08:54:23.547504+09:00,1,110,1,100,4,210,,,1-4,530,3,1=4,370,3,1=4,140,2,1=3,140,1,3=4,370,8,1-4-3,1600,6,1=3=4,490,3
202605302302,2026-05-30,23,02R,08:58,2026-05-30T09:06:23.746471+09:00,2,160,2,140,5,280,,,2-5,1860,6,2=5,1530,4,2=5,280,4,2=3,170,2,3=5,600,8,2-5-3,4310,16,2=3=5,1360,5
202605301802,2026-05-30,18,02R,09:05,2026-05-30T09:14:22.993956+09:00,1,110,1,100,2,180,,,1-2,220,1,1=2,200,1,1=2,140,2,1=6,130,1,2=6,460,8,1-2-6,540,1,1=2=6,320,3
202605301402,2026-05-30,14,02R,09:12,2026-05-30T09:20:27.254989+09:00,1,210,1,130,5,210,,,1-5,2580,9,1=5,1140,4,1=5,290,7,1=2,130,1,2=5,240,3,1-5-2,4200,16,1=2=5,370,3
202605302303,2026-05-30,23,03R,09:24,2026-05-30T09:32:25.305028+09:00,3,560,3,110,1,100,,,3-1,400,3,1=3,160,1,1=3,110,1,3=5,460,9,1=5,300,5,3-1-5,3800,12,1=3=5,930,3
202605301803,2026-05-30,18,03R,09:31,2026-05-30T09:40:25.256517+09:00,1,120,1,100,4,100,,,1-4,270,1,1=4,220,1,1=4,120,2,1=6,110,1,4=6,180,4,1-4-6,510,1,1=4=6,190,1
202605301403,2026-05-30,14,03R,09:38,2026-05-30T09:46:20.308205+09:00,1,170,1,100,2,100,,,1-2,310,1,1=2,130,1,1=2,130,1,1=6,260,5,2=6,310,7,1-2-6,1330,3,1=2=6,460,3
202605302304,2026-05-30,23,04R,09:50,2026-05-30T09:58:21.849802+09:00,2,140,2,120,1,110,,,2-1,560,2,1=2,230,1,1=2,160,1,2=4,290,4,1=4,330,7,2-1-4,1490,4,1=2=4,500,2
202605301804,2026-05-30,18,04R,09:57,2026-05-30T10:06:21.836358+09:00,2,470,2,120,1,100,,,2-1,1380,5,1=2,180,1,1=2,110,1,2=5,220,5,1=5,190,4,2-1-5,5330,13,1=2=5,510,2
202605301404,2026-05-30,14,04R,10:04,2026-05-30T10:14:23.506153+09:00,1,150,1,100,3,100,,,1-3,340,1,1=3,190,1,1=3,130,1,1=4,200,5,3=4,180,4,1-3-4,660,1,1=3=4,300,2
202605302305,2026-05-30,23,05R,10:16,2026-05-30T10:24:23.134118+09:00,4,1730,4,300,1,100,,,4-1,2290,7,1=4,750,2,1=4,240,2,4=6,520,10,1=6,300,5,4-1-6,8580,25,1=4=6,1020,5
202605301805,2026-05-30,18,05R,10:23,2026-05-30T10:32:22.336231+09:00,4,250,4,150,5,1010,,,4-5,3600,10,4=5,4440,7,4=5,600,7,1=4,140,1,1=5,770,8,4-5-1,9620,24,1=4=5,920,4
202605301405,2026-05-30,14,05R,10:30,2026-05-30T10:38:21.218913+09:00,3,230,3,100,1,100,,,3-1,420,2,1=3,160,1,1=3,110,1,3=5,330,5,1=5,600,9,3-1-5,1740,7,1=3=5,910,3
202605300901,2026-05-30,09,01R,10:31,2026-05-30T10:40:25.051933+09:00,1,100,1,100,6,970,,,1-6,1340,5,1=6,2030,5,1=6,370,8,1=2,110,1,2=6,670,11,1-6-2,5590,17,1=2=6,1130,6
202605300801,2026-05-30,08,01R,10:33,2026-05-30T10:42:21.444361+09:00,1,100,1,100,3,390,,,1-3,410,3,1=3,380,3,1=3,290,4,1=4,200,3,3=4,460,6,1-3-4,1430,8,1=3=4,720,3
202605301101,2026-05-30,11,01R,10:32,2026-05-30T10:42:21.444361+09:00,1,140,1,130,3,170,,,1-3,590,2,1=3,270,1,1=3,140,3,1=2,140,1,2=3,140,1,1-3-2,980,2,1=2=3,260,1
202605300601,2026-05-30,06,01R,10:44,2026-05-30T10:52:19.788748+09:00,1,120,1,100,3,120,,,1-3,350,2,1=3,280,1,1=3,180,3,1=5,180,2,3=5,340,8,1-3-5,950,2,1=3=5,450,2
202605300201,2026-05-30,02,01R,10:47,2026-05-30T10:56:19.889798+09:00,6,210,6,180,5,620,,,6-5,1120,5,5=6,900,5,5=6,320,3,3=6,470,4,3=5,930,13,6-5-3,9860,37,3=5=6,2790,14
202605302306,2026-05-30,23,06R,10:49,2026-05-30T10:58:21.644991+09:00,5,1270,5,550,1,210,,,5-1,4690,17,1=5,1460,8,1=5,540,9,4=5,320,5,1=4,150,1,5-1-4,13740,48,1=4=5,650,2
202605301701,2026-05-30,17,01R,10:52,2026-05-30T11:00:53.217662+09:00,3,2250,3,250,1,120,,,3-1,3310,9,1=3,670,3,1=3,240,5,2=3,270,6,1=2,180,1,3-1-2,14120,30,1=2=3,470,2
202605301806,2026-05-30,18,06R,10:54,2026-05-30T11:02:23.246996+09:00,4,1100,4,190,3,120,,,4-3,4880,15,3=4,1290,5,3=4,390,5,4=6,980,14,3=6,410,6,4-3-6,20530,50,3=4=6,4550,12
202605301102,2026-05-30,11,02R,10:59,2026-05-30T11:08:23.686011+09:00,2,1270,2,350,6,350,,,2-6,6590,26,2=6,5030,15,2=6,1370,15,2=4,790,11,4=6,1000,13,2-6-4,54180,119,2=4=6,4470,16
202605300902,2026-05-30,09,02R,11:00,2026-05-30T11:10:25.167549+09:00,1,160,1,100,2,100,,,1-2,340,1,1=2,190,1,1=2,100,1,1=6,140,2,2=6,160,3,1-2-6,590,1,1=2=6,220,1
